p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.1638587880778121,4,4,0,1,3,0,on,2.013988942994485e-05,93,64.00016784667969,-2.4226748943328857,-0.1059677228331565,28,0.5302605628967285,460.767201423645,1691787673.3877275,1691788133.623995,0.1059677228331565,89333.875,2.4226748943328857,11.563355445861816,64.00016784667969,61.69999313354492,66.55137634277344,False
Hardswish,0.0816652011455589,1,4,3,0,1,0,off,4.047712593067393e-05,137,80.9843521118164,-1.078920602798462,-0.1032610461115837,0,0.4560129642486572,315.503377199173,1691787673.313501,1691787988.360383,0.1032610461115837,60281.5390625,1.078920602798462,11.72594165802002,80.9843521118164,93.10535430908205,81.25531005859375,False
ReLU,0.788510341939233,1,1,2,4,2,3,on,0.0007425070907552,94,42.9620361328125,-1.6869007349014282,-0.5691385865211487,103,0.6678392887115479,392.09376215934753,1691787673.5253038,1691788064.950738,0.5691385865211487,75597.6796875,1.6869007349014282,82.7330551147461,42.9620361328125,57.5784912109375,44.11792755126953,False
Hardswish,0.0528709237805549,3,0,1,3,1,2,on,0.0001136388403278,196,89.25267028808594,-0.8632282614707947,-0.3616382479667664,104,0.6698713302612305,442.93858432769775,1691787673.5273385,1691788115.795577,0.3616382479667664,85767.3203125,0.8632282614707947,52.657901763916016,89.25267028808594,95.984375,88.9086685180664,False
Mish,0.0018271268011572,4,2,1,1,4,3,on,0.0001300513695007,9,53.09235382080078,-3.111487627029419,-0.3443691730499267,106,0.6724605560302734,68.09577775001526,1691787673.529922,1691787740.9519696,0.3443691730499267,10809.7724609375,3.111487627029419,46.68370819091797,53.09235382080078,51.14215469360352,55.355106353759766,False
ReLU,0.0287677158209248,4,4,2,3,3,4,on,4.608780738158473e-05,67,76.76168060302734,-2.591329574584961,-0.3588903844356537,107,0.6749870777130127,396.47744035720825,1691787673.5324495,1691788069.3344316,0.3588903844356537,76475.3125,2.591329574584961,51.6894645690918,76.76168060302734,79.10381317138672,74.94001770019531,False
Mish,0.7913414477411553,3,3,0,1,3,0,on,6.336905240341789e-05,95,80.11064147949219,-2.182971239089966,-0.1573218554258346,112,0.6835072040557861,438.3865699768066,1691787673.540969,1691788111.243501,0.1573218554258346,84857.4921875,2.182971239089966,18.992900848388672,80.11064147949219,84.64435577392578,80.45980834960938,False
Hardswish,0.0537465530963416,1,4,2,4,3,2,off,3.47129675437201e-05,45,80.95719909667969,-2.171940803527832,-0.5775179862976074,114,0.6870992183685303,226.70081615448,1691787673.544561,1691787899.557789,0.5775179862976074,42520.19140625,2.171940803527832,81.50373077392578,80.95719909667969,89.6856460571289,81.45085906982422,False
Mish,0.0015758993935396,2,1,1,1,1,3,on,0.0006637072839483,113,20.944215774536133,-1.733449935913086,-0.3424262106418609,116,0.6911044120788574,397.9160325527191,1691787673.5485694,1691788070.773038,0.3424262106418609,76763.1015625,1.733449935913086,46.50387954711914,20.944215774536133,25.836782455444336,17.60015869140625,False
Hardswish,0.0277523332141597,4,2,3,3,2,2,off,0.0005149026026016,54,82.87384796142578,-1.881385445594788,-0.8450886607170105,118,0.6951596736907959,248.20782279968265,1691787673.5526235,1691787921.0648131,0.8450886607170105,46820.9765625,1.881385445594788,121.05718231201172,82.87384796142578,92.40384674072266,82.96906280517578,False
