,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.3495167888625881,0,3,2,4,2,0,off,0.0006734885462078,87.30297088623047,-3.2270050048828125,3,0.100327730178833,0.6426432132720947,1686705044.902311,1686705045.4442544
1,Mish,0.2599944663221859,1,3,1,3,3,1,on,7.703542585473342e-05,12.775330543518066,-2.077605724334717,0,0.09710693359375,0.6421334743499756,1686705044.8990788,1686705045.4438958
2,Hardswish,0.5142284066651367,4,2,0,2,1,3,on,9.57379884376984e-05,90.10990142822266,-1.66989266872406,1,0.0979852676391601,0.6428883075714111,1686705044.8999588,1686705045.4446428
3,Mish,0.5994918255246312,4,4,2,2,4,1,off,0.0005004540007084,84.65882873535156,-3.574295997619629,12,0.6929826736450195,0.715843677520752,1686705045.4949532,1686705045.5175908
4,ReLU,0.4681861637401319,1,4,3,2,0,1,off,0.0009057544823134,79.65215301513672,-1.38913893699646,10,0.6887564659118652,0.7112455368041992,1686705045.4907255,1686705045.5130904
5,Hardswish,0.6902135834403605,1,3,2,1,0,3,off,0.0007740176978778,85.5934066772461,-0.939694046974182,11,0.689744234085083,0.7125077247619629,1686705045.4917142,1686705045.514356
6,ReLU,0.2846450392949399,0,1,1,4,0,2,off,0.000691292280932,86.44371032714844,-1.1717493534088137,2,0.0992748737335205,0.6714437007904053,1686705044.9012504,1686705045.4731882
7,Mish,0.4055281845327334,0,3,4,2,3,3,off,0.000258932274003,88.22126007080078,-3.592129707336426,4,0.1015172004699707,0.6705479621887207,1686705044.9034925,1686705045.4722936
8,Hardswish,0.136684954657039,4,0,1,0,0,0,on,0.0009553277867412,70.53404998779297,-0.8415990471839905,5,0.1018712520599365,0.6736464500427246,1686705044.903847,1686705045.4754045
9,Mish,0.972595428813675,4,0,0,2,1,0,on,0.0008514960022514,78.2889633178711,-2.8847403526306152,6,0.1036221981048584,0.6718130111694336,1686705044.9055974,1686705045.4735608
10,ReLU,0.4997243826125018,3,1,2,2,0,2,on,0.0009687741391036,87.61991882324219,-1.4428937435150146,7,0.1050145626068115,0.6735870838165283,1686705044.90699,1686705045.4753332
11,Hardswish,0.0082809936678136,3,2,2,2,1,4,on,0.0009808324791338,88.84925842285156,-1.7449957132339478,8,0.1062822341918945,0.677483320236206,1686705044.9082592,1686705045.4792273
12,ReLU,0.8405440967969897,0,1,1,0,4,2,on,5.627503158107188e-05,85.42005920410156,-1.1835081577301023,9,0.1069355010986328,0.6758379936218262,1686705044.90891,1686705045.477584
13,Hardswish,0.6573668660238181,1,3,2,1,0,3,off,0.0005062224422995,88.06462860107422,-0.9319020509719848,22,0.9290692806243896,0.9517598152160645,1686705045.731038,1686705045.753504
14,Mish,0.3150808767753778,0,2,2,0,2,4,on,0.0009959096968711,87.10723114013672,-3.2745232582092285,13,0.7175519466400146,0.7402157783508301,1686705045.519524,1686705045.5420525
15,Hardswish,0.4785249312209396,4,4,1,2,2,2,on,0.0002120810960924,85.54338073730469,-2.2500522136688232,14,0.7186737060546875,0.7409474849700928,1686705045.5206442,1686705045.5427892
16,Mish,0.9789673698687448,2,3,0,4,2,4,off,0.00075559186808,87.27413177490234,-4.916491985321045,15,0.7187762260437012,0.7415170669555664,1686705045.5207477,1686705045.5433533
17,Mish,0.6214090113042718,4,0,3,2,0,4,off,0.0008453200114647,75.87784576416016,-3.2384464740753174,16,0.7204530239105225,0.742912769317627,1686705045.5224245,1686705045.5447452
18,Mish,0.0475670984162666,1,2,4,3,4,1,off,0.0004919830149986,73.70396423339844,-2.88649845123291,17,0.7210273742675781,0.7433774471282959,1686705045.522998,1686705045.545217
19,Hardswish,0.5550310065799519,3,3,4,1,0,4,on,0.0009485583536875,82.27409362792969,-1.901030659675598,18,0.7228147983551025,0.7457385063171387,1686705045.5247855,1686705045.5475664
20,Hardswish,0.0961004294787488,4,0,4,0,0,1,off,0.0008557333235171,63.60747146606445,-1.476543426513672,19,0.8828952312469482,0.9052939414978028,1686705045.6848676,1686705045.7071304
21,ReLU,0.1978970960392147,0,1,1,4,0,3,off,0.0003763213699802,85.9273452758789,-1.0454360246658323,20,0.918698787689209,0.941077709197998,1686705045.7206657,1686705045.7429276
