,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,ReLU,0.4180935497158337,0,0,1,1,4,2,off,0.0002130740923348,86.77194213867188,-1.245337724685669,2,0.1014084815979003,0.6462271213531494,1686705134.8678195,1686705135.412263
1,Hardswish,0.767742058945122,0,4,3,3,0,2,off,0.0003335075018796,88.48546600341797,-1.3301597833633425,0,0.0992355346679687,0.6404886245727539,1686705134.8656452,1686705135.4066815
2,ReLU,0.7645671300984591,4,4,4,4,1,1,on,0.0007231219101247,64.4817123413086,-2.7227087020874023,11,0.6968348026275635,0.7195968627929688,1686705135.4632435,1686705135.485776
3,Mish,0.55780512907258,2,0,3,2,2,1,on,0.0002329954846284,90.5679702758789,-3.085448265075684,1,0.100928783416748,0.6778707504272461,1686705134.8673422,1686705135.444048
4,Hardswish,0.388074122563596,3,1,4,0,0,4,off,0.0003218384462888,83.1927490234375,-1.5322988033294678,10,0.6872501373291016,0.7095110416412354,1686705135.4536543,1686705135.4758008
5,Mish,0.4772635194576333,3,0,4,2,4,2,off,0.0008252572346907,87.32009887695312,-3.706018447875977,3,0.1030776500701904,0.6772174835205078,1686705134.8694897,1686705135.4434094
6,ReLU,0.8590313149960969,4,3,2,1,4,2,off,0.0009115342705147,79.6023941040039,-2.9683725833892822,4,0.1031184196472168,0.6687119007110596,1686705134.8695314,1686705135.4348934
7,Mish,0.4327244277782696,0,0,4,4,3,4,off,0.0006642414415089,71.02037048339844,-3.006582498550415,5,0.1050090789794922,0.6772258281707764,1686705134.871422,1686705135.4434142
8,Mish,0.1342285985932368,1,1,4,2,3,3,off,0.0009579845068464,74.24691009521484,-2.960793256759644,6,0.1060905456542968,0.6781806945800781,1686705134.872504,1686705135.4443648
9,Mish,0.6572860793190323,4,2,2,4,1,0,off,0.0006750386846476,83.77920532226562,-3.354419946670532,7,0.1078817844390869,0.6778478622436523,1686705134.8742943,1686705135.4440286
10,Hardswish,0.9295083816333124,4,4,2,2,1,2,off,0.0007392315716113,83.54913330078125,-2.746419668197632,8,0.1076874732971191,0.6767613887786865,1686705134.8741,1686705135.4429443
11,Mish,0.5266994382781576,4,1,4,3,2,3,off,0.0001095046499637,81.12743377685547,-3.392697811126709,9,0.1088154315948486,0.6519355773925781,1686705134.8752246,1686705135.4181297
12,Hardswish,0.739191351395043,0,4,0,4,0,2,off,0.0002580508128836,84.9052963256836,-1.7031952142715454,22,0.9296364784240724,0.9518547058105468,1686705135.696042,1686705135.718038
13,ReLU,0.4097266335152699,2,0,2,1,1,1,on,0.0003971930405338,88.15702819824219,-0.9125578999519348,12,0.698448896408081,0.720977783203125,1686705135.4648547,1686705135.4872625
14,ReLU,0.5131418915430385,0,4,0,3,0,1,off,0.0009263115618334,76.80646514892578,-1.0204123258590698,13,0.715003252029419,0.737450122833252,1686705135.4814098,1686705135.503727
15,Hardswish,0.0236546077097607,1,3,4,3,2,4,off,0.0004381202242376,81.3908462524414,-2.025388479232788,14,0.7230587005615234,0.7456927299499512,1686705135.489467,1686705135.511964
16,Hardswish,0.5030192574063377,0,2,2,0,1,3,on,0.0003512083530002,89.90169525146484,-0.927550733089447,15,0.7249364852905273,0.7475981712341309,1686705135.491344,1686705135.5138743
17,Hardswish,0.8078657254053979,0,4,3,4,0,3,on,0.0002436966375894,88.23003387451172,-1.6897255182266235,16,0.8813660144805908,0.904019832611084,1686705135.6477764,1686705135.670296
18,Hardswish,0.6960223692541299,0,4,4,4,0,3,off,0.00037404459482,78.75950622558594,-2.049903154373169,17,0.8813536167144775,0.90362548828125,1686705135.6477633,1686705135.669901
19,Hardswish,0.7259572762739548,0,4,4,0,0,4,off,0.0003285353347775,52.958492279052734,-1.9794522523880005,18,0.884223461151123,0.9070074558258056,1686705135.650633,1686705135.673281
20,Hardswish,0.715505305212561,0,4,4,4,0,0,off,0.0009015056065921,55.992374420166016,-2.347381830215454,19,0.8848991394042969,0.9075415134429932,1686705135.6513078,1686705135.673817
21,Hardswish,0.7418161801875461,0,4,2,4,0,0,on,1e-05,78.99698638916016,-1.83521568775177,20,0.9135894775390624,0.9355995655059814,1686705135.6799915,1686705135.7018917
22,ReLU,0.3278869238434785,0,1,2,0,1,1,on,0.0001118535909869,89.05671691894531,-0.6142004132270813,21,0.9296023845672609,0.9514656066894532,1686705135.6960046,1686705135.7177558
23,ReLU,0.3201855750731182,0,1,3,0,4,2,on,1e-05,87.04976654052734,-1.2898104190826416,32,1.1771070957183838,1.1994454860687256,1686705135.943519,1686705135.9656312
24,ReLU,0.395837777890958,2,0,0,0,1,0,on,0.001,84.70555877685547,-0.6738651990890503,23,0.9475131034851074,0.9695825576782228,1686705135.7139187,1686705135.7358625
25,Hardswish,0.7923949704736231,0,4,1,2,0,3,on,0.0002628618963307,88.5850601196289,-1.2155014276504517,24,0.9586305618286132,0.9811909198760986,1686705135.725037,1686705135.7474642
26,Hardswish,0.3934888645176803,0,2,1,0,4,3,on,1e-05,86.75608825683594,-1.3309653997421265,25,0.965815544128418,0.9880242347717284,1686705135.7322226,1686705135.754305
27,Hardswish,0.5499070174155538,0,2,1,0,3,3,on,0.0004330416146775,89.46729278564453,-0.8403164148330688,26,1.1199634075164795,1.1424589157104492,1686705135.8863716,1686705135.9087346
28,Hardswish,0.5527805535046529,0,3,1,0,1,3,on,0.0009419027672432,77.23995971679688,-0.7033622860908508,27,1.1205389499664309,1.1427617073059082,1686705135.886947,1686705135.9090376
29,Hardswish,0.4187474104749886,0,2,0,0,3,3,on,0.001,88.38018798828125,-0.8352503180503845,28,1.1270716190338137,1.1494300365447998,1686705135.8934784,1686705135.915706
30,Hardswish,0.4793914005516484,0,3,0,0,4,4,on,0.0007918120044592,69.54246520996094,-1.704683780670166,29,1.1279563903808594,1.1499850749969482,1686705135.8943622,1686705135.916255
