,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Hardswish,0.3663670723568851,2,1,0,4,2,1,on,0.0006767070220924,90.1937255859375,-1.4377408027648926,4,0.0996689796447753,0.6617844104766846,1686704875.8248205,1686704876.3865638
1,Mish,0.8474097225379268,4,2,2,1,2,4,on,0.000336472644296,88.09265899658203,-3.49582314491272,2,0.095827579498291,0.6565945148468018,1686704875.8209672,1686704876.3815184
2,Mish,0.831415652854281,0,0,0,3,2,1,off,0.0008529014573291,86.4829330444336,-2.0056073665618896,9,0.1047534942626953,0.6620755195617676,1686704875.829893,1686704876.3870082
3,Mish,0.4567511444764117,1,3,0,0,2,4,on,0.0008065635704043,85.37357330322266,-2.277919054031372,12,0.712761640548706,0.7355070114135742,1686704876.4378996,1686704876.4604192
4,ReLU,0.7218143848332924,0,1,0,3,4,0,off,0.0004044841126648,78.53031921386719,-1.1342284679412842,0,0.095405101776123,0.6836419105529785,1686704875.820547,1686704876.4085648
5,ReLU,0.5961031579736066,0,4,2,4,4,2,on,0.0008680546270305,84.01200103759766,-2.695411443710327,1,0.0974965095520019,0.6907501220703125,1686704875.822639,1686704876.4156697
6,Hardswish,0.973760218249421,4,4,2,4,1,1,on,0.0009589467403151,80.37579345703125,-3.987960815429687,10,0.7034685611724854,0.7260370254516602,1686704876.4286056,1686704876.4510512
7,Hardswish,0.4154824466878608,0,1,4,2,1,2,off,8.779495865410013e-05,86.53053283691406,-1.3979284763336182,11,0.7088019847869873,0.7312283515930176,1686704876.433938,1686704876.456241
8,Mish,0.7028891968696255,4,2,4,2,2,2,on,0.0003383751702845,88.92259216308594,-4.374735832214356,3,0.09775972366333,0.6857945919036865,1686704875.8229032,1686704876.4107063
9,Mish,0.0660978677947254,0,1,4,2,0,2,off,0.0001434377565114,84.6285171508789,-2.6236586570739746,5,0.1001636981964111,0.6973214149475098,1686704875.8253074,1686704876.422238
10,Hardswish,0.433043424852346,0,3,0,3,3,3,on,0.0007004398021438,88.57860565185547,-0.883662760257721,6,0.1017878055572509,0.6963236331939697,1686704875.826931,1686704876.421237
11,ReLU,0.9381109665669974,1,3,1,2,0,0,off,0.0009034617177807,55.59779739379883,-1.093395113945007,7,0.1033599376678466,0.6908018589019775,1686704875.8285038,1686704876.4157202
12,Mish,0.3684558918107751,4,4,1,0,4,4,on,0.000279457929128,58.94994354248047,-2.74017333984375,8,0.1041474342346191,0.6995148658752441,1686704875.8292916,1686704876.4244287
13,Hardswish,0.2981953044913353,4,0,0,4,4,0,on,0.0008664715250216,50.24417495727539,-2.100728988647461,22,0.9484853744506836,0.9708631038665771,1686704876.6736224,1686704876.695777
14,ReLU,0.274593669944542,4,2,0,4,4,4,on,0.0009776790916781,74.71654510498047,-3.026456356048584,13,0.7297184467315674,0.7516956329345703,1686704876.4548552,1686704876.4767065
15,Hardswish,0.2301341139945501,2,4,2,3,0,1,off,0.0005995842526076,88.45921325683594,-1.505284070968628,14,0.7326889038085938,0.7552001476287842,1686704876.4578283,1686704876.4802089
16,ReLU,0.1797496061193914,3,0,2,0,3,3,on,0.0005404815055024,90.38009643554688,-0.9675946831703186,15,0.737529993057251,0.7599236965179443,1686704876.46267,1686704876.484926
17,Mish,0.1666817654987306,1,2,4,2,4,4,on,0.0003394832929684,85.7323989868164,-3.732335567474365,16,0.7377517223358154,0.7605152130126953,1686704876.46289,1686704876.4855194
18,Mish,0.1693061059202318,0,3,2,0,4,3,on,0.000271492645751,89.47476959228516,-2.928817749023437,17,0.7433578968048096,0.7662084102630615,1686704876.4684968,1686704876.491212
19,Mish,0.2057550616669275,2,0,0,4,2,1,off,0.0001448358689119,89.4427261352539,-2.448981046676636,18,0.744605302810669,0.7675588130950928,1686704876.469746,1686704876.4925582
20,Hardswish,0.8582248011036399,0,3,0,3,3,3,on,0.001,84.7273178100586,-1.1523250341415403,19,0.9073076248168944,0.9301042556762696,1686704876.6324472,1686704876.6551092
21,Hardswish,0.235449788443732,0,3,0,2,3,4,off,0.0008156470138572,86.4333267211914,-1.4326456785202026,20,0.9309287071228028,0.9533941745758056,1686704876.656063,1686704876.678411
22,Hardswish,0.2419848906956069,1,3,0,0,3,3,off,0.001,86.99382781982422,-0.8362672328948975,21,0.939311981201172,0.9614999294281006,1686704876.664446,1686704876.686519
23,ReLU,0.1351899500718647,3,0,4,0,3,2,on,0.0004431437370196,89.88848114013672,-1.4037898778915403,32,1.198180913925171,1.2208292484283447,1686704876.9233167,1686704876.945736
24,Hardswish,0.1088376615305848,0,4,0,0,3,3,on,0.0007258846396665,88.3609619140625,-1.069078803062439,23,0.9614474773406982,0.983268976211548,1686704876.686583,1686704876.7082794
25,Hardswish,0.3460806436573008,0,4,0,3,3,4,on,0.0002037793236433,81.11946868896484,-1.7383320331573486,24,0.9718430042266846,0.9940564632415771,1686704876.696979,1686704876.7190654
26,ReLU,0.001,4,0,2,0,3,3,on,0.0005561165879529,79.95869445800781,-1.3917322158813477,25,0.976252555847168,0.9983808994293212,1686704876.7013896,1686704876.7233894
27,Hardswish,0.4523245870417209,0,4,0,3,4,3,on,0.0005458613019068,82.21624755859375,-1.7738019227981567,26,0.9783954620361328,1.0007822513580322,1686704876.7035334,1686704876.7257872
28,Hardswish,0.6413212858323036,0,4,0,3,3,4,on,0.0009415630887815,74.05247497558594,-1.812163591384888,27,0.9843783378601074,1.0070183277130127,1686704876.709516,1686704876.732025
29,ReLU,0.0422283704506301,3,0,1,0,3,2,on,0.0003606730642347,89.73448181152344,-0.8326687812805176,28,0.9888503551483154,1.0113859176635742,1686704876.7139878,1686704876.7363904
30,Hardswish,0.001,0,3,0,4,3,4,on,0.0003968149138066,67.41793060302734,-1.7962504625320437,29,1.1555352210998535,1.1781566143035889,1686704876.8806722,1686704876.903165
31,ReLU,0.0521164596043417,3,0,0,0,3,3,off,0.0007401376987524,88.61483764648438,-0.6935397982597351,30,1.1755108833312988,1.1977882385253906,1686704876.900645,1686704876.9228065
32,ReLU,0.001,3,0,3,0,2,3,off,0.0005463128573077,74.84671020507812,-0.9175587892532348,31,1.1847102642059326,1.2066981792449951,1686704876.9098442,1686704876.931715
33,ReLU,0.0307940412592329,4,0,1,0,4,2,on,0.0003767243143642,85.69194030761719,-1.7517181634902954,42,1.458578109741211,1.4807920455932615,1686704877.1837127,1686704877.205705
34,ReLU,0.3517682108665146,3,0,3,0,2,4,on,0.000608978062405,88.2467041015625,-1.3966094255447388,33,1.2088587284088137,1.2306668758392334,1686704876.9339938,1686704876.9556775
