,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,ReLU,0.1539493368536223,3,3,3,4,1,4,on,0.000194686057827,87.63471221923828,-1.883791446685791,6,0.0921888351440429,0.635573148727417,1686704960.731947,1686704961.274963
1,ReLU,0.7759963767673272,1,0,1,0,1,2,on,0.0001396977453982,87.544921875,-0.6686545014381409,0,0.0861504077911377,0.6340823173522949,1686704960.7259085,1686704961.273627
2,Mish,0.0618039142029632,1,1,4,2,1,1,on,0.0001893214668231,68.50814056396484,-1.829347252845764,4,0.0897932052612304,0.6339144706726074,1686704960.7295482,1686704961.273456
3,ReLU,0.9325951862520274,0,1,0,3,0,4,on,0.000172067532208,81.05284118652344,-1.076842188835144,12,0.6867532730102539,0.7102012634277344,1686704961.326508,1686704961.3497145
4,Mish,0.6003764906734234,3,1,3,4,0,4,on,0.000384951311928,86.4374771118164,-2.591667413711548,1,0.0868759155273437,0.6616899967193604,1686704960.7266357,1686704961.3012216
5,Hardswish,0.4614499687255285,3,4,2,3,3,4,on,0.0005759711785112,87.08780670166016,-2.133375644683838,10,0.6803762912750244,0.7029435634613037,1686704961.320128,1686704961.3425767
6,Hardswish,0.0352207410346466,1,0,2,1,1,4,on,0.0007339910900335,87.81887817382812,-1.2466013431549072,11,0.6805274486541748,0.7028942108154297,1686704961.3202791,1686704961.3425298
7,Mish,0.2064660510389183,0,0,1,1,2,1,on,0.0008797967881824,87.1114501953125,-1.280890703201294,2,0.0874285697937011,0.6612429618835449,1686704960.727188,1686704961.300777
8,ReLU,0.2330094696586896,4,0,2,0,1,1,on,0.0006011774409461,88.23886108398438,-1.1999307870864868,3,0.0895543098449707,0.6623055934906006,1686704960.7293136,1686704961.3018367
9,ReLU,0.3824250061150427,2,3,1,4,4,1,off,0.0001039326190158,81.8309326171875,-1.978047013282776,5,0.091238260269165,0.6653940677642822,1686704960.7309976,1686704961.3049228
10,Hardswish,0.3617063024966784,2,0,4,0,3,2,off,0.0009532688787246,88.18482208251953,-1.562175989151001,7,0.0933048725128173,0.6635279655456543,1686704960.733066,1686704961.3030565
11,Hardswish,0.3258425758418568,4,0,1,2,0,4,on,0.0005569802492253,71.4410629272461,-1.7548500299453735,8,0.0957956314086914,0.6676383018493652,1686704960.7355554,1686704961.307176
12,ReLU,0.346457205292823,2,2,0,1,3,2,off,0.000771040770455,90.04693603515625,-1.1968101263046265,9,0.0959391593933105,0.6674535274505615,1686704960.7356992,1686704961.3069828
13,ReLU,0.9263443719215776,0,0,0,0,0,1,on,2.410946854574838e-05,79.29570770263672,-0.3506479561328888,22,0.926091194152832,0.9490065574645996,1686704961.565844,1686704961.5885332
14,Hardswish,0.8845819042646101,2,2,4,2,2,2,off,0.0006262563934459,87.96292114257812,-2.470676183700561,13,0.7075810432434082,0.7300941944122314,1686704961.3473375,1686704961.3697107
15,ReLU,0.910193054998224,1,0,4,2,3,0,on,0.0007211323153544,71.45824432373047,-1.5335609912872314,14,0.708812952041626,0.731346607208252,1686704961.3485694,1686704961.370973
16,Mish,0.1755440205265326,0,4,0,3,1,2,off,0.0001767284258945,88.22090911865234,-2.4120402336120605,15,0.709303617477417,0.7319564819335938,1686704961.3490603,1686704961.3715746
17,Mish,0.2972719410144718,0,3,3,2,0,0,off,0.0005224778872313,88.30157470703125,-2.562098264694214,16,0.7105412483215332,0.7332608699798584,1686704961.3502953,1686704961.372884
18,Mish,0.5326207423590492,3,4,0,3,1,2,on,0.0002581746855548,90.27420806884766,-2.876833915710449,17,0.7116572856903076,0.7343122959136963,1686704961.3514135,1686704961.3739295
19,ReLU,0.7824280906967472,0,0,1,0,2,3,on,0.0008324972741112,79.9079360961914,-0.7396093606948853,18,0.8719329833984375,0.8945276737213135,1686704961.5116885,1686704961.5341496
