p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.08079074382167954,2,3,0,1,2,0,off,0.0009523826126635385,174,93.50663757324219,-2.1203982830047607,-0.5533874034881592,112,0.5273354053497314,2026.2687327861786,1689226209.3868277,1689228235.1272025,93.50663757324219,99.84606170654297,0.5533874034881592,82.87600708007812,93.76820373535156,202349.359375,2.1203982830047607
Mish,0.2011655170573053,3,2,2,3,1,4,off,8.792676094334056e-05,80,89.79093933105469,-2.86515736579895,-0.6131449937820435,0,0.38979196548461914,1160.0066878795624,1689226209.2493138,1689227368.865464,89.79093933105469,95.11485290527344,0.6131449937820435,77.98904418945312,90.86837768554688,115704.609375,2.86515736579895
Hardswish,0.0272428822294101,2,0,3,2,4,4,on,0.00032164700745011745,105,93.3053970336914,-2.2438042163848877,-0.5875767469406128,1,0.389756441116333,1212.1534943580627,1689226209.2492526,1689227421.0122883,93.3053970336914,94.18584442138672,0.5875767469406128,88.16716003417969,92.60869598388672,120952.1796875,2.2438042163848877
ReLU,0.5689911803549916,2,2,3,2,2,0,off,3.390003057758842e-05,73,90.94776916503906,-2.116826057434082,-0.8548513054847717,100,0.5119936466217041,793.0581524372101,1689226209.371497,1689227001.916975,90.94776916503906,95.09114837646484,0.8548513054847717,113.8641128540039,92.186279296875,79005.796875,2.116826057434082
ReLU,0.16762099927314705,4,2,3,0,3,4,off,0.00042274004496651815,172,92.93370056152344,-2.153909206390381,-0.3876873552799225,101,0.5150527954101562,1835.969408750534,1689226209.374549,1689228044.828225,92.93370056152344,98.93265533447266,0.3876873552799225,53.815216064453125,92.43338775634766,183304.25,2.153909206390381
Mish,0.07902059557447542,3,0,1,0,1,1,off,8.921326535750424e-05,152,60.77812194824219,-1.7530497312545776,-0.10719282180070876,102,0.5147333145141602,1212.800132036209,1689226209.374224,1689227421.6589153,60.77812194824219,70.07439422607422,0.10719282180070876,11.644229888916016,55.11236572265625,120983.984375,1.7530497312545776
ReLU,0.7677307637974112,3,2,3,0,1,1,off,0.000991160459709512,13,30.751909255981445,-1.0239931344985962,-0.38768815994262695,104,0.5182228088378906,88.34973382949829,1689226209.3777173,1689226297.2079196,30.751909255981445,26.072608947753903,0.38768815994262695,58.11073303222656,48.88529968261719,8532.8359375,1.0239931344985962
Mish,0.6413723355790194,3,2,4,1,0,3,on,0.0008950970186764524,95,53.87189483642578,-2.8794734477996826,-0.48115119338035583,105,0.5185251235961914,1336.3016874790192,1689226209.3780158,1689227545.160455,53.87189483642578,54.0803337097168,0.48115119338035583,57.709617614746094,61.151180267333984,133357.28125,2.8794734477996826
Hardswish,0.22327661576984048,1,2,0,3,3,2,on,2.958402518386135e-05,95,92.04742431640624,-1.3724422454833984,-0.6715088486671448,106,0.5200846195220947,891.1765413284302,1689226209.379573,1689227100.0341723,92.04742431640624,93.59176635742188,0.6715088486671448,74.94808197021484,92.56896209716795,88824.1953125,1.3724422454833984
Hardswish,0.08415059767798855,3,4,2,0,0,2,on,0.000515104672889289,9,90.57466888427734,-1.764688491821289,-0.5960552096366882,107,0.520989179611206,84.90950465202332,1689226209.380481,1689226293.7680056,90.57466888427734,84.17868041992188,0.5960552096366882,80.48037719726562,84.37016296386719,8187.802734375,1.764688491821289
