,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.7166267685527872,0,4,3,0,1,1,on,6.857247940682673e-05,86.01863098144531,-1.5172266960144043,16,0.1271696090698242,0.6818585395812988,1686748059.4038343,1686748059.9581532
1,Mish,0.0912889743776127,1,1,4,2,2,3,off,0.0009829936123581,73.77544403076172,-3.0671133995056152,0,0.1093003749847412,0.677290678024292,1686748059.3859577,1686748059.9537306
2,ReLU,0.3645120342867589,4,0,4,1,4,0,on,0.0008614893558493,59.325172424316406,-2.219486713409424,10,0.1199965476989746,0.6775519847869873,1686748059.3966527,1686748059.9539864
3,ReLU,0.1425192917417974,4,3,0,2,0,1,on,0.0004405319334368,78.99369812011719,-1.295548677444458,12,0.1216328144073486,0.6789236068725586,1686748059.398294,1686748059.9553726
4,Mish,0.7915928110204002,3,4,1,2,3,4,off,0.000293678278523,84.04944610595703,-3.450881242752075,13,0.1231734752655029,0.6800024509429932,1686748059.3998294,1686748059.956442
5,Hardswish,0.676092581885157,2,2,0,1,2,3,on,0.0005531898149655,90.36882019042967,-1.1855032444000244,2,0.1105573177337646,0.6789090633392334,1686748059.3872125,1686748059.9553533
6,Hardswish,0.7076780095828783,0,2,2,3,3,4,off,8.868034732028593e-05,87.48216247558594,-1.579293131828308,3,0.1121304035186767,0.6757934093475342,1686748059.3887858,1686748059.9522338
7,ReLU,0.6680431708381277,3,0,2,2,4,1,off,0.0007451009086942,84.58547973632812,-1.743501901626587,6,0.1163084506988525,0.6816678047180176,1686748059.3929777,1686748059.958113
8,Hardswish,0.5274859599641186,1,2,4,3,2,0,off,0.0008116010294071,84.80084991455078,-1.6386936902999878,27,0.7343552112579346,0.7579388618469238,1686748060.0110216,1686748060.0343592
9,Hardswish,0.1794016033258221,1,2,4,4,0,2,on,0.0008215993857976,89.4081039428711,-2.028470039367676,1,0.1098484992980957,0.7003488540649414,1686748059.3865068,1686748059.9767752
10,Hardswish,0.9297828250744906,4,0,0,3,1,4,off,0.0004149603532968,71.39006042480469,-1.7654399871826172,11,0.1213781833648681,0.698638916015625,1686748059.3980372,1686748059.975067
11,ReLU,0.2667861922565264,2,1,4,3,2,0,off,0.000618830044157,88.64571380615234,-1.5689237117767334,14,0.1248223781585693,0.7098209857940674,1686748059.401483,1686748059.9862587
12,ReLU,0.8043073083818866,1,3,2,3,4,3,on,0.000572036121559,86.03468322753906,-1.6752550601959229,15,0.1270182132720947,0.705810546875,1686748059.4036772,1686748059.9822395
13,Mish,0.9098053689817368,3,1,1,3,2,0,on,0.0003024784482028,87.72760772705078,-2.3254618644714355,17,0.1281051635742187,0.7048842906951904,1686748059.404765,1686748059.981311
14,Hardswish,0.9096142159104532,0,2,3,1,4,2,on,0.000915176122197,84.51124572753906,-2.813872814178467,18,0.1290199756622314,0.7080652713775635,1686748059.4056797,1686748059.984495
15,Mish,0.052614328922614,4,1,2,3,1,4,on,0.0004895068465413,88.33355712890625,-2.962813377380371,19,0.1307294368743896,0.7091240882873535,1686748059.407388,1686748059.985557
16,Hardswish,0.221378475383776,1,1,4,3,0,1,off,0.0003403847995479,69.62879180908203,-1.0107693672180176,20,0.7229900360107422,0.7459344863891602,1686748059.999643,1686748060.0224605
17,ReLU,0.8395868368914245,4,2,3,0,0,1,off,0.0003676983752267,82.26484680175781,-1.3385077714920044,21,0.7235667705535889,0.746091365814209,1686748060.0002232,1686748060.0226238
18,ReLU,0.4514096441513596,4,4,0,0,0,4,off,0.0006147525241869,50.8991813659668,-2.022306203842163,22,0.7246079444885254,0.7474954128265381,1686748060.001259,1686748060.0240238
19,Mish,0.9295431133784636,2,0,3,0,2,4,on,0.0003014665660031,88.50334167480469,-3.173506498336792,23,0.725653886795044,0.7480409145355225,1686748060.002309,1686748060.0245686
