,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.7022010783261701,1,2,3,1,4,1,on,0.0007501691698877,83.325439453125,-2.38954496383667,15,0.1412258148193359,1.791010856628418,1686747795.2386968,1686747796.8881238
1,ReLU,0.8697661919484716,3,1,1,2,2,4,off,0.0005505820848898,78.11026763916016,-1.6306015253067017,12,0.1391599178314209,1.7709429264068604,1686747795.2366295,1686747796.8682034
2,Mish,0.1549816628432146,3,0,3,4,0,2,off,0.0001016386166122,88.11347198486328,-2.760183095932007,16,0.1387522220611572,1.7735891342163086,1686747795.2362225,1686747796.8703918
3,Mish,0.3415600897321139,3,4,0,1,4,4,off,0.00025918405419,79.81021118164062,-2.720510959625244,4,0.1349141597747802,1.7705321311950684,1686747795.2324169,1686747796.8677902
4,Hardswish,0.4373032105007797,4,1,4,4,2,1,on,0.0009810042865856,75.8793716430664,-2.3803865909576416,5,0.1348059177398681,1.773589849472046,1686747795.2322798,1686747796.8704572
5,ReLU,0.1882798338478077,4,1,3,3,1,2,off,0.0004900650541627,87.78242492675781,-1.4196012020111084,8,0.1412491798400879,1.7908706665039062,1686747795.2387185,1686747796.8881285
6,Mish,0.6409364730171875,3,1,2,0,2,3,on,0.0005422704565308,89.4112319946289,-2.9274168014526367,25,1.841618299484253,1.8648114204406736,1686747796.9390855,1686747796.962049
7,Mish,0.2270350524392692,3,1,4,3,4,4,off,0.00013927872197,83.30261993408203,-3.295642137527466,20,1.821216583251953,1.8438506126403809,1686747796.9186823,1686747796.9411914
8,ReLU,0.0115438147864255,2,2,3,0,1,4,off,4.941614461442112e-05,84.49699401855469,-1.4898037910461426,21,1.8218023777008057,1.8443782329559328,1686747796.9192784,1686747796.9417243
9,Hardswish,0.2022871622239813,2,3,0,4,1,0,off,1.8813288910102416e-05,86.57675170898438,-1.3088867664337158,22,1.821922779083252,1.8444020748138428,1686747796.919387,1686747796.9417484
10,Mish,0.873365056039524,1,0,0,3,1,0,on,0.0009787323571432,75.18145751953125,-1.6217877864837646,23,1.8222813606262207,1.845348834991455,1686747796.9197466,1686747796.9426925
11,Mish,0.0205743242567682,3,0,2,2,4,2,on,0.0003521832116968,90.16493225097656,-3.6323976516723633,24,1.8394548892974856,1.86234712600708,1686747796.9369202,1686747796.9596856
12,Hardswish,0.001,2,3,0,4,3,0,off,5.031106457502113e-05,77.72455596923828,-1.342387557029724,31,2.082071542739868,2.104806661605835,1686747797.179536,1686747797.2020526
13,Mish,0.7099536691889774,0,1,0,3,0,2,on,0.0007012626789484,86.46834564208984,-1.791068434715271,0,0.1347818374633789,2.0136659145355225,1686747795.2322598,1686747797.110406
14,Mish,0.5756070215910248,1,3,2,4,3,1,off,0.0006407299771519,87.24555969238281,-2.6920595169067383,1,0.1348896026611328,2.013058423995972,1686747795.2323856,1686747797.109756
15,Hardswish,0.8857957822205651,0,4,0,2,1,3,off,0.0001350617240486,88.39380645751953,-1.3022465705871582,10,0.1390492916107177,2.012296676635742,1686747795.2365232,1686747797.1093812
16,Mish,0.6473387678142254,1,1,2,4,1,1,on,0.0004793561060416,88.91167449951172,-1.81078577041626,11,0.1450140476226806,2.03298568725586,1686747795.2424884,1686747797.1297264
17,Hardswish,0.8424147971970853,3,0,4,2,2,1,off,0.0001322961633724,86.63960266113281,-1.555998682975769,13,0.1453456878662109,2.008986234664917,1686747795.2428195,1686747797.1062317
18,ReLU,0.1120694958667292,0,1,3,3,4,2,on,0.0006010539721813,89.27151489257812,-1.4530491828918457,14,0.1445503234863281,1.8768246173858645,1686747795.2420194,1686747796.9740753
19,ReLU,0.2813570941240966,1,1,3,4,4,0,off,0.0009270576426701,82.07686614990234,-1.6766376495361328,17,0.1392924785614013,1.973189353942871,1686747795.2367644,1686747797.069863
20,Mish,0.9665873670323496,0,3,3,4,3,4,on,0.0007602267140397,78.6837158203125,-3.509682893753052,18,0.1448781490325927,2.032982349395752,1686747795.242352,1686747797.129748
21,Mish,0.4597491186142667,3,2,1,2,0,1,on,0.0005380770779801,84.90261840820312,-2.3452301025390625,19,0.1452546119689941,2.008706569671631,1686747795.242729,1686747797.1059487
22,Hardswish,0.1198537098621033,2,4,1,0,3,1,on,0.0004872634368621,88.06918334960938,-1.288556456565857,2,0.134911298751831,2.0122907161712646,1686747795.232407,1686747797.1090102
23,Hardswish,0.9325612069389808,1,0,0,4,2,0,off,9.227266049003392e-05,80.20674896240234,-1.2284140586853027,26,1.889145374298096,1.9111688137054443,1686747796.9866078,1686747797.0085192
24,Mish,0.3835920262877964,0,3,3,3,3,3,on,0.0007971030772358,88.29254150390625,-3.1937737464904785,27,1.8894529342651367,1.911498785018921,1686747796.9869137,1686747797.008838
25,ReLU,0.6944521431786502,3,1,2,3,1,4,off,0.0008056792221506,82.09306335449219,-1.4907556772232056,28,1.8898036479949951,1.9118173122406008,1686747796.987269,1686747797.0091577
26,Hardswish,0.1752686724800952,0,3,0,0,1,0,on,1e-05,82.73283386230469,-0.4451111853122711,29,2.063375234603882,2.086212396621704,1686747797.1608386,1686747797.1835582
27,Mish,0.7285144464098463,1,2,0,4,1,1,off,6.107291421416653e-05,85.61869812011719,-1.8847066164016724,3,0.1349143981933593,2.013657331466675,1686747795.232411,1686747797.1104667
28,ReLU,0.0631467511431036,4,0,4,3,1,3,off,0.0005158899438016,84.08879852294922,-1.7353342771530151,30,2.079285144805908,2.1021728515625,1686747797.1767504,1686747797.1995182
29,ReLU,0.5662753859538258,2,4,3,0,1,3,on,0.0003975500295701,88.89434814453125,-1.3722761869430542,6,0.1348931789398193,1.9731969833374023,1686747795.2323794,1686747797.0703735
30,Mish,0.4503666392896813,3,1,0,3,2,0,off,0.0002900202435307,89.24449920654297,-2.189723014831543,7,0.1348075866699218,2.0130691528320312,1686747795.2322826,1686747797.1099856
31,ReLU,0.6021898353025091,3,4,0,3,1,0,off,0.0004982134996264,81.2277603149414,-1.265449285507202,9,0.1443898677825927,1.876816987991333,1686747795.2418604,1686747796.9740765
32,ReLU,0.1013468770530036,0,1,0,3,4,2,on,5.202307072291543e-05,84.44535827636719,-1.3243556022644043,51,2.349494695663452,2.372260570526123,1686747797.446959,1686747797.469504
33,ReLU,0.001,4,0,3,3,0,2,off,0.0002323736130077,75.42694091796875,-1.364403247833252,32,2.101032018661499,2.1236634254455566,1686747797.1984978,1686747797.2210088
34,ReLU,0.189984787747191,0,1,2,4,4,4,on,0.0006460447317636,84.81805419921875,-2.3486125469207764,33,2.103473901748657,2.1264333724975586,1686747797.2009475,1686747797.2237768
