,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,ReLU,0.712124626886875,2,2,1,3,2,1,off,0.0003767882566366,83.33866882324219,-1.2101069688796997,17,0.1363005638122558,0.6782221794128418,1686747927.372569,1686747927.9141216
1,Mish,0.2697940115708233,3,0,4,4,2,2,off,0.0003869279623158,88.36615753173828,-3.529231071472168,22,0.7290878295898438,0.7526984214782715,1686747927.9653423,1686747927.988705
2,Hardswish,0.9683913788496364,3,2,3,2,1,3,off,0.0002255357921888,89.57485961914062,-1.3959563970565796,0,0.117894172668457,0.7072105407714844,1686747927.3541522,1686747927.94324
3,Mish,0.9423174647890532,3,4,4,2,2,0,off,0.0006207960023535,81.17411804199219,-4.214615345001221,1,0.1186268329620361,0.7064163684844971,1686747927.3548868,1686747927.9424443
4,Mish,0.953826611840732,1,3,3,0,1,3,on,0.0009281859334017,80.00404357910156,-2.515488386154175,10,0.1280527114868164,0.7079360485076904,1686747927.3643117,1686747927.943966
5,ReLU,0.5318655397424258,4,1,4,0,1,3,on,0.0005992690266399,76.41100311279297,-1.711481690406799,11,0.1302547454833984,0.7034816741943359,1686747927.3665135,1686747927.9395132
6,Hardswish,0.5840340894478894,2,0,2,4,0,2,off,0.0003132890807315,89.36638641357422,-1.5568444728851318,12,0.1306378841400146,0.6996622085571289,1686747927.3668978,1686747927.935695
7,Mish,0.8826431294452304,2,3,0,4,1,0,on,0.0006595822181794,88.034423828125,-3.099398136138916,13,0.1316735744476318,0.6857826709747314,1686747927.3679314,1686747927.9218276
8,Hardswish,0.2046835302213453,3,3,4,1,4,3,on,0.0007547389026056,87.31108856201172,-1.992438554763794,14,0.1326334476470947,0.6836123466491699,1686747927.368889,1686747927.9196548
9,ReLU,0.3995399748363124,0,1,0,2,0,1,on,0.0003293532700749,82.48505401611328,-0.6660674214363098,15,0.1336586475372314,0.6838791370391846,1686747927.3699143,1686747927.9199233
