,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,ReLU,0.1539493368536223,3,3,3,4,1,4,on,0.000194686057827,87.63471221923828,-1.883791446685791,15,0.1226155757904052,0.670468807220459,1686748257.3572483,1686748257.9047484
1,ReLU,0.346457205292823,2,2,0,1,3,2,off,0.000771040770455,90.04693603515625,-1.1968101263046265,0,0.1051075458526611,0.6697995662689209,1686748257.3397398,1686748257.9042194
2,ReLU,0.2330094696586896,4,0,2,0,1,1,on,0.0006011774409461,88.23886108398438,-1.1999307870864868,1,0.1059091091156006,0.6705269813537598,1686748257.3405402,1686748257.9049406
3,Mish,0.2064660510389183,0,0,1,1,2,1,on,0.0008797967881824,87.1114501953125,-1.280890703201294,10,0.1164057254791259,0.6697695255279541,1686748257.3510368,1686748257.9041896
4,ReLU,0.7759963767673272,1,0,1,0,1,2,on,0.0001396977453982,87.544921875,-0.6686545014381409,11,0.1178081035614013,0.6702239513397217,1686748257.3524396,1686748257.9046326
5,Hardswish,0.3258425758418568,4,0,1,2,0,4,on,0.0005569802492253,71.4410629272461,-1.7548500299453735,14,0.1205496788024902,0.6696305274963379,1686748257.3551826,1686748257.9040487
6,Hardswish,0.3617063024966784,2,0,4,0,3,2,off,0.0009532688787246,88.18482208251953,-1.562175989151001,4,0.109149694442749,0.6696572303771973,1686748257.3437808,1686748257.9040797
7,Mish,0.6003764906734234,3,1,3,4,0,4,on,0.000384951311928,86.4374771118164,-2.591667413711548,5,0.1106653213500976,0.669811487197876,1686748257.345296,1686748257.9042342
8,ReLU,0.9325951862520274,0,1,0,3,0,4,on,0.000172067532208,81.05284118652344,-1.076842188835144,27,0.7233505249023438,0.7465894222259521,1686748257.957981,1686748257.980983
9,Hardswish,0.2656213514269146,0,1,0,2,4,2,on,0.000697054909851,85.9506607055664,-1.4941563606262207,12,0.119539737701416,0.7024228572845459,1686748257.3541746,1686748257.9368217
10,Mish,0.2940764724236869,4,2,1,3,4,2,on,0.0006411058461361,87.66082763671875,-3.685901641845703,13,0.1204462051391601,0.688093900680542,1686748257.35508,1686748257.9225028
