p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.7986402434189707,0,3,1,1,0,0,on,0.0002352170101284,178,89.7412338256836,-1.898159384727478,-0.1184034049510955,107,0.4000592231750488,2186.09433054924,1691288324.275855,1691290509.969385,0.1184034049510955,218282.578125,1.898159384727478,11.711949348449709,89.7412338256836,94.7874984741211,94.1930694580078,False
ReLU,0.2393287413507144,1,4,3,1,4,1,on,0.00012983647496,88,89.06561279296875,-1.5408536195755005,-0.1294795870780944,0,0.2877182960510254,975.4610929489136,1691288324.1635349,1691289299.336414,0.1294795870780944,97254.9140625,1.5408536195755005,10.11335277557373,89.06561279296875,88.814453125,85.1174087524414,False
ReLU,0.2612256414877846,3,2,0,4,0,1,on,6.08785135481292e-05,176,93.48783111572266,-1.153227925300598,-0.3452954888343811,1,0.2878177165985107,1248.8264861106873,1691288324.163614,1691289572.7018049,0.3452954888343811,124560.359375,1.153227925300598,45.47568893432617,93.48783111572266,96.57298278808594,93.4215087890625,False
ReLU,0.9768458323508294,3,4,3,3,4,0,off,0.0006280389725429,112,66.05867004394531,-2.412927627563477,-0.1415294110774994,10,0.2995662689208984,1237.0749354362488,1691288324.1753564,1691289560.9502835,0.1415294110774994,123405.1953125,2.412927627563477,18.69264793395996,66.05867004394531,76.27860260009766,42.45951461791992,False
Hardswish,0.52784796579637,0,0,2,4,3,1,off,0.0008895934634017,150,73.26141357421875,-2.014436721801758,-0.3183321058750152,100,0.3937971591949463,1247.5229189395905,1691288324.269589,1691289571.398252,0.3183321058750152,124443.40625,2.014436721801758,49.8021354675293,73.26141357421875,91.4964599609375,84.71984100341797,False
ReLU,0.1474694165982381,3,3,1,3,3,0,off,0.0008995051984888,63,77.44725799560547,-1.2166316509246826,-0.169197991490364,101,0.3945527076721191,634.6519541740417,1691288324.2703454,1691288958.527283,0.169197991490364,63165.07421875,1.2166316509246826,21.939298629760746,77.44725799560547,79.36479949951172,73.8978271484375,False
Mish,0.1313018162951273,4,2,1,0,0,3,off,0.0005383144128328,13,74.04119110107422,-2.5972461700439453,-0.3610863387584686,102,0.3954818248748779,217.02318215370173,1691288324.2712786,1691288540.897667,0.3610863387584686,21395.65625,2.5972461700439453,52.54228210449219,74.04119110107422,90.6202392578125,73.52290344238281,False
Mish,0.4211409122203599,4,0,3,0,4,0,on,0.0002521552243866,31,68.084716796875,-2.544835090637207,-0.0884031802415847,103,0.3958046436309814,411.52662205696106,1691288324.2715957,1691288735.4019642,0.0884031802415847,40848.0859375,2.544835090637207,12.344472885131836,68.084716796875,81.4098892211914,69.35565948486328,False
Hardswish,0.8954470394723646,0,4,2,4,2,0,off,0.0007100670099393,23,58.52016067504883,-1.9359227418899536,-0.4979429841041565,105,0.3980157375335693,286.7482707500458,1691288324.2738066,1691288610.623585,0.4979429841041565,28363.8671875,1.9359227418899536,68.08570861816406,58.52016067504883,73.58458709716797,69.15812683105469,False
Mish,0.7069246783251077,1,1,1,3,1,3,off,0.0009302038954979,76,37.75185394287109,-1.407716989517212,-0.1521479189395904,106,0.3990232944488525,902.409778356552,1691288324.2748177,1691289226.284237,0.1521479189395904,89923.3203125,1.407716989517212,13.872124671936035,37.75185394287109,22.57830619812012,59.779083251953125,False
Hardswish,0.6706420099761025,0,3,4,4,2,3,on,7.84479431457411e-05,18,85.20834350585938,-1.894949436187744,-0.2117066532373428,108,0.4007337093353271,222.9370243549347,1691288324.2765253,1691288546.8123543,0.2117066532373428,21981.974609375,1.894949436187744,44.81466293334961,85.20834350585938,84.9294662475586,83.7101058959961,False
ReLU,0.8948699594292785,1,3,1,3,3,3,off,0.0004081328620242,46,58.78004837036133,-1.670680046081543,-0.2195849269628524,109,0.4012632369995117,437.72159790992737,1691288324.277055,1691288761.5969186,0.2195849269628524,43473.2890625,1.670680046081543,20.26233291625977,58.78004837036133,81.3539047241211,35.26243209838867,False
Hardswish,0.8120497136179721,3,1,3,3,1,4,off,0.0009056592537093,47,20.196277618408203,-1.9184199571609497,-0.1262206435203552,11,0.3015367984771728,490.8989791870117,1691288324.177328,1691288814.773772,0.1262206435203552,48799.36328125,1.9184199571609497,17.281084060668945,20.196277618408203,60.474246978759766,40.84319686889648,False
Mish,0.4941018640921662,4,3,4,1,0,1,on,0.0002916178857788,140,90.80630493164062,-3.113987445831299,-0.113751508295536,110,0.4020719528198242,1908.166983127594,1691288324.2778635,1691290232.0422857,0.113751508295536,190502.65625,3.113987445831299,13.625975608825684,90.80630493164062,87.74506378173828,89.78382110595703,False
ReLU,0.0684303444874945,3,2,2,4,1,2,off,0.0008182573404952,11,86.14715576171875,-1.559128761291504,-0.6094099879264832,111,0.4027948379516601,123.34962010383606,1691288324.278587,1691288447.224074,0.6094099879264832,12017.806640625,1.559128761291504,82.34046173095703,86.14715576171875,89.74049377441406,83.13245391845703,False
