p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
ReLU,0.4927641171852395,2,0,1,2,2,3,off,0.0005172874237006,55,31.505983352661133,-1.5548453330993652,-0.811896800994873,64,0.3698518276214599,513.2452330589294,1691214170.45183,1691214683.325434,0.811896800994873,50742.26171875,1.5548453330993652,116.93736267089844,31.505983352661133,83.15032958984375,62.27265167236328,False
Mish,0.6814494520075013,2,2,0,2,4,3,on,0.0007826861499262,8,44.169166564941406,-2.586603164672852,-0.7546696066856384,11,0.3590307235717773,154.1262984275818,1691214170.4409862,1691214324.2013955,0.7546696066856384,14827.015625,2.586603164672852,96.08518981933594,44.169166564941406,80.01594543457031,51.131744384765625,False
Hardswish,0.1868648691549819,0,2,2,3,1,4,on,0.0006253655490801,51,81.41798400878906,-2.0633485317230225,-0.595952033996582,13,0.357008695602417,438.1119215488434,1691214170.4389603,1691214608.1933954,0.595952033996582,43251.7734375,2.0633485317230225,77.5506591796875,81.41798400878906,86.1007308959961,76.24258422851562,False
Mish,0.0446412400307376,3,4,0,4,2,3,on,2.1594752453926218e-05,13,87.6515121459961,-2.7071638107299805,-0.348695307970047,19,0.3619503974914551,223.75958132743835,1691214170.4439025,1691214393.8370252,0.348695307970047,21802.599609375,2.7071638107299805,53.80597305297851,87.6515121459961,90.07658386230467,88.17298126220703,False
ReLU,0.5918363128340512,2,4,0,0,3,2,on,3.937588172079386e-05,61,87.6861801147461,-1.7202693223953247,-0.5607472658157349,25,0.3583321571350097,485.9090564250946,1691214170.440285,1691214655.9905329,0.5607472658157349,48020.78125,1.7202693223953247,71.19867706298828,87.6861801147461,92.79150390625,83.34709167480469,False
Hardswish,0.1585834339519755,0,2,1,2,1,3,off,0.000533049888695,50,86.12102508544922,-1.348701000213623,-0.5893679857254028,27,0.3664820194244385,379.23288106918335,1691214170.4484415,1691214549.3142774,0.5893679857254028,37342.046875,1.348701000213623,73.3259048461914,86.12102508544922,74.34833526611328,85.80101776123047,False
ReLU,0.8490560026307425,4,0,1,1,2,2,off,0.0004762182083354,23,56.53839111328125,-1.4526383876800537,-0.5688387751579285,35,0.3666112422943115,206.78510737419128,1691214170.4485638,1691214376.8665586,0.5688387751579285,20092.9453125,1.4526383876800537,78.06391906738281,56.53839111328125,73.47797393798828,50.9501838684082,False
Hardswish,0.5557647593532208,1,1,4,1,1,0,off,0.0008212378131914,30,27.56521987915039,-1.2944209575653076,-0.0907411277294159,37,0.3438074588775635,210.9188482761383,1691214170.4257722,1691214380.9980986,0.0907411277294159,20533.681640625,1.2944209575653076,8.51218032836914,27.56521987915039,65.37989807128906,55.93476486206055,False
ReLU,0.8851580794280203,3,3,4,0,0,4,on,0.0004536780222477,10,52.710548400878906,-1.7868258953094482,-0.1431602239608764,43,0.3508040904998779,113.03323602676392,1691214170.432757,1691214283.1146834,0.1431602239608764,10742.572265625,1.7868258953094482,13.792038917541504,52.710548400878906,73.9310531616211,32.547550201416016,False
Mish,0.9458647070510728,0,1,2,2,2,1,on,0.0007185192330233,25,49.98876190185547,-1.8568919897079468,-0.7658358216285706,44,0.3605160713195801,417.28444933891296,1691214170.4424684,1691214587.3659098,0.7658358216285706,41172.5390625,1.8568919897079468,101.4602279663086,49.98876190185547,78.88395690917969,48.49474334716797,False
ReLU,0.4726664764619562,2,1,0,2,0,4,off,0.0006568891386629,27,39.07697296142578,-1.4311470985412598,-0.6523221135139465,49,0.3679597377777099,210.94896340370173,1691214170.4499128,1691214381.028239,0.6523221135139465,20503.609375,1.4311470985412598,73.32345581054688,39.07697296142578,86.36934661865234,64.9591064453125,False
Hardswish,0.7863737806012611,3,0,0,4,1,3,on,0.0001372648656592,54,87.3052749633789,-1.5347989797592163,-0.1231286898255348,52,0.3583064079284668,453.0039789676666,1691214170.4402585,1691214623.0841925,0.1231286898255348,44730.14453125,1.5347989797592163,11.056924819946287,87.3052749633789,90.58386993408205,73.94157409667969,False
Hardswish,0.7866558123966607,0,3,2,0,3,2,off,0.0006286361306923,43,32.87023162841797,-2.116640329360962,-0.5810688138008118,54,0.3572089672088623,355.1673078536988,1691214170.439165,1691214525.245667,0.5810688138008118,34956.984375,2.116640329360962,75.15419006347656,32.87023162841797,81.25257110595703,45.329200744628906,False
Hardswish,0.5835208434887006,2,2,1,3,2,3,off,0.0002285056927868,41,85.70018005371094,-1.664875626564026,-0.7796416878700256,60,0.3611733913421631,509.83334040641785,1691214170.443134,1691214679.914773,0.7796416878700256,50409.6484375,1.664875626564026,110.37061309814452,85.70018005371094,90.4355926513672,78.97411346435547,False
Mish,0.226070056342181,2,4,2,3,2,3,on,0.0001804103985028,20,90.30081939697266,-3.282875299453736,-0.6803292036056519,62,0.3648524284362793,339.8107211589813,1691214170.4468043,1691214509.8912346,0.6803292036056519,33424.7109375,3.282875299453736,128.41783142089844,90.30081939697266,88.36614227294922,86.42158508300781,False
Mish,0.1748084205782757,3,1,0,4,0,0,on,0.0001313415200697,12,76.4029769897461,-1.9273090362548828,-0.127158910036087,63,0.3650429248809814,115.47455549240112,1691214170.4469955,1691214285.5560043,0.127158910036087,10967.4970703125,1.9273090362548828,13.020594596862791,76.4029769897461,84.52460479736328,71.94664001464844,False
ReLU,0.1495837992592968,0,2,1,0,2,0,on,0.0005032120591938,52,87.18826293945312,-1.3315516710281372,-0.7131325006484985,65,0.3679285049438476,377.84997391700745,1691214170.4498873,1691214547.9313805,0.7131325006484985,37193.8203125,1.3315516710281372,87.09363555908203,87.18826293945312,92.03553009033205,85.63433074951172,False
ReLU,0.974790292943434,0,2,1,3,2,1,on,0.0004009519617023,11,27.620922088623047,-1.7600183486938477,-0.6067304015159607,67,0.3711702823638916,111.7354645729065,1691214170.4531276,1691214281.8161442,0.6067304015159607,10592.1220703125,1.7600183486938477,76.81427001953125,27.620922088623047,79.72232055664062,49.40900802612305,False
ReLU,0.9221167482715408,1,2,0,1,0,2,on,9.567136623905792e-05,41,57.294063568115234,-1.4576789140701294,-0.5024785995483398,69,0.3699321746826172,393.334664106369,1691214170.451892,1691214563.416078,0.5024785995483398,38749.125,1.4576789140701294,55.06518173217773,57.294063568115234,89.93175506591797,82.48627471923828,False
ReLU,0.6108248383888868,0,1,1,0,0,2,on,0.0007388608989636,93,26.181886672973636,-1.3064918518066406,-0.3234231472015381,7,0.3441622257232666,469.7881498336792,1691214170.4261217,1691214639.8695965,0.3234231472015381,46417.54296875,1.3064918518066406,40.36247634887695,26.181886672973636,75.29400634765625,79.41940307617188,False
Mish,0.6385361824747308,4,0,0,1,2,0,off,2.651054523321265e-05,35,87.81578826904297,-2.164586067199707,-0.3002782762050628,78,0.3782622814178467,388.4844856262207,1691214170.4602144,1691214558.5659206,0.3002782762050628,38263.42578125,2.164586067199707,55.14652633666992,87.81578826904297,92.24671936035156,79.9962387084961,False
Hardswish,0.9491937465288568,2,1,0,0,2,4,off,0.0001082638302828,6,61.12717056274414,-1.532221436500549,-0.7118724584579468,8,0.3605515956878662,51.49282050132752,1691214170.4425097,1691214221.573576,0.7118724584579468,4567.5498046875,1.532221436500549,79.5941162109375,61.12717056274414,87.38593292236328,70.67597961425781,False
Mish,0.5948990025977361,4,4,1,4,3,1,off,0.0009419880876342,13,22.598371505737305,-3.0215649604797363,-0.120409607887268,82,113.08340978622437,305.0116844177246,1691214283.165356,1691214475.093214,0.120409607887268,19180.533203125,3.0215649604797363,11.827831268310549,22.598371505737305,69.52758026123047,47.22210311889648,False
Hardswish,0.5963053920118829,0,2,0,4,0,2,off,0.0003160968621428,22,70.90911865234375,-1.1916230916976929,-0.5925453901290894,84,154.18554139137268,356.2180371284485,1691214324.267492,1691214526.2996233,0.5925453901290894,20190.890625,1.1916230916976929,62.72462844848633,70.90911865234375,89.6683120727539,81.81875610351562,False
Hardswish,0.4912927234852948,2,0,4,1,0,0,on,0.0005543608363188,3,33.511138916015625,-1.1772212982177734,-0.3375477492809295,89,305.1975383758545,330.8862009048462,1691214475.2794836,1691214500.9677892,0.3375477492809295,2563.99951171875,1.1772212982177734,37.67171859741211,33.511138916015625,78.8145751953125,55.22526168823242,False
Mish,0.5603647886518549,3,4,3,2,4,0,off,0.0009198371880267,7,39.95140838623047,-2.373385190963745,-0.4024533927440643,97,393.5335874557495,486.4157640933991,1691214563.6155367,1691214656.4973514,0.4024533927440643,9276.5732421875,2.373385190963745,55.6500244140625,39.95140838623047,72.30062866210938,46.19784164428711,False
ReLU,0.0864595716060856,0,2,1,0,2,0,on,0.0002559141512187,156,94.5094223022461,-1.208822250366211,-0.7056066393852234,105,513.4693579673767,1835.9734513759613,1691214683.5513103,1691216006.0547533,0.7056066393852234,132237.984375,1.208822250366211,83.12202453613281,94.5094223022461,95.82876586914062,94.25370025634766,False
Hardswish,0.1003862394841594,1,3,4,1,3,3,on,0.0009849370376203,103,85.41743469238281,-1.6459232568740845,-0.1691786497831344,0,0.3297581672668457,919.1087651252748,1691214170.4117355,1691215089.1901977,0.1691786497831344,91352.796875,1.6459232568740845,15.671782493591309,85.41743469238281,89.2785873413086,79.69734954833984,False
Mish,0.9211556904090856,4,2,2,2,1,0,off,0.0007020827237637,104,79.52532958984375,-3.670192241668701,-0.6534448862075806,1,0.3300061225891113,1544.4674534797668,1691214170.4119663,1691215714.5489123,0.6534448862075806,153888.671875,3.670192241668701,91.0302734375,79.52532958984375,82.82745361328125,79.69454956054688,False
Mish,0.8580818859436637,2,0,3,3,0,3,on,4.001275818928712e-05,102,88.13401794433594,-2.7190701961517334,-0.4905219674110412,10,0.360112190246582,1358.412129163742,1691214170.442064,1691215528.493585,0.4905219674110412,135254.53125,2.7190701961517334,50.877628326416016,88.13401794433594,93.72881317138672,86.16316223144531,False
Hardswish,0.5528115344030402,1,4,4,1,0,0,off,0.0008399408649663,110,69.51618194580078,-1.7165980339050293,-0.0801059007644653,101,469.9901497364044,1284.0136458873749,1691214640.0720966,1691215454.095242,0.0801059007644653,81390.046875,1.7165980339050293,8.447253227233887,69.51618194580078,56.86359786987305,60.45615005493164,False
Hardswish,0.8285467936677869,3,1,2,4,1,4,on,0.0005854698794457,111,46.67538070678711,-1.632898211479187,-0.2976900637149811,103,486.6164085865021,1816.4629652500157,1691214656.6983576,1691215986.5445535,0.2976900637149811,132972.296875,1.632898211479187,43.802024841308594,46.67538070678711,79.43245697021484,65.40060424804688,False
Hardswish,0.6016509907922166,0,3,1,4,0,2,off,0.0008618830351372,110,65.44573974609375,-1.6304845809936523,-0.3930718302726745,106,535.1856644153595,1759.9866452217102,1691214705.2676096,1691215930.0683415,0.3930718302726745,122467.8125,1.6304845809936523,45.6386947631836,65.44573974609375,74.96143341064453,63.16765213012695,False
Hardswish,0.5771749129781262,3,0,2,0,2,3,off,0.0009493238000301,144,66.11051940917969,-1.5643513202667236,-0.557355523109436,107,550.5993642807007,1676.9141519069672,1691214720.6813114,1691215846.995831,0.557355523109436,112619.8359375,1.5643513202667236,82.21888732910156,66.11051940917969,95.45894622802734,70.7053451538086,False
Hardswish,0.5175176529477904,2,0,4,1,3,4,off,0.0008422736945462,82,41.47868728637695,-2.191561460494995,-0.4036898612976074,108,591.8394930362701,1413.9746952056885,1691214761.921442,1691215584.0562754,0.4036898612976074,82210.609375,2.191561460494995,42.61060333251953,41.47868728637695,79.90541076660156,71.31427764892578,False
