p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.7986402434189707,0,3,1,1,0,0,on,0.0002352170101284,178,89.7412338256836,-1.898159384727478,-0.1184034049510955,36,0.1627309322357177,2184.7629725933075,1691368746.0639336,1691370930.6633973,0.1184034049510955,218282.578125,1.898159384727478,11.711949348449709,89.7412338256836,94.7874984741211,94.1930694580078,False
ReLU,0.2612256414877846,3,2,0,4,0,1,on,6.08785135481292e-05,176,93.48783111572266,-1.153227925300598,-0.3452954888343811,0,0.1456410884857177,1247.4087991714478,1691368746.0468698,1691369993.309553,0.3452954888343811,124560.359375,1.153227925300598,45.47568893432617,93.48783111572266,96.57298278808594,93.4215087890625,False
Hardswish,0.5739200213633185,4,1,3,4,2,0,on,2.503066983613431e-05,36,88.1656723022461,-2.1673173904418945,-0.3876862227916717,1,0.1458716392517089,346.18826031684875,1691368746.0470965,1691369092.088965,0.3876862227916717,34424.4375,2.1673173904418945,61.16270065307617,88.1656723022461,90.19091033935548,91.50592041015624,False
ReLU,0.0684303444874945,3,2,2,4,1,2,off,0.0008182573404952,11,86.14715576171875,-1.559128761291504,-0.6094099879264832,10,0.1549797058105468,121.95034074783324,1691368746.056178,1691368867.8510823,0.6094099879264832,12017.806640625,1.559128761291504,82.34046173095703,86.14715576171875,89.74049377441406,83.13245391845703,False
Mish,0.8191960047394777,1,0,3,3,0,1,off,0.0009215947942583,142,29.495561599731445,-3.7405436038970943,-0.1599634736776352,11,0.1559066772460937,2116.021722078324,1691368746.057107,1691370861.9224691,0.1599634736776352,211406.765625,3.7405436038970943,13.167325019836426,29.495561599731445,77.33072662353516,46.33230209350586,False
Mish,0.574164424706704,1,0,4,3,4,0,on,0.0004930813169885,45,57.55936050415039,-2.018249273300171,-0.1168063059449196,13,0.1494903564453125,833.6778655052185,1691368746.050689,1691369579.5786147,0.1168063059449196,83187.5390625,2.018249273300171,11.249234199523926,57.55936050415039,63.55680465698242,32.51432037353516,False
Mish,0.1990878696752906,1,4,2,0,2,2,off,0.0009357701828198,10,67.27165222167969,-3.159263849258423,-0.841011106967926,16,0.1558520793914795,161.35178232192993,1691368746.0570529,1691368907.2525194,0.841011106967926,15937.0390625,3.159263849258423,124.07166290283205,67.27165222167969,84.97215270996094,65.3086166381836,False
Hardswish,0.1090539596717843,1,2,2,0,0,3,on,3.201241174775811e-05,173,94.66828155517578,-1.341683268547058,-0.593575656414032,17,0.1497681140899658,1426.435051202774,1691368746.050969,1691370172.3357835,0.593575656414032,142449.765625,1.341683268547058,77.64561462402344,94.66828155517578,97.05481719970705,93.70708465576172,False
Hardswish,0.3574424855817745,1,0,0,4,3,1,on,0.0003972754138246,193,93.18993377685548,-1.0953004360198977,-0.094596579670906,18,0.1548564434051513,1584.0321979522705,1691368746.0560534,1691370329.932921,0.094596579670906,158225.984375,1.0953004360198977,12.629148483276367,93.18993377685548,90.61327362060548,89.9953842163086,False
Mish,0.0450117258807551,1,4,1,3,3,4,on,9.102792380348862e-05,92,75.88986206054688,-3.2147810459136963,-0.1373934894800186,19,0.1560211181640625,1412.5965194702148,1691368746.057222,1691370158.4972432,0.1373934894800186,141064.234375,3.2147810459136963,14.331171035766602,75.88986206054688,82.0675277709961,88.84274291992188,False
ReLU,0.8049700721892838,0,3,1,3,4,2,on,0.00035091684942,105,30.88434600830078,-1.8475573062896729,-0.3709699809551239,2,0.1457791328430175,994.4194874763488,1691368746.0469794,1691369740.3202436,0.3709699809551239,99267.3046875,1.8475573062896729,47.789833068847656,30.88434600830078,89.26732635498047,43.89717102050781,False
ReLU,0.5558559911813543,0,2,3,0,1,1,off,4.945762244889151e-05,63,87.73079681396484,-1.048806071281433,-0.3843543231487274,20,0.1553645133972168,493.6138751506805,1691368746.056561,1691369239.5146024,0.3843543231487274,49185.12890625,1.048806071281433,54.57297897338867,87.73079681396484,92.62113189697266,75.40642547607422,False
ReLU,0.1649476130502591,4,1,2,3,3,4,on,0.0007513813423777,84,72.64730072021484,-1.9875342845916748,-0.3813294768333435,21,0.1570088863372802,1123.7131242752075,1691368746.05821,1691369869.613866,0.3813294768333435,112186.6171875,1.9875342845916748,44.7079963684082,72.64730072021484,88.87648010253906,83.75888061523438,False
Mish,0.995999340682791,0,3,4,3,2,0,on,0.0003030564828342,129,72.64317321777344,-3.481880187988281,-0.3296039998531341,22,0.1497161388397216,1883.856963872909,1691368746.050913,1691370629.757722,0.3296039998531341,188211.78125,3.481880187988281,44.8154525756836,72.64317321777344,83.4293212890625,85.67324829101562,False
Mish,0.7069246783251077,1,1,1,3,1,3,off,0.0009302038954979,76,37.75185394287109,-1.407716989517212,-0.1521479189395904,23,0.1551651954650879,900.9918730258942,1691368746.0563717,1691369646.8926203,0.1521479189395904,89923.3203125,1.407716989517212,13.872124671936035,37.75185394287109,22.57830619812012,59.779083251953125,False
ReLU,0.1612169851468289,2,4,0,0,2,4,off,0.0004197478952563,175,94.65838623046876,-1.9668422937393188,-0.608816921710968,24,0.1550586223602295,1942.4157049655912,1691368746.056275,1691370688.3164265,0.608816921710968,194043.65625,1.9668422937393188,79.31372833251953,94.65838623046876,99.66889190673828,94.1087875366211,False
ReLU,0.8284226514293563,0,1,0,2,0,4,on,0.0002114202861512,76,77.29757690429688,-1.4219237565994265,-0.2988612949848175,25,0.15574312210083,478.0117211341858,1691368746.0569446,1691369223.9124367,0.2988612949848175,47602.7109375,1.4219237565994265,41.334259033203125,77.29757690429688,90.2493133544922,47.8055419921875,False
Mish,0.9481160074399952,2,2,0,3,2,3,on,0.0009671781927856,62,24.642295837402344,-2.1570544242858887,-0.8109134435653687,26,0.1548972129821777,897.9748766422272,1691368746.0560946,1691369643.875626,0.8109134435653687,89620.3359375,2.1570544242858887,100.90526580810548,24.642295837402344,51.50204086303711,56.72088623046875,False
Hardswish,0.1850247670631557,1,4,4,2,4,0,off,0.000168021512035,171,91.32247924804688,-2.020729780197144,-0.3758721053600311,27,0.1558670997619629,2171.838003396988,1691368746.057068,1691370917.7387526,0.3758721053600311,216989.140625,2.020729780197144,43.18028259277344,91.32247924804688,93.17730712890624,87.24288940429688,False
Mish,0.8986760625756243,1,4,0,4,4,3,on,0.0008916891870858,9,33.71875762939453,-2.352062702178955,-0.1027107238769531,28,0.1551928520202636,130.44010591506958,1691368746.0563908,1691368876.340873,0.1027107238769531,12868.4169921875,2.352062702178955,10.457799911499023,33.71875762939453,64.39096069335938,22.33329391479492,False
ReLU,0.1474694165982381,3,3,1,3,3,0,off,0.0008995051984888,63,77.44725799560547,-1.2166316509246826,-0.169197991490364,29,0.1567745208740234,633.5935199260712,1691368746.0579753,1691369379.4942455,0.169197991490364,63165.07421875,1.2166316509246826,21.939298629760746,77.44725799560547,79.36479949951172,73.8978271484375,False
Mish,0.7440887950139167,3,4,3,1,4,1,off,0.0006201521224982,122,71.02608489990234,-2.297412395477295,-0.1261120736598968,3,0.1458337306976318,1890.0109012126925,1691368746.047043,1691370635.9116566,0.1261120736598968,188820.21875,2.297412395477295,15.337499618530272,71.02608489990234,87.661865234375,76.78475189208984,False
ReLU,0.5929956288543511,3,4,2,3,3,1,off,0.0001860988185495,117,85.0547866821289,-2.161783456802368,-0.3366891145706177,30,0.155592679977417,1360.5657699108124,1691368746.056792,1691370106.4665272,0.3366891145706177,135880.703125,2.161783456802368,50.54731369018555,85.0547866821289,93.6556167602539,90.6080093383789,False
Hardswish,0.9326638818606026,3,2,4,0,1,0,off,0.0003262472409721,173,90.62010955810548,-2.76996111869812,-0.4593906998634338,31,0.1571917533874511,1399.7390959262848,1691368746.0583997,1691370145.6399794,0.4593906998634338,139775.921875,2.76996111869812,57.08123397827149,90.62010955810548,97.71472930908205,93.41089630126952,False
Mish,0.4211409122203599,4,0,3,0,4,0,on,0.0002521552243866,31,68.084716796875,-2.544835090637207,-0.0884031802415847,32,0.1576483249664306,410.4586114883423,1691368746.058849,1691369156.359362,0.0884031802415847,40848.0859375,2.544835090637207,12.344472885131836,68.084716796875,81.4098892211914,69.35565948486328,False
Hardswish,0.5129278760997269,3,1,2,4,0,4,off,0.0002765180471057,60,86.2545394897461,-1.8296252489089968,-0.3120916783809662,33,0.1587972640991211,556.3710751533508,1691368746.0599935,1691369302.271794,0.3120916783809662,55460.375,1.8296252489089968,47.709503173828125,86.2545394897461,90.12393951416016,62.6831283569336,False
ReLU,0.2715426725698309,4,0,0,1,1,4,off,0.0001613349870886,132,89.47895812988281,-1.5678123235702517,-0.0600620135664939,35,0.1612560749053955,791.4686734676361,1691368746.0624568,1691369537.3694258,0.0600620135664939,78960.203125,1.5678123235702517,8.849842071533203,89.47895812988281,95.05152893066406,85.06969451904297,False
Mish,0.2376211841492862,4,0,3,3,2,2,off,0.0008464412977033,63,72.93538665771484,-3.6284029483795166,-0.6042320728302002,37,0.1631758213043213,1194.0516891479492,1691368746.0643768,1691369939.9524374,0.6042320728302002,119206.9140625,3.6284029483795166,110.82356262207033,72.93538665771484,87.92071533203125,80.84475708007812,False
Mish,0.8649304470625997,4,4,4,3,3,3,off,0.0008302998802192,97,70.50260925292969,-2.490641832351685,-0.1508447676897049,38,0.1639459133148193,1822.4012455940249,1691368746.0651436,1691370568.301991,0.1508447676897049,182063.859375,2.490641832351685,16.516237258911133,70.50260925292969,79.0523681640625,55.44033050537109,False
Hardswish,0.5019388641394317,3,3,2,1,3,2,off,6.758449554036564e-05,19,88.08517456054688,-1.593419075012207,-0.5741949677467346,39,0.1655082702636718,195.80783987045288,1691368746.06671,1691368941.7085817,0.5741949677467346,19386.3828125,1.593419075012207,79.97132110595703,88.08517456054688,91.42890167236328,85.97051239013672,False
Hardswish,0.8081063819535029,0,1,1,2,3,4,off,0.0004783582160055,129,76.33611297607422,-1.9807387590408323,-0.3551057875156402,4,0.1458716392517089,1442.2586488723755,1691368746.0471072,1691370188.1593869,0.3551057875156402,144031.5,1.9807387590408323,36.70107269287109,76.33611297607422,90.3308563232422,76.43260192871094,False
ReLU,0.1708130826656299,3,4,2,2,3,3,on,0.0009347233772827,80,75.54751586914062,-1.960959792137146,-0.6189107298851013,41,130.48998308181763,1075.8377449512482,1691368876.391176,1691369821.7385583,0.6189107298851013,94522.4453125,1.960959792137146,72.69783782958984,75.54751586914062,83.06819152832031,74.96802520751953,False
Hardswish,0.2009021130082685,3,3,0,4,4,2,off,0.0009082412726082,43,74.51634216308594,-2.398805856704712,-0.3874807059764862,42,161.40256643295288,626.389288187027,1691368907.303763,1691369372.2901924,0.3874807059764862,46486.35546875,2.398805856704712,50.57036209106445,74.51634216308594,86.16844177246094,65.24986267089844,False
ReLU,0.605650184317059,4,3,4,1,0,1,on,0.0001474388774331,29,68.80733489990234,-1.2266639471054075,-0.0592112801969051,44,346.2390434741974,624.027628660202,1691369092.1402457,1691369369.9284687,0.0592112801969051,27766.505859375,1.2266639471054075,13.583602905273438,68.80733489990234,80.704345703125,73.40164184570312,False
Mish,0.1762385829790088,3,4,1,1,3,1,on,0.0002311946466114,67,81.04010772705078,-2.6769232749938965,-0.1228324398398399,46,410.50860023498535,1406.307126045227,1691369156.4097958,1691370152.2079806,0.1228324398398399,99567.515625,2.6769232749938965,14.04148292541504,81.04010772705078,84.22613525390625,80.49324798583984,False
Hardswish,0.5278450578984848,3,0,4,0,4,1,off,0.0006309613951977,103,80.86857604980469,-2.344500541687012,-0.0698553770780563,47,478.0623109340668,1245.1037967205048,1691369223.9635055,1691369991.004626,0.0698553770780563,76691.8125,2.344500541687012,10.965614318847656,80.86857604980469,86.62926483154297,52.07716369628906,False
Mish,0.1467714549448364,1,4,3,2,1,1,off,0.0005239252486001,35,88.07710266113281,-2.746480226516724,-0.3758096396923065,48,493.6642656326294,964.2688131332396,1691369239.5654578,1691369710.1696596,0.3758096396923065,47048.0859375,2.746480226516724,49.66826629638672,88.07710266113281,92.62824249267578,70.64990234375,False
Hardswish,0.920394203672776,3,4,3,4,0,4,off,0.0003087250406246,110,77.84131622314453,-2.612278938293457,-0.099441647529602,49,556.5567028522491,2166.367150068283,1691369302.4578953,1691370912.2680538,0.099441647529602,160968.703125,2.612278938293457,13.719407081604004,77.84131622314453,92.26272583007812,64.64383697509766,False
Mish,0.8241847548994031,3,0,0,1,1,0,off,0.0003985305297784,43,66.9283676147461,-2.0313608646392822,-0.0508653931319713,5,0.1559159755706787,402.8053560256958,1691368746.0571177,1691369148.7060783,0.0508653931319713,40085.25390625,2.0313608646392822,9.85853672027588,66.9283676147461,90.18976593017578,44.63770294189453,False
