p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Hardswish,0.28218535252374644,4,0,0,4,3,4,off,0.000859478920269283,133,74.84678649902344,-2.368006944656372,-0.1006791889667511,24,0.38297176361083984,1555.4480924606323,1688837081.403806,1688838636.4677808,74.84678649902344,89.39911651611328,0.1006791889667511,10.60440158843994,63.224266052246094,155199.046875,2.368006944656372
ReLU,0.7155968632372284,4,0,2,4,1,3,on,0.0009967681650236136,114,31.666831970214844,-2.3192152976989746,-0.3604467809200287,25,0.37620019912719727,1367.863951444626,1688837081.39703,1688838448.8843367,31.666831970214844,34.32017517089844,0.3604467809200287,42.0150146484375,61.999061584472656,136509.15625,2.3192152976989746
ReLU,0.9844726847212306,1,4,4,0,3,2,on,0.0008730930894074529,76,31.544300079345703,-3.263044834136963,-0.3373812139034271,26,0.3762843608856201,1030.4532737731934,1688837081.397122,1688838111.473653,31.544300079345703,48.511871337890625,0.3373812139034271,47.04941940307617,44.531890869140625,102767.3359375,3.263044834136963
Hardswish,0.13941979805614754,3,0,2,2,3,2,on,1.4277189227732717e-05,125,94.61360931396484,-1.7119241952896118,-0.7192361354827881,27,0.38507986068725586,1156.915104389191,1688837081.4059143,1688838237.9354796,94.61360931396484,95.71539306640624,0.7192361354827881,94.33853149414062,93.82318878173828,115407.8984375,1.7119241952896118
Mish,0.4071348345369008,2,1,4,3,0,0,on,0.000366393063146674,121,91.62383270263672,-2.3786911964416504,-0.37373435497283936,28,0.37927770614624023,1382.640165090561,1688837081.4001188,1688838463.6605282,91.62383270263672,90.32643127441406,0.37373435497283936,50.5177001953125,90.08265686035156,137933.0,2.3786911964416504
ReLU,0.1606625293013328,0,0,3,2,3,0,off,0.0003555976755538571,84,84.59978485107422,-1.50261652469635,-0.33708620071411133,29,0.3805990219116211,635.6603705883026,1688837081.4014318,1688837716.6807375,84.59978485107422,93.76925659179688,0.33708620071411133,47.616188049316406,86.93659210205078,63281.671875,1.50261652469635
ReLU,0.6684619336676144,4,0,2,3,3,0,off,0.0007240202922948363,128,28.737215042114254,-2.4842119216918945,-0.3443567752838135,3,0.3467245101928711,1240.5474042892456,1688837081.3675797,1688838321.5677016,28.737215042114254,87.2333984375,0.3443567752838135,40.89593124389648,77.61006164550781,123723.8203125,2.4842119216918945
Hardswish,0.2579516933460021,2,2,0,1,1,1,off,0.0005145151848385457,154,85.88854217529297,-1.2375370264053345,-0.5031921863555908,30,0.39023756980896,1141.6181273460388,1688837081.4110775,1688838222.6384969,85.88854217529297,98.84232330322266,0.5031921863555908,78.07102966308594,91.41751098632812,113819.3515625,1.2375370264053345
Mish,0.9453534531420336,0,1,3,4,4,2,on,0.0009397693357045604,18,23.383712768554688,-2.3983395099639893,-0.4148527979850769,31,0.3832893371582031,209.9672088623047,1688837081.404122,1688837290.9868534,23.383712768554688,68.17469024658203,0.4148527979850769,42.73200225830078,46.71063995361328,20671.548828125,2.3983395099639893
ReLU,0.9059975919217392,0,4,0,1,1,4,on,0.0008223299018122787,175,64.52565002441406,-1.8825371265411377,-0.03400878235697746,32,0.3885934352874756,1283.8911118507383,1688837081.40943,1688838364.9108794,64.52565002441406,70.18170166015625,0.03400878235697746,10.395244598388672,86.44598388671875,128103.9453125,1.8825371265411377
ReLU,0.8222908720264691,4,4,3,0,2,3,on,0.0005613857838129218,159,49.2369499206543,-2.3507914543151855,-0.3590707778930664,33,0.3884921073913574,1979.172562599182,1688837081.4093273,1688839060.192923,49.2369499206543,82.82464599609375,0.3590707778930664,41.01584243774414,83.83568572998047,197632.140625,2.3507914543151855
Mish,0.014776500173087627,2,1,0,1,4,2,on,0.00019094164105109784,2,76.42456817626953,-1.974656343460083,-0.5822598338127136,34,0.3927450180053711,27.41962838172913,1688837081.4135847,1688837108.4392138,76.42456817626953,78.13489532470703,0.5822598338127136,89.78741455078125,72.1321792602539,2400.074462890625,1.974656343460083
Hardswish,0.16798726886638868,3,2,2,2,2,1,on,0.00042759234639092925,94,92.1069107055664,-1.6841366291046145,-0.8183513283729553,35,0.3930931091308594,1014.8880236148834,1688837081.413932,1688838095.9075382,92.1069107055664,91.92350769042967,0.8183513283729553,116.11226654052734,87.52691650390625,101137.578125,1.6841366291046145
Hardswish,0.28071410682924003,2,1,1,4,0,0,off,0.0007588769751052261,33,66.28683471679688,-1.3822064399719238,-0.3921187222003937,36,0.39271998405456543,296.2428023815155,1688837081.4135537,1688837377.2624023,66.28683471679688,72.13177490234375,0.3921187222003937,41.77032852172851,67.8132553100586,29323.318359375,1.3822064399719238
Hardswish,0.1372049312080714,1,1,2,3,4,1,off,0.0002544071605766246,129,92.841552734375,-1.8060001134872437,-0.34339582920074463,37,0.39517903327941895,1292.9582772254944,1688837081.4160264,1688838373.9786365,92.841552734375,96.57662200927734,0.34339582920074463,50.493167877197266,91.0482177734375,128968.9765625,1.8060001134872437
ReLU,0.8782271023726211,3,3,2,4,0,3,off,0.0001898773237741484,29,73.25756072998047,-1.8877986669540403,-0.35529306530952454,38,0.3872556686401367,293.45884132385254,1688837081.4080856,1688837374.4790978,73.25756072998047,90.02436828613281,0.35529306530952454,49.1397819519043,57.54255294799805,29062.076171875,1.8877986669540403
Mish,0.4593639313925994,4,1,2,0,2,0,on,0.0008270123186471927,167,87.42782592773438,-2.5089571475982666,-0.699099600315094,39,0.38906073570251465,2161.26966547966,1688837081.409899,1688839242.2900102,87.42782592773438,87.60404205322266,0.699099600315094,103.06273651123048,92.09439086914062,215788.65625,2.5089571475982666
ReLU,0.8134270369339419,3,2,3,2,2,4,off,0.0007092495685367232,106,43.79246520996094,-2.280717372894287,-0.7543642520904541,4,0.3505239486694336,1691.7472822666168,1688837081.3713586,1688838772.7676384,43.79246520996094,80.94845581054688,0.7543642520904541,94.07196044921876,75.35979461669922,168871.03125,2.280717372894287
Mish,0.43684889628652696,4,3,3,4,2,3,off,0.00010958983963251626,159,92.87665557861328,-3.3203892707824707,-0.5400829911231995,40,0.3887996673583984,2298.012192249298,1688837081.4096372,1688839379.0325544,92.87665557861328,98.51380157470705,0.5400829911231995,59.66913986206055,91.32703399658205,229528.3125,3.3203892707824707
Mish,0.5317657002553011,1,3,2,1,2,1,off,0.0006680876045664496,88,77.62271881103516,-3.518918514251709,-0.636703372001648,41,0.3921842575073242,1326.6060998439789,1688837081.413023,1688838407.6264412,77.62271881103516,79.98371124267578,0.636703372001648,89.20716094970703,50.77749252319336,132329.0625,3.518918514251709
