p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.0069718398412175,0,4,4,3,4,1,on,0.0005265299964077,110,62.32894515991211,-2.853689432144165,-0.1091000810265541,10,1691686472.1050382,1691687142.1180336,0.1091000810265541,132173.3125,2.853689432144165,11.688488006591797,62.32894515991211,57.24320602416992,60.07586288452149,False
Hardswish,0.759519928565447,3,0,1,2,4,2,off,3.793075064218521e-05,78,79.50161743164062,-1.615491271018982,-0.5751479268074036,11,1691686472.269671,1691686765.9419763,0.5751479268074036,56918.125,1.615491271018982,82.56407165527344,79.50161743164062,91.27555847167967,81.07808685302734,False
Mish,0.6195155691446447,1,4,2,1,3,0,on,1.4539668638496703e-05,192,87.31964111328125,-2.2856719493865967,-0.3560964465141296,12,1691686472.2754753,1691687392.7809684,0.3560964465141296,182288.734375,2.2856719493865967,48.0528678894043,87.31964111328125,92.91311645507812,85.66911315917969,False
Mish,0.516966295901598,2,2,2,4,2,0,on,0.000200483957428,86,78.23052978515625,-4.002851963043213,-1.0526971817016602,13,1691686472.2818947,1691687195.7041502,1.0526971817016602,142870.90625,4.002851963043213,147.81089782714844,78.23052978515625,78.19273376464844,77.6978759765625,False
ReLU,0.0078450510221831,2,2,0,4,0,2,off,2.8352280590283774e-05,25,77.2878189086914,-1.6794902086257937,-0.7992739081382751,14,1691686472.2848513,1691686572.975047,0.7992739081382751,18328.900390625,1.6794902086257937,114.2262191772461,77.2878189086914,85.78641510009766,77.67058563232422,False
ReLU,0.1255725217175361,3,4,1,0,4,3,on,0.000590848611302,32,60.05672836303711,-1.79600989818573,-0.1308435648679733,15,1691686472.2880256,1691686600.1873412,0.1308435648679733,23767.57421875,1.79600989818573,15.538795471191406,60.05672836303711,66.14349365234375,61.7052001953125,False
Mish,0.031503841314012,1,2,2,0,4,2,off,1.2431486221953372e-05,6,63.533451080322266,-3.293406248092652,-0.7735570073127747,16,1691686472.2916307,1691686520.9820344,0.7735570073127747,7940.6787109375,3.293406248092652,113.56987762451172,63.533451080322266,65.7660903930664,62.78786849975586,False
Mish,0.005953241044223,0,0,2,0,4,4,on,0.0005617640557269,125,69.31684112548828,-2.70251727104187,-0.3316756188869476,17,1691686471.8637962,1691687181.078803,0.3316756188869476,139946.0625,2.70251727104187,42.916603088378906,69.31684112548828,74.92181396484375,69.10643005371094,False
ReLU,0.0068552345327922,3,0,2,2,4,0,off,2.4121862780771643e-05,46,80.70748901367188,-1.5912420749664309,-0.5658290982246399,18,1691686472.2945166,1691686644.1318903,0.5658290982246399,32556.982421875,1.5912420749664309,82.72865295410156,80.70748901367188,90.6133270263672,80.36630249023438,False
ReLU,0.0088668203330027,3,0,0,0,3,3,on,2.7083662390319564e-05,144,85.04685974121094,-0.709739625453949,-0.1539365202188491,19,1691686472.297439,1691686759.1591191,0.1539365202188491,55578.84765625,0.709739625453949,19.685333251953125,85.04685974121094,84.75736999511719,84.50078582763672,False
ReLU,0.0084161546343712,2,0,2,2,2,1,on,0.0004109616219015,27,78.06668090820312,-1.3539186716079712,-0.992768168449402,20,1691686472.3007605,1691686567.6600602,0.992768168449402,17264.18359375,1.3539186716079712,153.2955780029297,78.06668090820312,78.223388671875,77.40531158447266,False
ReLU,0.1378102037269449,4,0,1,4,4,1,on,0.0007550092214727,101,46.72624588012695,-2.109784841537476,-0.0572850368916988,21,1691686472.3043647,1691686913.4707582,0.0572850368916988,86423.2578125,2.109784841537476,7.741562843322754,46.72624588012695,52.855953216552734,49.62416458129883,False
Hardswish,0.123459133882993,1,4,3,0,0,2,on,0.0005580440570226,14,65.1265640258789,-1.3367775678634644,-0.3496448993682861,22,1691686472.3133326,1691686518.41277,0.3496448993682861,7424.21484375,1.3367775678634644,47.09704208374024,65.1265640258789,65.47315216064453,63.68233108520508,False
Mish,0.248567109905936,0,0,0,0,1,0,on,4.028408844856256e-05,35,52.70796585083008,-0.7466695308685303,-0.0593443177640438,23,1691686472.307617,1691686534.796317,0.0593443177640438,10698.0888671875,0.7466695308685303,7.754978656768799,52.70796585083008,52.61090469360352,49.04070663452149,True
ReLU,0.0287585464501183,3,4,3,1,4,3,on,0.0003015173797121,123,83.77449798583984,-2.0019545555114746,-0.1565687805414199,24,1691686472.145681,1691686995.4352367,0.1565687805414199,102816.1640625,2.0019545555114746,20.012836456298828,83.77449798583984,87.4163589477539,82.8443603515625,False
ReLU,0.0023728270572355,3,2,2,3,0,4,off,0.0001235974658515,42,73.88335418701172,-1.6517568826675415,-0.6067031025886536,25,1691686472.151661,1691686653.44937,0.6067031025886536,34418.87890625,1.6517568826675415,87.19206237792969,73.88335418701172,81.03102111816406,75.29183197021484,False
ReLU,0.560938550787548,4,3,4,1,2,1,on,0.0006892723838694,184,73.51689147949219,-1.9647085666656492,-0.3460675179958343,26,1691686472.168388,1691687256.5022745,0.3460675179958343,155040.84375,1.9647085666656492,46.978946685791016,73.51689147949219,75.31202697753906,74.53604125976562,False
ReLU,0.0190789902789343,0,4,4,0,0,4,on,0.0004541005654343,103,45.30817413330078,-2.070497989654541,-0.0611218102276325,27,1691686472.1747422,1691686917.2110105,0.0611218102276325,87171.1796875,2.070497989654541,7.686025142669678,45.30817413330078,46.50718688964844,42.220340728759766,False
ReLU,0.0029193665861484,1,3,3,3,1,4,on,0.0003376689708954,102,78.97272491455078,-1.3560163974761963,-0.1535222828388214,28,1691686472.2430816,1691686799.0912626,0.1535222828388214,63550.8046875,1.3560163974761963,19.58221435546875,78.97272491455078,78.95755767822266,78.37847900390625,False
ReLU,0.5865337496260713,1,0,1,4,0,3,on,4.094436608191579e-05,186,84.14801788330078,-1.0900238752365112,-0.1016693860292434,29,1691686472.200386,1691686892.9439604,0.1016693860292434,82321.375,1.0900238752365112,11.784181594848633,84.14801788330078,86.50663757324219,82.85304260253906,False
Mish,0.0012052878862872,3,4,1,4,3,4,off,0.0001521293802437,126,73.68284606933594,-3.443288803100586,-0.1379906982183456,30,1691686472.2632797,1691687363.9203515,0.1379906982183456,176516.6875,3.443288803100586,15.756671905517578,73.68284606933594,79.19389343261719,72.230712890625,False
ReLU,0.02211702384968,3,3,0,1,1,1,on,0.0001343139110297,165,83.72400665283203,-0.6562685370445251,-0.1303999572992324,31,1691686472.2784324,1691686757.6998165,0.1303999572992324,55273.16796875,0.6562685370445251,15.581899642944336,83.72400665283203,84.59832763671875,83.41876983642578,False
ReLU,0.229702604601421,0,4,4,0,1,4,off,0.0001961163116215,104,40.09896087646485,-1.9434709548950195,-0.0618154779076576,32,1691686472.3104465,1691686883.3216968,0.0618154779076576,80394.7265625,1.9434709548950195,7.605867385864258,40.09896087646485,64.27806091308594,39.17026901245117,False
Hardswish,0.0146757556256095,1,4,2,4,1,0,off,6.42282494153815e-05,146,84.89148712158203,-1.729453682899475,-0.3342268168926239,33,1691686472.3195086,1691687021.3134704,0.3342268168926239,107993.7890625,1.729453682899475,43.27508544921875,84.89148712158203,99.63937377929688,84.52224731445312,False
Mish,0.6674163333171416,3,2,3,3,1,2,on,4.573855144223754e-05,119,87.06352996826172,-3.415090084075928,-0.6184747815132141,34,1691686472.3164103,1691687295.3729498,0.6184747815132141,162805.359375,3.415090084075928,89.42304992675781,87.06352996826172,92.67958068847656,87.2632827758789,False
ReLU,0.0060324172269872,4,4,0,4,3,0,on,5.0529464446815686e-05,182,64.85414123535156,-2.2066690921783447,-0.0939967259764671,35,1691686472.260389,1691687304.5296304,0.0939967259764671,164640.21875,2.2066690921783447,11.59744930267334,64.85414123535156,62.55670547485352,67.37434387207031,False
ReLU,0.125419824269758,1,3,4,0,0,3,on,2.9277410731771447e-05,16,62.750030517578125,-1.2145389318466189,-0.1317666321992874,36,1691686472.272544,1691686522.0551713,0.1317666321992874,8152.60986328125,1.2145389318466189,15.93392276763916,62.750030517578125,64.3730239868164,62.42858505249024,False
ReLU,0.1355566519832072,0,4,4,2,4,0,off,2.799443703449807e-05,17,40.10479736328125,-2.504335880279541,-0.3309954404830932,37,1691686472.322909,1691686564.23851,0.3309954404830932,16581.203125,2.504335880279541,43.34283065795898,40.10479736328125,53.41027069091797,37.81427001953125,False
Hardswish,0.0084581335052554,1,3,3,2,0,0,off,0.0007072052748159,75,80.29000091552734,-0.854226291179657,-0.3612145185470581,38,1691686472.3261817,1691686644.065734,0.3612145185470581,32542.890625,0.854226291179657,50.18727493286133,80.29000091552734,89.25318145751953,80.90521240234375,False
ReLU,0.3871411713220512,1,3,1,0,1,0,off,0.0006501538745095,67,52.4602165222168,-0.5432756543159485,-0.1071901842951774,39,1691686472.2528992,1691686573.0403194,0.1071901842951774,18340.0078125,0.5432756543159485,11.5213041305542,52.4602165222168,61.79659271240234,42.40591049194336,False
Mish,0.4505141656561912,1,3,4,2,4,0,off,1.0244250409408436e-05,88,70.60317993164062,-3.101924419403076,-0.3250534534454345,40,1691686518.7429712,1691687143.017131,0.3250534534454345,124838.546875,3.101924419403076,46.82052230834961,70.60317993164062,82.37281799316406,69.8382797241211,False
Mish,0.0059322992146378,0,2,3,1,2,2,off,0.0002111970449906,161,86.24829864501953,-3.159951448440552,-0.8048242926597595,41,1691686521.2697048,1691687523.5200534,0.8048242926597595,200425.375,3.159951448440552,118.2179183959961,86.24829864501953,99.937744140625,85.4925765991211,False
Mish,0.6893093870269879,2,0,3,4,4,3,on,6.818312875629265e-05,184,89.42839813232422,-3.3202292919158936,-0.3588650226593017,42,1691686522.3498056,1691687753.5566826,0.3588650226593017,246216.71875,3.3202292919158936,50.963863372802734,89.42839813232422,94.93797302246094,89.05242156982422,False
Hardswish,0.9745499771878487,1,3,0,0,3,3,on,0.000444904404425,72,57.72896957397461,-0.8060272336006165,-0.152415320277214,43,1691686528.0392933,1691686671.173738,0.152415320277214,28602.08984375,0.8060272336006165,19.81999015808105,57.72896957397461,69.7406005859375,55.89977645874024,False
Mish,0.0145168715455852,3,0,1,1,0,1,on,2.02479950465106e-05,124,82.91240692138672,-1.1326487064361572,-0.1089101731777191,44,1691686535.130869,1691686829.4675555,0.1089101731777191,58842.6484375,1.1326487064361572,11.803104400634766,82.91240692138672,84.46464538574219,83.66487121582031,False
ReLU,0.0301337599246672,3,0,4,3,0,0,on,7.238057895028929e-05,8,48.90590286254883,-1.2233574390411377,-0.1360802948474884,45,1691686564.562659,1691686584.644766,0.1360802948474884,4007.60009765625,1.2233574390411377,15.662047386169434,48.90590286254883,46.93199157714844,46.15507507324219,False
ReLU,0.0259902225474199,4,0,4,0,2,3,off,2.5992156988635356e-05,172,81.591552734375,-1.878279685974121,-0.3381085395812988,46,1691686567.9529743,1691687247.325523,0.3381085395812988,135849.734375,1.878279685974121,47.40067672729492,81.591552734375,99.09333038330078,80.22039031982422,False
Mish,0.0242469554647848,0,1,0,2,1,3,on,0.0007164965792491,183,88.58124542236328,-1.6163195371627808,-0.348455011844635,47,1691686573.2691884,1691687249.6002393,0.348455011844635,135241.46875,1.6163195371627808,46.51290512084961,88.58124542236328,96.19670104980467,89.68096160888672,False
Mish,0.7354289355339505,3,2,0,1,4,1,off,3.462347605454554e-05,94,81.4918212890625,-2.202554941177368,-0.3555857539176941,48,1691686573.3119392,1691687054.637998,0.3555857539176941,96240.40625,2.202554941177368,47.03544998168945,81.4918212890625,88.29685974121094,80.93025207519531,False
Hardswish,0.0013054332856231,4,3,4,1,3,3,on,0.0001385049280705,154,73.69403076171875,-1.9056367874145508,-0.1530815958976745,49,1691686584.948412,1691687219.6687093,0.1530815958976745,126919.265625,1.9056367874145508,20.29805374145508,73.69403076171875,73.14730834960938,74.42156982421875,False
Hardswish,0.990363790162016,4,3,1,1,1,4,off,0.0002047832211287,104,53.0225830078125,-1.7228583097457886,-0.11133773624897,50,1691686600.556736,1691686924.9925148,0.11133773624897,64862.46484375,1.7228583097457886,11.51989459991455,53.0225830078125,67.86163330078125,53.37281036376953,False
Hardswish,0.0014837720257137,4,3,1,1,1,4,off,0.000969531855533,99,68.05683898925781,-1.6437450647354126,-0.1088460832834243,51,1691686602.7600534,1691686926.640952,0.1088460832834243,64751.5546875,1.6437450647354126,11.33591079711914,68.05683898925781,70.28874206542969,67.67473602294922,False
Hardswish,0.0011629569845802,4,3,3,1,0,4,off,0.0002044060656976,145,71.17324829101562,-1.7642511129379272,-0.1375650912523269,52,1691686644.4147313,1691687170.7660902,0.1375650912523269,105245.5390625,1.7642511129379272,15.839224815368652,71.17324829101562,74.5687484741211,72.33599090576172,False
Hardswish,0.0022118957199439,4,3,3,1,0,4,off,0.0001592913038337,162,76.28156280517578,-1.7378534078598022,-0.1361332088708877,53,1691686644.4277537,1691687225.3425307,0.1361332088708877,116158.2421875,1.7378534078598022,15.743727684020996,76.28156280517578,87.7087173461914,77.78007507324219,False
Hardswish,0.0013833000785139,4,3,3,1,0,3,off,0.0002297858886089,140,73.40692901611328,-1.2949435710906982,-0.1573009639978408,54,1691686653.8102608,1691687071.497918,0.1573009639978408,83512.8515625,1.2949435710906982,19.612417221069336,73.40692901611328,79.36327362060547,74.35408782958984,False
Hardswish,0.0014859344012424,4,1,3,1,0,4,off,0.0009994257194406,154,71.20266723632812,-1.5821173191070557,-0.1081956997513771,55,1691686671.5115414,1691687141.4267955,0.1081956997513771,93958.234375,1.5821173191070557,11.758506774902344,71.20266723632812,78.28670501708984,74.24528503417969,False
Hardswish,0.0680833917828172,1,1,3,1,0,4,off,0.0002062216738604,151,83.3149642944336,-1.103270173072815,-0.1061655730009079,56,1691686702.9041655,1691687022.705824,0.1061655730009079,63935.69921875,1.103270173072815,11.853440284729004,83.3149642944336,96.61188507080078,83.98847961425781,False
Mish,0.0607117427960244,0,1,0,1,1,3,on,4.520776279784112e-05,139,82.97579193115234,-1.007854700088501,-0.1072914376854896,57,1691686749.30691,1691687069.5775397,0.1072914376854896,64029.5546875,1.007854700088501,11.756924629211426,82.97579193115234,84.0457534790039,84.12023162841797,False
ReLU,0.0428597990621554,4,3,1,1,1,1,off,0.0002216629344888,148,14.0183687210083,-1.055760145187378,-0.1084883213043212,58,1691686758.00463,1691687076.6888304,0.1084883213043212,63712.15234375,1.055760145187378,11.539355278015137,14.0183687210083,16.189664840698242,11.688344955444336,False
ReLU,0.0616338250165398,4,3,1,1,1,1,off,0.0008665542365673,186,16.149463653564453,-1.044582724571228,-0.1048360615968704,59,1691686759.4890063,1691687143.949761,0.1048360615968704,76867.5234375,1.044582724571228,11.56466293334961,16.149463653564453,13.876717567443848,12.633468627929688,False
Mish,0.0515623099022769,4,3,0,1,1,1,on,0.0002073337448808,191,83.45903778076172,-1.5925999879837036,-0.1064727082848548,60,1691686766.2575805,1691687440.6255786,0.1064727082848548,134848.890625,1.5925999879837036,11.588805198669434,83.45903778076172,83.64005279541016,84.31378936767578,False
Mish,0.0497462310443584,4,3,0,1,1,1,on,0.0001816505466575,196,83.3564453125,-1.5925999879837036,-0.1070364341139793,61,1691686799.4067807,1691687498.373679,0.1070364341139793,139768.515625,1.5925999879837036,11.632298469543455,83.3564453125,82.79154205322266,83.70655822753906,False
Mish,0.0371394738540244,0,1,0,1,1,1,on,0.0001432796337965,180,83.26116180419922,-0.6159120202064514,-0.0654788240790367,62,1691686829.795334,1691687103.8365734,0.0654788240790367,54783.5234375,0.6159120202064514,7.85869550704956,83.26116180419922,83.31411743164062,83.46089935302734,False
Mish,0.0532461203433549,4,1,0,1,1,1,on,1.0472298379729684e-05,179,82.19429016113281,-1.1988954544067385,-0.0671205818653106,63,1691686883.7031982,1691687340.823167,0.0671205818653106,91399.3046875,1.1988954544067385,7.838155269622803,82.19429016113281,82.06045532226562,83.31591796875,False
Mish,0.0641006078621501,4,1,0,1,1,1,on,4.796624104082465e-05,197,82.46532440185547,-1.1877769231796265,-0.0658422708511352,64,1691686893.2804625,1691687413.5421948,0.0658422708511352,104027.578125,1.1877769231796265,7.711334228515625,82.46532440185547,82.08038330078125,83.53421783447266,False
Mish,0.0635519363606816,0,1,0,1,1,1,on,4.738827552339476e-05,198,82.88919067382812,-0.6183509826660156,-0.0645043775439262,65,1691686913.8114574,1691687215.9403188,0.0645043775439262,60401.12109375,0.6183509826660156,7.772911071777344,82.88919067382812,83.97891235351562,84.11671447753906,False
Mish,0.0632357178947157,0,1,0,1,1,1,on,4.640827784105648e-05,188,82.81086730957031,-0.6183509826660156,-0.0643374621868133,66,1691686917.5381742,1691687205.3403487,0.0643374621868133,57535.734375,0.6183509826660156,7.826694011688232,82.81086730957031,82.76145935058594,84.24137878417969,False
Mish,0.0579067874810565,0,1,0,1,1,1,on,4.524737568886195e-05,200,82.69511413574219,-0.6183509826660156,-0.0647649243474006,67,1691686925.3202376,1691687229.5522983,0.0647649243474006,60821.75390625,0.6183509826660156,7.869917392730713,82.69511413574219,83.67863464355469,83.53116607666016,False
Mish,0.0573420538602408,0,1,0,4,1,1,on,4.780115903286296e-05,198,82.71345520019531,-1.0172617435455322,-0.0639552772045135,68,1691686926.9647324,1691687434.1657732,0.0639552772045135,101415.546875,1.0172617435455322,7.934293270111084,82.71345520019531,82.62158203125,82.90129089355469,False
Mish,0.0565767390317377,0,1,0,4,1,1,on,4.981090556597069e-05,199,82.6546859741211,-1.014072060585022,-0.0634413138031959,69,1691686930.0617485,1691687440.721119,0.0634413138031959,102107.1875,1.014072060585022,7.986329555511475,82.6546859741211,82.68348693847656,82.83519744873047,False
Mish,0.0589164855143145,0,3,0,1,1,1,on,4.677008892675823e-05,196,83.62239074707031,-1.0240534543991089,-0.1064602881669998,70,1691686933.2019637,1691687392.1343076,0.1064602881669998,91761.7109375,1.0240534543991089,11.601746559143066,83.62239074707031,84.34456634521484,83.81333923339844,False
Mish,0.0638774990405604,0,3,0,4,1,1,on,4.414905150691413e-05,187,83.18389892578125,-1.5471255779266355,-0.1027891412377357,71,1691686995.7813628,1691687661.5273104,0.1027891412377357,133124.46875,1.5471255779266355,11.66092300415039,83.18389892578125,83.95014190673828,83.54943084716797,False
Mish,0.0599745601288487,0,1,0,1,2,1,on,1.0182557497860536e-05,199,88.31549835205078,-1.1080490350723269,-0.3379109799861908,72,1691687021.5978055,1691687549.0848484,0.3379109799861908,105472.7421875,1.1080490350723269,43.13201904296875,88.31549835205078,94.98601531982422,88.47027587890625,False
Mish,0.0627691884141335,0,1,0,1,2,1,on,4.42880192723959e-05,183,88.36202239990234,-1.1076207160949707,-0.3363394439220428,73,1691687021.631765,1691687510.6673062,0.3363394439220428,97782.4453125,1.1076207160949707,43.11344528198242,88.36202239990234,95.44172668457033,88.69832611083984,False
Mish,0.0516149353379979,0,3,0,1,2,1,on,4.930605303754759e-05,189,88.53475189208984,-1.6034836769104004,-0.3497333526611328,74,1691687023.0843475,1691687708.886254,0.3497333526611328,137135.71875,1.6034836769104004,47.54901123046875,88.53475189208984,95.45956420898438,88.64659118652344,False
Mish,0.0642009844174474,0,3,0,4,2,1,on,5.217076134527957e-05,189,88.49073791503906,-2.264477491378784,-0.3410058319568634,75,1691687054.9486616,1691687986.0526462,0.3410058319568634,186209.296875,2.264477491378784,47.21342849731445,88.49073791503906,95.64488983154295,88.59136962890625,False
Mish,0.3201993477149732,0,3,0,4,2,1,on,1.565820695790705e-05,192,88.5854721069336,-2.320306301116944,-0.3565268814563751,76,1691687069.9055371,1691688001.2387848,0.3565268814563751,186242.0,2.320306301116944,47.20785140991211,88.5854721069336,95.23855590820312,88.68229675292969,False
Mish,0.3565576534966798,0,3,0,4,2,1,on,1.4898564287944617e-05,182,88.57305145263672,-2.2737629413604736,-0.3539137840270996,77,1691687071.8424115,1691687959.587186,0.3539137840270996,177524.203125,2.2737629413604736,47.23541259765625,88.57305145263672,95.55126190185548,88.7751693725586,False
Mish,0.3701658410774693,2,0,0,4,2,1,on,1.0259246542906432e-05,193,89.97142791748047,-2.4396190643310547,-0.5568618774414062,78,1691687077.0234957,1691688047.197032,0.5568618774414062,194009.9375,2.4396190643310547,80.63711547851562,89.97142791748047,97.0747299194336,89.60489654541016,False
Mish,0.3814043291543089,0,0,0,4,2,1,on,5.107731761617404e-05,198,89.15633392333984,-1.78167724609375,-0.3262943923473358,79,1691687100.5224156,1691687867.9251523,0.3262943923473358,153455.890625,1.78167724609375,42.85746765136719,89.15633392333984,95.2335968017578,87.25577545166016,False
Mish,0.2790186790092821,0,1,0,1,2,1,on,9.45294520100906e-05,190,89.45846557617188,-1.1496429443359375,-0.3375133574008941,80,1691687104.3466432,1691687605.9253602,0.3375133574008941,100290.9453125,1.1496429443359375,42.51913070678711,89.45846557617188,95.65808868408205,89.4803695678711,False
Mish,0.2972339786601229,0,1,0,4,2,1,on,0.0001515591056635,197,89.44405364990234,-1.6886026859283447,-0.3341068923473358,81,1691687144.097979,1691687898.100362,0.3341068923473358,150775.71875,1.6886026859283447,42.79706954956055,89.44405364990234,95.65690612792967,89.65218353271484,False
Mish,0.299898730393171,0,1,0,4,2,1,on,8.35691687510897e-05,187,89.08905792236328,-1.6884185075759888,-0.3331273198127746,82,1691687143.9588926,1691687874.826036,0.3331273198127746,146148.671875,1.6884185075759888,42.82366561889648,89.08905792236328,94.74773406982422,88.89610290527344,False
Mish,0.278244249302449,0,1,0,4,2,1,on,9.39229053140776e-05,196,89.37804412841797,-1.67682683467865,-0.3352873921394348,83,1691687143.960261,1691687889.288709,0.3352873921394348,149040.96875,1.67682683467865,42.584232330322266,89.37804412841797,95.59883880615234,89.55314636230469,False
Mish,0.2965847549240706,0,1,0,4,2,1,on,0.0001041221501007,193,89.50214385986328,-1.6751970052719116,-0.3363427817821502,84,1691687144.270039,1691687885.3745396,0.3363427817821502,148196.25,1.6751970052719116,42.96595764160156,89.50214385986328,96.36193084716795,89.37723541259766,False
Mish,0.3052055937458128,0,1,0,4,2,1,on,8.767948606376295e-05,195,89.1485595703125,-1.6875027418136597,-0.3329997658729553,85,1691687171.1355906,1691687913.4306288,0.3329997658729553,148434.21875,1.6875027418136597,42.86868667602539,89.1485595703125,95.18988800048828,89.0739517211914,False
Mish,0.0423051916930534,0,1,0,4,2,1,on,0.0001002494034787,199,88.455322265625,-1.6352453231811523,-0.3326576948165893,86,1691687181.4513657,1691687943.0268562,0.3326576948165893,152290.265625,1.6352453231811523,42.949462890625,88.455322265625,95.99420166015624,88.37793731689453,False
Mish,0.2861717386333447,0,1,0,4,2,1,on,0.00010031176415,197,89.38703155517578,-1.6748265027999878,-0.3363427817821502,87,1691687196.049229,1691687948.840258,0.3363427817821502,150533.46875,1.6748265027999878,42.90387344360352,89.38703155517578,96.3028564453125,89.54666900634766,False
Mish,0.3046574381278262,0,1,0,4,1,1,on,4.892324248977807e-05,200,84.01879119873047,-1.0988000631332395,-0.0645174160599708,88,1691687205.6927931,1691687724.2906935,0.0645174160599708,103694.921875,1.0988000631332395,8.046976089477539,84.01879119873047,83.25128173828125,84.52212524414062,False
Mish,0.3343337765438955,0,1,0,4,2,1,on,8.154223014738723e-05,178,88.72640228271484,-1.6974818706512451,-0.3311130702495575,89,1691687216.4886537,1691687908.070959,0.3311130702495575,138291.640625,1.6974818706512451,42.72373962402344,88.72640228271484,95.61968231201172,88.85066223144531,False
Mish,0.2975474413018589,0,1,0,0,2,1,on,0.0001090025052075,181,88.80658721923828,-1.0954177379608154,-0.3384925723075866,90,1691687220.1767335,1691687684.4230206,0.3384925723075866,92824.578125,1.0954177379608154,42.74764251708984,88.80658721923828,95.15797424316406,89.00967407226562,False
Mish,0.263790005460491,0,1,0,0,2,1,on,7.654255515004548e-05,178,88.3931884765625,-1.102060079574585,-0.3393765389919281,91,1691687225.708948,1691687681.7393618,0.3393765389919281,91181.484375,1.102060079574585,42.9630012512207,88.3931884765625,94.69343566894533,88.61721801757812,False
Mish,0.3237302954130957,0,1,0,0,2,0,on,8.834569973432576e-05,177,85.80968475341797,-1.2590919733047483,-0.3279173970222473,92,1691687230.1355934,1691687694.367048,0.3279173970222473,92821.6171875,1.2590919733047483,42.9058837890625,85.80968475341797,86.7107162475586,86.03587341308594,False
Mish,0.333506710541879,0,1,0,0,3,0,on,8.748105676807487e-05,54,71.62492370605469,-1.104086995124817,-0.1045222803950309,93,1691687247.6869926,1691687366.2683172,0.1045222803950309,23691.494140625,1.104086995124817,11.67238712310791,71.62492370605469,68.3302993774414,69.00200653076172,False
