,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.06416230965932139,4,2,4,4,1,1,off,0.0004119066873106033,38,84.71150970458984,-2.774557113647461,-0.3812660276889801,0,1688803088.311295,1688803559.9405332,84.71150970458984,90.49314880371094,0.3812660276889801,54.90800476074219,84.7452621459961,47039.69140625,2.774557113647461
1,Mish,0.9244289910642717,2,0,0,3,4,4,on,0.0009221807316942667,199,91.85649108886719,-3.419804573059082,-0.33908936381340027,1,1688803088.6239297,1688806106.2099545,91.85649108886719,91.41351318359375,0.33908936381340027,45.85396194458008,92.40463256835938,301666.4375,3.419804573059082
2,ReLU,0.8730589793911644,3,0,4,2,1,1,off,0.0005309712701452444,160,77.77873229980469,-1.507239580154419,-0.4526311755180359,2,1688803088.6290078,1688804689.5481539,77.77873229980469,87.31256103515625,0.4526311755180359,46.348453521728516,84.93102264404297,160000.3125,1.507239580154419
3,Mish,0.7734361801914645,0,2,1,0,2,0,on,9.823085937604012e-05,32,77.2907943725586,-2.660590648651123,-0.5544955730438232,3,1688803088.6313164,1688803424.2656002,77.2907943725586,89.97195434570312,0.5544955730438232,82.22156524658203,55.394569396972656,33472.0,2.660590648651123
4,Hardswish,0.013160535236649205,1,1,2,3,3,4,off,0.00021886915462079068,136,80.2746810913086,-1.5297385454177856,-0.31299132108688354,4,1688803090.0775225,1688804199.0907803,80.2746810913086,98.01856994628906,0.31299132108688354,50.52901077270508,92.80506896972656,110801.234375,1.5297385454177856
5,ReLU,0.15594111477624614,1,3,3,3,1,4,on,0.0007666031213513282,102,76.8455581665039,-1.619033694267273,-0.16606371104717255,5,1688803090.080981,1688804005.9921708,76.8455581665039,89.79154205322266,0.16606371104717255,17.729042053222656,89.59369659423828,91479.1953125,1.619033694267273
6,ReLU,0.9228415712730859,1,0,1,4,0,3,on,0.00031303610502705605,186,92.06298828125,-1.897842526435852,-0.0934964120388031,6,1688803090.087519,1688804697.3596716,92.06298828125,88.23677825927734,0.0934964120388031,10.082108497619629,87.52687072753906,160615.96875,1.897842526435852
7,ReLU,0.47500776077108714,4,3,0,1,3,4,on,6.856590581048091e-05,167,94.1467514038086,-1.6784775257110596,-0.10387095808982849,7,1688803090.139401,1688804765.712617,94.1467514038086,96.20906066894531,0.10387095808982849,14.623223304748535,92.10675048828125,167463.46875,1.6784775257110596
8,ReLU,0.8941972289847993,3,0,0,0,3,0,on,0.0007454118579204366,31,23.615663528442383,-1.2993565797805786,-0.12261772900819778,8,1688803090.146286,1688803342.024144,23.615663528442383,36.167659759521484,0.12261772900819778,11.266538619995117,48.38224792480469,25094.572265625,1.2993565797805786
9,ReLU,0.44879398652371133,3,3,0,1,1,1,on,0.0005684198926852445,165,73.2403793334961,-0.8576698303222656,-0.11677015572786331,9,1688803090.1530695,1688804164.3066602,73.2403793334961,91.76945495605469,0.11677015572786331,15.96436595916748,90.2409896850586,107310.671875,0.8576698303222656
10,Mish,0.3682900090962723,4,3,1,4,1,0,off,7.091228082626264e-05,119,81.37313079833984,-2.582432985305786,-0.08882538974285126,10,1688803090.1591146,1688804600.2501168,81.37313079833984,88.65542602539062,0.08882538974285126,13.454270362854004,87.51741790771484,150917.21875,2.582432985305786
11,Mish,0.02800323364227273,3,4,1,4,3,4,off,0.0005951954825245472,126,90.02157592773438,-3.067570924758911,-0.12569551169872284,11,1688803090.1651134,1688804877.589179,90.02157592773438,96.21125793457031,0.12569551169872284,13.889483451843262,84.6931381225586,178638.890625,3.067570924758911
12,ReLU,0.31660671353468095,3,0,0,0,3,3,on,0.00022419015878692334,144,90.1368637084961,-1.1291422843933105,-0.16826073825359344,12,1688803090.1697652,1688804267.5281308,90.1368637084961,94.07032012939453,0.16826073825359344,14.016217231750488,84.4469985961914,117638.7578125,1.1291422843933105
13,Mish,0.49995504924376627,1,2,2,0,4,2,off,5.6788911220429216e-05,6,80.02216339111328,-3.248671531677246,-0.645823061466217,13,1688803090.1741338,1688803184.7358618,80.02216339111328,87.60538482666016,0.645823061466217,89.34025573730469,70.91228485107422,9353.8369140625,3.248671531677246
14,Mish,0.9307533909826652,1,4,2,1,3,0,on,9.046448195065803e-05,192,93.40617370605469,-2.6429178714752197,-0.30563804507255554,14,1688803090.1770296,1688806009.2133834,93.40617370605469,93.42822265625,0.30563804507255554,42.62235641479492,91.52826690673828,291800.9375,2.6429178714752197
15,ReLU,0.2989003922328918,2,2,0,4,0,2,off,0.00023403105913536628,25,84.43675994873047,-1.4173214435577393,-0.6565058827400208,15,1688803090.1802812,1688803310.1795745,84.43675994873047,92.29234313964844,0.6565058827400208,77.6400375366211,85.65769958496094,21903.966796875,1.4173214435577393
16,ReLU,0.42742494377976015,0,4,4,0,0,4,on,0.0008302902611234276,103,65.6180419921875,-2.5443344116210938,-0.08979190140962601,16,1688803090.1834352,1688804134.9308243,65.6180419921875,63.884986877441406,0.08979190140962601,10.52379035949707,72.1197509765625,104370.703125,2.5443344116210938
17,ReLU,0.4867693882290782,3,4,3,1,4,3,on,0.0007422596133946901,123,80.09965515136719,-2.4410624504089355,-0.15790043771266937,17,1688803090.1861742,1688804487.6065273,80.09965515136719,84.48867797851562,0.15790043771266937,17.344331741333008,87.34800720214844,139638.265625,2.4410624504089355
18,ReLU,0.12596360662205838,3,2,2,3,0,4,off,0.0005505447353681664,42,86.3167495727539,-1.8210197687149048,-0.5974228382110596,18,1688803090.1888041,1688803468.093874,86.3167495727539,91.72566223144531,0.5974228382110596,70.23280334472656,84.82933044433594,37687.01171875,1.8210197687149048
19,ReLU,0.9163887909521571,4,3,4,1,2,1,on,0.0009200034848880933,184,24.75800895690918,-2.7010481357574463,-0.3460729718208313,19,1688803090.191929,1688805933.7339222,24.75800895690918,30.067092895507812,0.3460729718208313,40.057151794433594,85.6540298461914,284253.1875,2.7010481357574463
20,Hardswish,0.9602195447847962,3,0,1,2,4,2,off,0.0002966007615086673,78,77.3480224609375,-3.1785874366760254,-0.6313210129737854,20,1688803090.1956832,1688804002.5048738,77.3480224609375,91.1504898071289,0.6313210129737854,66.17046356201172,83.53739166259766,91129.2265625,3.1785874366760254
21,Hardswish,0.9673591929350344,3,1,2,0,1,4,on,0.00013675029567331435,90,81.70291900634766,-1.4211106300354004,-0.27444133162498474,21,1688803090.1990895,1688803902.2866971,81.70291900634766,91.80909729003906,0.27444133162498474,44.83140182495117,87.16551208496094,81107.421875,1.4211106300354004
22,Mish,0.19241607534760094,1,2,2,2,0,3,off,0.0002814699629943216,135,93.61949920654297,-2.8016374111175537,-0.6582854390144348,22,1688803090.201802,1688804443.6707046,93.61949920654297,96.78522491455078,0.6582854390144348,92.46794891357422,93.69270324707031,135245.921875,2.8016374111175537
23,Mish,0.2818346848111233,0,4,4,3,4,1,on,0.0008621044433990623,110,75.7050552368164,-3.0930392742156982,-0.12823189795017242,23,1688803090.2046778,1688804826.0556867,75.7050552368164,76.60173797607422,0.12823189795017242,12.812962532043457,73.90064239501953,173484.375,3.0930392742156982
