p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.9965644301673552,0,4,0,0,0,4,off,8.015660703400081e-05,47,22.0747127532959,-2.4481890201568604,-0.061912290751934,46,1691763999.1897905,1691764180.9377065,0.061912290751934,36338.46484375,2.4481890201568604,7.866151809692383,22.0747127532959,42.4064826965332,24.300539016723636,False
Mish,0.0051806364804633,4,3,0,1,4,4,off,3.011994958352836e-05,170,72.0088119506836,-2.896045207977295,-0.1096610575914383,47,1691764053.6641996,1691765130.6941755,0.1096610575914383,215381.25,2.896045207977295,11.622231483459473,72.0088119506836,81.29069519042969,70.84331512451172,False
Mish,0.0209978374308286,0,0,3,3,2,1,on,3.4455511977454126e-05,104,87.1224594116211,-2.243899345397949,-0.359696626663208,48,1691764079.5145235,1691764543.128799,0.359696626663208,92698.0,2.243899345397949,50.40873336791992,87.1224594116211,92.24925994873048,86.40225982666016,False
Mish,0.0019026699834359,3,0,0,4,3,1,on,5.794703984735044e-05,112,77.96453094482422,-2.1268250942230225,-0.1341313272714615,49,1691764083.533857,1691764584.4880576,0.1341313272714615,100166.234375,2.1268250942230225,15.636812210083008,77.96453094482422,77.135498046875,77.73473358154297,False
Mish,0.0082024704266743,4,4,2,2,4,1,off,3.995476023642608e-05,21,72.98615264892578,-3.815842866897583,-0.559125542640686,50,1691764107.9182258,1691764269.7704294,0.559125542640686,32345.759765625,3.815842866897583,78.3530502319336,72.98615264892578,80.07621002197266,76.18280792236328,False
ReLU,0.0211691434247726,4,4,2,4,0,3,on,4.119053771074259e-05,128,84.44976043701172,-2.4653499126434326,-0.3491988182067871,51,1691764122.5456336,1691764802.2831016,0.3491988182067871,135922.796875,2.4653499126434326,47.11155700683594,84.44976043701172,87.53248596191406,83.7426986694336,False
Hardswish,0.0011094747333805,2,1,2,3,1,2,on,1.856465694614886e-05,55,75.61102294921875,-1.2631782293319702,-0.8162490129470825,52,1691764137.6461434,1691764307.2159789,0.8162490129470825,33889.19921875,1.2631782293319702,114.69831085205078,75.61102294921875,71.70252227783203,74.6621322631836,False
ReLU,0.1039738813258681,3,4,0,1,1,1,on,0.0001317040871875,81,78.58155822753906,-1.0206032991409302,-0.1046633794903755,53,1691764139.1029403,1691764319.9559677,0.1046633794903755,36145.77734375,1.0206032991409302,11.766365051269531,78.58155822753906,81.7333755493164,78.60389709472656,False
Mish,0.0026351728071981,1,4,1,4,1,1,on,0.0004483113885731,88,9.55174732208252,-1.693597674369812,-0.0557028837502002,54,1691764153.1550655,1691764461.305948,0.0557028837502002,61605.46875,1.693597674369812,7.823510646820068,9.55174732208252,10.192339897155762,9.785833358764648,False
ReLU,0.0012375218424408,4,3,1,2,4,3,off,6.099788881124648e-05,169,73.07776641845703,-2.115412950515747,-0.368954598903656,55,1691764181.1041136,1691764938.6737056,0.368954598903656,151508.125,2.115412950515747,50.86787414550781,73.07776641845703,86.47634887695312,75.31494140625,False
Hardswish,0.2549278358366115,2,1,4,4,0,1,on,0.0007342065099342,3,42.643680572509766,-1.6814748048782349,-0.3366260528564453,56,1691764194.6191344,1691764204.553408,0.3366260528564453,1980.1129150390625,1.6814748048782349,42.79341125488281,42.643680572509766,40.68583297729492,41.0966682434082,False
Mish,0.2506636680974917,0,4,3,3,0,3,on,1.6315886893408342e-05,19,71.78040313720703,-2.930492877960205,-0.1522341966629028,57,1691764201.4360187,1691764311.5999122,0.1522341966629028,22008.083984375,2.930492877960205,19.72572135925293,71.78040313720703,74.62385559082031,74.65821838378906,False
Mish,0.0092887635228117,1,0,2,4,3,0,off,6.0522960462346456e-05,43,80.94635009765625,-2.2662861347198486,-0.3472473323345184,58,1691764204.7151935,1691764408.8675942,0.3472473323345184,40805.74609375,2.2662861347198486,47.72494125366211,80.94635009765625,90.6670379638672,81.7603759765625,False
Mish,0.0021747669741153,3,3,3,4,0,0,on,5.965259986753124e-05,146,80.35807037353516,-2.837366819381714,-0.1526893526315689,59,1691764206.2467778,1691765037.0894349,0.1526893526315689,166143.84375,2.837366819381714,19.652538299560547,80.35807037353516,79.02762603759766,80.19890594482422,False
ReLU,0.1248174477833261,1,4,1,1,0,3,off,7.7076443225688e-05,57,62.90301513671875,-1.1115504503250122,-0.108021929860115,60,1691764234.3035743,1691764361.2099948,0.108021929860115,25356.685546875,1.1115504503250122,11.934370040893556,62.90301513671875,70.42182159423828,64.0235595703125,False
Hardswish,0.0025858136555426,3,1,2,0,3,3,on,0.0006493030174769,120,83.11236572265625,-1.0165191888809204,-0.3915943503379822,61,1691764234.6369913,1691764551.8958278,0.3915943503379822,63427.1171875,1.0165191888809204,55.7010498046875,83.11236572265625,85.99968719482422,82.53085327148438,False
ReLU,0.0235772482954816,2,4,2,1,2,3,on,0.0002324973511175,160,89.15262603759766,-1.7245348691940308,-0.7954885363578796,62,1691764254.273643,1691764904.6169806,0.7954885363578796,130043.96875,1.7245348691940308,116.79998016357422,89.15262603759766,95.93173217773438,88.72241973876953,False
Hardswish,0.001726610260751,4,3,0,1,4,1,on,1.4726168971694576e-05,162,64.17796325683594,-1.6373062133789062,-0.111615851521492,63,1691764261.1785126,1691764819.4837246,0.111615851521492,111636.3125,1.6373062133789062,11.257100105285645,64.17796325683594,59.36270904541016,63.197513580322266,False
Mish,0.0188223165783503,3,0,0,0,1,3,on,6.221703542573018e-05,170,87.2145004272461,-1.4637470245361328,-0.1278886198997497,64,1691764269.9308405,1691764786.4512568,0.1278886198997497,103279.34375,1.4637470245361328,15.366671562194824,87.2145004272461,88.76814270019531,85.99848937988281,False
ReLU,0.2546709789019733,3,2,4,0,3,2,off,2.8953082523536543e-05,86,82.96947479248047,-1.7068958282470703,-0.601487398147583,65,1691764279.3978677,1691764615.1559086,0.601487398147583,67126.7890625,1.7068958282470703,88.05068969726562,82.96947479248047,93.12205505371094,79.24066925048828,False
Hardswish,0.0011129541007506,3,0,3,0,2,1,on,0.0004573287228144,37,63.91442108154297,-0.8580275774002075,-0.3502319753170013,66,1691764307.3803816,1691764386.2008998,0.3502319753170013,15743.6123046875,0.8580275774002075,50.49810791015625,63.91442108154297,57.05692672729492,60.00249862670898,False
Mish,0.0016212134468207,4,4,0,0,1,2,off,4.238491898667069e-05,90,75.71820068359375,-2.3535916805267334,-0.3300040066242218,67,1691764311.7852235,1691764737.2594967,0.3300040066242218,85070.1953125,2.3535916805267334,43.5965461730957,75.71820068359375,86.79434204101562,76.33976745605469,False
Hardswish,0.0437932022362331,4,3,0,3,2,3,on,0.0001414802601258,42,81.1338119506836,-1.5243966579437256,-0.3917746543884277,68,1691764313.4111085,1691764467.3615372,0.3917746543884277,30765.34765625,1.5243966579437256,53.13266372680664,81.1338119506836,81.4891586303711,81.4858169555664,False
ReLU,0.2261363243691213,1,2,2,0,4,4,off,1.896237309363691e-05,32,72.66744995117188,-2.183465480804444,-0.5591885447502136,69,1691764315.3263395,1691764447.649053,0.5591885447502136,26439.869140625,2.183465480804444,79.66032409667969,72.66744995117188,80.92495727539062,72.88279724121094,False
Mish,0.0033903771759549,1,2,3,3,2,1,on,0.0002571705668068,84,78.4109878540039,-2.9975950717926025,-0.5993953943252563,70,1691764318.2278037,1691764829.4827108,0.5993953943252563,102226.328125,2.9975950717926025,86.72096252441406,78.4109878540039,76.32383728027344,77.81875610351562,False
ReLU,0.0016550109945773,0,4,0,3,2,3,off,6.544932824820423e-05,118,78.3393783569336,-1.3468105792999268,-0.3634614944458008,71,1691764320.1190674,1691764692.8759432,0.3634614944458008,74526.640625,1.3468105792999268,50.796722412109375,78.3393783569336,91.3625946044922,78.6348876953125,False
ReLU,0.0127032818179995,1,3,2,1,2,4,off,2.3020449748875203e-05,135,85.14911651611328,-1.536603927612305,-0.5802739262580872,72,1691764324.1603742,1691764800.8468757,0.5802739262580872,95312.65625,1.536603927612305,82.62457275390625,85.14911651611328,98.97936248779295,84.32450866699219,False
Hardswish,0.0123656242711387,4,2,2,0,1,3,on,3.809052798197984e-05,85,85.71684265136719,-1.58189857006073,-0.5749163031578064,73,1691764329.5465856,1691764619.6160398,0.5749163031578064,57989.19921875,1.58189857006073,82.8017349243164,85.71684265136719,90.1355438232422,85.66050720214844,False
Mish,0.1665299068830634,3,0,4,1,3,0,on,1.2714978693301003e-05,189,82.84659576416016,-2.344381332397461,-0.1276754885911941,74,1691764337.153086,1691765266.2888358,0.1276754885911941,185802.4375,2.344381332397461,15.59145450592041,82.84659576416016,85.17410278320312,81.4204330444336,False
Mish,0.4498264058878859,2,3,0,2,0,4,on,6.499984387744144e-05,69,83.63652801513672,-3.251806735992432,-0.5844380855560303,75,1691764341.332215,1691764785.160681,0.5844380855560303,88740.8984375,3.251806735992432,82.3258056640625,83.63652801513672,86.95584869384766,84.3241195678711,False
Hardswish,0.0020388842095396,3,3,3,3,3,1,on,9.88380034910459e-05,40,65.87378692626953,-1.025522232055664,-0.2053219079971313,76,1691764361.394699,1691764469.0702794,0.2053219079971313,21510.537109375,1.025522232055664,25.97678565979004,65.87378692626953,61.69813537597656,62.249881744384766,False
Mish,0.2050311413754674,1,1,0,2,1,3,on,1.4793042568539534e-05,175,85.80380249023438,-1.8728364706039429,-0.3475108444690704,77,1691764380.252319,1691765028.4099524,0.3475108444690704,129606.859375,1.8728364706039429,46.51045227050781,85.80380249023438,84.03561401367188,85.05989837646484,False
ReLU,0.0964208826129841,1,3,0,0,4,0,off,0.0007757301557034,138,80.4271469116211,-1.0057337284088137,-0.106397271156311,78,1691764386.3984904,1691764687.550898,0.106397271156311,60205.66015625,1.0057337284088137,11.477374076843262,80.4271469116211,87.32678985595703,81.79141998291016,False
Mish,0.010968256534335,3,4,0,2,3,0,off,0.000176547153052,103,78.35417938232422,-3.069634199142456,-0.3681413233280182,79,1691764409.0369666,1691765030.1260931,0.3681413233280182,124193.09375,3.069634199142456,50.74030685424805,78.35417938232422,92.0234375,77.04366302490234,False
Mish,0.1562048770628026,1,0,3,4,4,2,off,1.1555432874861876e-05,63,83.99970245361328,-2.910463333129883,-0.3200067281723022,80,1691764412.440004,1691764764.6744418,0.3200067281723022,70422.1953125,2.910463333129883,46.91035461425781,83.99970245361328,93.21826171875,82.58220672607422,False
Hardswish,0.015722109639443,2,1,2,3,3,3,on,1.2112097930365596e-05,199,89.25914764404297,-1.1809273958206177,-0.6424835324287415,81,1691764447.8140244,1691765060.8297005,0.6424835324287415,122580.53125,1.1809273958206177,89.85179901123047,89.25914764404297,96.7131805419922,88.56732940673828,False
ReLU,0.015283340185529,3,1,0,0,3,2,off,0.0001280392203871,49,81.28014373779297,-0.8601732850074768,-0.367558479309082,82,1691764449.4090908,1691764553.0902398,0.367558479309082,20711.580078125,0.8601732850074768,51.976295471191406,81.28014373779297,90.58341217041016,81.84300994873047,False
Hardswish,0.3570471124813408,1,4,0,3,1,2,on,0.0001871623236349,21,72.17137908935547,-1.3305857181549072,-0.338097870349884,83,1691764461.4825315,1691764519.0140636,0.338097870349884,11490.0595703125,1.3305857181549072,47.1137580871582,72.17137908935547,74.351318359375,71.70388793945312,False
Hardswish,0.7905864827363888,1,1,0,2,2,3,on,6.232574813146823e-05,60,73.71023559570312,-1.0239514112472534,-0.5705624222755432,84,1691764466.5525863,1691764614.9218538,0.5705624222755432,29649.169921875,1.0239514112472534,83.38288116455078,73.71023559570312,73.96952819824219,73.96846771240234,False
Mish,0.1053910191118032,4,0,3,2,4,3,off,0.0003094675943286,192,85.2704086303711,-3.486089944839477,-0.3705402612686157,85,1691764467.5651464,1691765808.328902,0.3705402612686157,268127.96875,3.486089944839477,50.53196334838867,85.2704086303711,99.7802963256836,85.4621353149414,False
ReLU,0.3247941353659495,0,3,4,3,2,1,off,0.000541387714249,191,86.37381744384766,-1.3830804824829102,-0.3619584441184997,86,1691764469.273872,1691765072.0961242,0.3619584441184997,120539.890625,1.3830804824829102,51.83186721801758,86.37381744384766,99.3924789428711,86.73898315429688,False
ReLU,0.0028606849750926,4,4,3,3,3,0,off,1.930752127274131e-05,9,46.68803024291992,-1.9193503856658936,-0.1533596366643905,87,1691764477.6506407,1691764514.345401,0.1533596366643905,7326.90234375,1.9193503856658936,18.99598693847656,46.68803024291992,48.23279571533203,45.83384704589844,False
Hardswish,0.8329591054210501,0,2,3,0,4,3,on,5.877675605299213e-05,143,84.20067596435547,-1.4127644300460815,-0.3777378797531128,88,1691764489.632027,1691764939.642764,0.3777378797531128,89977.4609375,1.4127644300460815,50.51408004760742,84.20067596435547,87.91185760498047,84.41592407226562,False
Hardswish,0.8438416473683952,2,1,2,1,0,2,on,1.856465694614886e-05,55,80.39473724365234,-1.0768659114837646,-0.7793108224868774,89,1691764499.7375002,1691764647.2333336,0.7793108224868774,29474.37890625,1.0768659114837646,115.72886657714844,80.39473724365234,81.98823547363281,80.41490936279297,False
ReLU,0.0011818170958709,0,2,3,4,1,2,on,4.4164745918612846e-05,193,81.93299102783203,-1.5308821201324463,-0.5752009749412537,90,1691764514.5224764,1691765146.017164,0.5752009749412537,126274.2890625,1.5308821201324463,81.89342498779297,81.93299102783203,86.95171356201172,81.5809555053711,False
ReLU,0.108311351506061,0,1,2,4,3,1,on,9.131699199810552e-05,120,86.91413879394531,-1.2920514345169067,-0.3487845361232757,91,1691764519.1860683,1691764852.4154277,0.3487845361232757,66621.15625,1.2920514345169067,46.94588470458984,86.91413879394531,91.98883819580078,86.3898696899414,False
ReLU,0.004384437411573,0,1,1,1,3,0,on,4.165768311644456e-05,103,78.45757293701172,-0.5342329144477844,-0.1067553758621215,92,1691764532.3071666,1691764660.5295582,0.1067553758621215,25619.630859375,0.5342329144477844,11.613055229187012,78.45757293701172,73.41620635986328,76.6726303100586,False
ReLU,0.0012904227271536,1,0,3,1,1,0,on,1.716902707432043e-05,21,46.84547805786133,-0.5654578804969788,-0.1048881337046623,93,1691764543.2916045,1691764570.058611,0.1048881337046623,5343.19873046875,0.5654578804969788,11.874471664428713,46.84547805786133,42.99909973144531,45.774452209472656,False
