,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,ReLU,0.7818636617594427,4,1,2,2,2,0,on,0.0009435988811238706,40,18.449939727783203,-1.866960883140564,-0.7392697334289551,0,1688971205.3579526,1688971787.4288418,18.449939727783203,27.758947372436523,0.7392697334289551,95.82278442382812,18.87883949279785,58024.51171875,1.866960883140564
1,Mish,0.263956654720955,0,2,1,3,1,3,off,0.00031387460493964244,174,89.06893157958984,-2.0748746395111084,-0.4326561689376831,1,1688971210.6913438,1688973229.443823,89.06893157958984,89.93334197998047,0.4326561689376831,65.2950668334961,93.35031127929688,201824.359375,2.0748746395111084
2,ReLU,0.7468314602608,3,0,0,2,0,2,on,0.0006962626604739292,194,92.47123718261719,-1.72578763961792,-0.6130427718162537,2,1688971211.1949933,1688972650.722997,92.47123718261719,92.71419525146484,0.6130427718162537,72.90422058105469,91.3897705078125,143917.875,1.72578763961792
3,Mish,0.7868784086321614,0,0,1,0,4,2,on,0.0007648079276416341,161,34.220829010009766,-3.042494535446167,-0.32522454857826233,3,1688971211.8041625,1688973826.3575268,34.220829010009766,85.32807159423828,0.32522454857826233,40.60329055786133,82.22053527832031,261418.125,3.042494535446167
4,Hardswish,0.5171493617088726,4,4,4,3,0,4,off,0.0004509585931399761,22,53.77879333496094,-2.1160993576049805,-0.09831836819648743,4,1688971212.697814,1688971536.901757,53.77879333496094,73.66148376464844,0.09831836819648743,12.104837417602539,56.72883605957031,32298.849609375,2.1160993576049805
5,Hardswish,0.20173474156564575,4,0,4,0,2,0,on,0.00038731361499754976,72,83.09135437011719,-1.6822803020477295,-0.17028741538524628,5,1688971212.712845,1688971935.9592748,83.09135437011719,89.4491958618164,0.17028741538524628,52.341522216796875,85.39666748046875,72198.84375,1.6822803020477295
6,Mish,0.20014957257492572,2,0,0,1,4,2,on,0.0009838462126280742,147,88.56681060791016,-2.7024853229522705,-0.5506731867790222,6,1688971212.7199755,1688973412.2697659,88.56681060791016,88.06513977050781,0.5506731867790222,96.21668243408203,82.36131286621094,219835.65625,2.7024853229522705
7,Mish,0.793267448402741,2,0,4,0,3,4,off,0.0009787109345199036,35,16.698163986206055,-3.4221031665802,-0.45028117299079895,7,1688971212.7269216,1688971796.2055728,16.698163986206055,34.51763153076172,0.45028117299079895,31.776355743408203,38.821224212646484,58231.49609375,3.4221031665802
8,Mish,0.79853539958398,3,1,3,3,1,3,on,0.0002235656892097393,107,82.76791381835938,-2.9650745391845703,-0.14963862299919128,8,1688971212.7416725,1688972270.9365134,82.76791381835938,91.87684631347656,0.14963862299919128,19.292171478271484,85.39823913574219,105703.3671875,2.9650745391845703
9,ReLU,0.35576675033222704,1,2,0,4,3,3,on,7.915693544245001e-05,196,93.7069320678711,-1.7159199714660645,-0.3596019148826599,9,1688971212.756053,1688973284.534045,93.7069320678711,96.61547088623047,0.3596019148826599,54.721900939941406,93.40325164794922,207056.40625,1.7159199714660645
