p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
ReLU,0.14746941659823812,3,3,1,3,3,0,off,0.0008995051984888644,63,77.44725799560547,-1.2166316509246826,-0.16919799149036407,12,0.4210593700408935,634.7075531482697,1688771617.697402,1688772251.9834118,77.44725799560547,79.36479949951172,0.16919799149036407,21.939298629760746,73.8978271484375,63165.07421875,1.2166316509246826
ReLU,0.6298186992772311,2,1,2,2,4,2,off,0.000411316765196399,77,71.77722930908203,-2.441969394683838,-0.8806765675544739,121,46.8371639251709,1001.852566242218,1688771664.1134927,1688772619.1285295,71.77722930908203,90.39640808105467,0.8806765675544739,111.11119079589844,49.61437225341797,95494.765625,2.441969394683838
Mish,0.4704580291241831,0,4,1,1,4,0,on,0.000969251031164686,32,46.66136169433594,-2.018833875656128,-0.10058318823575974,122,48.862499475479126,410.26037859916687,1688771666.138827,1688772027.5363035,46.66136169433594,70.30754089355469,0.10058318823575974,10.096342086791992,60.89463424682617,36127.46875,2.018833875656128
Hardswish,0.3577387863540107,2,1,0,1,0,0,on,0.0007404174189356702,139,64.48643493652344,-1.1891701221466064,-0.3134576976299286,123,98.76295971870422,859.365166425705,1688771716.039288,1688772476.6411374,64.48643493652344,90.0093765258789,0.3134576976299286,42.31853866577149,89.24241638183594,76047.9140625,1.1891701221466064
Mish,0.03764943444227099,3,2,0,4,4,4,off,0.00014774144420613082,104,93.06275177001952,-3.108449697494507,-0.32430747151374817,124,120.0186219215393,1747.2532589435575,1688771737.2949514,1688773364.5292308,93.06275177001952,96.2774429321289,0.32430747151374817,43.831600189208984,91.64989471435548,162711.140625,3.108449697494507
ReLU,0.1708130826656299,3,4,2,2,3,3,on,0.0009347233772827824,80,75.54751586914062,-1.960959792137146,-0.6189107298851013,126,131.93918824195862,1077.2363567352295,1688771749.2155187,1688772694.5123246,75.54751586914062,83.06819152832031,0.6189107298851013,72.69783782958984,74.96802520751953,94522.4453125,1.960959792137146
Hardswish,0.2009021130082685,3,3,0,4,4,2,off,0.0009082412726082328,43,74.51634216308594,-2.398805856704712,-0.3874807059764862,128,162.62542819976807,627.5333807468414,1688771779.901756,1688772244.8093393,74.51634216308594,86.16844177246094,0.3874807059764862,50.57036209106445,65.24986267089844,46486.35546875,2.398805856704712
Hardswish,0.9077444812267752,4,3,0,3,2,1,off,0.0004364293285271223,39,30.58151626586914,-1.6235615015029907,-0.18804499506950376,13,0.4249160289764404,411.4490385055542,1688771617.7012494,1688772028.7248793,30.58151626586914,88.01728820800781,0.18804499506950376,47.61663055419922,73.87722778320312,40835.015625,1.6235615015029907
ReLU,0.020854261401798635,3,2,1,4,0,1,off,0.0009458155954035632,51,80.15618133544922,-1.364725947380066,-0.37368646264076233,130,179.20781421661377,588.6394374370575,1688771796.4841456,1688772205.915398,80.15618133544922,88.91742706298828,0.37368646264076233,53.768775939941406,57.205604553222656,40930.84375,1.364725947380066
Hardswish,0.3946340643502559,4,1,1,4,1,0,off,0.0006017441767744038,143,65.20061492919922,-1.906821370124817,-0.06541088223457336,131,197.104199886322,1306.7386066913605,1688771814.3805294,1688772924.0145328,65.20061492919922,85.33075714111328,0.06541088223457336,10.871736526489258,83.609619140625,110951.25,1.906821370124817
Hardswish,0.34252863400664074,3,1,4,4,0,4,on,0.0009224920554493028,50,14.045016288757324,-1.9265154600143433,-0.0985773354768753,132,217.2463662624359,675.9843451976776,1688771834.522696,1688772293.2603111,14.045016288757324,44.771629333496094,0.0985773354768753,11.983689308166504,43.45195007324219,45861.4296875,1.9265154600143433
Hardswish,0.36201194225424344,1,1,4,1,0,4,on,0.0009383855742360576,42,20.193044662475582,-1.5694152116775513,-0.0822906643152237,133,222.9584619998932,542.1073608398438,1688771840.2347915,1688772159.3833232,20.193044662475582,36.80631256103515,0.0822906643152237,8.584834098815918,34.20642852783203,31908.90625,1.5694152116775513
Mish,0.20396655047976697,2,1,4,1,0,4,on,0.0007729449257546877,138,90.12753295898438,-2.795720338821411,-0.37408849596977234,134,223.11675643920896,2096.4115796089172,1688771840.3930862,1688773713.6875467,90.12753295898438,87.97817993164062,0.37408849596977234,43.94863510131836,76.03175354003906,187317.140625,2.795720338821411
Mish,0.04146076419765028,1,0,4,0,0,4,on,0.000842110185658289,102,79.03099822998047,-2.4282596111297607,-0.08358809351921082,135,260.87704586982727,1427.7665421962738,1688771878.153374,1688773045.042515,79.03099822998047,87.82505798339844,0.08358809351921082,8.737495422363281,75.39772033691406,116676.6328125,2.4282596111297607
Hardswish,0.34264002489849454,3,0,1,1,1,0,off,0.00066007434543313,110,72.30855560302734,-1.249306559562683,-0.07791822403669357,136,286.94048857688904,1095.0142028331757,1688771904.2168174,1688772712.2901738,72.30855560302734,87.13947296142578,0.07791822403669357,10.414969444274902,63.9307746887207,80795.0546875,1.249306559562683
Hardswish,0.32094732424603784,2,0,1,2,1,1,off,0.0006254818392968759,80,46.2721061706543,-1.3282514810562134,-0.6405354738235474,137,347.52314710617065,1005.79452419281,1688771964.7994812,1688772623.0704942,46.2721061706543,76.10006713867188,0.6405354738235474,81.52474212646484,71.77632141113281,65814.8046875,1.3282514810562134
ReLU,0.3832996281524575,0,1,4,0,0,4,on,0.0008773539988236556,100,37.81850814819336,-1.7344824075698853,-0.0910251960158348,138,389.005264043808,1103.5592098236084,1688772006.2815945,1688772720.8351705,37.81850814819336,41.90628433227539,0.0910251960158348,10.250741004943848,25.17248153686523,71443.046875,1.7344824075698853
Hardswish,0.572715921625869,4,2,4,1,1,0,off,1.1069168796795731e-05,67,91.0955047607422,-2.048694610595703,-0.3858806192874909,139,396.68519616127014,1046.9934794902802,1688772013.9615276,1688772664.269457,91.0955047607422,95.28325653076172,0.3858806192874909,47.478965759277344,82.15476989746094,65018.5078125,2.048694610595703
Hardswish,0.6699097443968905,4,0,3,4,0,0,on,4.472124827981957e-05,52,81.4927978515625,-1.8528064489364624,-0.1845800429582596,141,410.4591515064239,919.2310061454772,1688772027.7354782,1688772536.5069847,81.4927978515625,88.68220520019531,0.1845800429582596,11.810853958129885,83.66798400878906,50864.875,1.8528064489364624
Hardswish,0.44039301434208217,1,1,1,0,1,1,off,0.00031117570972933613,42,45.53891372680664,-0.968056619167328,-0.07532228529453278,142,411.66710329055786,657.395557641983,1688772028.9434328,1688772274.6715162,45.53891372680664,44.504695892333984,0.07532228529453278,9.268328666687012,10.388541221618652,24560.427734375,0.968056619167328
ReLU,0.3817501725597779,2,1,1,0,0,0,off,0.00042016250350550754,199,94.48523712158205,-0.840482771396637,-0.4243796467781067,143,411.8885216712952,1873.0070424079895,1688772029.1648512,1688773490.2830005,94.48523712158205,98.68034362792967,0.4243796467781067,41.074581146240234,94.52904510498048,146099.484375,0.840482771396637
Hardswish,0.13077521160537584,2,1,1,0,0,1,off,0.0005923512920763314,34,87.13619995117188,-1.1817656755447388,-0.2616901099681854,144,437.865797996521,652.6906406879425,1688772055.142128,1688772269.9665904,87.13619995117188,84.04020690917969,0.2616901099681854,36.90272903442383,87.52066040039062,21470.12890625,1.1817656755447388
ReLU,0.2180491216486077,1,3,1,0,0,0,on,1.4554233982941002e-05,174,93.44939422607422,-1.0563054084777832,-0.10794246196746826,145,468.13636660575867,1722.6395733356476,1688772085.4126966,1688773339.9154942,93.44939422607422,81.35620880126953,0.10794246196746826,11.777836799621582,92.57701873779295,125437.96875,1.0563054084777832
ReLU,0.05032216850813638,4,3,4,0,0,0,on,7.897434678226239e-05,51,88.63511657714844,-1.3954986333847046,-0.09782928228378296,146,479.4312558174134,982.7749297618866,1688772096.707584,1688772600.0509098,88.63511657714844,90.02386474609375,0.09782928228378296,12.080827713012695,85.43626403808594,50322.0546875,1.3954986333847046
Mish,0.31580438811823236,2,1,1,1,1,0,off,0.0008570240813533615,53,60.659423828125,-1.7514997720718384,-0.3619363307952881,147,490.9755563735962,1053.8210215568542,1688772108.251882,1688772671.0970054,60.659423828125,55.39857482910156,0.3619363307952881,42.80996322631836,66.72672271728516,56272.203125,1.7514997720718384
Hardswish,0.9624333244125116,3,0,0,1,2,0,off,0.00042147574013355935,174,90.35806274414062,-1.2850639820098877,-0.13960330188274384,148,495.24821877479553,2151.6307921409607,1688772112.5245483,1688773768.9067504,90.35806274414062,98.62742614746094,0.13960330188274384,48.64815139770508,82.64652252197266,165630.40625,1.2850639820098877
Hardswish,0.10821327509507392,2,4,1,0,0,1,on,2.580906314241971e-05,128,90.7462921142578,-1.6047334671020508,-0.3905301690101623,149,540.8563530445099,1510.376761674881,1688772158.1326818,1688773127.6527417,90.7462921142578,95.7414321899414,0.3905301690101623,44.88054275512695,91.77605438232422,96939.7421875,1.6047334671020508
Mish,0.574164424706704,1,0,4,3,4,0,on,0.0004930813169885509,45,57.55936050415039,-2.018249273300171,-0.1168063059449196,15,0.4335477352142334,835.014228105545,1688771617.7098885,1688772452.2893057,57.55936050415039,63.55680465698242,0.1168063059449196,11.249234199523926,32.514320373535156,83187.5390625,2.018249273300171
Mish,0.905749133306496,3,0,0,4,4,0,off,0.0001981287437813505,96,79.23516845703125,-2.4141101837158203,-0.1154940202832222,150,542.313759803772,1743.58163022995,1688772159.5900884,1688773360.8576052,79.23516845703125,91.5169906616211,0.1154940202832222,10.985832214355469,84.08194732666016,120114.4375,2.4141101837158203
ReLU,0.013824985218620928,2,4,0,0,0,4,on,4.85462607574972e-05,53,92.79979705810548,-1.73649001121521,-0.3201783001422882,151,557.8880715370178,1091.964050531387,1688772175.1644022,1688772709.2400272,92.79979705810548,91.4580307006836,0.3201783001422882,43.71206283569336,89.91448974609375,53395.30859375,1.73649001121521
ReLU,0.7810141206212537,0,2,3,0,2,0,off,3.9797812171910615e-05,121,87.3636245727539,-2.2894341945648193,-0.6538205742835999,153,582.3879075050354,1868.3206751346588,1688772199.664236,1688773485.5966487,87.3636245727539,96.88587188720705,0.6538205742835999,77.0636215209961,89.9834213256836,128580.9765625,2.2894341945648193
ReLU,0.09663120703028058,2,0,1,0,0,0,off,2.055717552875461e-05,125,91.97086334228516,-1.0264270305633545,-0.3927270770072937,155,614.8500998020172,1476.1661534309387,1688772232.1264296,1688773093.4421244,91.97086334228516,97.67674255371094,0.3927270770072937,43.92445755004883,93.78302001953124,86119.40625,1.0264270305633545
Mish,0.8859948720010936,4,0,0,4,1,0,off,0.0006572790055707547,72,45.53023147583008,-2.2369842529296875,-0.10579963773488998,156,627.7471876144409,1276.1732504367828,1688772245.023517,1688772893.4491794,45.53023147583008,64.06243133544922,0.10579963773488998,9.939111709594728,35.06804275512695,64830.2421875,2.2369842529296875
Mish,0.9405825950849652,4,0,0,1,0,0,off,5.902535972612389e-05,98,78.52815246582031,-2.045850992202759,-0.09678356349468233,157,629.0392129421234,1590.0682451725006,1688772246.3155427,1688773207.3441987,78.52815246582031,86.24637603759766,0.09678356349468233,8.599811553955078,49.11817169189453,96090.578125,2.045850992202759
ReLU,0.34204199539363495,0,3,1,1,1,0,off,5.8646111788983697e-05,34,85.86865234375,-0.9092676043510436,-0.048089709132909775,158,634.9236576557159,827.4866285324097,1688772252.1999862,1688772444.7625966,85.86865234375,91.1066665649414,0.048089709132909775,13.668500900268556,81.01185607910156,19244.01171875,0.9092676043510436
Mish,0.7712698160374576,1,0,0,1,1,0,off,0.00025884377986844145,40,57.26768112182617,-1.60960853099823,-0.08313048630952835,159,644.669261932373,916.233391046524,1688772261.945591,1688772533.5093656,57.26768112182617,83.87982177734375,0.08313048630952835,8.016990661621094,50.0496711730957,27144.109375,1.60960853099823
ReLU,0.36018815446646213,1,2,4,0,3,3,off,0.0003128188203545283,76,80.86392211914062,-1.6179635524749756,-0.3931136131286621,16,0.4374623298645019,644.4472751617432,1688771617.713804,1688772261.7230856,80.86392211914062,89.78041076660156,0.3931136131286621,56.12648010253906,84.63690185546875,64133.75,1.6179635524749756
ReLU,0.07361348390119506,1,2,3,0,0,0,on,5.098137652743053e-05,82,92.43214416503906,-1.3384923934936523,-0.47995486855506897,160,652.9028985500336,1169.1503009796145,1688772270.1792276,1688772786.4262707,92.43214416503906,93.05532836914062,0.47995486855506897,49.49640655517578,87.32701110839844,51612.40625,1.3384923934936523
Hardswish,0.9081300187024224,1,0,0,0,1,1,on,0.000242349608953947,185,92.71530151367188,-0.729587972164154,-0.08225695043802261,161,657.6122663021088,1773.646386384964,1688772274.8885944,1688773390.9223268,92.71530151367188,85.37591552734375,0.08225695043802261,8.599661827087402,92.9434585571289,111591.03125,0.729587972164154
Hardswish,0.8600658268907952,3,0,0,1,0,0,off,0.0004169081915221143,126,73.06300354003906,-1.50155770778656,-0.08495631814002991,162,676.1995966434479,1650.5571389198303,1688772293.4759247,1688773267.833101,73.06300354003906,92.72440338134766,0.08495631814002991,9.898849487304688,83.3913345336914,97423.3984375,1.50155770778656
ReLU,0.8648326028434513,4,0,0,0,1,0,off,0.0005055937785607682,146,52.821720123291016,-1.350691318511963,-0.09115754067897797,163,682.0034563541412,1677.7418100833893,1688772299.279785,1688773295.0177827,52.821720123291016,86.52996063232422,0.09115754067897797,9.918792724609377,81.66828155517578,99561.453125,1.350691318511963
ReLU,0.03531064161369499,2,0,0,0,0,0,on,7.602017413867702e-05,94,91.69490051269533,-0.986766517162323,-0.32862016558647156,164,705.1523752212524,1329.2518985271454,1688772322.4287047,1688772946.527866,91.69490051269533,93.4909896850586,0.32862016558647156,46.46785736083984,92.61554718017578,62397.60546875,0.986766517162323
Mish,0.7218914522753392,2,0,0,0,1,0,off,0.0006511998271315346,64,62.38465118408203,-2.930918455123902,-0.3286466598510742,165,716.7687432765961,1242.5282382965088,1688772334.0450723,1688772859.8041716,62.38465118408203,79.36166381835938,0.3286466598510742,37.91968536376953,60.40055847167969,52563.58984375,2.930918455123902
Mish,0.4171885229639054,0,1,0,0,1,1,off,0.0001908219331695534,51,77.01671600341797,-1.2702250480651855,-0.09379273653030396,166,739.348596572876,1076.2886979579926,1688772356.6249225,1688772693.564656,77.01671600341797,90.93264770507812,0.09379273653030396,11.407116889953612,83.82535552978516,33681.67578125,1.2702250480651855
ReLU,0.14370895162370775,1,2,1,0,0,0,off,4.3270558430505373e-05,189,86.45358276367188,-0.9938190579414368,-0.36455464363098145,167,744.6896016597748,2160.9202654361725,1688772361.965934,1688773778.19619,86.45358276367188,98.75865936279295,0.36455464363098145,47.93385696411133,93.6278076171875,141610.71875,0.9938190579414368
ReLU,0.13850246521821424,3,3,2,0,0,1,on,0.00016283982675196348,144,93.14088439941406,-1.1413663625717163,-0.34720301628112793,168,792.8796498775482,1725.4475474357605,1688772410.1559784,1688773342.7234795,93.14088439941406,95.61475372314452,0.34720301628112793,48.435508728027344,92.42152404785156,93244.4609375,1.1413663625717163
ReLU,0.6817022717257494,0,3,0,4,2,0,off,5.655529748895786e-05,40,85.37872314453125,-1.4470289945602417,-0.4400400221347809,169,827.7091007232666,1190.1305303573608,1688772444.9854283,1688772807.4065003,85.37872314453125,85.62555694580078,0.4400400221347809,48.95102310180664,73.4362564086914,36229.76171875,1.4470289945602417
ReLU,0.004193774529056754,3,1,3,1,2,0,on,0.00014309709709741148,180,93.13064575195312,-1.1050019264221191,-0.3561621904373169,17,0.4302816390991211,1506.1831636428833,1688771617.7066236,1688773123.4589968,93.13064575195312,95.59426879882812,0.3561621904373169,53.33970260620117,92.95811462402344,150319.859375,1.1050019264221191
ReLU,0.9360588132804076,0,3,1,1,0,0,off,0.000159061737661988,1,46.07011413574219,-0.8941039443016052,-0.1115940660238266,170,835.2483220100403,842.6692826747894,1688772452.5246506,1688772459.945268,46.07011413574219,56.10172271728515,0.1115940660238266,12.007967948913574,45.85653305053711,739.013916015625,0.8941039443016052
ReLU,0.9531378445032508,0,3,1,3,0,2,on,0.0003462840823322275,1,51.22883987426758,-1.3050293922424316,-0.3745709061622619,171,842.8907654285431,853.1690299510956,1688772460.1670926,1688772470.4449956,51.22883987426758,55.638450622558594,0.3745709061622619,47.216529846191406,46.14201736450195,1024.416015625,1.3050293922424316
ReLU,0.9458576351649908,2,4,4,2,1,0,off,0.0005380103807108768,1,34.30005645751953,-1.8678523302078247,-0.5564605593681335,172,853.3902955055237,865.6912753582001,1688772470.6666224,1688772482.96725,34.30005645751953,53.592899322509766,0.5564605593681335,74.07559204101562,21.809415817260746,1226.53564453125,1.8678523302078247
ReLU,0.9438682496787584,3,4,3,0,0,3,off,0.00017824351613710118,5,73.94973754882812,-1.8831194639205933,-0.14815236628055573,173,859.5881249904633,904.6344571113586,1688772476.8644528,1688772521.9104333,73.94973754882812,85.97659301757812,0.14815236628055573,16.266681671142578,33.246551513671875,4497.8251953125,1.8831194639205933
ReLU,0.9505784717331472,0,3,0,3,1,1,off,0.0008024199289869659,4,28.32500457763672,-0.9417679905891418,-0.16547799110412598,176,899.501704454422,925.4336009025574,1688772516.778035,1688772542.7095523,28.32500457763672,68.6362533569336,0.16547799110412598,16.628681182861328,51.2650260925293,2588.251220703125,0.9417679905891418
ReLU,0.27139229075405474,0,4,1,1,4,0,off,8.789910111947927e-05,141,93.3551788330078,-1.959859848022461,-0.09883681684732436,178,902.3194441795348,2034.2587735652924,1688772519.5957732,1688773651.5347366,93.3551788330078,92.54788208007812,0.09883681684732436,9.808476448059082,87.92166137695312,113181.578125,1.959859848022461
ReLU,0.3317724673286374,0,3,1,2,0,0,off,5.4545576871806976e-05,57,91.03732299804688,-0.9804707765579224,-0.35805484652519226,179,904.8576021194458,1320.2180206775663,1688772522.1339302,1688772937.4939926,91.03732299804688,93.07337951660156,0.35805484652519226,46.75264358520508,77.79942321777344,41523.734375,0.9804707765579224
Hardswish,0.5264704291171783,1,1,1,4,0,4,on,0.0008852452537369435,177,72.40948486328125,-1.5078316926956177,-0.07125899940729141,18,0.43117594718933105,1427.1446924209597,1688771617.707517,1688773044.4205031,72.40948486328125,20.955795288085938,0.07125899940729141,9.77104377746582,53.32164764404297,142404.265625,1.5078316926956177
ReLU,0.4891883340622715,0,4,3,1,1,0,off,9.736694297975333e-05,161,93.71534729003906,-1.6475147008895874,-0.11150418967008592,180,905.0822746753691,2147.5984814167023,1688772522.3586044,1688773764.8744547,93.71534729003906,92.4971160888672,0.11150418967008592,12.776566505432127,92.27852630615234,124239.3046875,1.6475147008895874
ReLU,0.7003734555201616,0,4,1,3,1,0,off,7.941463135512444e-05,96,86.74854278564453,-1.300892353057861,-0.12468064576387404,181,916.4595379829408,1486.3793766498566,1688772533.7358656,1688773103.6553516,86.74854278564453,80.4463882446289,0.12468064576387404,13.635889053344728,87.4762954711914,56979.67578125,1.300892353057861
ReLU,0.8627778941589215,0,3,0,1,1,0,off,4.654036225171023e-05,111,81.52224731445312,-1.0429041385650637,-0.1398111879825592,182,919.456521987915,1479.0383937358856,1688772536.7328496,1688773096.314325,81.52224731445312,92.52604675292967,0.1398111879825592,13.621253967285156,82.5275650024414,55945.8671875,1.0429041385650637
ReLU,0.06339731530054278,0,2,0,2,3,0,off,2.487644746541024e-05,6,84.77679443359375,-1.3154301643371582,-0.33239802718162537,183,925.6592593193054,976.927046060562,1688772542.9355855,1688772594.2030208,84.77679443359375,89.89403533935547,0.33239802718162537,75.39764404296875,72.02788543701172,5119.32177734375,1.3154301643371582
ReLU,0.1459605540859744,0,2,0,1,3,0,off,6.0031807156737595e-05,36,86.61739349365234,-1.1265417337417605,-0.3343035578727722,185,975.5935733318328,1231.450308561325,1688772592.869904,1688772848.726289,86.61739349365234,91.89321899414062,0.3343035578727722,45.933746337890625,90.5027847290039,25573.33984375,1.1265417337417605
ReLU,0.7248173150181147,0,2,1,1,0,0,off,0.0006269857573453497,2,47.804744720458984,-0.9252834916114808,-0.44284787774086,187,983.0025889873504,998.2231819629668,1688772600.278916,1688772615.4991696,47.804744720458984,38.48896408081055,0.44284787774086,54.45403289794922,27.83354949951172,1518.243408203125,0.9252834916114808
ReLU,0.9271937849269534,0,3,1,1,1,0,off,0.0002440145693095271,90,50.24683380126953,-1.0574607849121094,-0.0461859367787838,188,989.0901193618774,1510.2462258338928,1688772606.3664582,1688773127.5221992,50.24683380126953,75.85337829589844,0.0461859367787838,13.285490036010742,72.42324829101562,52103.29296875,1.0574607849121094
Hardswish,0.30322840194760314,0,3,0,1,1,0,off,8.306400272024232e-05,112,92.82493591308594,-1.025416374206543,-0.09710270911455154,189,996.107099533081,1599.937103509903,1688772613.38343,1688773217.2130685,92.82493591308594,94.90542602539062,0.09710270911455154,12.962601661682127,88.8332748413086,60370.6640625,1.025416374206543
