p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.0952313272919029,2,4,2,0,1,2,off,1.8477993041828048e-05,126,93.89285278320312,-1.4867480993270874,-0.8778043985366821,100,0.3921599388122558,1394.2233483791351,1691361514.6069453,1691362908.4373796,0.8778043985366821,139115.984375,1.4867480993270874,97.5340347290039,93.89285278320312,99.36277770996094,93.93146514892578,False
Hardswish,0.1228591081431992,4,1,1,4,1,3,on,0.0006505204561686,141,89.4273910522461,-1.9400477409362795,-0.0846891850233078,1,0.2555031776428222,1050.6654844284058,1691361514.4702942,1691362564.879815,0.0846891850233078,104806.8828125,1.9400477409362795,12.397607803344728,89.4273910522461,82.76741790771484,77.66116333007812,False
Hardswish,0.1855919462797787,2,1,4,0,3,0,on,3.45254586816034e-05,117,93.8569564819336,-1.5387896299362185,-0.4241222441196441,10,0.2900855541229248,805.1890363693237,1691361514.5048614,1691362319.4033456,0.4241222441196441,80224.6171875,1.5387896299362185,45.863372802734375,93.8569564819336,93.35871887207033,82.36534881591797,False
Hardswish,0.616206137343211,0,1,0,0,3,3,on,0.0006959062292694,43,50.87122344970703,-0.8166779279708862,-0.1258911937475204,103,0.3946785926818848,324.9293704032898,1691361514.609458,1691361839.1436603,0.1258911937475204,32190.150390625,0.8166779279708862,14.513628005981444,50.87122344970703,82.1447982788086,43.998573303222656,False
Hardswish,0.923796053692986,4,0,2,2,3,1,off,0.0004333508676659,97,75.8516845703125,-1.5647251605987549,-0.5545467734336853,104,0.3945119380950928,1060.0214302539823,1691361514.6092858,1691362574.235737,0.5545467734336853,105696.265625,1.5647251605987549,58.84951400756836,75.8516845703125,90.43065643310548,52.46092224121094,False
ReLU,0.9984152903080658,0,2,3,0,2,2,off,0.0002481779854045,105,81.16166687011719,-1.5745269060134888,-0.8107389807701111,105,0.3958311080932617,1083.5128288269043,1691361514.6106048,1691362597.7271593,0.8107389807701111,108062.296875,1.5745269060134888,98.33504486083984,81.16166687011719,93.5432357788086,86.18562316894531,False
Hardswish,0.8696326904848835,0,3,4,1,3,4,on,0.0003180367766145,67,68.0335693359375,-2.4796931743621826,-0.0271026343107223,106,0.3962359428405761,763.4449665546417,1691361514.611009,1691362277.6593049,0.0271026343107223,76056.6171875,2.4796931743621826,12.559566497802734,68.0335693359375,76.05913543701172,35.134544372558594,False
Mish,0.4965478609935579,2,2,2,2,0,3,on,1.3812096117361506e-05,45,91.35991668701172,-2.926447629928589,-0.8213613629341125,107,0.3965468406677246,667.494665145874,1691361514.6113198,1691362181.7089424,0.8213613629341125,66468.6875,2.926447629928589,119.66098022460938,91.35991668701172,93.34490966796876,91.00837707519533,False
ReLU,0.7264060350784625,0,4,3,2,3,2,off,0.0002907833645626,1,41.32799530029297,-1.852871060371399,-0.5697528719902039,11,0.293379545211792,15.687034606933594,1691361514.5081522,1691361529.9013708,0.5697528719902039,1286.22705078125,1.852871060371399,77.16157531738281,41.32799530029297,61.12857437133789,36.3995475769043,False
ReLU,0.5951001633139924,1,2,1,1,4,0,on,0.000846005162673,142,30.11747360229492,-2.4418587684631348,-0.4951920211315155,111,0.4003212451934814,1330.0387432575226,1691361514.6150937,1691362844.253005,0.4951920211315155,132722.8125,2.4418587684631348,50.05319595336914,30.11747360229492,43.94746398925781,37.51279067993164,False
ReLU,0.1602551391280543,3,0,1,2,3,2,off,4.945026770236909e-05,118,93.0398941040039,-1.625505447387695,-0.6000846028327942,113,0.402794599533081,1325.2601730823517,1691361514.6175694,1691362839.474445,0.6000846028327942,132221.421875,1.625505447387695,76.47037506103516,93.0398941040039,96.66580200195312,92.79412078857422,False
Mish,0.9772757040958208,2,1,1,4,0,1,off,4.32896261242744e-05,112,73.35128784179688,-2.112015724182129,-0.4184607267379761,114,0.4029970169067383,1258.871291399002,1691361514.6177702,1691362773.0856998,0.4184607267379761,125608.171875,2.112015724182129,37.78006362915039,73.35128784179688,88.29647064208984,44.37835311889648,False
ReLU,0.3053210942273773,0,3,2,0,2,0,off,0.0007897511228967,135,86.44546508789062,-1.478718876838684,-0.6201140880584717,115,0.4044692516326904,1261.1975162029266,1691361514.619274,1691362775.4118004,0.6201140880584717,125813.40625,1.478718876838684,78.36600494384766,86.44546508789062,89.72523498535156,87.11641693115234,False
Hardswish,0.1405291390650909,2,0,3,4,3,0,on,0.0008192922847561,18,86.86517333984375,-1.5015711784362793,-0.4580290019512177,118,0.4055495262145996,186.5835280418396,1691361514.6203244,1691361700.7978022,0.4580290019512177,18370.4453125,1.5015711784362793,49.32171630859375,86.86517333984375,89.88484954833984,71.98975372314453,False
Hardswish,0.082861932482382,1,0,3,0,3,4,off,0.0001974275239056,51,88.4749526977539,-1.51007342338562,-0.1189235597848892,119,0.4060609340667724,420.2560291290283,1691361514.6208353,1691361934.4703028,0.1189235597848892,41745.41015625,1.51007342338562,13.722235679626465,88.4749526977539,93.08214569091795,81.11601257324219,False
ReLU,0.2290787917003148,3,0,1,3,4,3,off,0.0005450368123579,109,83.01422119140625,-1.9970266819000244,-0.1377374529838562,12,0.3008861541748047,1282.9343886375427,1691361514.5156598,1691362797.1486745,0.1377374529838562,128004.671875,1.9970266819000244,16.613210678100586,83.01422119140625,91.56035614013672,85.011474609375,False
ReLU,0.2736497012727636,1,0,0,0,2,1,on,0.0004255596960662,10,76.07245635986328,-0.688698410987854,-0.3079232573509216,120,15.73644733428955,63.71953439712525,1691361529.9512196,1691361577.9339468,0.3079232573509216,4791.19921875,0.688698410987854,43.635398864746094,76.07245635986328,87.97338104248047,60.57074737548828,False
Mish,0.6358886016840823,2,2,0,1,0,3,off,0.000295895244915,95,83.44452667236328,-2.3855297565460205,-0.6210147738456726,122,49.8921058177948,1172.5495030879974,1691361564.1068785,1691362686.7639,0.6210147738456726,112253.4375,2.3855297565460205,81.31439971923828,83.44452667236328,88.10697174072266,88.5902328491211,False
Mish,0.1103416741749458,4,2,0,1,2,0,on,0.0006510503784745,73,85.60359191894531,-2.6030311584472656,-0.5074356198310852,123,63.767791986465454,1134.2597575187683,1691361577.982565,1691362648.474136,0.5074356198310852,107036.8828125,2.6030311584472656,73.66753387451172,85.60359191894531,92.38774871826172,85.04540252685547,False
ReLU,0.9051585087379398,0,0,1,4,2,1,off,0.0002479126372847,122,69.42849731445312,-2.275087356567383,-0.2718000411987304,124,104.98369455337524,1328.0628550052645,1691361619.1984634,1691362842.2772794,0.2718000411987304,122295.578125,2.275087356567383,36.26969146728515,69.42849731445312,95.77355194091795,44.95847702026367,False
Hardswish,0.8913580703571762,3,2,1,0,2,3,on,0.0009459758826843,51,28.99827003479004,-1.333561658859253,-0.5447602272033691,128,160.51005101203918,622.5165491104126,1691361674.724822,1691362136.7309685,0.5447602272033691,46188.3125,1.333561658859253,94.35826873779295,28.99827003479004,37.866249084472656,27.492515563964844,False
ReLU,0.0176154394445075,4,0,4,2,0,3,off,0.0007053131974572,94,87.51122283935547,-1.6493884325027466,-0.3443885147571563,129,175.34470534324646,1042.0904970169067,1691361689.5594735,1691362556.3048851,0.3443885147571563,86662.25,1.6493884325027466,49.69571304321289,87.51122283935547,95.09972381591795,89.29914855957031,False
ReLU,0.0979759035909078,2,1,0,0,4,0,off,0.0007205858249468,55,86.54895782470703,-1.6012135744094849,-0.3192238211631775,131,210.31342363357544,645.8510391712189,1691361724.5281951,1691362160.0654554,0.3192238211631775,43541.4453125,1.6012135744094849,42.36489868164063,86.54895782470703,91.50611114501952,88.91207122802734,False
ReLU,0.0603687512755794,0,1,4,2,3,0,off,0.000633764694264,91,83.89043426513672,-1.5770864486694336,-0.3478457033634186,132,232.8476839065552,886.1065812110901,1691361747.062456,1691362400.3209407,0.3478457033634186,65313.6171875,1.5770864486694336,47.2918586730957,83.89043426513672,93.80320739746094,81.0978775024414,False
ReLU,0.0502859770657925,2,3,3,0,2,0,off,0.000788706749081,88,91.65673828125,-1.415597677230835,-0.5875217914581299,134,282.3900692462921,1072.9273104667664,1691361796.6048408,1691362587.141722,0.5875217914581299,79041.3828125,1.415597677230835,78.0242919921875,91.65673828125,96.96256256103516,88.85968780517578,False
ReLU,0.235828380410671,1,0,4,4,0,4,off,0.0002968196412202,16,68.722412109375,-1.435319423675537,-0.0747215151786804,135,286.0695538520813,451.2380559444427,1691361800.2843225,1691361965.4524848,0.0747215151786804,16504.482421875,1.435319423675537,9.83088207244873,68.722412109375,88.8111343383789,53.416534423828125,False
ReLU,0.0137830170596413,0,0,0,4,1,0,off,1.6317646420688475e-05,86,92.0641860961914,-1.195229411125183,-0.0889127030968666,137,320.8849494457245,791.3525989055634,1691361835.0997224,1691362305.5669608,0.0889127030968666,47034.42578125,1.195229411125183,11.144227981567385,92.0641860961914,93.01764678955078,91.41231536865234,False
Mish,0.3390235978745025,0,1,0,0,0,3,on,0.0002483928788441,119,91.4165496826172,-2.27187180519104,-0.1081812977790832,139,374.1122610569,1336.1609869003296,1691361888.3270323,1691362850.3754003,0.1081812977790832,96192.5390625,2.27187180519104,13.284252166748049,91.4165496826172,92.9376449584961,78.65280151367188,False
Mish,0.7844875643900379,3,0,1,1,3,3,on,0.0005662889113847,93,66.68755340576172,-2.941251754760742,-0.119538702070713,14,0.2978980541229248,1212.2974359989166,1691361514.5126784,1691362726.511768,0.119538702070713,120938.2421875,2.941251754760742,11.890870094299316,66.68755340576172,80.2990951538086,38.67735290527344,False
Hardswish,0.784031818987857,1,1,0,3,1,2,on,0.0002229678948687,102,88.34014892578125,-1.4288249015808103,-0.3573775589466095,141,392.3728055953979,1063.681892633438,1691361906.587573,1691362577.8963046,0.3573775589466095,67118.5546875,1.4288249015808103,41.8143424987793,88.34014892578125,92.15939331054688,84.9298095703125,False
ReLU,0.4201459219582165,2,0,2,0,0,4,off,0.0005700920430062,16,41.03587341308594,-1.2640544176101685,-0.7214908599853516,143,420.45710015296936,544.5002183914185,1691361934.6718702,1691362058.7146063,0.7214908599853516,12392.0107421875,1.2640544176101685,78.51354217529297,41.03587341308594,83.89030456542969,63.86606979370117,False
Hardswish,0.442687074718392,0,0,3,0,3,4,off,0.0006404898138593,51,66.49723052978516,-2.4740095138549805,-0.1091303899884224,145,451.43981742858887,974.9517168998718,1691361965.654585,1691362489.1661465,0.1091303899884224,52338.828125,2.4740095138549805,13.102828025817873,66.49723052978516,77.72534942626953,43.5360221862793,False
Hardswish,0.0418770323907273,0,0,1,0,4,2,off,0.0007313869853011,29,86.40814208984375,-1.8964693546295168,-0.3426087498664856,148,494.3657691478729,705.708473443985,1691362008.5805402,1691362219.9228976,0.3426087498664856,21121.978515625,1.8964693546295168,44.20153427124024,86.40814208984375,89.91334533691406,82.82587432861328,False
Hardswish,0.0685040058385861,0,0,3,2,4,3,off,0.0005975644824926,86,90.11414337158205,-1.7050639390945437,-0.355510801076889,149,523.8267095088959,1296.325705766678,1691362038.0414782,1691362810.5401268,0.355510801076889,77247.375,1.7050639390945437,47.36647033691406,90.11414337158205,83.44231414794922,89.40989685058594,False
Hardswish,0.3778611696443274,1,0,4,0,0,4,off,0.000284573156116,29,69.09093475341797,-1.5875283479690552,-0.0708048716187477,152,553.1853625774384,810.2477111816406,1691362067.4001305,1691362324.4621034,0.0708048716187477,25699.3359375,1.5875283479690552,9.005524635314941,69.09093475341797,81.14820098876953,58.31831741333008,False
Hardswish,0.0377572766161993,2,0,4,0,4,3,on,0.0001928945175206,83,92.6634292602539,-1.594329833984375,-0.428913950920105,153,618.1303226947784,1366.0506846904757,1691362132.345091,1691362880.2650998,0.428913950920105,74779.6796875,1.594329833984375,48.399681091308594,92.6634292602539,93.16698455810548,91.82611846923828,False
Hardswish,0.3031809870235594,2,0,2,0,3,4,off,0.0002967428589751,60,88.32205200195312,-1.9518097639083865,-0.7546787858009338,156,634.773758649826,1265.1460123062134,1691362148.9885297,1691362779.3603992,0.7546787858009338,63024.88671875,1.9518097639083865,80.77131652832031,88.32205200195312,91.92412567138672,86.61831665039062,False
Mish,0.0216093135939801,0,0,3,0,2,0,on,0.000412965816165,29,87.96512603759766,-2.568035125732422,-0.3155680298805237,157,646.0636024475098,1064.1158275604248,1691362160.278372,1691362578.3302455,0.3155680298805237,41792.91015625,2.568035125732422,45.05034637451172,87.96512603759766,89.90467834472656,82.32489013671875,False
Mish,0.00964441412901,1,0,0,0,2,3,on,0.0006572850049547,6,80.09272003173828,-2.3349087238311768,-0.3028622269630432,158,667.7097859382629,734.5463147163391,1691362181.924555,1691362248.7607372,0.3028622269630432,6674.6611328125,2.3349087238311768,52.26945877075195,80.09272003173828,80.62651062011719,78.27156829833984,False
Mish,0.2312116194864953,1,0,0,0,2,0,off,0.0003001964241827,5,75.65956115722656,-1.87963604927063,-0.3016212284564972,160,703.9515166282654,742.2277665138245,1691362218.1662858,1691362256.4421506,0.3016212284564972,3821.446044921875,1.87963604927063,49.833892822265625,75.65956115722656,83.9605484008789,75.64464569091797,False
Mish,0.1975579179252445,1,0,0,0,3,1,off,0.0001830354490081,18,84.53433227539062,-1.8630434274673464,-0.1067672744393348,161,705.9212045669556,878.9369940757751,1691362220.1359732,1691362393.1514192,0.1067672744393348,17289.310546875,1.8630434274673464,12.41539478302002,84.53433227539062,90.21277618408205,74.49494934082031,False
ReLU,0.19114978944037,1,1,4,0,1,0,on,0.0005243549267025,6,66.86714935302734,-1.414290428161621,-0.0386730171740055,162,722.0993421077728,754.5935537815094,1691362236.3141105,1691362268.8079846,0.0386730171740055,3243.86669921875,1.414290428161621,8.791543960571289,66.86714935302734,78.95893859863281,39.12403869628906,False
ReLU,0.3287000091986197,3,1,4,0,1,1,off,0.0001169812556662,194,92.93682861328124,-1.7727121114730835,-0.1054674535989761,17,0.3029670715332031,1146.129224061966,1691361514.5177412,1691362660.3435657,0.1054674535989761,114347.6875,1.7727121114730835,11.79823875427246,92.93682861328124,97.343017578125,92.50865173339844,False
ReLU,0.222302467428483,2,0,4,0,0,4,off,3.783205791098597e-05,12,80.5405502319336,-1.5688481330871582,-0.3812641501426697,170,805.4121897220612,906.2359058856964,1691362319.6269622,1691362420.4503212,0.3812641501426697,10070.0146484375,1.5688481330871582,37.9105339050293,80.5405502319336,90.84026336669922,78.37210845947266,False
ReLU,0.1488497895968091,1,0,1,0,4,0,on,0.0001232439981243,12,84.540283203125,-1.4438921213150024,-0.0763468369841575,176,879.1572091579437,948.1961002349854,1691362393.3719776,1691362462.4105177,0.0763468369841575,6894.70068359375,1.4438921213150024,8.314068794250488,84.540283203125,81.12646484375,84.76358795166016,False
ReLU,0.0302318350306876,1,0,3,4,0,3,off,1.9244108218058213e-05,20,90.07667541503906,-1.436493158340454,-0.1355326324701309,177,886.3304448127747,1048.7761688232422,1691362400.5452151,1691362562.9905715,0.1355326324701309,16232.2626953125,1.436493158340454,14.685481071472168,90.07667541503906,93.16349029541016,83.00202941894531,False
ReLU,0.5564570725161367,0,0,1,4,3,1,off,0.0005681474349831,60,74.07252502441406,-1.7016654014587402,-0.1164755970239639,18,0.3072443008422851,548.0010807514191,1691361514.5220206,1691362062.2153535,0.1164755970239639,54507.54296875,1.7016654014587402,11.853943824768066,74.07252502441406,81.40216827392578,50.30751419067383,False
ReLU,0.1168437774971431,1,2,4,1,1,4,on,0.0002776835612279,14,81.03047180175781,-1.50616455078125,-0.4077231884002685,192,1073.1591489315033,1242.1604754924774,1691362587.3739204,1691362756.3748865,0.4077231884002685,16895.142578125,1.50616455078125,45.843544006347656,81.03047180175781,85.67009735107422,83.26911926269531,False
ReLU,0.0020392112055574,0,4,0,1,1,0,off,1.6830988277856855e-05,36,87.9364013671875,-1.0391314029693604,-0.0904270857572555,197,1148.4794414043429,1385.9169862270355,1691362662.6942124,1691362900.1313975,0.0904270857572555,23731.44140625,1.0391314029693604,10.33474826812744,87.9364013671875,91.57624053955078,89.70294189453125,False
Hardswish,0.4418870404138232,0,1,0,0,2,4,on,0.0008090582701998,27,22.465559005737305,-1.0841954946517944,-0.267670601606369,198,1152.9070761203766,1372.7887880802157,1691362667.121845,1691362887.003214,0.267670601606369,21975.8515625,1.0841954946517944,43.773563385009766,22.465559005737305,71.00501251220703,43.455509185791016,False
Mish,0.2493023621004992,0,0,0,3,2,3,on,0.000802192501228,42,73.51785278320312,-2.5684375762939453,-0.341914564371109,2,0.2652420997619629,765.1228058338165,1691361514.4800146,1691362279.3371143,0.341914564371109,76220.4921875,2.5684375762939453,50.41815948486328,73.51785278320312,82.47193908691406,60.921905517578125,False
ReLU,0.6388733015262169,4,3,3,0,1,3,on,0.0004536861820974,127,83.73577117919922,-1.6521295309066772,-0.1311225593090057,20,0.309403657913208,1168.650681734085,1691361514.524177,1691362682.865014,0.1311225593090057,116573.34375,1.6521295309066772,17.866497039794922,83.73577117919922,76.5753402709961,78.1526107788086,False
Hardswish,0.5199105574375305,3,2,3,1,2,1,on,0.0003620317597408,32,66.51062774658203,-1.5888241529464722,-0.7614738345146179,21,0.3104302883148193,399.134710073471,1691361514.5252037,1691361913.3490374,0.7614738345146179,39625.33984375,1.5888241529464722,102.0003433227539,66.51062774658203,86.99517822265625,72.43462371826172,False
ReLU,0.0837660742569391,3,0,4,2,3,1,on,0.0008940383366104,122,88.15858459472656,-1.5669059753417969,-0.4011361002922058,23,0.3131942749023437,1225.3021838665009,1691361514.5279677,1691362739.5164597,0.4011361002922058,122254.34375,1.5669059753417969,46.42812347412109,88.15858459472656,91.64739227294922,83.49944305419922,False
Mish,0.7418990906470702,2,1,3,2,1,2,on,0.0006510944988466,62,36.53213882446289,-2.6203455924987797,-0.7735991477966309,24,0.314119815826416,962.9182422161102,1691361514.5288928,1691362477.132569,0.7735991477966309,96000.765625,2.6203455924987797,104.86869049072266,36.53213882446289,73.67486572265625,64.01411437988281,False
ReLU,0.983486289231152,1,2,1,2,3,1,off,0.0007028494099719,151,6.117274284362793,-1.5580942630767822,-0.4807141423225403,25,0.3229875564575195,1322.987476348877,1691361514.5377634,1691362837.2017827,0.4807141423225403,132003.21875,1.5580942630767822,71.46356964111328,6.117274284362793,70.63395690917969,34.35347366333008,False
ReLU,0.943707535638054,1,1,4,0,4,3,on,0.0002044932520328,73,73.05106353759766,-3.1514885425567627,-0.0922175645828247,26,0.3159799575805664,703.7312331199646,1691361514.530754,1691362217.945553,0.0922175645828247,70093.3125,3.1514885425567627,9.3871488571167,73.05106353759766,77.18756103515625,71.78097534179688,False
