p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.35861716754226897,3,0,4,0,3,4,off,0.0007437883124650719,1,41.52373123168945,-2.6978204250335693,-0.1311614215373993,36,0.504157543182373,20.960662841796875,1688855139.5662744,1688855160.0208015,41.52373123168945,45.284645080566406,0.1311614215373993,12.85719108581543,22.464101791381836,1721.3519287109375,2.6978204250335693
Mish,0.8865423453363843,1,4,0,4,1,0,off,0.0006287491172017724,192,92.22764587402344,-3.227430582046509,-0.09998610615730286,120,21.0211341381073,2630.878682374954,1688855160.0832298,1688857769.940121,92.22764587402344,94.5907211303711,0.09998610615730286,10.459336280822754,90.26773071289062,260973.4375,3.227430582046509
Mish,0.5986178862319318,3,1,1,0,4,0,on,0.0008431433738292853,29,53.19706726074219,-1.5513267517089844,-0.1017373874783516,0,0.4143528938293457,303.4363374710083,1688855139.4764638,1688855442.4977343,53.19706726074219,53.630313873291016,0.1017373874783516,12.877387046813965,71.31361389160156,29972.689453125,1.5513267517089844
ReLU,0.051056195946426734,2,0,0,2,2,2,off,0.0008766771687376503,177,94.18595123291016,-1.6459972858428955,-0.7809218168258667,1,0.4215433597564697,1871.44655418396,1688855139.4836528,1688857010.5079637,94.18595123291016,99.33599090576172,0.7809218168258667,118.45509338378906,94.51278686523438,186773.390625,1.6459972858428955
Mish,0.39570201466540594,2,2,3,1,3,1,on,0.0006167468092887767,66,80.82899475097656,-2.69980788230896,-0.6595565676689148,10,0.4467623233795166,1127.0224359035492,1688855139.508871,1688856266.0840592,80.82899475097656,84.2587890625,0.6595565676689148,88.3192138671875,83.4710693359375,112325.84375,2.69980788230896
Hardswish,0.07197583683368147,2,4,4,2,3,4,on,3.2865283673602794e-05,135,93.38761901855467,-2.2827842235565186,-0.5987302660942078,100,0.56868577003479,2136.6574470996857,1688855139.6307888,1688857275.7188346,93.38761901855467,95.28977966308594,0.5987302660942078,80.70429229736328,93.26570892333984,213281.25,2.2827842235565186
ReLU,0.07020997104655372,2,1,2,2,3,4,off,0.0002680916863196031,79,91.53945922851562,-1.724687576293945,-0.7360246181488037,101,0.5635044574737549,806.4610211849213,1688855139.625615,1688855945.5224495,91.53945922851562,93.32649230957033,0.7360246181488037,103.8714370727539,79.47702026367188,80265.1328125,1.724687576293945
Hardswish,0.008634555640729222,4,2,4,1,3,4,on,7.673705265803906e-05,19,88.61077880859375,-2.2802791595458984,-0.3553652763366699,102,0.5527684688568115,229.14053225517273,1688855139.614874,1688855368.2018986,88.61077880859375,86.912353515625,0.3553652763366699,53.57805633544922,85.36902618408203,22549.041015625,2.2802791595458984
ReLU,0.08681418743548837,1,4,2,0,2,4,on,0.0004980754288326284,161,90.4379653930664,-2.0726330280303955,-0.6486364006996155,103,0.5611071586608887,1860.456601858139,1688855139.623213,1688856999.5179818,90.4379653930664,93.55259704589844,0.6486364006996155,78.8738784790039,93.00741577148438,185670.015625,2.0726330280303955
Mish,0.9811764280860252,3,4,0,1,1,4,off,0.00093384287144988,11,25.356348037719727,-1.6605571508407593,-0.1252431720495224,104,0.5670638084411621,137.24514245986938,1688855139.6291676,1688855276.30562,25.356348037719727,61.178001403808594,0.1252431720495224,12.91771125793457,52.760887145996094,13365.5966796875,1.6605571508407593
