,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Hardswish,0.8781626509367267,0,0,0,4,4,2,off,0.0001577954896903121,4,61.95590591430664,-1.3419476747512817,-0.36494773626327515,0,1689224648.362928,1689224693.4288297,61.95590591430664,76.73477935791016,0.36494773626327515,42.213226318359375,62.897621154785156,4365.94287109375,1.3419476747512817
1,Hardswish,0.41503262484681935,4,4,1,3,3,1,off,0.0008998672563323534,31,11.786094665527344,-1.7499351501464844,-0.11155004799365997,1,1689224648.8228438,1689224988.9644136,11.786094665527344,66.5796127319336,0.11155004799365997,14.56415843963623,42.212318420410156,33913.9609375,1.7499351501464844
2,ReLU,0.9237465464890426,2,2,0,1,4,2,on,6.731271935686397e-05,72,87.19519805908203,-2.1559767723083496,-0.7352643609046936,2,1689224648.828865,1689225332.1370208,87.19519805908203,91.84710693359375,0.7352643609046936,76.69017791748047,85.09410858154297,68231.4296875,2.1559767723083496
3,ReLU,0.7184821551659024,3,4,2,4,2,1,on,0.0005812600118065921,142,55.75559997558594,-2.7587733268737793,-0.7285662293434143,3,1689224648.8330011,1689226262.2124171,55.75559997558594,83.0356674194336,0.7285662293434143,76.6563720703125,81.86309051513672,161238.6875,2.7587733268737793
4,Mish,0.31221675363120976,3,0,3,2,3,3,off,0.00016105925520278262,123,91.44122314453125,-3.385395050048828,-0.4206978678703308,4,1689224653.690897,1689227039.5033045,91.44122314453125,93.75408172607422,0.4206978678703308,50.899410247802734,90.62024688720703,238456.28125,3.385395050048828
5,Hardswish,0.27513599885623524,0,0,2,3,3,3,on,5.7974504464093434e-05,5,87.335205078125,-1.2604213953018188,-0.3805583417415619,5,1689224653.8094225,1689224704.1471767,87.335205078125,89.71051025390625,0.3805583417415619,49.97890090942383,83.7788314819336,4925.892578125,1.2604213953018188
6,Hardswish,0.5514031003794018,0,3,3,0,3,2,off,0.00011567929494169557,25,81.71920013427734,-1.3805567026138306,-0.4222653806209564,6,1689224653.8303862,1689224940.0678496,81.71920013427734,90.78838348388672,0.4222653806209564,49.86602783203125,81.48680877685547,28512.755859375,1.3805567026138306
7,Mish,0.3892029398968709,2,4,2,0,0,0,off,0.0007719017868238087,60,80.27239990234375,-2.376626968383789,-0.5501848459243774,7,1689224653.8672645,1689225473.8300602,80.27239990234375,72.42327880859375,0.5501848459243774,79.24103546142578,77.8343734741211,81889.203125,2.376626968383789
8,Hardswish,0.26846865977090506,3,3,3,2,0,2,on,0.0003780948766253568,88,86.90135192871094,-1.6430665254592896,-0.6126647591590881,8,1689224654.5829532,1689225754.1875527,86.90135192871094,93.21464538574219,0.6126647591590881,79.30542755126953,90.70321655273438,109857.984375,1.6430665254592896
9,ReLU,0.6106358468306835,0,3,1,2,4,0,on,0.0007822981276471834,52,36.66141891479492,-1.7338955402374268,-0.38914817571640015,9,1689224654.5328286,1689225098.7229266,36.66141891479492,45.21821594238281,0.38914817571640015,51.677730560302734,45.8879280090332,44302.79296875,1.7338955402374268
10,Mish,0.9696417176861135,1,0,4,4,2,4,off,0.0001963101338688343,101,75.10362243652344,-4.339468955993652,-0.31193917989730835,10,1689224654.215861,1689226500.3627436,75.10362243652344,84.02804565429688,0.31193917989730835,42.75736999511719,64.26699829101562,184466.921875,4.339468955993652
11,Mish,0.42888584587601347,3,3,2,4,4,3,on,0.00026815406209095,57,81.80765533447266,-3.1838128566741943,-0.37681493163108826,11,1689224654.6074362,1689225645.6115339,81.80765533447266,88.94226837158203,0.37681493163108826,55.7263069152832,83.89630126953125,98940.765625,3.1838128566741943
12,ReLU,0.8077939062592325,2,1,0,3,3,2,off,0.00011630790390857357,160,94.31399536132812,-2.0012760162353516,-0.4803922176361084,12,1689224654.7488432,1689226138.7040923,94.31399536132812,99.11079406738281,0.4803922176361084,66.54022979736328,88.43457794189453,148223.171875,2.0012760162353516
13,Mish,0.17907401753770413,1,0,1,4,4,1,on,0.0006942245556176351,107,64.59618377685547,-2.2427992820739746,-0.07402777671813965,13,1689224654.7986512,1689226436.3659756,64.59618377685547,21.406421661376953,0.07402777671813965,9.224055290222168,33.0588264465332,177988.953125,2.2427992820739746
14,ReLU,0.016697446992587753,3,3,4,0,2,4,on,0.0005809618848049695,26,84.10486602783203,-2.149946451187134,-0.4702454209327698,14,1689224654.804749,1689224911.4553635,84.10486602783203,88.7152328491211,0.4702454209327698,46.60472869873047,82.818115234375,25525.326171875,2.149946451187134
