,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.06416230965932139,4,2,4,4,1,1,off,0.0004119066873106033,38,84.71150970458984,-2.774557113647461,-0.3812660276889801,0,1688803115.524,1688803587.1511467,84.71150970458984,90.49314880371094,0.3812660276889801,54.90800476074219,84.7452621459961,47039.69140625,2.774557113647461
1,ReLU,0.8730589793911644,3,0,4,2,1,1,off,0.0005309712701452444,160,77.77873229980469,-1.507239580154419,-0.4526311755180359,1,1688803115.822028,1688804716.757498,77.77873229980469,87.31256103515625,0.4526311755180359,46.348453521728516,84.93102264404297,160000.3125,1.507239580154419
2,Mish,0.7734361801914645,0,2,1,0,2,0,on,9.823085937604012e-05,32,77.2907943725586,-2.660590648651123,-0.5544955730438232,2,1688803115.827708,1688803451.470743,77.2907943725586,89.97195434570312,0.5544955730438232,82.22156524658203,55.394569396972656,33472.0,2.660590648651123
3,Mish,0.9244289910642717,2,0,0,3,4,4,on,0.0009221807316942667,199,91.85649108886719,-3.419804573059082,-0.33908936381340027,3,1688803115.8432627,1688806133.4178243,91.85649108886719,91.41351318359375,0.33908936381340027,45.85396194458008,92.40463256835938,301666.4375,3.419804573059082
4,Hardswish,0.9602195447847962,3,0,1,2,4,2,off,0.0002966007615086673,78,77.3480224609375,-3.1785874366760254,-0.6313210129737854,4,1688803117.1416256,1688804029.4552503,77.3480224609375,91.1504898071289,0.6313210129737854,66.17046356201172,83.53739166259766,91129.2265625,3.1785874366760254
5,Mish,0.2818346848111233,0,4,4,3,4,1,on,0.0008621044433990623,110,75.7050552368164,-3.0930392742156982,-0.12823189795017242,5,1688803117.0758512,1688804853.0059571,75.7050552368164,76.60173797607422,0.12823189795017242,12.812962532043457,73.90064239501953,173484.375,3.0930392742156982
6,Hardswish,0.9673591929350344,3,1,2,0,1,4,on,0.00013675029567331435,90,81.70291900634766,-1.4211106300354004,-0.27444133162498474,6,1688803117.1856306,1688803929.237299,81.70291900634766,91.80909729003906,0.27444133162498474,44.83140182495117,87.16551208496094,81107.421875,1.4211106300354004
7,Mish,0.19241607534760094,1,2,2,2,0,3,off,0.0002814699629943216,135,93.61949920654297,-2.8016374111175537,-0.6582854390144348,7,1688803117.235318,1688804470.537399,93.61949920654297,96.78522491455078,0.6582854390144348,92.46794891357422,93.69270324707031,135245.921875,2.8016374111175537
8,Mish,0.02800323364227273,3,4,1,4,3,4,off,0.0005951954825245472,126,90.02157592773438,-3.067570924758911,-0.12569551169872284,8,1688803117.2419817,1688804904.7984955,90.02157592773438,96.21125793457031,0.12569551169872284,13.889483451843262,84.6931381225586,178638.890625,3.067570924758911
9,Mish,0.9415241446236375,3,2,3,3,1,2,on,0.0003368397910753892,119,86.79673767089844,-4.142436504364014,-0.5426875948905945,9,1688803117.244959,1688805073.4964476,86.79673767089844,91.78215789794922,0.5426875948905945,83.59789276123047,86.98362731933594,195518.25,4.142436504364014
10,ReLU,0.9228415712730859,1,0,1,4,0,3,on,0.00031303610502705605,186,92.06298828125,-1.897842526435852,-0.0934964120388031,10,1688803117.2476413,1688804724.5661924,92.06298828125,88.23677825927734,0.0934964120388031,10.082108497619629,87.52687072753906,160615.96875,1.897842526435852
11,ReLU,0.15594111477624614,1,3,3,3,1,4,on,0.0007666031213513282,102,76.8455581665039,-1.619033694267273,-0.16606371104717255,11,1688803117.2504456,1688804033.2019646,76.8455581665039,89.79154205322266,0.16606371104717255,17.729042053222656,89.59369659423828,91479.1953125,1.619033694267273
12,ReLU,0.2609036267120248,4,4,0,4,3,0,on,0.0003582546241484561,182,92.71031951904297,-1.7194033861160278,-0.09650291502475739,12,1688803117.2533624,1688805334.582292,92.71031951904297,92.58032989501953,0.09650291502475739,12.551687240600586,93.49617004394531,221619.4375,1.7194033861160278
13,ReLU,0.44879398652371133,3,3,0,1,1,1,on,0.0005684198926852445,165,73.2403793334961,-0.8576698303222656,-0.11677015572786331,13,1688803117.256011,1688804191.5164921,73.2403793334961,91.76945495605469,0.11677015572786331,15.96436595916748,90.2409896850586,107310.671875,0.8576698303222656
14,ReLU,0.7872682512583878,0,4,4,0,1,4,off,0.0006497942898321263,104,40.10337448120117,-3.4485228061676025,-0.04071832820773125,14,1688803117.2588131,1688804271.7316053,40.10337448120117,84.89633178710938,0.04071832820773125,9.465027809143066,59.108192443847656,115334.5,3.4485228061676025
15,Hardswish,0.38947795699571697,1,4,2,4,1,0,off,0.00040982441216605485,146,90.33342742919922,-1.8300657272338867,-0.2961093783378601,15,1688803117.2613246,1688804621.1008868,90.33342742919922,94.28089904785156,0.2961093783378601,40.61322784423828,91.8832015991211,150271.234375,1.8300657272338867
16,ReLU,0.47500776077108714,4,3,0,1,3,4,on,6.856590581048091e-05,167,94.1467514038086,-1.6784775257110596,-0.10387095808982849,16,1688803117.2640166,1688804793.1047323,94.1467514038086,96.20906066894531,0.10387095808982849,14.623223304748535,92.10675048828125,167463.46875,1.6784775257110596
17,Hardswish,0.013160535236649205,1,1,2,3,3,4,off,0.00021886915462079068,136,80.2746810913086,-1.5297385454177856,-0.31299132108688354,17,1688803117.2667875,1688804226.398105,80.2746810913086,98.01856994628906,0.31299132108688354,50.52901077270508,92.80506896972656,110801.234375,1.5297385454177856
18,Mish,0.3682900090962723,4,3,1,4,1,0,off,7.091228082626264e-05,119,81.37313079833984,-2.582432985305786,-0.08882538974285126,18,1688803117.2696435,1688804627.6457632,81.37313079833984,88.65542602539062,0.08882538974285126,13.454270362854004,87.51741790771484,150917.21875,2.582432985305786
19,ReLU,0.8941972289847993,3,0,0,0,3,0,on,0.0007454118579204366,31,23.615663528442383,-1.2993565797805786,-0.12261772900819778,19,1688803117.2720695,1688803369.4186692,23.615663528442383,36.167659759521484,0.12261772900819778,11.266538619995117,48.38224792480469,25094.572265625,1.2993565797805786
20,Hardswish,0.6974772342200183,1,4,3,0,0,2,on,0.0008746009012669854,14,30.69115447998047,-1.5391223430633545,-0.4013719856739044,20,1688803117.2754745,1688803257.938792,30.69115447998047,66.17536926269531,0.4013719856739044,47.16216278076172,49.86085510253906,13946.373046875,1.5391223430633545
21,Mish,0.798682739711006,0,0,0,0,1,0,on,0.00030954110271702107,35,76.11289978027344,-2.7543749809265137,-0.08459438383579254,21,1688803117.2780879,1688803428.5988936,76.11289978027344,74.7657699584961,0.08459438383579254,8.94726276397705,58.02717971801758,31012.625,2.7543749809265137
22,ReLU,0.42742494377976015,0,4,4,0,0,4,on,0.0008302902611234276,103,65.6180419921875,-2.5443344116210938,-0.08979190140962601,22,1688803117.2812672,1688804162.1769185,65.6180419921875,63.884986877441406,0.08979190140962601,10.52379035949707,72.1197509765625,104370.703125,2.5443344116210938
23,ReLU,0.7133806977894906,4,0,1,4,4,1,on,0.0009395863667267515,101,42.05378723144531,-2.1423139572143555,-0.10293342173099518,23,1688803117.2837467,1688804108.2123592,42.05378723144531,41.085391998291016,0.10293342173099518,9.088861465454102,50.43474578857422,98974.421875,2.1423139572143555
24,Mish,0.904582922518165,2,2,2,4,2,0,on,0.0006545294150860228,86,73.72449493408203,-2.3943474292755127,-0.8143338561058044,24,1688803117.2865102,1688804813.9446013,73.72449493408203,80.4383773803711,0.8143338561058044,123.91226196289062,87.9176254272461,169548.21875,2.3943474292755127
25,ReLU,0.9163887909521571,4,3,4,1,2,1,on,0.0009200034848880933,184,24.75800895690918,-2.7010481357574463,-0.3460729718208313,25,1688803117.2891366,1688805961.0025353,24.75800895690918,30.067092895507812,0.3460729718208313,40.057151794433594,85.6540298461914,284253.1875,2.7010481357574463
26,ReLU,0.3090628642313949,2,0,2,2,2,1,on,0.0008088316270197974,27,57.042598724365234,-1.566972255706787,-0.9589645266532898,26,1688803117.2916334,1688803441.2961717,57.042598724365234,77.30868530273438,0.9589645266532898,135.25314331054688,65.5714340209961,32282.236328125,1.566972255706787
27,ReLU,0.4867693882290782,3,4,3,1,4,3,on,0.0007422596133946901,123,80.09965515136719,-2.4410624504089355,-0.15790043771266937,27,1688803117.2939115,1688804514.8539758,80.09965515136719,84.48867797851562,0.15790043771266937,17.344331741333008,87.34800720214844,139638.265625,2.4410624504089355
28,ReLU,0.6999319070409071,3,4,1,0,4,3,on,0.0008868807284665135,32,30.730079650878906,-2.396057367324829,-0.12989874184131622,28,1688803117.2966945,1688803464.3730729,30.730079650878906,34.37016296386719,0.12989874184131622,13.727444648742676,35.08454895019531,34591.1484375,2.396057367324829
29,Mish,0.2589929046137137,0,0,2,0,4,4,on,0.0008760292040504896,125,87.91397094726562,-2.7152419090270996,-0.3568229675292969,29,1688803117.299557,1688804714.2172549,87.91397094726562,86.70476531982422,0.3568229675292969,47.694366455078125,71.63843536376953,159575.375,2.7152419090270996
30,ReLU,0.27939543174683934,3,0,2,2,4,0,off,0.00019929336709339056,46,86.97921752929688,-1.6809428930282593,-0.6004666090011597,30,1688803117.3020697,1688803575.47596,86.97921752929688,91.39325714111328,0.6004666090011597,68.02639770507812,59.48215103149414,45701.07421875,1.6809428930282593
31,ReLU,0.862760496784294,1,3,1,0,1,0,off,0.0009074429967322702,67,22.425722122192383,-0.9509252309799194,-0.10689286142587662,31,1688803117.305351,1688803600.898308,22.425722122192383,15.109360694885254,0.10689286142587662,11.287385940551758,45.507389068603516,48227.15625,0.9509252309799194
32,ReLU,0.2989003922328918,2,2,0,4,0,2,off,0.00023403105913536628,25,84.43675994873047,-1.4173214435577393,-0.6565058827400208,32,1688803117.3081105,1688803337.5333266,84.43675994873047,92.29234313964844,0.6565058827400208,77.6400375366211,85.65769958496094,21903.966796875,1.4173214435577393
33,ReLU,0.6997559405820506,1,3,4,0,0,3,on,0.00024093366940567835,16,77.84477996826172,-1.2288230657577515,-0.12006335705518723,33,1688803117.310979,1688803295.0388808,77.84477996826172,81.25606536865234,0.12006335705518723,12.204215049743652,77.10928344726562,17641.30078125,1.2288230657577515
34,Hardswish,0.30978242044660553,1,3,3,2,0,0,off,0.0009255250181833404,75,37.83491134643555,-1.3760334253311157,-0.3963261842727661,34,1688803117.3134477,1688803893.6034906,37.83491134643555,78.7130355834961,0.3963261842727661,49.35319519042969,57.26908874511719,77497.9765625,1.3760334253311157
