p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
ReLU,0.0299756853007743,2,0,1,2,2,3,off,0.0001058822296885,55,82.777099609375,-1.199892520904541,-0.8291414380073547,79,0.5646185874938965,165.8639099597931,1691686470.5294526,1691686635.8273711,0.8291414380073547,30891.8984375,1.199892520904541,117.24246215820312,82.777099609375,92.63513946533205,82.63263702392578,False
Hardswish,0.7037666265952646,2,1,0,0,2,4,off,1.5794751170597348e-05,6,61.51311874389648,-1.338994383811951,-0.5556702613830566,0,0.4439046382904053,27.63535213470459,1691686470.4087543,1691686497.598709,0.5556702613830566,3260.237060546875,1.338994383811951,79.74761199951172,61.51311874389648,64.16929626464844,59.55831527709961,False
Mish,0.1105074984092662,2,2,0,2,4,3,on,0.0003639000548638,8,71.6301040649414,-3.96004867553711,-0.8173499703407288,103,0.6225953102111816,78.42534923553467,1691686470.587415,1691686548.388764,0.8173499703407288,13408.6708984375,3.96004867553711,123.0127944946289,71.6301040649414,73.1444091796875,70.7033920288086,False
Hardswish,0.1389032970479558,1,4,0,3,2,3,on,0.0007183011819835,21,67.3934097290039,-1.4561508893966677,-0.3645448684692383,115,0.646467924118042,75.3304750919342,1691686470.611287,1691686545.293988,0.3645448684692383,12790.9208984375,1.4561508893966677,51.07602310180664,67.3934097290039,69.63585662841797,67.6690444946289,False
ReLU,0.0678118856476137,0,1,1,0,0,2,on,0.0002967879476235,93,82.4493179321289,-0.6222236156463623,-0.3245839774608612,116,0.6472735404968262,139.42934679985046,1691686470.6120892,1691686609.3937018,0.3245839774608612,25608.02734375,0.6222236156463623,42.853782653808594,82.4493179321289,87.01725769042969,82.77229309082031,False
ReLU,0.0562299881769791,0,3,0,0,1,1,off,0.0007082123980015,58,72.72651672363281,-0.4402607083320617,-0.107134610414505,120,0.6553380489349365,77.30737733840942,1691686470.6201532,1691686547.2718706,0.107134610414505,13188.4248046875,0.4402607083320617,11.624510765075684,72.72651672363281,79.82452392578125,72.35344696044922,False
ReLU,0.3521394832712364,4,0,1,1,2,2,off,8.746916211190491e-05,23,64.4539794921875,-1.52818500995636,-0.5650105476379395,133,0.6807587146759033,79.90201330184937,1691686470.6455736,1691686549.8663397,0.5650105476379395,13705.1328125,1.52818500995636,78.44678497314453,64.4539794921875,72.659423828125,65.63204956054688,False
Hardswish,0.5816300390270865,3,3,3,1,1,2,on,1.132697125867352e-05,13,66.66365814208984,-1.0400856733322144,-0.3955716788768768,134,0.6837866306304932,42.63360285758972,1691686470.6486063,1691686512.5972557,0.3955716788768768,6257.150390625,1.0400856733322144,54.562347412109375,66.66365814208984,64.68998718261719,66.25416564941406,False
ReLU,0.0016396055991446,1,0,4,1,2,0,on,8.697569406910517e-05,24,38.31306076049805,-1.1689382791519165,-0.3415740430355072,135,0.6850831508636475,67.55281710624695,1691686470.6498988,1691686537.517161,0.3415740430355072,11239.4560546875,1.1689382791519165,43.07913589477539,38.31306076049805,34.20880508422852,35.34278869628906,False
Hardswish,0.0118318910603275,3,2,2,4,3,0,off,2.109014353744707e-05,34,81.51952362060547,-1.7304840087890625,-0.6039870977401733,14,0.4533915519714355,141.91054153442383,1691686470.4182055,1691686611.874048,0.6039870977401733,26099.73828125,1.7304840087890625,84.27887725830078,81.51952362060547,90.64151000976562,81.62830352783203,False
ReLU,0.5836014485446763,1,2,0,1,0,2,on,1.4896130458410928e-05,41,80.90782928466797,-0.9104723930358888,-0.5604284405708313,142,0.6987431049346924,90.91992092132568,1691686470.66356,1691686560.884255,0.5604284405708313,15915.6767578125,0.9104723930358888,78.27629852294922,80.90782928466797,84.28609466552734,80.63670349121094,False
Hardswish,0.2287319139161054,0,3,2,0,3,2,off,0.0001777337732621,43,79.62335205078125,-1.0919679403305054,-0.6052953004837036,144,0.7027502059936523,126.72665548324584,1691686470.6675682,1691686596.6901026,0.6052953004837036,23061.52734375,1.0919679403305054,85.80213165283203,79.62335205078125,88.44752502441406,80.0726547241211,False
ReLU,0.8400307305671929,0,2,1,3,2,1,on,6.163138718395273e-05,11,54.40046310424805,-0.9863884449005128,-0.5847237706184387,149,0.7119557857513428,35.14419674873352,1691686470.6767695,1691686505.1078663,0.5847237706184387,4760.88330078125,0.9863884449005128,86.21780395507812,54.40046310424805,53.521934509277344,52.525238037109375,False
ReLU,0.015426552900736,1,3,3,3,3,4,on,0.0002034891020824,40,74.48236083984375,-1.4694989919662476,-0.1777487248182296,16,0.4573898315429687,150.13563680648804,1691686470.4222095,1691686620.0999715,0.1777487248182296,27746.783203125,1.4694989919662476,23.257362365722656,74.48236083984375,76.78253936767578,75.81526184082031,False
