p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.0581082328776204,2,4,0,3,1,2,on,2.7163297476774304e-05,199,89.45873260498047,-3.080545425415039,-0.5774139761924744,0,1691685829.3348482,1691687013.5420256,0.5774139761924744,235430.171875,3.080545425415039,82.94639587402344,89.45873260498047,96.98980712890624,89.56454467773438,False
ReLU,0.0041556947854042,1,0,0,0,0,0,on,0.000256450110492,6,29.31825828552246,-0.3416451811790466,-0.067156083881855,1,1691685829.5851882,1691685841.777303,0.067156083881855,1096.59765625,0.3416451811790466,7.8538994789123535,29.31825828552246,27.96910095214844,27.647815704345703,False
Hardswish,0.0496725548282012,1,3,1,2,2,2,off,2.795783566326737e-05,53,81.11286163330078,-1.279818415641785,-0.8071946501731873,2,1691685829.5879843,1691685991.1882482,0.8071946501731873,30971.564453125,1.279818415641785,117.6562042236328,81.11286163330078,90.83008575439452,81.2042465209961,False
ReLU,0.010483926065659,0,2,3,3,2,0,on,0.0003382765519352,53,82.33113098144531,-1.0249017477035522,-0.5989077687263489,3,1691685829.590943,1691685975.7333732,0.5989077687263489,27868.37890625,1.0249017477035522,85.95232391357422,82.33113098144531,84.05011749267578,81.7988052368164,False
Mish,0.0302404704328478,2,2,2,4,3,4,off,0.0005535393892616,5,57.62799072265625,-4.573900699615479,-0.818831741809845,4,1691685831.3591976,1691685883.7229383,0.818831741809845,9476.576171875,4.573900699615479,117.57697296142578,57.62799072265625,59.64513397216797,54.84125900268555,False
Mish,0.0217242576575708,0,1,3,4,1,3,off,0.000151592461165,61,80.0957260131836,-2.1829259395599365,-0.1332938522100448,5,1691685831.4651666,1691686095.5553782,0.1332938522100448,51812.8984375,2.1829259395599365,15.578207015991213,80.0957260131836,88.36184692382812,77.88056945800781,False
Hardswish,0.0440169281843667,1,1,2,3,3,0,on,1.981977737835093e-05,121,86.98754119873047,-0.8339812159538269,-0.3615373075008392,6,1691685831.4747388,1691686110.100803,0.3615373075008392,54721.96875,0.8339812159538269,51.260162353515625,86.98754119873047,93.03292083740234,87.28219604492188,False
Mish,0.0027378641064147,0,4,2,0,1,3,on,7.512078993729074e-05,137,84.43862915039062,-2.3460729122161865,-0.3442009389400482,7,1691685831.4808867,1691686471.0302367,0.3442009389400482,126927.765625,2.3460729122161865,47.07106018066406,84.43862915039062,87.37405395507812,84.03154754638672,False
Hardswish,0.031061808018896,0,3,1,3,0,3,on,1.4992318982510678e-05,55,81.07575988769531,-0.7802928686141968,-0.154030293226242,8,1691685831.4835842,1691685942.6540337,0.154030293226242,21252.2265625,0.7802928686141968,20.33776092529297,81.07575988769531,83.30783081054688,81.55873107910156,False
Hardswish,0.007247309121125,3,0,1,2,3,3,on,0.0004815521614787,122,85.90929412841797,-0.9638743996620178,-0.3879701793193817,9,1691685831.4868186,1691686142.8675983,0.3879701793193817,61295.3671875,0.9638743996620178,53.81052017211914,85.90929412841797,90.40131378173828,85.98217010498047,False
Mish,0.9554948979654916,0,1,3,4,0,1,off,0.0009047488781715,26,38.39592361450195,-1.718325972557068,-0.1082065030932426,10,1691685831.493533,1691685926.81895,0.1082065030932426,18068.09765625,1.718325972557068,11.673504829406738,38.39592361450195,59.92289733886719,36.13312149047852,False
Mish,0.0023385854078486,3,0,0,2,1,4,on,0.0002289970886097,117,73.43958282470703,-2.5501410961151123,-0.3312765955924988,11,1691685831.5001304,1691686421.3370626,0.3312765955924988,116969.96875,2.5501410961151123,46.92697525024414,73.43958282470703,73.24354553222656,74.78910064697266,False
Mish,0.0777274471632989,2,4,2,3,0,1,on,7.815948036449232e-05,108,86.92832946777344,-3.1953091621398926,-0.5838529467582703,12,1691685831.5028682,1691686516.9685783,0.5838529467582703,136095.84375,3.1953091621398926,82.6355972290039,86.92832946777344,92.08162689208984,86.65919494628906,False
Hardswish,0.0241253333104217,0,4,3,4,2,1,on,0.0001720336173951,45,83.31304168701172,-1.9120419025421145,-0.3512603938579559,13,1691685831.518365,1691686016.1781948,0.3512603938579559,35937.4765625,1.9120419025421145,46.5049934387207,83.31304168701172,85.27688598632812,83.3794174194336,False
Hardswish,0.0383202800318401,3,4,4,3,3,0,off,0.0003217290517551,8,50.705562591552734,-1.9827568531036377,-0.1550716906785965,14,1691685831.5090318,1691685870.4046836,0.1550716906785965,6795.9697265625,1.9827568531036377,19.65785217285156,50.705562591552734,56.16536712646485,50.39791870117188,False
Hardswish,0.0013988346327684,0,1,3,3,0,3,off,4.937463130365426e-05,186,73.23600769042969,-0.7356409430503845,-0.1576941460371017,15,1691685831.5153549,1691686194.51814,0.1576941460371017,71605.296875,0.7356409430503845,19.792465209960938,73.23600769042969,77.90123748779297,73.8940200805664,False
Mish,0.1000502312701388,1,1,3,1,0,2,off,5.5744572249568505e-05,47,77.26179504394531,-1.809747099876404,-0.3511711955070495,16,1691685831.521474,1691685988.8404198,0.3511711955070495,30488.740234375,1.809747099876404,47.06400680541992,77.26179504394531,85.07673645019531,77.14850616455078,False
ReLU,0.6772301672725007,0,4,3,3,4,0,on,3.801789549001786e-05,77,64.29969787597656,-1.9086205959320068,-0.1344051957130432,17,1691685831.5244613,1691686123.8578613,0.1344051957130432,57473.95703125,1.9086205959320068,15.473116874694824,64.29969787597656,70.33987426757812,58.38311767578125,False
ReLU,0.756618016896307,0,1,1,2,0,4,off,1.2341798456402562e-05,36,68.9664306640625,-1.2039554119110107,-0.3403023183345794,18,1691685831.530602,1691685918.9779472,0.3403023183345794,16500.74609375,1.2039554119110107,42.1214599609375,68.9664306640625,80.11481475830078,63.21240615844727,False
ReLU,0.0135255510589452,1,2,3,1,2,4,on,6.170143999689968e-05,130,85.80697631835938,-1.5775959491729736,-0.5833705067634583,19,1691685831.5364618,1691686288.478989,0.5833705067634583,90398.125,1.5775959491729736,84.28327178955078,85.80697631835938,89.77367401123047,84.48860931396484,False
ReLU,0.1810925851524327,1,0,1,1,2,0,on,3.371576865874669e-05,151,80.8139419555664,-0.6255694031715393,-0.3322628140449524,20,1691685831.5395317,1691686061.4926667,0.3322628140449524,45037.078125,0.6255694031715393,43.220489501953125,80.8139419555664,83.73838806152344,82.53033447265625,False
Hardswish,0.004726785358119,1,4,3,4,0,4,off,0.0005026898419357,37,67.42377471923828,-2.316378355026245,-0.104642704129219,21,1691685831.5457604,1691685996.3490098,0.104642704129219,31971.720703125,2.316378355026245,11.446993827819824,67.42377471923828,75.82125091552734,68.82707214355469,False
ReLU,0.1741498640926269,0,0,2,0,3,3,on,0.0001252906040562,10,65.10501861572266,-0.8627910017967224,-0.3632620275020599,22,1691685831.5548518,1691685856.5930836,0.3632620275020599,4056.2119140625,0.8627910017967224,51.07743835449219,65.10501861572266,67.88416290283203,65.59358978271484,False
ReLU,0.0010836132044462,1,3,3,1,1,0,off,0.0002874646364492,28,50.96675491333008,-0.6795977354049683,-0.1267178356647491,23,1691685831.5487368,1691685882.494287,0.1267178356647491,9212.138671875,0.6795977354049683,15.688680648803713,50.96675491333008,50.3245964050293,48.13838577270508,False
Mish,0.0013021537342876,0,0,2,1,0,3,off,0.0001225384288316,40,68.87690734863281,-1.853159546852112,-0.344620019197464,24,1691685831.4233892,1691685970.5018334,0.344620019197464,26821.67578125,1.853159546852112,47.15148162841797,68.87690734863281,67.738037109375,69.25454711914062,False
