p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.6700548753823463,1,3,0,4,0,3,off,0.0005729475028052,198,94.24107360839844,-1.2674424648284912,-0.1125307455658912,44,0.9103150367736816,1712.851003408432,1691568397.5199218,1691570109.459493,0.1125307455658912,170190.5,1.2674424648284912,14.471879005432127,94.24107360839844,95.42813110351562,93.75618743896484,False
Mish,0.1729486693357587,1,2,2,0,2,2,off,0.0004743461947162,33,87.2798080444336,-3.636104106903076,-0.8880560398101807,0,0.6116678714752197,584.18634557724,1691568397.2212808,1691568980.7955184,0.8880560398101807,56864.91796875,3.636104106903076,116.23062896728516,87.2798080444336,92.67937469482422,86.75019073486328,False
Mish,0.066880431933058,2,1,0,2,3,3,off,0.0005352228649759,121,91.68187713623048,-2.1354331970214844,-0.6118220686912537,1,0.6115868091583252,1572.1318709850311,1691568397.221197,1691569968.740721,0.6118220686912537,155748.53125,2.1354331970214844,77.7208251953125,91.68187713623048,97.36178588867188,81.88516998291016,False
ReLU,0.2561561179895156,2,4,1,3,4,4,off,0.0006582733200377,27,63.33818054199219,-2.4106650352478027,-0.4188595414161682,10,0.6730115413665771,338.8336429595947,1691568397.2826197,1691568735.4415908,0.4188595414161682,32440.658203125,2.4106650352478027,48.14741897583008,63.33818054199219,85.72740936279297,67.01504516601562,False
Mish,0.2348478512751184,0,2,0,0,2,0,on,0.0006272925979258,152,75.78125762939453,-2.574899673461914,-0.5048303008079529,101,1.1602818965911863,1679.5993118286133,1691568397.769863,1691570076.2082045,0.5048303008079529,166592.9375,2.574899673461914,74.17418670654297,75.78125762939453,90.6246566772461,91.39556121826172,False
Hardswish,0.9901451704014552,3,3,3,0,0,1,off,0.0009066509512532,60,41.44087600708008,-1.5287740230560305,-0.1756484359502792,102,1.164069652557373,652.0809741020203,1691568397.773654,1691569048.689861,0.1756484359502792,64110.4140625,1.5287740230560305,16.276063919067383,41.44087600708008,58.00271224975586,46.20059585571289,False
ReLU,0.2156064927547677,4,3,0,2,0,3,on,0.000110669103823,174,92.7513427734375,-1.5781627893447876,-0.3686752617359161,103,1.1715764999389648,1307.6491498947144,1691568397.781172,1691569704.2580466,0.3686752617359161,129237.34375,1.5781627893447876,52.40199279785156,92.7513427734375,95.4810791015625,93.37352752685548,False
Mish,0.2684110016921536,1,4,1,1,4,1,on,0.0001222583845755,108,58.64910507202149,-2.6333580017089844,-0.0932212322950363,104,1.1694116592407229,1274.959553718567,1691568397.7789917,1691569671.5684702,0.0932212322950363,126123.421875,2.6333580017089844,8.509916305541992,58.64910507202149,24.16129302978516,48.56709289550781,False
Hardswish,0.6574582533947358,1,4,2,3,2,0,off,0.0003531004036466,97,82.19882202148438,-1.8968684673309328,-0.5522093176841736,105,1.173516035079956,1044.046196937561,1691568397.783107,1691569440.654218,0.5522093176841736,103014.6015625,1.8968684673309328,78.97469329833984,82.19882202148438,91.17418670654295,86.185546875,False
Mish,0.0114557239429719,2,0,0,0,2,3,on,0.0004628479487082,77,92.729736328125,-2.278676986694336,-0.5467490553855896,106,1.1768345832824707,855.3136892318726,1691568397.786419,1691569251.9225717,0.5467490553855896,84088.765625,2.278676986694336,85.48101806640625,92.729736328125,93.13917541503906,91.99114990234376,False
ReLU,0.8101084974846475,1,3,4,3,4,4,off,0.0007063081384698,68,31.3989315032959,-2.417518854141236,-0.0709312260150909,108,1.1801321506500244,877.4329853057861,1691568397.7897222,1691569274.0409443,0.0709312260150909,86271.5546875,2.417518854141236,12.188222885131836,31.3989315032959,62.31251907348633,58.8114013671875,False
Hardswish,0.2129860471394292,2,3,4,1,1,0,on,0.0001341444502721,77,91.36009979248048,-1.476430058479309,-0.3687838912010193,109,1.1871988773345947,615.7225127220154,1691568397.796779,1691569012.3313456,0.3687838912010193,60270.08984375,1.476430058479309,48.72808456420898,91.36009979248048,91.19515228271484,84.36283874511719,False
Mish,0.4747969510041694,4,2,4,3,1,4,on,0.0005490989494925,14,46.965702056884766,-3.43204927444458,-0.5363260507583618,11,0.6875989437103271,268.4991497993469,1691568397.2971792,1691568665.1076674,0.5363260507583618,25547.654296875,3.43204927444458,63.82550048828125,46.965702056884766,74.21025848388672,35.699459075927734,False
ReLU,0.7299804569756753,0,1,3,1,3,4,off,0.0009202591674379,189,55.8172607421875,-2.1032638549804688,-0.0456516146659851,111,1.2255899906158447,1572.457772731781,1691568397.835188,1691569969.0666924,0.0456516146659851,155864.09375,2.1032638549804688,13.70362949371338,55.8172607421875,61.8731575012207,82.99051666259766,False
ReLU,0.4904487218437951,1,1,3,1,3,2,on,0.0001169335042068,200,92.88441467285156,-1.213584542274475,-0.3867236375808716,112,1.225809097290039,1635.6390495300293,1691568397.8353922,1691570032.2481005,0.3867236375808716,161929.03125,1.213584542274475,47.8755111694336,92.88441467285156,96.95419311523438,93.73109436035156,False
Hardswish,0.1743000476180813,0,2,2,2,2,1,off,0.0002737767411465,2,75.35885620117188,-1.6124181747436523,-0.8402155637741089,113,1.2224361896514893,36.88508486747742,1691568397.8320162,1691568433.4929364,0.8402155637741089,2242.81201171875,1.6124181747436523,113.82538604736328,75.35885620117188,81.28746032714844,53.2008171081543,False
Hardswish,0.7441750903027895,4,2,0,0,4,2,off,0.0003108124152892,109,82.35222625732422,-1.80893075466156,-0.5686423182487488,114,1.2222070693969729,1303.925193786621,1691568397.8317864,1691569700.5340662,0.5686423182487488,129019.4609375,1.80893075466156,63.45117950439453,82.35222625732422,93.2728500366211,84.26165771484375,False
Hardswish,0.8610531545877647,0,2,1,2,3,1,off,0.0008960163160983,143,43.45389175415039,-2.1925148963928223,-0.5956069827079773,115,1.2262253761291504,1130.0443432331083,1691568397.8358057,1691569526.65321,0.5956069827079773,111740.5546875,2.1925148963928223,61.60295867919922,43.45389175415039,78.87969970703125,63.31787490844727,False
Mish,0.9731634372740748,4,4,3,4,3,0,off,0.0004394785517455,63,49.06233596801758,-3.065250873565674,-0.1808207482099533,116,1.2284836769104004,1132.1378564834597,1691568397.838065,1691569528.7458603,0.1808207482099533,111654.875,3.065250873565674,14.312186241149902,49.06233596801758,85.27387237548828,60.44725036621094,False
Hardswish,0.5536510328531425,3,2,0,4,2,2,on,0.0002756136638268,65,79.7059097290039,-2.2518908977508545,-0.6699241995811462,117,1.2323238849639893,960.498077392578,1691568397.8419285,1691569357.106948,0.6699241995811462,95123.4921875,2.2518908977508545,102.62672424316406,79.7059097290039,90.05558013916016,85.23682403564453,False
Hardswish,0.4469162828359901,3,2,0,2,1,3,on,5.658372402519736e-05,123,92.07678985595705,-1.4122469425201416,-0.4098019003868103,118,1.240912675857544,1074.078115940094,1691568397.850493,1691569470.686962,0.4098019003868103,106156.953125,1.4122469425201416,81.9565658569336,92.07678985595705,94.86973571777344,92.60173797607422,False
ReLU,0.6709738359627719,2,1,0,1,3,4,off,0.000110982726505,142,93.5461196899414,-1.5987911224365234,-0.3003742098808288,119,1.2776758670806885,1454.0921103954315,1691568397.8872578,1691569850.701012,0.3003742098808288,144009.59375,1.5987911224365234,44.10268783569336,93.5461196899414,97.01390075683594,88.09688568115234,False
Hardswish,0.2520571022128565,3,3,3,3,1,2,off,0.0002552851380546,94,89.12833404541016,-1.503480315208435,-0.4080939590930938,12,0.6905522346496582,1118.6292071342468,1691568397.3001344,1691569515.2381303,0.4080939590930938,110520.171875,1.503480315208435,57.97325134277344,89.12833404541016,93.01243591308594,85.089111328125,False
ReLU,0.9977197781431194,0,0,2,0,1,3,on,0.0009613614607092,138,39.03902816772461,-1.9420057535171509,-0.3676713109016418,120,1.2746129035949707,1136.8649320602417,1691568397.8841977,1691569533.4738455,0.3676713109016418,112207.296875,1.9420057535171509,39.27228546142578,39.03902816772461,17.47526741027832,20.497617721557617,False
Mish,0.6381177865006914,0,4,2,3,0,0,off,0.0001060778544906,93,85.76410675048828,-2.1282827854156494,-0.294118732213974,122,1.274803876876831,1113.3050549030304,1691568397.884385,1691569509.9140122,0.294118732213974,109914.7890625,2.1282827854156494,46.2779541015625,85.76410675048828,91.63753509521484,83.65673065185547,False
ReLU,0.9295924150742793,0,0,2,1,3,2,off,0.0006017261755562,49,55.05986022949219,-1.4462273120880127,-0.5769384503364563,124,1.2724614143371582,456.2876374721527,1691568397.8820424,1691568852.8965297,0.5769384503364563,44734.59765625,1.4462273120880127,66.52145385742188,55.05986022949219,82.03214263916016,52.92581558227539,False
Hardswish,0.498749393034918,0,4,3,2,1,0,off,0.0002226394857313,95,87.95697784423828,-1.6283018589019775,-0.371710330247879,126,1.2759990692138672,733.3012037277222,1691568397.8855784,1691569129.9101534,0.371710330247879,71886.3984375,1.6283018589019775,44.18446350097656,87.95697784423828,91.55078125,53.02341079711914,False
Mish,0.0453748508904468,3,4,1,1,4,1,on,0.0002878958853127,49,83.24421691894531,-2.415237665176392,-0.1200319677591324,127,1.278090476989746,827.4845077991486,1691568397.887671,1691569224.0934234,0.1200319677591324,81424.9921875,2.415237665176392,12.217430114746094,83.24421691894531,89.3878402709961,84.4122314453125,False
Mish,0.8848640088092872,0,2,0,2,3,2,on,0.0004217005069772,76,65.124267578125,-2.6349916458129883,-0.6532053351402283,129,1.279958724975586,1379.6312770843506,1691568397.8895404,1691569776.2401717,0.6532053351402283,137065.09375,2.6349916458129883,79.06781768798828,65.124267578125,87.91754150390625,73.85844421386719,False
Hardswish,0.3589382371809395,4,4,1,1,4,1,on,0.0001594887908282,60,71.3626708984375,-1.489094853401184,-0.0840969830751419,13,0.6963403224945068,555.8329503536224,1691568397.3059225,1691568952.4409797,0.0840969830751419,54062.15625,1.489094853401184,8.757271766662598,71.3626708984375,81.35880279541016,55.87587356567383,False
ReLU,0.4342059727074674,2,1,1,3,0,0,on,0.0009610347555565,172,80.11663818359375,-1.0869475603103638,-0.3788558840751648,130,1.284135103225708,1342.5530166625977,1691568397.8937194,1691569739.162031,0.3788558840751648,133156.03125,1.0869475603103638,43.20414352416992,80.11663818359375,41.2701416015625,85.59898376464844,False
ReLU,0.5901998892718511,3,1,1,1,0,4,off,0.0001990203901184,100,86.63724517822266,-1.5113998651504517,-0.1228414103388786,132,1.301992654800415,812.8511850833893,1691568397.9115725,1691569209.4603531,0.1228414103388786,79912.7265625,1.5113998651504517,12.026200294494627,86.63724517822266,84.98976135253906,76.40650177001953,False
ReLU,0.8016674751320976,4,0,0,1,4,3,off,0.0006578422576603,66,43.28990173339844,-1.44303560256958,-0.1189493313431739,133,1.314216375350952,688.2500157356262,1691568397.923797,1691569084.8579185,0.1189493313431739,67466.0546875,1.44303560256958,8.21509075164795,43.28990173339844,74.072998046875,33.15299987792969,False
