p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.02279460334111358,0,3,3,3,4,0,on,0.0004860535672065723,41,89.60582733154297,-2.5168848037719727,-0.1268608421087265,119,0.5851395130157471,520.5941183567047,1688975910.6539397,1688976430.6610816,89.60582733154297,90.65100860595703,0.1268608421087265,17.375871658325195,83.4170913696289,51641.40625,2.5168848037719727
Hardswish,0.17434222450437853,4,4,1,4,3,4,on,0.00020669102434115415,28,75.00205993652344,-2.495265007019043,-0.10151711106300354,102,0.5656039714813232,378.79042053222656,1688975910.6344044,1688976288.8585072,75.00205993652344,86.50666046142578,0.10151711106300354,11.519232749938965,86.92505645751953,37437.9765625,2.495265007019043
ReLU,0.7874791075468759,1,4,2,1,3,3,on,0.00044066907597652903,42,48.27527618408203,-2.068706512451172,-0.35043027997016907,105,0.5682706832885742,373.9862706661224,1688975910.6370678,1688976284.054393,48.27527618408203,82.2779312133789,0.35043027997016907,39.95252990722656,59.930660247802734,36996.27734375,2.068706512451172
Hardswish,0.674490544537836,1,1,4,0,1,0,off,0.0005143958965711076,51,54.59746551513672,-2.0533246994018555,-0.0879945382475853,110,0.5769402980804443,506.5462646484375,1688975910.6457362,1688976416.6132162,54.59746551513672,60.87904739379883,0.0879945382475853,8.667486190795898,57.36801528930664,50207.421875,2.0533246994018555
Mish,0.646058268470285,4,4,2,1,0,2,on,0.00033579446418673185,28,82.99635314941406,-2.615178346633911,-0.5709632635116577,127,0.5952084064483643,491.5939908027649,1688975910.6640017,1688976401.6611507,82.99635314941406,87.06785583496094,0.5709632635116577,73.58195495605469,69.22307586669922,48732.86328125,2.615178346633911
ReLU,0.6397602910404404,1,4,4,2,2,2,on,0.0003245052246078448,28,68.03475189208984,-2.13820219039917,-0.5947783589363098,130,0.6003744602203369,411.57288241386414,1688975910.6691723,1688976321.6409583,68.03475189208984,84.53678894042969,0.5947783589363098,91.0140380859375,75.08002471923828,40744.8828125,2.13820219039917
Hardswish,0.3815533461729339,4,0,3,3,3,1,off,0.0005333005791003395,28,26.866640090942383,-1.461958885192871,-0.15902991592884064,132,0.6033580303192139,325.993705034256,1688975910.6721494,1688976236.0606844,26.866640090942383,83.67308044433594,0.15902991592884064,16.187498092651367,61.539432525634766,32174.48046875,1.461958885192871
ReLU,0.687486638420437,1,2,4,3,0,1,on,5.3659564114543166e-05,14,80.00442504882812,-1.641890525817871,-0.4212454557418823,133,0.6037166118621826,133.28658604621887,1688975910.672515,1688976043.35468,80.00442504882812,80.45186614990234,0.4212454557418823,58.66523742675781,67.75936889648438,12911.0615234375,1.641890525817871
ReLU,0.375802079013483,0,4,2,1,1,0,off,0.0007728039851924509,47,74.35696411132812,-1.468138337135315,-0.32861459255218506,135,0.6056709289550781,313.450480222702,1688975910.6744697,1688976223.5176897,74.35696411132812,70.2580795288086,0.32861459255218506,39.82033920288086,60.40740966796875,30908.751953125,1.468138337135315
Mish,0.3985852747587572,2,4,4,3,3,2,off,0.0009053581473896156,23,42.91781234741211,-2.7887990474700928,-0.674562394618988,144,0.6146321296691895,457.301308631897,1688975910.6834276,1688976367.3694165,42.91781234741211,76.53028106689453,0.674562394618988,96.85244750976562,61.52138137817383,45310.54296875,2.7887990474700928
Hardswish,0.7805003053896067,2,1,0,0,1,0,off,0.0002102779169684751,47,81.12393951416016,-1.008000373840332,-0.2806236147880554,146,0.6169190406799316,344.4980778694153,1688975910.685717,1688976254.5650525,81.12393951416016,91.19351196289062,0.2806236147880554,38.65237808227539,82.53424835205078,34008.07421875,1.008000373840332
Hardswish,0.8057156168097936,0,2,2,4,0,0,on,0.0005844091556232273,45,50.3964729309082,-1.4542365074157717,-0.5365345478057861,153,0.6272971630096436,426.4174427986145,1688975910.6960878,1688976336.4844627,50.3964729309082,75.25452423095703,0.5365345478057861,66.82770538330078,36.82088851928711,42208.12109375,1.4542365074157717
ReLU,0.9800197045234128,1,2,0,0,0,3,on,0.000902323617438605,73,29.81351852416992,-1.3562252521514893,-0.2586425244808197,154,0.627187967300415,418.8844654560089,1688975910.695979,1688976328.9516351,29.81351852416992,21.15230178833008,0.2586425244808197,43.79214859008789,31.23971939086914,41487.26171875,1.3562252521514893
Hardswish,0.478570931547969,2,2,0,0,3,1,on,9.29575761037512e-05,35,88.49566650390625,-1.1046851873397827,-0.543160617351532,155,0.628312349319458,269.15035486221313,1688975910.6971116,1688976179.217376,88.49566650390625,91.49275970458984,0.543160617351532,82.00244903564453,81.99116516113281,26470.783203125,1.1046851873397827
