,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.588491143564911,2,4,0,3,1,2,on,0.0002248213324509734,199,94.91967010498047,-2.2805278301239014,-0.5738065838813782,0,1688847219.1365395,1688850598.6405597,94.91967010498047,97.97523498535156,0.5738065838813782,99.04168701171875,94.21147155761719,337835.21875,2.2805278301239014
1,Hardswish,0.5658067937707009,1,3,1,2,2,2,off,0.0002310192561434537,53,86.54443359375,-1.5481849908828735,-0.6082268357276917,1,1688847219.5513225,1688847810.6750414,86.54443359375,89.52517700195312,0.6082268357276917,83.39476013183594,63.0213623046875,59032.0390625,1.5481849908828735
2,ReLU,0.20700833323248577,1,0,0,0,0,0,on,0.0007074564308066168,6,57.09114456176758,-0.8961623907089233,-0.09175580739974976,2,1688847219.5554013,1688847258.5206733,57.09114456176758,79.20195007324219,0.09175580739974976,8.377555847167969,54.41382598876953,3822.922607421875,0.8961623907089233
3,ReLU,0.34083447520697263,0,2,3,3,2,0,on,0.0007669895881056163,53,53.10318374633789,-1.6201391220092773,-0.7132321000099182,3,1688847219.6613305,1688847817.7907448,53.10318374633789,69.5548095703125,0.7132321000099182,91.55519104003906,53.45940399169922,59743.62109375,1.6201391220092773
4,Mish,0.07550209210472683,4,1,4,1,4,0,on,0.0002842598572175495,20,75.64309692382812,-2.323486328125,-0.08920839428901672,4,1688847222.381671,1688847468.038923,75.64309692382812,76.2302474975586,0.08920839428901672,10.205764770507812,73.78101348876953,24424.607421875,2.323486328125
5,ReLU,0.7280104171251044,0,1,3,1,1,4,on,0.0009395898467905563,58,18.575307846069336,-2.1261062622070312,-0.0383208766579628,5,1688847222.3851044,1688847661.5980155,18.575307846069336,17.90315818786621,0.0383208766579628,12.144881248474121,56.69976806640625,43780.48828125,2.1261062622070312
6,Hardswish,0.292380640451476,3,4,1,0,0,3,off,0.00010599969219566237,108,89.18598175048828,-1.731932282447815,-0.10344425588846207,6,1688847222.397861,1688848174.3440397,89.18598175048828,95.80746459960938,0.10344425588846207,13.472616195678711,87.81120300292969,95024.3671875,1.731932282447815
7,ReLU,0.25524012503953897,3,4,3,4,2,4,on,0.0004512847658136254,164,91.88743591308594,-2.9672470092773438,-0.35684460401535034,7,1688847222.401368,1688849208.1057496,91.88743591308594,93.62349700927734,0.35684460401535034,53.56965637207031,91.77665710449219,198378.328125,2.9672470092773438
8,Hardswish,0.03719986765021483,4,2,0,3,2,1,off,0.00037006273995985673,193,93.64205169677734,-1.4478625059127808,-0.5630196928977966,8,1688847222.408212,1688849171.721075,93.64205169677734,98.10987854003906,0.5630196928977966,76.30424499511719,92.86356353759766,194762.5625,1.4478625059127808
9,Mish,0.3142384170520398,0,3,1,0,0,1,on,0.00037355518425650504,153,84.02877044677734,-2.3956892490386963,-0.04907901585102081,9,1688847222.417565,1688848906.3263137,84.02877044677734,77.54679870605469,0.04907901585102081,12.53145694732666,86.23770904541016,168222.953125,2.3956892490386963
10,ReLU,0.2058014439912626,2,0,0,4,4,2,on,0.000696113970404106,1,51.20877456665039,-1.8713767528533936,-0.4890103042125702,10,1688847222.4634597,1688847237.4826183,51.20877456665039,58.91987228393555,0.4890103042125702,74.17762756347656,41.65961456298828,1324.76318359375,1.8713767528533936
11,Hardswish,0.1673920631519652,4,4,3,4,1,2,off,5.5378020176044094e-05,166,93.52495574951172,-2.3421404361724854,-0.5372072458267212,11,1688847222.5130067,1688848993.1165712,93.52495574951172,98.72222900390625,0.5372072458267212,49.73130416870117,92.08531188964844,176901.78125,2.3421404361724854
12,ReLU,0.0749425395825525,2,1,3,4,0,4,off,0.0005740302607868625,135,92.11947631835938,-1.6715805530548096,-0.4086383581161499,12,1688847222.5721211,1688848677.003765,92.11947631835938,96.1891860961914,0.4086383581161499,43.60999298095703,91.75666809082031,145257.0,1.6715805530548096
13,ReLU,0.8310903793820372,1,0,2,1,4,4,on,0.00047304948005142024,126,61.86128616333008,-2.0255918502807617,-0.3470247983932495,13,1688847222.5750623,1688848352.2509062,61.86128616333008,61.0069580078125,0.3470247983932495,36.04993438720703,48.189598083496094,112833.984375,2.0255918502807617
14,Hardswish,0.7467651119096045,3,3,2,3,4,4,off,0.00017165213666638275,117,91.7392349243164,-2.5723652839660645,-0.3146143853664398,14,1688847222.578419,1688848938.2215106,91.7392349243164,94.281494140625,0.3146143853664398,55.261070251464844,90.72893524169922,171378.703125,2.5723652839660645
