p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.0156405077781936,0,0,2,4,1,0,off,0.0002047580647926,79,78.73983001708984,-1.9061028957366943,-0.3251413404941559,0,1691787779.7102249,1691788076.491749,0.3251413404941559,58941.9296875,1.9061028957366943,43.10028076171875,78.73983001708984,90.47332000732422,77.95516204833984,False
Hardswish,0.4972510134229874,4,4,4,0,2,2,on,4.200967457779296e-05,131,75.61544036865234,-2.514674663543701,-0.5641242861747742,1,1691787779.9933555,1691788498.8262868,0.5641242861747742,143408.390625,2.514674663543701,78.98526763916016,75.61544036865234,81.29905700683594,77.32877349853516,False
Hardswish,0.0014792343569211,4,2,4,1,4,4,on,1.1489751711827689e-05,60,61.65462112426758,-3.1647768020629883,-0.3681756854057312,2,1691787779.999131,1691788185.3149395,0.3681756854057312,80706.03125,3.1647768020629883,43.225547790527344,61.65462112426758,60.18128967285156,62.31190490722656,False
Mish,0.0477733663068654,0,1,4,4,0,3,on,0.0001320882327465,7,46.01256942749024,-2.3337948322296143,-0.1072942614555358,3,1691787780.0021532,1691787812.193151,0.1072942614555358,6095.88720703125,2.3337948322296143,11.593039512634276,46.01256942749024,42.19300079345703,44.28345489501953,False
ReLU,0.0138443159578215,4,4,0,4,0,3,off,0.0006923230656484,168,76.2475814819336,-2.1565709114074707,-0.1092606484889984,4,1691787788.6093175,1691788550.3278427,0.1092606484889984,152033.171875,2.1565709114074707,12.100897789001465,76.2475814819336,94.39794158935548,73.79338836669922,False
Mish,0.3140268469340859,0,2,0,1,2,4,on,0.0001816206840357,110,82.36820220947266,-2.515340566635132,-0.5600531101226807,5,1691787788.6620662,1691788367.1145191,0.5600531101226807,115390.5625,2.515340566635132,77.74518585205078,82.36820220947266,82.88468933105469,83.05154418945312,False
ReLU,0.8402738930051727,3,4,2,3,4,0,on,1.0962758397775931e-05,70,75.9393539428711,-2.100950002670288,-0.3654625117778778,6,1691787788.647455,1691788102.670526,0.3654625117778778,62518.81640625,2.100950002670288,50.29229736328125,75.9393539428711,76.77802276611328,74.90575408935547,False
Hardswish,0.0116679423249152,3,4,1,1,0,2,off,0.0003434971422103,180,85.33335876464844,-1.3107988834381104,-0.3504723906517029,7,1691787788.6780791,1691788298.9888096,0.3504723906517029,101804.28125,1.3107988834381104,46.77273178100586,85.33335876464844,99.75616455078124,84.89167022705078,False
ReLU,0.0014922989841984,1,4,4,1,3,0,off,0.0007483445360733,82,50.24839401245117,-1.5829747915267944,-0.1059485375881195,8,1691787788.7437918,1691788055.2344415,0.1059485375881195,53031.58203125,1.5829747915267944,11.568050384521484,50.24839401245117,49.66933822631836,48.749778747558594,False
ReLU,0.6595315670268713,2,1,0,4,3,1,on,1.450902512854122e-05,27,79.40808868408203,-1.4028880596160889,-0.3560901284217834,9,1691787788.7813528,1691787867.634865,0.3560901284217834,15522.01953125,1.4028880596160889,47.77418899536133,79.40808868408203,81.8082504272461,78.99215698242188,False
Hardswish,0.7681779971340676,1,1,4,0,1,2,off,0.0009779623594955,51,27.1914176940918,-1.1889047622680664,-0.3241085410118103,10,1691787788.8323407,1691787929.514962,0.3241085410118103,27887.896484375,1.1889047622680664,44.35987091064453,27.1914176940918,44.860687255859375,29.65769386291504,False
Hardswish,0.1242384156178407,2,0,4,4,1,1,off,1.790103926342397e-05,49,66.65176391601562,-1.8347777128219604,-0.3419315814971924,11,1691787788.8999794,1691787953.2742505,0.3419315814971924,32622.484375,1.8347777128219604,42.76622772216797,66.65176391601562,74.24081420898438,63.40668869018555,False
ReLU,0.0502757309206809,3,3,3,1,1,0,off,0.0005041147115374,47,76.57215118408203,-0.780796468257904,-0.1513567864894867,12,1691787788.9073763,1691787882.0214467,0.1513567864894867,18397.123046875,0.780796468257904,19.442554473876957,76.57215118408203,85.69950103759766,76.81275177001953,False
ReLU,0.1617365351877496,4,0,4,0,2,1,off,0.0004970194270485,78,62.71036529541016,-1.7865076065063477,-0.3358305990695953,13,1691787789.1166215,1691788064.5621474,0.3358305990695953,54848.859375,1.7865076065063477,43.16802978515625,62.71036529541016,70.7994155883789,59.26274490356445,False
Hardswish,0.1021219755573816,0,1,4,1,2,2,on,7.585068050279151e-05,42,78.23995971679688,-1.461471438407898,-0.5718693733215332,14,1691787789.1346433,1691787915.6459727,0.5718693733215332,25097.33984375,1.461471438407898,78.91841888427734,78.23995971679688,80.49219512939453,79.13633728027344,False
Hardswish,0.001434281489559,4,0,2,0,0,2,on,0.0001245603589404,34,68.33509063720703,-1.4004285335540771,-0.5558762550354004,15,1691787789.1420534,1691787894.5659418,0.5558762550354004,20852.482421875,1.4004285335540771,79.10978698730469,68.33509063720703,65.3398666381836,68.60853576660156,False
Hardswish,0.9293223070394248,2,0,0,2,4,0,on,4.494789111713604e-05,181,87.44876098632812,-1.4916192293167114,-0.4924369156360626,16,1691787789.149127,1691788356.506215,0.4924369156360626,113242.6875,1.4916192293167114,78.59615325927734,87.44876098632812,95.05709838867188,86.87670135498047,False
Hardswish,0.7806240442683406,2,2,3,1,1,2,off,2.302825212633696e-05,54,80.55235290527344,-1.1729834079742432,-0.7851681113243103,17,1691787789.1570055,1691787951.4498518,0.7851681113243103,32275.53515625,1.1729834079742432,119.1630630493164,80.55235290527344,89.2689208984375,81.83772277832031,False
Mish,0.4624734502601412,2,1,0,4,0,4,on,7.231545155075001e-05,130,85.48677062988281,-2.250053644180298,-0.3417483568191528,18,1691787789.1647096,1691788440.3389294,0.3417483568191528,129990.9296875,2.250053644180298,43.165077209472656,85.48677062988281,89.87430572509766,85.72981262207031,False
Hardswish,0.7498892022364625,4,4,3,4,3,2,on,1.1445157540515751e-05,84,77.5068359375,-2.604043960571289,-0.3700851798057556,19,1691787789.1680572,1691788261.288834,0.3700851798057556,94242.5078125,2.604043960571289,51.91766357421875,77.5068359375,82.7591552734375,77.20036315917969,False
ReLU,0.2673889477727312,4,2,4,0,4,3,off,2.5426653948776444e-05,82,65.13358306884766,-2.6622705459594727,-0.3412530720233917,20,1691787789.172065,1691788250.0134828,0.3412530720233917,91987.3984375,2.6622705459594727,46.795555114746094,65.13358306884766,76.96617889404297,62.342960357666016,False
ReLU,0.4896531438135992,0,1,4,2,3,2,off,0.0008046064377799,120,63.20489883422852,-1.5582783222198486,-0.5875933170318604,21,1691787789.175586,1691788237.7005706,0.5875933170318604,89530.53125,1.5582783222198486,82.8570327758789,63.20489883422852,86.36885070800781,66.87643432617188,False
Hardswish,0.0035994907750736,3,1,1,4,1,0,on,0.0001423871906124,174,79.4660415649414,-1.0557254552841189,-0.1078177690505981,22,1691787789.179669,1691788185.9067752,0.1078177690505981,79104.25,1.0557254552841189,11.697874069213867,79.4660415649414,69.62183380126953,80.22041320800781,False
Hardswish,0.0050976322977084,1,1,4,3,3,1,on,8.436770394339541e-05,50,58.78840255737305,-1.199504852294922,-0.1369663923978805,23,1691787789.183262,1691787914.7839184,0.1369663923978805,24947.21484375,1.199504852294922,15.602993965148926,58.78840255737305,55.27061080932617,54.65626907348633,False
ReLU,0.4244226129158344,2,4,3,4,0,0,on,7.706805076943418e-05,61,73.98036193847656,-1.9758734703063965,-0.3455186486244201,24,1691787789.1870434,1691788022.393576,0.3455186486244201,46402.07421875,1.9758734703063965,46.55690002441406,73.98036193847656,76.80970764160156,72.05225372314453,False
