,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
10,ReLU,0.919502133258201,0,4,4,4,1,4,off,0.0002947553191612,55,53.947052001953125,-4.2164225578308105,-0.0424763113260269,109,590.3625111579895,1115.9592261314392,1688735595.0813534,1688736120.6777155,53.947052001953125,82.82991790771484,0.0424763113260269,10.504682540893556,59.76844024658203,52547.33203125,4.2164225578308105
11,Hardswish,0.4376171560184092,0,2,2,2,0,2,off,8.001395094028894e-05,185,94.49278259277344,-1.5008000135421753,-0.7744374871253967,11,0.3629045486450195,1622.0537128448486,1688735005.0817604,1688736626.7720726,94.49278259277344,99.89737701416016,0.7744374871253967,104.6500244140625,93.80721282958984,161941.953125,1.5008000135421753
12,ReLU,0.6593559731003804,0,3,4,4,1,3,on,0.0004094663020328,23,69.44206237792969,-1.5836023092269895,-0.1133929044008255,110,604.5487780570984,832.3387925624847,1688735609.26762,1688735837.057268,69.44206237792969,86.5560073852539,0.1133929044008255,15.15895175933838,64.84495544433594,22766.65234375,1.5836023092269895
13,ReLU,0.9930271550129834,0,4,4,4,1,3,on,7.769496500433624e-05,17,49.36943817138672,-2.636025667190552,-0.0503006316721439,111,612.1249704360962,875.24471616745,1688735616.843809,1688735879.9631813,49.36943817138672,76.8466567993164,0.0503006316721439,12.304380416870115,60.12858963012695,26299.6640625,2.636025667190552
14,Hardswish,0.1700579047435881,0,1,0,0,3,4,off,0.00074003416681,25,75.61274719238281,-1.266815423965454,-0.0944599881768226,113,666.9840018749237,857.1954641342163,1688735671.7028463,1688735861.913932,75.61274719238281,82.85623168945312,0.0944599881768226,11.35404109954834,56.728965759277344,19008.833984375,1.266815423965454
15,ReLU,0.108334214052696,1,0,3,3,1,2,on,0.000880335047941,93,90.30960845947266,-1.1538840532302856,-0.3933125138282776,114,677.5760550498962,1445.4054131507874,1688735682.2948987,1688736450.1238933,90.30960845947266,92.76438903808594,0.3933125138282776,49.736328125,81.13163757324219,76770.609375,1.1538840532302856
16,ReLU,0.976206425658543,0,4,4,2,1,3,on,0.0008981530372487,45,13.906003952026367,-2.067920446395874,-0.1742047518491745,115,677.5911633968353,1077.854605436325,1688735682.3100054,1688736082.573098,13.906003952026367,45.016902923583984,0.1742047518491745,51.66814041137695,18.55552864074707,40014.03515625,2.067920446395874
17,ReLU,0.2803648028389894,0,2,0,0,2,4,off,0.0004879714305059,32,59.58314895629883,-1.3097641468048096,-0.5437929630279541,116,679.3149111270905,1014.7722432613372,1688735684.033754,1688736019.4907038,59.58314895629883,84.25653839111328,0.5437929630279541,63.35728454589844,51.49919509887695,33533.36328125,1.3097641468048096
18,Hardswish,0.8046654963103137,0,2,0,0,3,3,on,0.0006837296495953,37,40.39748764038086,-1.0023705959320068,-0.3389232456684112,117,693.4123611450195,987.8902769088744,1688735698.1312032,1688735992.608757,40.39748764038086,82.1037826538086,0.3389232456684112,57.66584396362305,48.95602416992188,29435.421875,1.0023705959320068
19,ReLU,0.0196201058153264,2,0,4,0,0,0,on,0.0001139122395519,60,91.5124053955078,-1.1608211994171145,-0.3150332570075989,118,700.8667669296265,1275.538285970688,1688735705.5856068,1688736280.2567909,91.5124053955078,92.20801544189452,0.3150332570075989,42.01909255981445,91.87472534179688,57454.83203125,1.1608211994171145
20,ReLU,0.13773151295828,0,4,2,4,1,3,on,0.0006918642725782,9,84.02391052246094,-1.7067172527313232,-0.3369574844837188,122,837.2225563526154,937.87615609169,1688735841.9413986,1688735942.594639,84.02391052246094,83.81312561035156,0.3369574844837188,43.54678726196289,78.94137573242188,10053.0322265625,1.7067172527313232
21,ReLU,0.6586577312737855,0,4,4,4,1,3,on,0.0004598575357522,42,65.79393005371094,-1.9678221940994265,-0.0457621552050113,125,865.2869148254395,1242.2384486198423,1688735870.005754,1688736246.9570394,65.79393005371094,84.31149291992188,0.0457621552050113,12.626330375671388,70.80474090576172,37682.86328125,1.9678221940994265
22,Hardswish,0.8341680172300909,1,0,0,0,4,1,off,4.486552707206495e-05,133,59.44390106201172,-1.1336678266525269,-0.0725523084402084,130,938.0907003879548,1697.0397832393646,1688735942.809543,1688736701.7582643,59.44390106201172,94.04606628417967,0.0725523084402084,6.610464572906494,88.2342529296875,75882.5859375,1.1336678266525269
23,ReLU,0.6066028903662938,0,4,4,3,3,3,on,0.0005284397187871,6,47.72540664672851,-2.048429489135742,-0.1499612778425216,131,939.1334817409517,1003.3613197803496,1688735943.8523223,1688736008.0797758,47.72540664672851,76.32649230957031,0.1499612778425216,16.91309928894043,32.53160095214844,6414.01171875,2.048429489135742
24,Mish,0.0060858732336605,4,1,0,0,1,3,on,0.0006719776705368,83,89.64407348632812,-2.089491367340088,-0.1037003546953201,132,988.1102266311646,1589.8331966400146,1688735992.8290691,1688736594.5516768,89.64407348632812,91.51122283935548,0.1037003546953201,12.20527458190918,90.45655822753906,60159.94140625,2.089491367340088
25,Mish,0.9862135178378484,3,4,4,4,1,3,off,0.0002649618177401,5,54.85886001586914,-2.9868693351745605,-0.1187180057168006,136,1078.077097415924,1158.4400653839111,1688736082.7959385,1688736163.1585555,54.85886001586914,82.45781707763672,0.1187180057168006,14.39126968383789,58.221168518066406,8025.96875,2.9868693351745605
26,Hardswish,0.8993763899044456,1,0,0,0,1,1,on,1.1740426635951396e-05,98,51.8369255065918,-0.7277367115020752,-0.0802151933312416,138,1116.181615114212,1691.7269122600555,1688736120.9004576,1688736696.4453983,51.8369255065918,90.16332244873048,0.0802151933312416,8.760890007019043,86.23051452636719,57542.17578125,0.7277367115020752
27,ReLU,0.2561561179895156,2,4,1,3,4,4,off,0.0006582733200377,27,63.33818054199219,-2.4106650352478027,-0.4188595414161682,14,0.3714683055877685,326.7633275985718,1688735005.09032,1688735331.4809735,63.33818054199219,85.72740936279297,0.4188595414161682,48.14741897583008,67.01504516601562,32440.658203125,2.4106650352478027
28,ReLU,0.8483204985478165,0,4,4,4,2,3,on,0.0007779658053664,2,28.49629020690918,-1.97465181350708,-0.3638747632503509,143,1196.5968389511108,1222.511194229126,1688736201.3156798,1688736227.2296865,28.49629020690918,62.311317443847656,0.3638747632503509,37.96147155761719,29.76551818847656,2586.515380859375,1.97465181350708
29,ReLU,0.0998107409386045,0,1,0,0,3,4,off,0.0008924263661267,26,79.48514556884766,-1.349820852279663,-0.1063050851225853,155,1322.8759002685547,1516.3927819728851,1688736327.5947475,1688736521.111247,79.48514556884766,77.328857421875,0.1063050851225853,11.488996505737305,75.6392593383789,19339.43359375,1.349820852279663
30,Hardswish,0.2114323304936312,1,4,2,0,0,3,on,0.0006435291918247,103,85.85958099365234,-1.52371346950531,-0.3167837262153625,16,0.3697628974914551,924.1714239120485,1688735005.0886178,1688735928.8897529,85.85958099365234,89.87197875976562,0.3167837262153625,44.70830154418945,87.5711898803711,92147.703125,1.52371346950531
31,Hardswish,0.7565890749332199,4,2,4,1,1,0,off,0.0002893450995149,66,77.45565032958984,-1.9130114316940308,-0.4219762086868286,17,0.3703482151031494,677.358640909195,1688735005.0892022,1688735682.0762272,77.45565032958984,91.17063903808594,0.4219762086868286,48.16928863525391,70.74069213867188,67464.9140625,1.9130114316940308
32,Hardswish,0.4176873349395466,1,0,2,0,2,3,on,0.0003197962728729,178,93.2173080444336,-1.352426290512085,-0.6447844505310059,18,0.370598554611206,1591.4811854362488,1688735005.0894437,1688736596.1995711,93.2173080444336,96.64104461669922,0.6447844505310059,81.76228332519531,93.91693115234376,158910.96875,1.352426290512085
33,Hardswish,0.300515393953246,0,2,0,0,2,2,off,0.0005129088267832,32,59.18414688110352,-1.1784363985061646,-0.7583017349243164,19,0.3789079189300537,336.1352508068085,1688735005.0977635,1688735340.8527207,59.18414688110352,86.05720520019531,0.7583017349243164,94.4654769897461,80.32518768310547,33342.41796875,1.1784363985061646
34,Hardswish,0.5064202052919479,4,2,3,1,0,0,on,0.0003589135218843,21,71.25957489013672,-1.499861478805542,-0.4505628645420074,2,0.3696403503417969,185.1929521560669,1688735005.0884943,1688735189.9107332,71.25957489013672,85.41804504394531,0.4505628645420074,55.35867691040039,64.8527603149414,18247.068359375,1.499861478805542
35,ReLU,0.8016674751320976,4,0,0,1,4,3,off,0.0006578422576603,66,43.28990173339844,-1.44303560256958,-0.1189493313431739,21,0.3753492832183838,677.3711378574371,1688735005.0942042,1688735682.0894756,43.28990173339844,74.072998046875,0.1189493313431739,8.21509075164795,33.15299987792969,67466.0546875,1.44303560256958
36,ReLU,0.2156064927547677,4,3,0,2,0,3,on,0.000110669103823,174,92.7513427734375,-1.5781627893447876,-0.3686752617359161,22,0.376749038696289,1295.0885319709778,1688735005.0956037,1688736299.8068936,92.7513427734375,95.4810791015625,0.3686752617359161,52.40199279785156,93.37352752685548,129237.34375,1.5781627893447876
37,Hardswish,0.8049805042590688,1,1,4,1,3,1,off,2.308234901244365e-05,163,86.45230102539062,-1.8253239393234253,-0.1027050465345382,23,0.3775556087493897,1404.2785065174105,1688735005.0964131,1688736408.9968667,86.45230102539062,98.86701965332033,0.1027050465345382,10.28227710723877,78.91251373291016,140164.3125,1.8253239393234253
38,ReLU,0.8885329545288854,4,3,4,4,0,1,off,0.0009729271044371,110,22.14443588256836,-2.1662726402282715,-0.1003895923495292,24,0.3857035636901855,1308.237646341324,1688735005.1045578,1688736312.9560125,22.14443588256836,24.556564331054688,0.1003895923495292,12.582627296447754,18.85063362121582,130560.265625,2.1662726402282715
39,ReLU,0.8101084974846475,1,3,4,3,4,4,off,0.0007063081384698,68,31.3989315032959,-2.417518854141236,-0.0709312260150909,25,0.3851070404052734,865.0653176307678,1688735005.1039588,1688735869.7829733,31.3989315032959,62.31251907348633,0.0709312260150909,12.188222885131836,58.8114013671875,86271.5546875,2.417518854141236
40,ReLU,0.8086331933872583,1,1,2,4,2,0,on,6.315053584334241e-05,109,83.58014678955078,-1.805758476257324,-0.6199352145195007,26,0.3789637088775635,1109.0582411289215,1688735005.097832,1688736113.7765994,83.58014678955078,91.56541442871094,0.6199352145195007,72.2337417602539,79.85613250732422,110657.109375,1.805758476257324
41,Mish,0.2684110016921536,1,4,1,1,4,1,on,0.0001222583845755,108,58.64910507202149,-2.6333580017089844,-0.0932212322950363,27,0.3857007026672363,1263.843403339386,1688735005.1045504,1688736268.5617774,58.64910507202149,24.16129302978516,0.0932212322950363,8.509916305541992,48.56709289550781,126123.421875,2.6333580017089844
42,Hardswish,0.4469162828359901,3,2,0,2,1,3,on,5.658372402519736e-05,123,92.07678985595705,-1.4122469425201416,-0.4098019003868103,28,0.3862581253051758,1064.2665457725525,1688735005.1051066,1688736068.9849122,92.07678985595705,94.86973571777344,0.4098019003868103,81.9565658569336,92.60173797607422,106156.953125,1.4122469425201416
43,Hardswish,0.6097913705747952,2,0,1,3,1,3,off,0.0002821592223793,63,80.9193115234375,-1.6511856317520142,-0.3952217400074005,29,0.3799996376037597,484.2022676467895,1688735005.098855,1688735488.919835,80.9193115234375,90.98109436035156,0.3952217400074005,44.77259063720703,73.98339080810547,48153.4140625,1.6511856317520142
44,Hardswish,0.2935092017801518,4,3,0,0,3,2,on,0.0008529658152873,130,69.54423522949219,-1.5533815622329712,-0.3675173223018646,3,0.3690192699432373,1364.8677155971527,1688735005.0878663,1688736369.5861006,69.54423522949219,75.53880310058594,0.3675173223018646,49.87467193603515,86.32698059082031,136238.015625,1.5533815622329712
45,Mish,0.066880431933058,2,1,0,2,3,3,off,0.0005352228649759,121,91.68187713623048,-2.1354331970214844,-0.6118220686912537,30,0.3812708854675293,1559.8623864650726,1688735005.100121,1688736564.5807683,91.68187713623048,97.36178588867188,0.6118220686912537,77.7208251953125,81.88516998291016,155748.53125,2.1354331970214844
46,Hardswish,0.4304698092068115,3,2,0,3,4,1,on,0.0003574294071152,144,87.60392761230469,-2.131268262863159,-0.3084341883659363,31,0.3827905654907226,1613.860904455185,1688735005.1016452,1688736618.57927,87.60392761230469,92.47126770019533,0.3084341883659363,53.72534942626953,88.94602966308594,161123.015625,2.131268262863159
47,ReLU,0.4831303843381208,3,0,3,4,1,1,on,3.722135121980662e-05,50,90.19369506835938,-1.7121813297271729,-0.1377823203802108,32,0.3851220607757568,550.8257369995117,1688735005.1039724,1688735555.5440464,90.19369506835938,88.73191833496094,0.1377823203802108,14.204051971435549,75.11819458007812,54856.45703125,1.7121813297271729
48,Hardswish,0.6998606912062856,0,2,3,0,1,1,off,0.0006782023720057,34,52.87626647949219,-1.236875295639038,-0.4569308161735534,34,0.3955824375152588,498.1708900928498,1688735005.1144311,1688735502.888442,52.87626647949219,72.75675201416016,0.4569308161735534,55.991119384765625,49.14859390258789,49549.109375,1.236875295639038
49,ReLU,0.3832279832915445,0,1,1,2,3,0,on,0.0002760394719757,148,92.37650299072266,-1.1009963750839231,-0.3435714542865753,35,0.3894603252410888,1194.6024553775787,1688735005.108315,1688736199.3208106,92.37650299072266,93.90865325927734,0.3435714542865753,48.46474075317383,90.61947631835938,119188.765625,1.1009963750839231
50,Hardswish,0.0736050460603082,4,0,0,4,4,2,on,7.030525742850855e-05,1,55.02402114868164,-2.1776578426361084,-0.344068706035614,36,0.3987684249877929,15.584482192993164,1688735005.1176198,1688735020.3028069,55.02402114868164,58.72983551025391,0.344068706035614,47.46635437011719,66.0969009399414,1329.7640380859375,2.1776578426361084
51,ReLU,0.9844702971086527,3,0,2,1,0,2,on,0.0002537088543175,93,69.50878143310547,-2.0122220516204834,-0.5986752510070801,37,0.392521619796753,924.6579134464264,1688735005.1113725,1688735929.3762896,69.50878143310547,89.79306030273438,0.5986752510070801,66.68863677978516,85.36966705322266,92228.5859375,2.0122220516204834
52,ReLU,0.3264904464166454,2,0,1,3,3,3,on,0.0003369599645543,117,87.59745025634766,-1.797306776046753,-0.4532114565372467,38,0.3942635059356689,1322.6424160003662,1688735005.1131158,1688736327.360798,87.59745025634766,91.46884155273438,0.4532114565372467,51.88447570800781,89.25125122070312,132003.34375,1.797306776046753
53,Hardswish,0.8940964692557936,1,0,0,0,2,3,on,0.0002485478241758,105,67.8552017211914,-0.7906680107116699,-0.2958080172538757,39,0.3946542739868164,735.2686455249786,1688735005.113505,1688735739.98618,67.8552017211914,92.45726013183594,0.2958080172538757,46.53852081298828,80.13654327392578,73289.890625,0.7906680107116699
54,Mish,0.553180880592825,0,4,4,1,4,2,off,0.0009052178468809,22,43.49259567260742,-2.462604284286499,-0.3356598913669586,40,0.3965036869049072,292.2131941318512,1688735005.115357,1688735296.9308124,43.49259567260742,73.62163543701172,0.3356598913669586,42.12245559692383,53.63515853881836,28950.515625,2.462604284286499
55,Mish,0.3073746523271874,4,3,3,3,4,4,on,0.0001723882972576,2,45.428199768066406,-3.4146008491516118,-0.1424528509378433,42,0.3978705406188965,45.55236792564392,1688735005.1167216,1688735050.269884,45.428199768066406,75.3226318359375,0.1424528509378433,17.522306442260742,53.66743850708008,4297.32568359375,3.4146008491516118
56,Mish,0.2543943901168739,3,0,2,3,0,0,off,0.0007908086782058,77,83.52091979980469,-2.111023187637329,-0.3569872677326202,45,0.3998169898986816,938.9029355049132,1688735005.118672,1688735943.6213272,83.52091979980469,89.74717712402344,0.3569872677326202,53.14385223388672,66.70259857177734,93642.1328125,2.111023187637329
57,Mish,0.3711208387166439,2,3,1,4,4,0,on,0.0002720276293461,18,79.34461975097656,-2.2617053985595703,-0.4109326601028442,46,0.4071171283721924,266.8483157157898,1688735005.1259673,1688735271.565831,79.34461975097656,87.24032592773438,0.4109326601028442,48.1572380065918,74.42068481445312,26447.8984375,2.2617053985595703
58,Mish,0.9731634372740748,4,4,3,4,3,0,off,0.0004394785517455,63,49.06233596801758,-3.065250873565674,-0.1808207482099533,49,0.403038740158081,1119.249629497528,1688735005.121893,1688736123.9673083,49.06233596801758,85.27387237548828,0.1808207482099533,14.312186241149902,60.44725036621094,111654.875,3.065250873565674
59,ReLU,0.6038282315927821,2,3,2,2,1,1,off,0.0006817986774941,129,51.67053985595703,-1.5073323249816897,-0.7629216909408569,50,0.4039933681488037,1196.3672182559967,1688735005.1228454,1688736201.0855958,51.67053985595703,91.88218688964844,0.7629216909408569,105.48735809326172,79.08263397216797,119399.5078125,1.5073323249816897
60,Mish,0.4007813815184304,3,0,3,1,0,1,off,0.0004229338370206,4,75.82882690429688,-2.2220919132232666,-0.1159221604466438,51,0.4062418937683105,41.239251136779785,1688735005.1250927,1688735045.95763,75.82882690429688,85.32466125488281,0.1159221604466438,14.620739936828612,65.13658905029297,3888.371826171875,2.2220919132232666
61,Hardswish,0.3589382371809395,4,4,1,1,4,1,on,0.0001594887908282,60,71.3626708984375,-1.489094853401184,-0.0840969830751419,52,0.407214879989624,543.2338440418243,1688735005.1260638,1688735547.9516394,71.3626708984375,81.35880279541016,0.0840969830751419,8.757271766662598,55.87587356567383,54062.15625,1.489094853401184
62,Mish,0.0114557239429719,2,0,0,0,2,3,on,0.0004628479487082,77,92.729736328125,-2.278676986694336,-0.5467490553855896,53,0.4070367813110352,843.2438967227936,1688735005.1258855,1688735847.9622846,92.729736328125,93.13917541503906,0.5467490553855896,85.48101806640625,91.99114990234376,84088.765625,2.278676986694336
63,ReLU,0.2877138782764916,2,0,0,3,1,2,off,0.0003483737083984,138,91.92381286621094,-1.4986952543258667,-0.5150166749954224,55,0.4103226661682129,1487.3941044807434,1688735005.129172,1688736492.1124473,91.92381286621094,95.74002075195312,0.5150166749954224,80.09803771972656,83.14063262939453,148471.015625,1.4986952543258667
64,Hardswish,0.1638126484242746,3,2,1,0,4,3,off,0.0002332217470328,71,89.55657958984375,-1.6644350290298462,-0.3897267580032348,56,0.4104368686676025,604.3400132656097,1688735005.129284,1688735609.0583808,89.55657958984375,92.02233123779295,0.3897267580032348,58.22719192504883,91.51763153076172,60162.46484375,1.6644350290298462
65,ReLU,0.5901998892718511,3,1,1,1,0,4,off,0.0001990203901184,100,86.63724517822266,-1.5113998651504517,-0.1228414103388786,57,0.411820650100708,801.6402766704559,1688735005.1306748,1688735806.3586397,86.63724517822266,84.98976135253906,0.1228414103388786,12.026200294494627,76.40650177001953,79912.7265625,1.5113998651504517
66,Hardswish,0.8610531545877647,0,2,1,2,3,1,off,0.0008960163160983,143,43.45389175415039,-2.1925148963928223,-0.5956069827079773,59,0.4131698608398437,1119.7705187797546,1688735005.13202,1688736124.4889064,43.45389175415039,78.87969970703125,0.5956069827079773,61.60295867919922,63.31787490844727,111740.5546875,2.1925148963928223
67,ReLU,0.7299804569756753,0,1,3,1,3,4,off,0.0009202591674379,189,55.8172607421875,-2.1032638549804688,-0.0456516146659851,6,0.3696634769439697,1561.3575048446655,1688735005.0885177,1688736566.0758789,55.8172607421875,61.8731575012207,0.0456516146659851,13.70362949371338,82.99051666259766,155864.09375,2.1032638549804688
68,Hardswish,0.0869373693696133,2,4,3,0,3,1,on,3.048319737367113e-05,43,92.31509399414062,-1.8298983573913576,-0.4772160947322845,60,0.4149048328399658,444.85212755203247,1688735005.1337583,1688735449.5704618,92.31509399414062,93.113037109375,0.4772160947322845,49.23794555664063,88.4486312866211,44213.6796875,1.8298983573913576
69,Hardswish,0.3088450623820174,0,0,3,0,0,2,off,0.0002478444333005,195,94.36930847167967,-1.219620704650879,-0.4047168791294098,61,0.4172849655151367,1568.3306708335876,1688735005.1361363,1688736573.0490177,94.36930847167967,99.92760467529295,0.4047168791294098,50.0256462097168,94.26202392578124,156563.0,1.219620704650879
70,Mish,0.1813091226803049,0,2,2,4,4,1,on,0.0006824853775274,89,81.01294708251953,-2.729812860488892,-0.5245999693870544,64,0.4176750183105469,1324.5894446372986,1688735005.1365206,1688736329.307808,81.01294708251953,88.0558090209961,0.5245999693870544,80.5123062133789,82.48303985595703,132221.265625,2.729812860488892
71,Mish,0.8008982503633475,4,4,3,2,2,2,on,0.0001910260896486,24,77.65308380126953,-3.425259113311768,-0.6198921799659729,65,0.4195067882537842,573.7278079986572,1688735005.13835,1688735578.4461944,77.65308380126953,88.38629150390625,0.6198921799659729,89.23184967041016,78.53290557861328,57137.46484375,3.425259113311768
72,Hardswish,0.3530333608446956,0,2,0,4,4,4,off,0.0006271472527486,76,46.85679244995117,-1.964970707893372,-0.3168541491031647,66,0.420281171798706,837.0047831535339,1688735005.1391356,1688735841.7231307,46.85679244995117,83.84102630615234,0.3168541491031647,45.562896728515625,71.15326690673828,83436.890625,1.964970707893372
73,Hardswish,0.3916826232567003,2,4,4,2,0,2,on,4.288320643905542e-05,76,89.89018249511719,-2.5086629390716557,-0.794677734375,68,0.4226069450378418,929.8488771915436,1688735005.14146,1688735934.5664103,89.89018249511719,91.73228454589844,0.794677734375,107.2558135986328,82.7210464477539,92715.125,2.5086629390716557
74,ReLU,0.0235946941619869,2,2,3,1,2,0,on,0.0002268600778523,53,92.54834747314452,-1.5438693761825562,-0.7241019010543823,69,0.4241409301757813,556.6322147846222,1688735005.142991,1688735561.350597,92.54834747314452,93.46737670898438,0.7241019010543823,108.59636688232422,90.42139434814452,55431.40234375,1.5438693761825562
75,Mish,0.5997962946342978,1,2,1,1,4,0,off,0.0005109954539178,65,73.53880310058594,-1.9166229963302608,-0.4212887585163117,70,0.4259815216064453,679.1023852825165,1688735005.144829,1688735683.8207245,73.53880310058594,58.23394393920898,0.4212887585163117,51.01450729370117,77.68844604492188,67641.8828125,1.9166229963302608
76,ReLU,0.0864095587814684,1,0,0,4,1,4,on,0.0002629375978995,97,88.9270248413086,-1.1993154287338257,-0.0970991924405098,71,0.4276700019836426,666.7757575511932,1688735005.1465251,1688735671.4941092,88.9270248413086,91.15929412841795,0.0970991924405098,9.89777374267578,85.39997863769531,66406.484375,1.1993154287338257
77,Hardswish,0.099483405073592,3,2,1,2,0,2,off,0.0003919114465445,129,83.91568756103516,-1.5069549083709717,-0.6975805759429932,74,0.432229995727539,1373.0632779598236,1688735005.1510885,1688736377.7816305,83.91568756103516,98.50843811035156,0.6975805759429932,80.2661361694336,92.21265411376952,137037.265625,1.5069549083709717
78,Hardswish,0.4672124087587923,0,0,2,4,4,0,on,0.0003048917490022,22,71.77729034423828,-1.9496299028396609,-0.3402381241321563,75,0.4330167770385742,239.24359941482544,1688735005.1518712,1688735243.9610882,71.77729034423828,74.05815887451172,0.3402381241321563,42.18632888793945,68.94602966308594,23663.052734375,1.9496299028396609
79,ReLU,0.160667795782881,4,0,1,1,4,4,off,5.942201723264586e-05,131,89.7967300415039,-2.193212985992432,-0.0994103401899337,76,0.4331867694854736,1241.5954594612122,1688735005.152038,1688736246.3138297,89.7967300415039,90.6126937866211,0.0994103401899337,8.91535472869873,85.15678405761719,123921.890625,2.193212985992432
80,Hardswish,0.381953542574902,2,1,4,4,0,0,off,9.820169468048432e-05,24,88.11074829101562,-1.4550504684448242,-0.3505753576755523,77,0.4330251216888428,227.40906476974487,1688735005.1518698,1688735232.1274295,88.11074829101562,91.00011444091795,0.3505753576755523,42.95737075805664,77.3255844116211,22500.865234375,1.4550504684448242
81,Hardswish,0.0048611505685575,3,1,4,2,0,1,off,0.0001602585871963,132,93.64547729492188,-1.5889288187026978,-0.2944338321685791,78,0.435476541519165,1316.17014336586,1688735005.1543255,1688736320.8885186,93.64547729492188,96.6327667236328,0.2944338321685791,52.74432373046875,92.1205825805664,131349.203125,1.5889288187026978
82,Hardswish,0.3493864328556992,2,1,4,1,0,0,on,0.0008011524744111,89,73.14822387695312,-1.3807005882263184,-0.3754086196422577,79,0.435586929321289,700.6515707969666,1688735005.154436,1688735705.36995,73.14822387695312,64.92564392089844,0.3754086196422577,42.49167251586914,67.29371643066406,69833.8984375,1.3807005882263184
83,ReLU,0.6359283074797395,3,1,3,1,1,3,off,0.000465156116828,24,49.21125411987305,-1.2599622011184692,-0.1352994292974472,80,15.641170501708984,190.2628312110901,1688735020.3600092,1688735194.981311,49.21125411987305,84.43460845947266,0.1352994292974472,16.878198623657227,50.10467147827149,17449.986328125,1.2599622011184692
