,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.1641226579914836,1,0,1,2,1,4,on,0.0008611592193412,72.7745132446289,-1.7966196537017822,12,0.1363835334777832,0.8047175407409668,1686697542.314966,1686697542.9829075
1,Mish,0.2216288042605612,0,1,4,3,3,2,on,0.0004309933903615,89.02794647216797,-2.783660888671875,0,0.1230950355529785,0.7374100685119629,1686697542.301673,1686697542.915775
2,ReLU,0.8171643958740579,4,3,1,0,4,0,off,0.0005969935926012,65.50778198242188,-1.912342548370361,1,0.124462604522705,0.7929201126098633,1686697542.3030434,1686697542.9712684
3,Hardswish,0.2170602596481672,0,1,4,4,4,2,on,0.0003834589249746,78.77396392822266,-2.2949159145355225,10,0.1345653533935547,0.8011445999145508,1686697542.3131466,1686697542.9795
4,Hardswish,0.6657955963800074,0,0,1,3,3,1,on,0.000485393937961,82.8728256225586,-0.6446520686149597,11,0.1359138488769531,0.7636711597442627,1686697542.3144906,1686697542.9420402
5,Hardswish,0.3603372841541625,3,4,2,4,4,3,off,4.718116327117641e-05,86.1277847290039,-2.597017526626587,13,0.1380140781402588,0.7635664939880371,1686697542.3165908,1686697542.9419093
6,Mish,0.5248002403510967,1,4,0,1,4,2,off,0.0003444456795112,86.31105041503906,-2.284630060195923,14,0.1390388011932373,0.7966773509979248,1686697542.3176198,1686697542.9750252
7,Mish,0.5648835999017131,1,2,1,3,2,2,on,0.0007919914304865,82.84410858154297,-3.12811279296875,15,0.1395125389099121,0.7563860416412354,1686697542.318091,1686697542.9347532
8,Hardswish,0.782130416733984,1,4,2,0,2,0,on,0.0002180884695563,87.49761199951172,-1.4721713066101074,16,0.1415536403656006,0.8002233505249023,1686697542.3201337,1686697542.9785824
9,Hardswish,0.5737428434006251,2,4,0,3,4,1,off,0.0006209174188311,86.7361831665039,-2.012664556503296,18,0.1440269947052002,0.7681186199188232,1686697542.322605,1686697542.9464762
10,Hardswish,0.9529365508424684,0,2,2,4,0,0,off,0.0003511058783955,85.2443618774414,-1.4953817129135132,2,0.1260387897491455,0.7592122554779053,1686697542.3046162,1686697542.9375803
11,Mish,0.9221031341536468,3,3,3,3,3,0,off,0.0002659305485375,87.806640625,-3.504059314727783,22,0.1480710506439209,0.7778329849243164,1686697542.3266482,1686697542.9561944
12,Mish,0.1013429934473933,2,0,2,4,1,0,off,0.0001591597503294,87.84603118896484,-2.5296454429626465,23,0.1491792201995849,0.7777292728424072,1686697542.3277571,1686697542.9560974
13,Mish,0.5032402604310258,4,2,3,0,1,3,on,2.598869953328462e-05,88.12784576416016,-2.734648942947388,25,0.1527493000030517,0.7845489978790283,1686697542.3313315,1686697542.962916
14,Hardswish,0.4295502567412899,0,1,3,1,3,4,on,0.0003156346396807,86.67851257324219,-1.1775434017181396,26,0.1537954807281494,0.8055274486541748,1686697542.3323772,1686697542.983888
15,ReLU,0.4040997926336784,4,4,2,2,4,2,off,0.0003903455688404,85.84077453613281,-2.9312937259674072,28,0.1557207107543945,0.7792191505432129,1686697542.3342974,1686697542.9575806
16,Hardswish,0.6309166095098506,4,2,0,2,0,4,off,0.0009504687453688,73.32705688476562,-2.995433807373047,3,0.1276493072509765,0.7665727138519287,1686697542.306228,1686697542.944936
17,Hardswish,0.3620906946074016,3,0,1,0,3,0,on,0.0001063166375967,87.74330139160156,-0.6314303874969482,32,0.1589283943176269,0.7833917140960693,1686697542.3375056,1686697542.9617524
18,ReLU,0.2629533643091992,3,2,0,0,4,1,on,0.000266827035053,88.27410125732422,-1.3699759244918823,33,0.1603803634643554,0.779381275177002,1686697542.3389578,1686697542.9577453
