,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.3495167888625881,0,3,2,4,2,0,off,0.0006734885462078,87.30297088623047,-3.2270050048828125,8,0.1344428062438964,0.8067255020141602,1686697724.334093,1686697725.0059938
1,Mish,0.0738987413446829,1,3,2,3,2,3,on,4.732367606685056e-05,89.24711608886719,-3.427427053451538,0,0.121833324432373,0.780426025390625,1686697724.321481,1686697724.979838
2,Mish,0.9866328164509552,0,1,0,2,1,1,off,0.0008613079678648,80.87368774414062,-1.6399264335632324,1,0.1257367134094238,0.7586312294006348,1686697724.3253803,1686697724.9580612
3,Mish,0.7648329796761008,2,0,0,1,0,3,on,0.0006711233889812,89.01336669921875,-1.8031655550003047,11,0.1373708248138427,0.7630710601806641,1686697724.337016,1686697724.9625037
4,Mish,0.578995224755699,3,2,0,4,2,4,on,0.00099522444924,87.1731185913086,-3.935191154479981,12,0.1390819549560547,0.8043725490570068,1686697724.338729,1686697725.0037975
5,Hardswish,0.9049762256777836,4,1,3,0,1,4,on,0.0007599163060446,73.79280853271484,-1.8442790508270264,13,0.139693021774292,0.7569079399108887,1686697724.3393376,1686697724.9563324
6,Hardswish,0.2657358894664594,0,2,0,1,1,2,on,3.098332509090539e-05,90.00962829589844,-0.8073564767837524,14,0.1412484645843506,0.7871756553649902,1686697724.3409023,1686697724.9865942
7,Mish,0.4055281845327334,0,3,4,2,3,3,off,0.000258932274003,88.22126007080078,-3.592129707336426,17,0.1430482864379882,0.7678093910217285,1686697724.342692,1686697724.9672391
8,ReLU,0.2846450392949399,0,1,1,4,0,2,off,0.000691292280932,86.44371032714844,-1.1717493534088137,18,0.1449131965637207,0.8069703578948975,1686697724.344567,1686697725.006384
9,Mish,0.9811082343330542,2,4,4,0,1,1,on,0.0001020257591295,77.52332305908203,-2.485121011734009,19,0.145043134689331,0.7768471240997314,1686697724.344692,1686697724.9762678
10,ReLU,0.9395697608786486,1,2,4,3,4,0,on,0.0003012589348707,84.83651733398438,-2.071981191635132,2,0.1271159648895263,0.8040122985839844,1686697724.3267624,1686697725.0034387
11,Hardswish,0.176700372416808,3,4,2,2,1,4,off,0.0001237500047986,86.05762481689453,-2.153644800186157,21,0.1476073265075683,0.7713785171508789,1686697724.347251,1686697724.970809
12,ReLU,0.4446025445377661,0,1,4,1,0,0,on,0.0003294293834437,77.33438873291016,-0.9058272242546082,23,0.1495871543884277,0.766441822052002,1686697724.3492315,1686697724.965873
13,ReLU,0.865815481618212,1,0,4,4,1,4,on,0.0001573891962266,64.83576202392578,-2.2059338092803955,24,0.1510283946990966,0.7995743751525879,1686697724.350675,1686697724.9990027
14,Hardswish,0.0082809936678136,3,2,2,2,1,4,on,0.0009808324791338,88.84925842285156,-1.7449957132339478,26,0.1531341075897216,0.7869555950164795,1686697724.3527775,1686697724.9863822
15,ReLU,0.4997243826125018,3,1,2,2,0,2,on,0.0009687741391036,87.61991882324219,-1.4428937435150146,28,0.1550712585449218,0.8039746284484863,1686697724.3547194,1686697725.0033927
16,ReLU,0.2885239441530421,2,4,4,0,4,2,off,6.82492126664505e-05,85.49644470214844,-2.55576753616333,29,0.1557860374450683,0.7950692176818848,1686697724.3554304,1686697724.994491
17,ReLU,0.834933453072867,0,2,2,0,3,2,on,0.0003807327799257,90.06282043457031,-1.09281587600708,3,0.1284742355346679,0.7580428123474121,1686697724.3281171,1686697724.9574726
18,ReLU,0.1302707873790843,0,3,4,3,0,2,on,0.0004472081413497,88.22007751464844,-1.3766194581985474,31,0.1578660011291504,0.7829070091247559,1686697724.3575106,1686697724.9823327
19,Hardswish,0.2819497239608858,2,2,3,4,1,1,off,0.00058143758147,85.3749008178711,-1.5590375661849976,33,0.159975528717041,0.7815413475036621,1686697724.359627,1686697724.980972
