,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.7022010783261701,1,2,3,1,4,1,on,0.0007501691698877,83.325439453125,-2.38954496383667,0,0.1421179771423339,2.0610711574554443,1686697226.9139564,1686697228.831958
1,Hardswish,0.8857957822205651,0,4,0,2,1,3,off,0.0001350617240486,88.39380645751953,-1.3022465705871582,10,0.1424202919006347,1.88631010055542,1686697226.9142528,1686697228.657931
2,Mish,0.1180943549952639,1,3,0,4,2,3,off,0.0006219855985741,87.93396759033203,-2.816049098968506,12,0.1513724327087402,1.887883901596069,1686697226.923206,1686697228.659504
3,ReLU,0.5662753859538258,2,4,3,0,1,3,on,0.0003975500295701,88.89434814453125,-1.3722761869430542,13,0.1512396335601806,1.8878154754638672,1686697226.923075,1686697228.6594367
4,Mish,0.193983588706127,4,1,2,1,4,4,off,0.0002331668100804,85.20127868652344,-2.8998219966888428,15,0.1463916301727295,2.057905435562134,1686697226.9182265,1686697228.8289156
5,Hardswish,0.1198537098621033,2,4,1,0,3,1,on,0.0004872634368621,88.06918334960938,-1.288556456565857,20,0.1465106010437011,1.880542516708374,1686697226.918342,1686697228.6512842
6,Mish,0.3415600897321139,3,4,0,1,4,4,off,0.00025918405419,79.81021118164062,-2.720510959625244,21,0.1514012813568115,1.882845163345337,1686697226.9232318,1686697228.6544676
7,Hardswish,0.4373032105007797,4,1,4,4,2,1,on,0.0009810042865856,75.8793716430664,-2.3803865909576416,22,0.1535768508911132,1.88535737991333,1686697226.9254072,1686697228.6569865
8,ReLU,0.4915609189821717,4,4,2,3,0,4,on,0.0005203561423282,83.38227844238281,-2.36926007270813,23,0.1513788700103759,1.8832299709320068,1686697226.9232104,1686697228.6544335
9,ReLU,0.6021898353025091,3,4,0,3,1,0,off,0.0004982134996264,81.2277603149414,-1.265449285507202,26,0.1535952091217041,1.8852331638336184,1686697226.9254265,1686697228.6568556
10,Mish,0.6473387678142254,1,1,2,4,1,1,on,0.0004793561060416,88.91167449951172,-1.81078577041626,30,0.1576824188232422,1.88646936416626,1686697226.9295132,1686697228.6580863
11,ReLU,0.8697661919484716,3,1,1,2,2,4,off,0.0005505820848898,78.11026763916016,-1.6306015253067017,31,0.157689094543457,1.887742519378662,1686697226.929521,1686697228.6593635
12,Mish,0.0655248274206568,3,2,4,4,0,4,off,0.0003952541239127,85.68389129638672,-3.561686992645264,32,0.1587176322937011,1.8879289627075195,1686697226.9305491,1686697228.6595511
13,ReLU,0.8804897215305252,4,4,0,4,0,2,on,0.0007369472091782,77.24967956542969,-2.6463894844055176,33,0.160715103149414,2.058158159255981,1686697226.9325483,1686697228.8292236
14,Mish,0.1549816628432146,3,0,3,4,0,2,off,0.0001016386166122,88.11347198486328,-2.760183095932007,34,0.1606667041778564,1.880876541137695,1686697226.9325,1686697228.6520813
15,Mish,0.9665873670323496,0,3,3,4,3,4,on,0.0007602267140397,78.6837158203125,-3.509682893753052,37,0.1650209426879882,1.8863608837127688,1686697226.9368525,1686697228.6579795
16,ReLU,0.2813570941240966,1,1,3,4,4,0,off,0.0009270576426701,82.07686614990234,-1.6766376495361328,38,0.165799856185913,1.8867979049682613,1686697226.9376316,1686697228.6584203
17,ReLU,0.1120694958667292,0,1,3,3,4,2,on,0.0006010539721813,89.27151489257812,-1.4530491828918457,39,0.1671359539031982,1.8840250968933103,1686697226.9389668,1686697228.6556382
18,Hardswish,0.2022871622239813,2,3,0,4,1,0,off,1.8813288910102416e-05,86.57675170898438,-1.3088867664337158,40,1.9338219165802,1.9566528797149656,1686697228.7056513,1686697228.728355
19,Hardswish,0.7153442777953312,2,4,4,0,0,3,on,0.0005972079939854,87.5750503540039,-1.7741787433624268,41,1.9346885681152344,1.9575464725494385,1686697228.7065144,1686697228.7292554
20,Hardswish,0.6416399324861738,1,4,1,4,0,0,on,0.0005194598343423,72.30149841308594,-1.5480586290359497,9,0.1513991355895996,1.887371063232422,1686697226.9232304,1686697228.6589882
