,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,ReLU,0.01049209548771,1,4,2,4,4,4,off,0.0001476731742941,82.7962875366211,-3.040721654891968,27,0.1534686088562011,0.8068838119506836,1686697422.1878066,1686697422.8408215
1,Mish,0.6723693949892183,0,3,4,0,4,2,off,0.0009444240837194,81.9555435180664,-3.343435049057007,0,0.1223988533020019,0.7970890998840332,1686697422.156731,1686697422.831175
2,Mish,0.6110974896873357,4,3,0,3,3,4,on,0.0003899252683222,86.48324584960938,-3.2393665313720703,10,0.1330955028533935,0.7991616725921631,1686697422.1674285,1686697422.8332667
3,ReLU,0.6540665865464484,4,0,4,2,1,0,on,0.000851840108923,72.78985595703125,-2.107577323913574,11,0.1340863704681396,0.7972629070281982,1686697422.1684191,1686697422.831366
4,ReLU,0.3879766633767625,3,2,0,1,1,3,off,8.711679589706468e-05,88.92395782470703,-0.9163944125175476,12,0.1341197490692138,0.7521378993988037,1686697422.168451,1686697422.7862504
5,ReLU,0.9466353158008244,3,2,3,2,3,3,off,0.0007093803743548,81.85440063476562,-1.491081476211548,13,0.1359548568725586,0.8038859367370605,1686697422.1702874,1686697422.8379917
6,Hardswish,0.195471437348446,2,4,1,0,2,0,on,0.0006305656853931,89.33097076416016,-1.4150376319885254,14,0.1368453502655029,0.7596449851989746,1686697422.1711736,1686697422.7937665
7,ReLU,0.5482888174417434,2,2,2,4,4,2,on,0.0005639447197746,89.74382019042969,-2.518497943878174,15,0.1380069255828857,0.7874000072479248,1686697422.1723387,1686697422.8214977
8,Hardswish,0.7031837043490884,1,0,4,3,4,3,off,0.0006353023939503,80.91732788085938,-1.7582454681396484,16,0.1386795043945312,0.7956879138946533,1686697422.1730108,1686697422.829795
9,ReLU,0.8149372316605157,1,0,1,1,0,0,off,0.0004490163488325,79.89788055419922,-0.3934625089168548,19,0.1417667865753173,0.7380790710449219,1686697422.1760952,1686697422.7721894
10,Mish,0.8134735513534154,1,3,2,2,2,4,off,0.0009340505404324,82.9805679321289,-4.865948677062988,2,0.1250145435333252,0.7982208728790283,1686697422.159346,1686697422.8323278
11,Hardswish,0.2436895133633669,0,2,2,4,3,3,on,0.0008467550194901,89.75272369384766,-1.624773025512695,20,0.1442115306854248,0.8034226894378662,1686697422.1785424,1686697422.837505
12,ReLU,0.1855297043411619,3,3,2,4,1,3,on,0.0001845230697347,89.99134063720703,-1.5509482622146606,21,0.145686388015747,0.7998130321502686,1686697422.180019,1686697422.8339198
13,Mish,0.8078951060511467,4,4,1,4,1,4,off,1.267691263077339e-05,54.53162384033203,-2.8735132217407227,22,0.1460254192352295,0.7656333446502686,1686697422.1803532,1686697422.7997367
14,ReLU,0.3731750821952982,0,3,4,4,1,2,on,0.0007720104888084,87.3949203491211,-1.8908183574676511,23,0.1474392414093017,0.800529956817627,1686697422.181769,1686697422.8346288
15,Mish,0.8553265202145427,3,2,2,0,0,1,off,0.0006047798442531,87.7231216430664,-2.585243225097656,24,0.1490278244018554,0.7628166675567627,1686697422.183357,1686697422.7969348
16,Mish,0.9275041221219236,2,0,3,0,2,4,off,0.0009682471467192,83.87859344482422,-5.122692584991455,25,0.1502625942230224,0.7958879470825195,1686697422.1845934,1686697422.8299975
17,Mish,0.9614680756732163,1,3,2,2,0,3,on,0.0002705137279878,89.44620513916016,-2.820619821548462,26,0.1514821052551269,0.8061110973358154,1686697422.1858134,1686697422.8402202
18,Hardswish,0.0824083867931329,2,1,1,2,4,4,off,0.0001849268603967,85.10335540771484,-2.0530452728271484,29,0.1543526649475097,0.7652709484100342,1686697422.1886811,1686697422.7993877
19,ReLU,0.4512132179087163,3,1,1,3,0,0,off,0.0005479184083536,83.47566986083984,-0.7147989273071289,3,0.1257078647613525,0.7582058906555176,1686697422.160037,1686697422.792313
20,Hardswish,0.5067714767061842,1,1,4,0,1,3,off,0.0007429564614359,73.9005355834961,-1.0914212465286257,30,0.1557466983795166,0.8029606342315674,1686697422.1900775,1686697422.8370674
21,ReLU,0.9865485160477436,4,0,0,0,4,2,off,0.0007618617193249,73.1397476196289,-2.3006908893585205,31,0.1572024822235107,0.8043203353881836,1686697422.191533,1686697422.8384218
22,Hardswish,0.5787059661970162,0,4,1,2,2,1,off,0.0005615742873919,85.57298278808594,-1.4836180210113523,32,0.1581289768218994,0.7770028114318848,1686697422.1924574,1686697422.811116
23,Hardswish,0.4155815344415918,2,2,0,0,4,0,on,0.0005852112419753,89.4405517578125,-1.424817442893982,34,0.1596245765686035,0.7712593078613281,1686697422.1939535,1686697422.8053863
24,ReLU,0.568836748253866,4,1,1,0,4,3,on,0.0002230394413817,74.9153823852539,-1.815230250358581,37,0.162877082824707,0.7834277153015137,1686697422.197204,1686697422.817546
25,Mish,0.9678407761007872,4,2,4,4,0,0,on,0.0002895077015923,67.19886016845703,-3.587687969207764,4,0.1262638568878173,0.7583324909210205,1686697422.1605926,1686697422.7924368
26,ReLU,0.842873349470123,4,0,2,4,3,0,off,0.0001393101022872,84.94557189941406,-2.1053292751312256,5,0.1284685134887695,0.7906343936920166,1686697422.1628,1686697422.8247285
27,Mish,0.3266628102981109,4,1,0,0,0,4,on,0.0008255575230189,62.37138748168945,-1.8422839641571045,6,0.1298565864562988,0.7997655868530273,1686697422.164188,1686697422.833868
28,Hardswish,0.8642587030133251,4,3,0,3,4,0,off,0.000155293414348,74.60098266601562,-1.956220030784607,8,0.1313390731811523,0.7403261661529541,1686697422.1656673,1686697422.7744424
29,ReLU,0.1840348451784429,4,0,4,4,0,3,on,5.38547244271234e-05,76.21570587158203,-2.1811439990997314,73,1.0595920085906982,1.0836856365203855,1686697423.0939257,1686697423.1177554
30,Mish,0.4091163587444403,2,1,2,1,0,3,on,0.0003246154541289,90.10994720458984,-2.2885735034942627,1,0.1223125457763672,0.8176264762878418,1686697422.1566415,1686697422.8517387
31,Hardswish,0.1844564271672453,0,2,2,2,3,0,on,0.0005989771800152,89.92813873291016,-1.1092449426651,17,0.1406505107879638,0.8214952945709229,1686697422.1749992,1686697422.855595
32,ReLU,0.044137038447495,3,2,0,0,1,2,off,0.0008832236024942,90.07829284667967,-0.9211429953575134,18,0.1409595012664795,0.8210363388061523,1686697422.1752875,1686697422.8551583
33,Hardswish,0.3112889583210916,1,3,3,0,4,4,off,0.0006780056327653,84.68209838867188,-1.815854907035828,28,0.1533558368682861,0.8199779987335205,1686697422.1876848,1686697422.8540883
34,Mish,0.0537984436474204,1,1,0,0,2,0,on,0.0004525503826985,84.63067626953125,-1.011423110961914,33,0.159205675125122,0.8143777847290039,1686697422.1935363,1686697422.848472
35,Mish,0.2619919329835756,3,2,3,0,1,4,on,8.926867045810257e-05,88.50447082519531,-2.713329076766968,35,0.1615443229675293,0.8088510036468506,1686697422.1958752,1686697422.8429625
36,Mish,0.2806604327964824,2,4,0,2,4,0,off,0.0009762254217769,86.01476287841797,-3.662400484085083,36,0.1619391441345214,0.8116848468780518,1686697422.1962712,1686697422.845785
37,Mish,0.2258844654482849,1,0,1,4,0,4,off,4.574628199920182e-05,68.2511215209961,-1.7429509162902832,38,0.1640818119049072,0.8095417022705078,1686697422.198413,1686697422.843646
38,ReLU,0.5479151492592126,3,1,4,4,3,3,off,0.0005319694716198,85.02727508544922,-1.953722596168518,39,0.164865493774414,0.8140275478363037,1686697422.1991963,1686697422.8481317
39,Mish,0.0127746078429662,3,0,0,4,2,4,off,0.0005943184500892,83.43987274169922,-3.065584659576416,40,0.786292552947998,0.8091123104095459,1686697422.820615,1686697422.8433166
40,ReLU,0.0873686767257368,2,0,2,3,1,2,on,0.0005804524916887,90.89381408691406,-1.1692579984664917,41,0.7888278961181641,0.8119816780090332,1686697422.823152,1686697422.8461845
41,Hardswish,0.7495914551209995,0,1,1,2,1,0,off,0.0001123582655356,85.04928588867188,-0.6395863890647888,42,0.8006844520568848,0.8238022327423096,1686697422.835009,1686697422.8580031
42,ReLU,0.4328755112401826,1,0,0,3,1,4,off,0.0008456683620578,71.23313903808594,-1.107689380645752,43,0.8061649799346924,0.8294963836669922,1686697422.840489,1686697422.8636978
43,ReLU,0.2160901799227788,4,1,4,3,0,3,on,0.0002027241849945,77.3634262084961,-1.6757433414459229,44,0.806286096572876,0.828805685043335,1686697422.8406105,1686697422.8630123
44,ReLU,0.2873440921991206,2,3,0,2,2,1,off,0.0008663510561775,89.72380065917969,-1.2499151229858398,45,0.8074445724487305,0.8304672241210938,1686697422.8417702,1686697422.8646705
45,ReLU,0.2644648866081344,1,2,3,4,1,4,off,0.0002682845590335,87.74697875976562,-1.856581687927246,46,0.810631275177002,0.8336513042449951,1686697422.8449552,1686697422.8678548
46,Hardswish,0.0059267767922853,0,3,1,1,1,3,on,0.0002462057518649,82.17012023925781,-0.663964033126831,47,0.813119649887085,0.8358402252197266,1686697422.847443,1686697422.8700483
47,Mish,0.8613410508593898,0,3,4,0,1,3,on,0.0003902127221383,85.37101745605469,-2.181071758270264,48,0.8134045600891113,0.8365397453308105,1686697422.847729,1686697422.8707356
48,ReLU,0.90375675448389,1,0,3,1,0,0,off,1e-05,84.3418960571289,-0.5316382050514221,49,0.977731227874756,1.000495433807373,1686697423.0120554,1686697423.034696
49,ReLU,0.917218603827044,1,0,1,0,0,1,off,0.0004816482601286,16.13042640686035,-0.3908989429473877,50,0.9898874759674072,1.01311993598938,1686697423.0242116,1686697423.0473218
