,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.588491143564911,2,4,0,3,1,2,on,0.0002248213324509734,199,94.91967010498047,-2.2805278301239014,-0.5738065838813782,0,1688913327.1866622,1688916708.3467464,94.91967010498047,97.97523498535156,0.5738065838813782,99.04168701171875,94.21147155761719,337835.21875,2.2805278301239014
1,Hardswish,0.528281748474465,3,4,4,3,3,0,off,0.0007562076880821748,8,54.47470474243164,-1.7624077796936035,-0.14615364372730255,1,1688913334.3078508,1688913423.4521694,54.47470474243164,69.22572326660156,0.14615364372730255,16.890724182128906,32.39578628540039,8373.8330078125,1.7624077796936035
2,ReLU,0.41167144730335886,0,3,4,0,0,1,off,0.0009360303086847687,22,40.22078323364258,-1.334330677986145,-0.10678260028362274,2,1688913334.1925693,1688913557.1754587,40.22078323364258,57.631465911865234,0.10678260028362274,12.433785438537598,30.141685485839844,21763.98828125,1.334330677986145
3,ReLU,0.9596659339994079,0,1,1,2,0,4,off,5.523233276781988e-05,36,48.2074089050293,-1.6781913042068481,-0.21688741445541382,3,1688913334.3254545,1688913612.8454375,48.2074089050293,84.21665954589844,0.21688741445541382,46.11814880371094,39.35309982299805,27283.529296875,1.6781913042068481
4,Hardswish,0.43984645163024594,0,3,1,3,1,3,off,0.0004601426435379223,73,76.6395492553711,-1.2483479976654053,-0.11480297893285751,4,1688913334.2491364,1688913880.561602,76.6395492553711,76.81201171875,0.11480297893285751,17.409751892089844,81.25971221923828,54083.7890625,1.2483479976654053
5,Hardswish,0.46136361628478534,0,4,3,4,2,1,on,0.0006216285941214989,45,73.36518859863281,-1.6583826541900635,-0.1983126699924469,5,1688913334.3831167,1688913808.8293755,73.36518859863281,81.94095611572266,0.1983126699924469,50.731201171875,65.62911987304688,46900.1484375,1.6583826541900635
6,Mish,0.25941979636569046,2,2,0,4,3,3,on,0.000848238148139912,119,86.37359619140625,-2.3423962593078613,-0.6271287798881531,6,1688913334.4234838,1688914860.7833834,86.37359619140625,85.38532257080078,0.6271287798881531,85.98046112060547,91.08868408203125,152039.34375,2.3423962593078613
7,Hardswish,0.6151344503469812,0,4,0,2,2,3,off,0.0005394280691518642,5,60.939964294433594,-1.3144736289978027,-0.5703316330909729,7,1688913334.4687917,1688913388.589202,60.939964294433594,76.11465454101562,0.5703316330909729,72.13740539550781,43.66103744506836,4891.8779296875,1.3144736289978027
8,ReLU,0.9146118775067356,2,1,1,4,0,0,off,0.000801606116744263,178,85.16130065917969,-1.688362956047058,-0.3757527470588684,8,1688913334.52431,1688915024.576171,85.16130065917969,82.30427551269531,0.3757527470588684,37.65215301513672,80.9128189086914,168434.34375,1.688362956047058
9,Hardswish,0.5865151025776737,4,1,4,4,0,1,off,0.0007796193781332937,22,36.821067810058594,-1.3604215383529663,-0.08277436345815659,9,1688913334.669072,1688913568.1513898,36.821067810058594,71.70206451416016,0.08277436345815659,10.67408275604248,62.937896728515625,22769.853515625,1.3604215383529663
10,Mish,0.4168137489980659,0,0,0,3,2,0,off,0.0004887342391083646,98,86.45323944091797,-2.5911827087402344,-0.365746408700943,10,1688913334.8118477,1688914694.1394331,86.45323944091797,88.10763549804688,0.365746408700943,51.71305847167969,83.09195709228516,135375.140625,2.5911827087402344
11,Mish,0.893787544831523,0,0,1,4,2,2,off,0.0002724466824739058,64,56.53289794921875,-2.8201608657836914,-0.5718002915382385,11,1688913334.7771556,1688914272.5011292,56.53289794921875,87.1148452758789,0.5718002915382385,75.62960815429688,59.9820671081543,93204.5703125,2.8201608657836914
12,Mish,0.26027447696590456,1,2,3,0,0,2,off,0.0007532303761530962,152,88.93083190917969,-2.3577494621276855,-0.6971829533576965,12,1688913335.1607156,1688915453.4999006,88.93083190917969,98.80525207519531,0.6971829533576965,78.73505401611328,89.63534545898438,211316.96875,2.3577494621276855
13,Mish,0.3204518151774038,2,1,2,0,4,2,off,0.0007113936246181062,117,80.1358642578125,-2.545056104660034,-0.7912205457687378,13,1688913335.189161,1688914800.812698,80.1358642578125,93.06708526611328,0.7912205457687378,124.44793701171875,85.33016967773438,146042.53125,2.545056104660034
14,Hardswish,0.049540203262503794,0,1,3,3,0,3,off,0.00035328441348646635,186,94.29215240478516,-1.1662412881851196,-0.13435958325862885,14,1688913335.2063873,1688914988.2883086,94.29215240478516,99.05545806884766,0.13435958325862885,16.73384666442871,93.65839385986328,164828.46875,1.1662412881851196
15,Mish,0.32888914795627416,4,1,0,4,1,4,off,0.0009922272280170742,40,28.39860725402832,-2.2537457942962646,-0.10914729535579681,15,1688913335.254338,1688913764.2895281,28.39860725402832,70.02458953857422,0.10914729535579681,11.7102632522583,36.90100860595703,42389.953125,2.2537457942962646
16,ReLU,0.2058014439912626,2,0,0,4,4,2,on,0.000696113970404106,1,51.20877456665039,-1.8713767528533936,-0.4890103042125702,16,1688913335.2593796,1688913353.5151212,51.20877456665039,58.91987228393555,0.4890103042125702,74.17762756347656,41.65961456298828,1324.76318359375,1.8713767528533936
17,ReLU,0.9436351864183372,0,4,3,3,4,0,on,0.0002970940958816396,77,68.21745300292969,-2.8765833377838135,-0.13430730998516083,17,1688913335.0839176,1688914085.4885778,68.21745300292969,84.15899658203125,0.13430730998516083,14.089905738830566,58.46309280395508,74547.828125,2.8765833377838135
18,ReLU,0.30570508131616947,0,2,4,0,0,3,on,0.0002804636156717046,4,75.75975799560547,-1.370408058166504,-0.4334622323513031,18,1688913335.1070814,1688913379.114912,75.75975799560547,72.14678955078125,0.4334622323513031,57.028900146484375,60.512351989746094,3884.9013671875,1.370408058166504
19,Mish,0.039182532825960265,0,0,2,1,0,3,off,0.0005486947922502848,40,80.56027221679688,-2.539121627807617,-0.3100142776966095,19,1688913335.139668,1688913761.6076305,80.56027221679688,92.16275787353516,0.3100142776966095,47.053443908691406,82.84548950195312,42126.76953125,2.539121627807617
20,Mish,0.6670726262552376,1,1,3,1,0,2,off,0.0003793702807100193,47,69.34040832519531,-2.468740701675415,-0.3659999370574951,20,1688913335.1475308,1688913887.1644905,69.34040832519531,79.46499633789062,0.3659999370574951,44.59693145751953,60.96153259277344,54716.12890625,2.468740701675415
21,Mish,0.4753445845039084,2,1,0,3,1,4,on,5.1574359768318765e-05,199,94.98351287841797,-1.3282965421676636,-0.33397921919822693,21,1688913335.2188876,1688915602.2717798,94.98351287841797,97.6397476196289,0.33397921919822693,49.113712310791016,94.57775115966797,226219.125,1.3282965421676636
22,Mish,0.8502040724728088,0,1,3,3,2,1,off,0.000362674308036835,79,24.26910972595215,-2.989464282989502,-0.3648761808872223,22,1688913335.2423494,1688914639.4313774,24.26910972595215,90.30687713623047,0.3648761808872223,46.66259002685547,31.71027183532715,129935.625,2.989464282989502
23,ReLU,0.7528809225980295,1,0,1,1,2,0,on,0.0002712773673021249,151,79.58306121826172,-1.345712423324585,-0.2721950113773346,23,1688913335.273246,1688914917.6108263,79.58306121826172,88.40533447265625,0.2721950113773346,48.60222625732422,84.01795959472656,157726.84375,1.345712423324585
24,Hardswish,0.6008261448233078,4,3,3,0,3,3,on,0.000791382372662005,91,46.16435623168945,-1.6444436311721802,-0.1560993641614914,24,1688913335.292938,1688914316.5981421,46.16435623168945,79.54536437988281,0.1560993641614914,20.234851837158203,72.88219451904297,97625.5546875,1.6444436311721802
25,ReLU,0.5070492565831622,4,3,3,3,3,3,off,0.00022311447833786875,200,94.65361785888672,-2.044919013977051,-0.21984465420246124,25,1688913335.309197,1688915668.106305,94.65361785888672,98.69930267333984,0.21984465420246124,23.81443977355957,92.71471405029297,232838.515625,2.044919013977051
26,ReLU,0.05264985772636536,3,0,2,4,2,1,off,0.0009532910816674572,111,84.51139831542969,-2.203779697418213,-0.6741219162940979,26,1688913335.3216312,1688914625.565025,84.51139831542969,95.1620101928711,0.6741219162940979,87.17021179199219,82.5012435913086,128523.359375,2.203779697418213
27,Mish,0.48744068341539293,4,1,1,1,4,0,off,0.0001487563996606723,47,61.898616790771484,-2.172348737716675,-0.09410930424928665,27,1688913335.3261125,1688913767.9481013,61.898616790771484,90.2016830444336,0.09410930424928665,9.602550506591797,69.859375,42771.5234375,2.172348737716675
28,Mish,0.3142384170520398,0,3,1,0,0,1,on,0.00037355518425650504,153,84.02877044677734,-2.3956892490386963,-0.04907901585102081,28,1688913335.3300226,1688915022.564116,84.02877044677734,77.54679870605469,0.04907901585102081,12.53145694732666,86.23770904541016,168222.953125,2.3956892490386963
29,Hardswish,0.05962960557492835,4,1,4,0,2,0,off,0.000652584011727443,124,91.40995025634766,-1.6761828660964966,-0.25143149495124817,29,1688913335.3444722,1688914491.0924363,91.40995025634766,96.38299560546875,0.25143149495124817,42.53439712524414,87.94451141357422,115158.1328125,1.6761828660964966
30,Hardswish,0.8707045000508681,2,2,1,3,4,2,on,0.0006681152044511245,23,30.49983787536621,-2.278627395629883,-0.8237059116363525,30,1688913335.338891,1688913653.3406067,30.49983787536621,80.1420669555664,0.8237059116363525,99.14813995361328,33.13433074951172,31288.62109375,2.278627395629883
31,Hardswish,0.3200375111849887,4,4,0,3,2,3,on,7.331013402583819e-05,36,87.51392364501953,-1.4130336046218872,-0.23812606930732727,31,1688913334.4275007,1688913722.0827448,87.51392364501953,86.5563735961914,0.23812606930732727,57.03475570678711,84.90169525146484,38175.265625,1.4130336046218872
32,ReLU,0.3890587543922674,2,3,0,3,0,2,off,0.000628178276488455,149,61.67341613769531,-1.4361249208450317,-0.5224089026451111,32,1688913335.3760526,1688915074.5156,61.67341613769531,93.31131744384766,0.5224089026451111,77.55645751953125,91.999755859375,173428.34375,1.4361249208450317
33,ReLU,0.13747326877890312,3,2,3,1,3,4,on,0.00023818909562371682,24,87.33429718017578,-1.5640645027160645,-0.4636305570602417,33,1688913334.3914807,1688913573.9160597,87.33429718017578,90.92884063720703,0.4636305570602417,55.6588134765625,82.06053924560547,23383.6640625,1.5640645027160645
34,ReLU,0.0749425395825525,2,1,3,4,0,4,off,0.0005740302607868625,135,92.11947631835938,-1.6715805530548096,-0.4086383581161499,34,1688913335.4145472,1688914792.9264057,92.11947631835938,96.1891860961914,0.4086383581161499,43.60999298095703,91.75666809082031,145257.0,1.6715805530548096
