,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.588491143564911,2,4,0,3,1,2,on,0.0002248213324509734,199,94.91967010498047,-2.2805278301239014,-0.5738065838813782,0,1688913311.8686419,1688916691.6805289,94.91967010498047,97.97523498535156,0.5738065838813782,99.04168701171875,94.21147155761719,337835.21875,2.2805278301239014
1,ReLU,0.34083447520697263,0,2,3,3,2,0,on,0.0007669895881056163,53,53.10318374633789,-1.6201391220092773,-0.7132321000099182,1,1688913312.442702,1688913910.7638247,53.10318374633789,69.5548095703125,0.7132321000099182,91.55519104003906,53.45940399169922,59743.62109375,1.6201391220092773
2,ReLU,0.20700833323248577,1,0,0,0,0,0,on,0.0007074564308066168,6,57.09114456176758,-0.8961623907089233,-0.09175580739974976,2,1688913312.5003262,1688913351.4947495,57.09114456176758,79.20195007324219,0.09175580739974976,8.377555847167969,54.41382598876953,3822.922607421875,0.8961623907089233
3,Hardswish,0.5658067937707009,1,3,1,2,2,2,off,0.0002310192561434537,53,86.54443359375,-1.5481849908828735,-0.6082268357276917,3,1688913312.5209472,1688913903.6477475,86.54443359375,89.52517700195312,0.6082268357276917,83.39476013183594,63.0213623046875,59032.0390625,1.5481849908828735
4,Mish,0.44620266669869413,0,1,3,4,1,3,off,0.0005944354139612169,61,75.13624572753906,-2.1813223361968994,-0.12872010469436646,4,1688913317.1934202,1688914041.7360044,75.13624572753906,82.05660247802734,0.12872010469436646,16.001205444335938,64.20999908447266,72323.453125,2.1813223361968994
5,Mish,0.12386142741211632,3,0,0,2,1,4,on,0.0006831158306475886,117,74.13356018066406,-2.6765689849853516,-0.41004982590675354,5,1688913317.1998487,1688914566.72864,74.13356018066406,89.34114074707031,0.41004982590675354,43.53866195678711,82.51232147216797,124822.9609375,2.6765689849853516
6,ReLU,0.3776746044089868,1,2,3,1,2,4,on,0.00040119617338977485,130,86.15524291992188,-1.7287349700927734,-0.707635223865509,6,1688913317.2147856,1688914548.9145026,86.15524291992188,90.7070083618164,0.707635223865509,86.8531723022461,88.64411926269531,123041.2890625,1.7287349700927734
7,Hardswish,0.5483253704576344,1,1,2,3,3,0,on,0.00015706389216551257,121,90.07032775878906,-1.2500929832458496,-0.28544092178344727,7,1688913317.239164,1688914365.5681152,90.07032775878906,92.85707092285156,0.28544092178344727,44.72697067260742,92.36762237548828,104706.7734375,1.2500929832458496
8,Hardswish,0.22563043856305925,1,4,3,4,0,4,off,0.0008521435541263775,37,50.58242416381836,-1.9757808446884155,-0.11271282285451889,8,1688913317.3179507,1688913704.0821142,50.58242416381836,85.98452758789062,0.11271282285451889,12.10420036315918,55.598785400390625,38533.1015625,1.9757808446884155
9,ReLU,0.9047994070565119,1,1,2,3,4,0,off,0.0003061955579211914,175,93.18717956542969,-1.9642196893692017,-0.4232853055000305,9,1688913317.332418,1688915101.333167,93.18717956542969,98.32459259033203,0.4232853055000305,41.334991455078125,86.46324157714844,178228.984375,1.9642196893692017
10,ReLU,0.6918810910677942,3,3,4,0,1,2,on,0.0002619828937893828,159,92.19869232177734,-1.9064433574676514,-0.35748574137687683,10,1688913317.3760002,1688915178.1934686,92.19869232177734,91.11641693115234,0.35748574137687683,50.80567932128906,93.02122497558594,185946.9375,1.9064433574676514
11,Hardswish,0.24482261997832344,3,4,3,2,0,2,off,0.0008960447553953807,118,83.50602722167969,-1.9832160472869873,-0.6172304153442383,11,1688913317.4739568,1688914966.2949657,83.50602722167969,92.9037094116211,0.6172304153442383,77.50653076171875,71.62210845947266,164754.40625,1.9832160472869873
12,ReLU,0.012613138077108007,1,3,3,1,1,0,off,0.0007319992908360791,28,90.369384765625,-1.240488052368164,-0.16869671642780304,12,1688913317.5189323,1688913495.7291574,90.369384765625,93.16070556640625,0.16869671642780304,13.960464477539062,86.41934967041016,17697.798828125,1.240488052368164
13,ReLU,0.5070492565831622,4,3,3,3,3,3,off,0.00022311447833786875,200,94.65361785888672,-2.044919013977051,-0.21984465420246124,13,1688913317.5263782,1688915647.7996047,94.65361785888672,98.69930267333984,0.21984465420246124,23.81443977355957,92.71471405029297,232838.515625,2.044919013977051
14,Hardswish,0.6151344503469812,0,4,0,2,2,3,off,0.0005394280691518642,5,60.939964294433594,-1.3144736289978027,-0.5703316330909729,14,1688913317.5336382,1688913368.280059,60.939964294433594,76.11465454101562,0.5703316330909729,72.13740539550781,43.66103744506836,4891.8779296875,1.3144736289978027
15,Mish,0.5307905073640099,2,2,0,1,3,3,on,0.00023229465658666836,132,91.92704772949219,-2.75406813621521,-0.5914065837860107,15,1688913317.541325,1688914849.649365,91.92704772949219,93.56694793701172,0.5914065837860107,84.54718017578125,92.64068603515625,153038.84375,2.75406813621521
16,Hardswish,0.43984645163024594,0,3,1,3,1,3,off,0.0004601426435379223,73,76.6395492553711,-1.2483479976654053,-0.11480297893285751,16,1688913317.5486236,1688913860.2522671,76.6395492553711,76.81201171875,0.11480297893285751,17.409751892089844,81.25971221923828,54083.7890625,1.2483479976654053
17,Hardswish,0.8274823585506541,3,2,4,3,2,4,off,0.0005723440169083625,163,76.87843322753906,-2.791250467300415,-0.550395131111145,17,1688913317.5558622,1688915964.0093653,76.87843322753906,95.54515838623047,0.550395131111145,86.99945831298828,91.8974838256836,264481.0,2.791250467300415
