,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.39868553257580375,0,0,2,4,1,0,off,0.000659064303067485,79,72.0063705444336,-2.6102335453033447,-0.33268865942955017,0,1688913326.9271934,1688914171.509076,72.0063705444336,78.98727416992188,0.33268865942955017,41.21291732788086,68.6257095336914,84155.515625,2.6102335453033447
1,Hardswish,0.470683056000794,1,4,2,3,3,0,on,0.0009895038948428943,166,85.05040740966797,-1.7032520771026611,-0.32044389843940735,1,1688913333.889501,1688914790.4506836,85.05040740966797,62.15027618408203,0.32044389843940735,47.265201568603516,76.64742279052734,145326.96875,1.7032520771026611
2,ReLU,0.8760569054041857,2,4,3,4,0,0,on,0.00044900281552877206,61,62.72649002075195,-3.0406453609466553,-0.3800956904888153,2,1688913333.4908593,1688913970.8709285,62.72649002075195,81.42027282714844,0.3800956904888153,43.9224853515625,79.55171203613281,63470.75390625,3.0406453609466553
3,Hardswish,0.3159903043958701,3,4,0,4,4,4,on,0.00039491400256170444,99,78.54808044433594,-2.4035487174987793,-0.10404462367296219,3,1688913333.9502935,1688914918.1970448,78.54808044433594,88.75753784179688,0.10404462367296219,12.317716598510742,84.08281707763672,158022.0,2.4035487174987793
4,Mish,0.11646796658496293,4,1,0,0,1,3,on,0.000755663728956196,182,93.4609146118164,-2.048069477081299,-0.10066784173250198,4,1688913333.9644773,1688915126.2009664,93.4609146118164,92.6317367553711,0.10066784173250198,12.933225631713867,92.92972564697266,178898.03125,2.048069477081299
5,Hardswish,0.6700366961551922,0,1,4,1,2,2,on,0.0004455799433233595,42,63.89908981323242,-1.588529109954834,-0.4424401521682739,5,1688913333.8348742,1688913769.1011896,63.89908981323242,72.69607543945312,0.4424401521682739,73.4272232055664,79.42267608642578,43097.16796875,1.588529109954834
6,Mish,0.9724536667823683,4,1,3,0,2,1,on,0.0007646935020844167,22,56.6639404296875,-1.6543946266174316,-0.5579193234443665,6,1688913333.8571963,1688913608.4874854,56.6639404296875,66.11570739746094,0.5579193234443665,43.18324279785156,56.891258239746094,27123.876953125,1.6543946266174316
7,ReLU,0.0038534069335233348,3,2,1,0,2,4,off,0.00013657738349768446,47,92.36726379394531,-1.8514422178268433,-0.6833779215812683,7,1688913333.8701751,1688913844.6436293,92.36726379394531,94.42366790771484,0.6833779215812683,85.53206634521484,91.43927764892578,50665.890625,1.8514422178268433
8,ReLU,0.38104341026358063,4,4,0,4,0,3,off,0.00092095285646587,168,84.79132843017578,-1.8060120344161987,-0.11402431130409241,8,1688913333.9960644,1688914856.31103,84.79132843017578,88.49993133544922,0.11402431130409241,12.974255561828613,87.29853057861328,151815.875,1.8060120344161987
9,Hardswish,0.1752674224546648,1,1,4,4,1,0,on,0.0007435859742297221,43,83.87381744384766,-1.806777000427246,-0.054565127938985825,9,1688913334.0566351,1688913606.5514355,83.87381744384766,76.7454833984375,0.054565127938985825,8.88188648223877,71.70352935791016,26736.857421875,1.806777000427246
10,Hardswish,0.5267256275951895,0,3,4,4,0,1,on,0.0008863790472338473,15,47.08304977416992,-1.437601923942566,-0.08983942866325378,10,1688913334.1268458,1688913540.4348779,47.08304977416992,63.65352249145508,0.08983942866325378,13.162097930908203,63.34935760498047,20081.826171875,1.437601923942566
11,ReLU,0.44229602072918217,3,0,0,4,0,0,off,0.0005275527215966542,58,44.58940124511719,-1.605228304862976,-0.10997788608074188,11,1688913334.1938562,1688913730.289559,44.58940124511719,74.38046264648438,0.10997788608074188,11.84313678741455,46.75138854980469,39210.98046875,1.605228304862976
12,Mish,0.34829169580964614,1,3,2,3,2,3,off,0.0006809086047956517,99,83.97193145751953,-4.137079238891602,-0.6111531257629395,12,1688913334.0864818,1688914999.6719022,83.97193145751953,87.02841186523438,0.6111531257629395,126.30506134033203,84.2056884765625,166159.4375,4.137079238891602
13,Mish,0.8884739063157265,2,1,0,4,0,4,on,0.0004353193956683958,130,87.20472717285156,-2.315338373184204,-0.31665167212486267,13,1688913334.3505516,1688914704.816026,87.20472717285156,91.34001922607422,0.31665167212486267,39.8896369934082,77.91439056396484,136865.28125,2.315338373184204
14,ReLU,0.905065244557251,1,2,2,2,4,1,on,0.0004496078513207001,34,68.407470703125,-2.2065351009368896,-0.6133203506469727,14,1688913334.3094268,1688913842.7074256,68.407470703125,77.5815200805664,0.6133203506469727,84.37335968017578,44.666107177734375,50474.30859375,2.2065351009368896
15,ReLU,0.7774468413612166,2,4,0,3,4,2,off,0.000231483826455956,143,91.07209777832031,-2.591386318206787,-0.6098092794418335,15,1688913334.3248985,1688915267.6725216,91.07209777832031,95.4122543334961,0.6098092794418335,74.45008087158203,90.6930923461914,192784.96875,2.591386318206787
16,Hardswish,0.5856366831501183,0,3,3,0,1,3,on,0.0006101068037214057,191,91.5072021484375,-1.3077205419540405,-0.11021804809570312,16,1688913334.328623,1688915221.48823,91.5072021484375,95.02674102783203,0.11021804809570312,17.622482299804688,93.79505920410156,188145.125,1.3077205419540405
17,Mish,0.12372719491359734,4,0,2,3,1,1,off,0.0009647351400941701,115,86.60541534423828,-3.3088772296905518,-0.3732423782348633,17,1688913334.3319433,1688915130.0449903,86.60541534423828,93.03370666503906,0.3732423782348633,61.89680099487305,84.59516143798828,179084.5625,3.3088772296905518
18,Mish,0.5601688862277542,0,1,4,4,0,3,on,0.0005648277441739275,7,52.6999397277832,-2.437277317047119,-0.10439233481884003,18,1688913334.3625169,1688913419.5323052,52.6999397277832,79.5105972290039,0.10439233481884003,12.431509971618652,59.400760650634766,8400.9541015625,2.437277317047119
19,Mish,0.1827882409182835,4,2,4,0,2,0,on,0.0008057720985697283,98,79.6761703491211,-3.2595980167388916,-0.6804745197296143,19,1688913334.3410442,1688914769.9674423,79.6761703491211,89.974609375,0.6804745197296143,90.59062957763672,79.78063201904297,143083.828125,3.2595980167388916
20,Hardswish,0.6983872161333653,2,0,4,4,1,1,off,0.00013517473133883628,49,82.71870422363281,-1.6523000001907349,-0.3204079568386078,20,1688913334.3479168,1688913693.2465298,82.71870422363281,81.68779754638672,0.3204079568386078,37.03999328613281,82.4944076538086,35507.80859375,1.6523000001907349
21,Hardswish,0.20268263730567543,1,3,1,2,3,4,on,0.000455632581851586,21,49.79190444946289,-1.7052335739135742,-0.4174860119819641,21,1688913334.3537726,1688913538.320553,49.79190444946289,78.03221893310547,0.4174860119819641,48.931156158447266,76.68751525878906,19829.021484375,1.7052335739135742
22,ReLU,0.7566601678224435,0,4,0,3,0,3,off,0.00032214466219825024,192,94.22635650634766,-1.5383230447769165,-0.1450124830007553,22,1688913334.335179,1688914856.1383376,94.22635650634766,96.75729370117188,0.1450124830007553,13.341445922851562,91.3979263305664,151805.875,1.5383230447769165
23,ReLU,0.6584060204829314,2,3,4,0,0,1,off,0.0009046600220271231,27,37.69558334350586,-1.2423404455184937,-0.41203397512435913,23,1688913334.3444562,1688913613.2336655,37.69558334350586,43.1807975769043,0.41203397512435913,41.22344970703125,25.09208106994629,27395.236328125,1.2423404455184937
24,Hardswish,0.5575419187330212,4,2,4,3,2,4,off,0.00041701633516175163,87,82.88024139404297,-2.7968618869781494,-0.4987545609474182,24,1688913334.3566506,1688914599.8357553,82.88024139404297,90.81363677978516,0.4987545609474182,91.62244415283203,66.2376480102539,126088.203125,2.7968618869781494
25,ReLU,0.8967328862292097,0,1,4,2,3,2,off,0.0009532638340375291,120,24.52163314819336,-2.258697748184204,-0.5493413209915161,25,1688913333.9930897,1688914575.2222457,24.52163314819336,55.32550048828125,0.5493413209915161,71.6869125366211,55.671958923339844,123744.4609375,2.258697748184204
26,ReLU,0.05889399584020418,1,4,4,1,3,0,off,0.0009376802880744924,82,77.33548736572266,-1.5791059732437134,-0.12919631600379944,27,1688913334.0134861,1688914122.2951953,77.33548736572266,91.1683120727539,0.12919631600379944,10.711946487426758,75.08441925048828,78332.71875,1.5791059732437134
27,Hardswish,0.7351851453452712,0,1,3,4,2,3,off,0.00035135195989249927,101,58.501319885253906,-1.5962597131729126,-0.2673189043998718,28,1688913334.3782306,1688914538.6952612,58.501319885253906,93.55815887451172,0.2673189043998718,47.55020523071289,65.19149017333984,119893.3828125,1.5962597131729126
28,Hardswish,0.6179517793214179,2,4,4,0,1,3,on,0.0008098155360225931,192,81.8329849243164,-2.3847920894622803,-0.3801121711730957,29,1688913334.3815684,1688915393.0534666,81.8329849243164,94.38220977783203,0.3801121711730957,43.2287712097168,91.17021179199219,205299.0,2.3847920894622803
29,Hardswish,0.2365537124126802,1,1,4,3,3,1,on,0.00046845723384878406,50,44.73720169067383,-1.6022891998291016,-0.1306609809398651,30,1688913334.3652763,1688913724.0798962,44.73720169067383,79.96322631835938,0.1306609809398651,14.60132884979248,53.28323745727539,38631.8046875,1.6022891998291016
30,Mish,0.20104050138452312,0,4,4,3,0,3,on,0.0007298215161698541,72,65.97604370117188,-2.7492470741271973,-0.13475395739078522,31,1688913334.3596103,1688914367.476077,65.97604370117188,86.63553619384766,0.13475395739078522,14.984725952148438,75.17585754394531,102798.71875,2.7492470741271973
31,Mish,0.9550029136065472,1,4,2,4,1,3,off,0.00012480819508666664,88,74.5873794555664,-2.5105810165405273,-0.34367403388023376,32,1688913334.3685918,1688914566.5087678,74.5873794555664,92.08676147460938,0.34367403388023376,46.69868850708008,86.14414978027344,122643.7890625,2.5105810165405273
32,ReLU,0.961679559854643,0,0,0,0,4,2,off,0.0007177693921955096,194,84.96826171875,-1.663507103919983,-0.31431999802589417,33,1688913334.3747518,1688914996.92645,84.96826171875,98.97677612304688,0.31431999802589417,43.123966217041016,88.98433685302734,165686.25,1.663507103919983
33,Hardswish,0.3563090931490206,3,4,1,1,0,2,off,0.000770281948466526,180,92.11280822753906,-1.7487579584121704,-0.3414960205554962,34,1688913334.3843815,1688915152.9300883,92.11280822753906,97.24598693847656,0.3414960205554962,47.796775817871094,90.50914001464844,181516.71875,1.7487579584121704
34,Mish,0.5618977228665024,3,3,2,0,3,3,on,1.2321287735045449e-05,135,94.7088851928711,-2.455392360687256,-0.5737539529800415,35,1688913334.3906276,1688915130.955655,94.7088851928711,95.09754180908203,0.5737539529800415,51.40459060668945,94.1507339477539,179175.796875,2.455392360687256
35,Mish,0.8324899372647921,0,2,0,1,2,4,on,0.0006332868269755129,110,49.07494354248047,-2.871004581451416,-0.4935775101184845,36,1688913334.387321,1688914448.5051124,49.07494354248047,82.83697509765625,0.4935775101184845,61.11378479003906,87.37266540527344,111041.1640625,2.871004581451416
36,Hardswish,0.5508477916029012,3,0,1,4,2,3,on,0.0008288284649895902,109,75.6688232421875,-2.329286813735962,-0.18844056129455566,37,1688913334.39431,1688914601.7447958,75.6688232421875,76.92327117919922,0.18844056129455566,58.35222625732422,78.49179077148438,126223.5546875,2.329286813735962
37,ReLU,0.8213161799094159,0,3,1,0,1,3,off,0.0006022062399747779,99,70.80580139160156,-1.231259822845459,-0.10969635844230652,38,1688913334.0386567,1688914067.3855255,70.80580139160156,64.59963989257812,0.10969635844230652,13.286933898925781,62.77785873413086,72808.7734375,1.231259822845459
38,Hardswish,0.07646262330290073,4,0,3,3,0,2,off,0.0009269945155702855,195,91.38105010986328,-1.5737096071243286,-0.37486106157302856,39,1688913334.40061,1688915391.6849005,91.38105010986328,99.28047180175781,0.37486106157302856,54.97481155395508,93.64002227783203,205183.75,1.5737096071243286
39,ReLU,0.1343185212028037,3,3,1,4,0,4,on,0.00031662321754496103,60,88.1158447265625,-1.5981754064559937,-0.12342345714569092,40,1688913334.3974214,1688913963.6396275,88.1158447265625,89.90309143066406,0.12342345714569092,15.098148345947266,86.01886749267578,62379.453125,1.5981754064559937
40,Mish,0.03460845480064007,0,0,1,0,2,2,off,0.0002799124428462959,50,87.97869110107422,-2.417393207550049,-0.5911378264427185,41,1688913334.4032614,1688913848.6919978,87.97869110107422,93.55550384521484,0.5911378264427185,80.56588745117188,88.26598358154297,50866.6171875,2.417393207550049
41,ReLU,0.9398054504474818,2,1,0,4,3,1,on,9.001092527097101e-05,27,82.65230560302734,-1.4377291202545166,-0.26561567187309265,42,1688913334.069414,1688913625.8358352,82.65230560302734,83.96105194091797,0.26561567187309265,42.48897933959961,43.28825378417969,28806.91015625,1.4377291202545166
42,ReLU,0.23143972487971,4,3,3,4,3,1,off,0.0003512299015624432,136,87.70401000976562,-2.116323947906494,-0.14555016160011292,43,1688913334.406719,1688915132.7873669,87.70401000976562,95.29215240478516,0.14555016160011292,17.89432144165039,89.56716918945312,179295.21875,2.116323947906494
43,Hardswish,0.6286736126781178,4,2,1,2,3,2,on,0.0004988829602593558,139,29.558345794677734,-2.2735743522644043,-0.6534394025802612,44,1688913334.409926,1688914753.145763,29.558345794677734,84.48004150390625,0.6534394025802612,86.60096740722656,88.7635269165039,141698.609375,2.2735743522644043
44,Mish,0.5323064666479363,2,3,1,4,2,1,off,1.1028131505409752e-05,70,93.79873657226562,-3.2095682621002197,-0.5884333848953247,45,1688913334.4157865,1688914368.4367661,93.79873657226562,94.73993682861328,0.5884333848953247,89.84029388427734,92.77572631835938,102860.140625,3.2095682621002197
45,ReLU,0.8955413709338916,2,2,2,2,3,3,off,0.00025743143819962846,52,68.79312896728516,-1.9268481731414795,-0.8365815877914429,46,1688913334.412379,1688913807.9137866,68.79312896728516,89.73204803466797,0.8365815877914429,114.98332977294922,78.5290298461914,46820.609375,1.9268481731414795
46,ReLU,0.8092387695870946,4,2,4,0,4,3,off,0.0002106181601524428,82,87.85308837890625,-2.692434549331665,-0.39549413323402405,47,1688913334.4222383,1688914307.3159764,87.85308837890625,91.24907684326172,0.39549413323402405,55.67131042480469,82.31353759765625,96836.1171875,2.692434549331665
47,Mish,0.12904111803016452,0,1,1,4,1,4,on,0.000560151692752248,89,81.53543853759766,-2.16709041595459,-0.08871804922819138,49,1688913334.107332,1688914284.8471262,81.53543853759766,89.06036376953125,0.08871804922819138,11.033413887023926,85.32272338867188,94623.3046875,2.16709041595459
48,Mish,0.35632121058877547,2,0,0,4,1,3,off,0.000553723803484178,29,57.04113006591797,-2.1676523685455322,-0.3570786118507385,50,1688913334.4257298,1688913727.0811148,57.04113006591797,87.78706359863281,0.3570786118507385,43.22540283203125,65.3301010131836,38693.34765625,2.1676523685455322
49,Mish,0.6276145250869279,0,0,4,0,4,4,off,0.0005376865676380219,16,46.5396614074707,-2.3949623107910156,-0.08259450644254684,51,1688913334.1206195,1688913593.9693644,46.5396614074707,77.91148376464844,0.08259450644254684,8.639667510986328,32.072635650634766,25535.578125,2.3949623107910156
50,Hardswish,0.8071149853870458,3,2,2,2,0,3,off,0.000968423219222231,162,78.27059936523438,-1.8571065664291382,-0.6381614208221436,52,1688913334.4374747,1688915100.508205,78.27059936523438,62.36677932739258,0.6381614208221436,88.67020416259766,72.04075622558594,176079.84375,1.8571065664291382
51,Mish,0.474277902872568,1,4,1,1,0,0,off,0.00010774902446730531,132,90.67569732666016,-2.2201688289642334,-0.0997573658823967,53,1688913334.4284127,1688914638.890276,90.67569732666016,82.33798217773438,0.0997573658823967,9.613500595092773,88.23003387451172,129916.7578125,2.2201688289642334
52,Mish,0.36860196443313575,0,1,2,3,4,3,off,0.00011684477036080162,155,94.06820678710938,-2.6874635219573975,-0.36232122778892517,54,1688913334.4312806,1688915441.381082,94.06820678710938,97.33747100830078,0.36232122778892517,52.32460403442383,92.13794708251953,210158.015625,2.6874635219573975
53,ReLU,0.9182594389168617,2,2,0,2,3,3,off,0.0003248083079234067,39,69.05291748046875,-2.0425984859466553,-0.72038334608078,55,1688913334.4402199,1688913751.014244,69.05291748046875,90.05886840820312,0.72038334608078,95.99076843261719,66.36103820800781,41240.16796875,2.0425984859466553
54,Hardswish,0.1862282746028166,3,1,1,4,1,0,on,0.0005809681059975233,174,92.04986572265625,-1.5054622888565063,-0.08964797854423523,56,1688913334.443837,1688914488.5852263,92.04986572265625,90.98623657226562,0.08964797854423523,13.016383171081543,89.78272247314453,114861.421875,1.5054622888565063
55,Hardswish,0.06916202450202656,1,3,0,1,1,4,on,1.4800230561406088e-05,174,93.76131439208984,-1.3870927095413208,-0.09801279008388519,57,1688913334.4468782,1688914755.4096997,93.76131439208984,97.00870513916016,0.09801279008388519,11.516223907470703,92.82150268554688,141550.921875,1.3870927095413208
56,Hardswish,0.057622316090800256,4,2,4,1,4,4,on,3.9853768724863746e-05,60,89.40109252929688,-2.8377685546875,-0.34770461916923523,58,1688913334.4600394,1688914293.9488292,89.40109252929688,90.28438568115234,0.34770461916923523,52.52182388305664,87.11804962158203,95841.5078125,2.8377685546875
57,Hardswish,0.0760017206701051,3,1,1,4,0,3,off,0.0009800824999914028,18,78.61335754394531,-1.5631195306777954,-0.09897369146347046,59,1688913334.4526927,1688913497.428141,78.61335754394531,73.78514099121094,0.09897369146347046,13.758859634399414,70.9243392944336,15737.7373046875,1.5631195306777954
58,Mish,0.845303552530061,3,0,1,1,3,1,off,0.000230809266036372,185,91.53691864013672,-2.9316680431365967,-0.12845379114151,60,1688913334.4566445,1688915555.1342793,91.53691864013672,90.588623046875,0.12845379114151,12.315157890319824,84.05704498291016,221714.640625,2.9316680431365967
59,Hardswish,0.8150945507380934,2,3,3,2,1,4,on,0.0007963079958514819,163,55.689517974853516,-2.4700429439544678,-0.7088409066200256,61,1688913334.4633114,1688915486.0050852,55.689517974853516,87.14435577392578,0.7088409066200256,72.28433990478516,85.18339538574219,214600.0625,2.4700429439544678
60,ReLU,0.34659892583011165,2,2,2,4,1,4,on,0.0008005726738037414,13,60.19674301147461,-1.653704047203064,-0.8100283741950989,62,1688913334.1645503,1688913500.0688353,60.19674301147461,79.33258056640625,0.8100283741950989,106.8436050415039,50.42296600341797,16075.8779296875,1.653704047203064
61,ReLU,0.2951137040406282,0,3,3,3,3,4,off,0.0002700177418596913,157,93.27132415771484,-1.647110104560852,-0.162430539727211,63,1688913334.4668922,1688915057.2986498,93.27132415771484,97.27579498291016,0.162430539727211,20.27312469482422,91.13497161865234,171761.40625,1.647110104560852
62,Hardswish,0.20355747121201245,0,3,3,3,2,2,on,0.000985277129242167,121,87.30541229248047,-1.7293732166290283,-0.6139927506446838,64,1688913334.4707112,1688914558.12917,87.30541229248047,88.48656463623047,0.6139927506446838,81.5064468383789,70.32768249511719,121822.25,1.7293732166290283
63,Hardswish,0.18885953501633723,2,0,1,2,1,1,off,0.0003560834946237989,195,79.59479522705078,-1.380170464515686,-0.5500258207321167,65,1688913334.4794054,1688914686.5734792,79.59479522705078,94.21522521972656,0.5500258207321167,90.48516082763672,82.40748596191406,134739.140625,1.380170464515686
64,ReLU,0.3309391442265532,4,3,4,2,2,4,on,0.0005596904449296441,43,66.92730712890625,-2.7004032135009766,-0.5764654278755188,66,1688913334.4857428,1688913978.1104348,66.92730712890625,78.44392395019531,0.5764654278755188,74.45016479492188,61.9632568359375,63882.87890625,2.7004032135009766
