,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Hardswish,0.6700548753823463,1,3,0,4,0,3,off,0.0005729475028052,198,94.24107360839844,-1.2674424648284912,-0.1125307455658912,3,0.2603006362915039,1704.6114950180054,1688445078.6047094,1688446782.955153,94.24107360839844,95.42813110351562,0.1125307455658912,14.471879005432127,93.75618743896484,170190.5,1.2674424648284912
1,Hardswish,0.6998606912062856,0,2,3,0,1,1,off,0.0006782023720057,34,52.87626647949219,-1.236875295639038,-0.4569308161735534,10,0.2611982822418213,498.712628364563,1688445078.6056108,1688445577.0558133,52.87626647949219,72.75675201416016,0.4569308161735534,55.991119384765625,49.14859390258789,49549.109375,1.236875295639038
2,Mish,0.2684110016921536,1,4,1,1,4,1,on,0.0001222583845755,108,58.64910507202149,-2.6333580017089844,-0.0932212322950363,12,0.260866641998291,1265.7773611545565,1688445078.6052969,1688446344.1212368,58.64910507202149,24.16129302978516,0.0932212322950363,8.509916305541992,48.56709289550781,126123.421875,2.6333580017089844
3,Mish,0.0114557239429719,2,0,0,0,2,3,on,0.0004628479487082,77,92.729736328125,-2.278676986694336,-0.5467490553855896,13,0.2720823287963867,844.603601694107,1688445078.61649,1688445922.947533,92.729736328125,93.13917541503906,0.5467490553855896,85.48101806640625,91.99114990234376,84088.765625,2.278676986694336
4,Hardswish,0.4469162828359901,3,2,0,2,1,3,on,5.658372402519736e-05,123,92.07678985595705,-1.4122469425201416,-0.4098019003868103,14,0.270118236541748,1064.4103708267212,1688445078.6145194,1688446142.7543209,92.07678985595705,94.86973571777344,0.4098019003868103,81.9565658569336,92.60173797607422,106156.953125,1.4122469425201416
5,Mish,0.8008982503633475,4,4,3,2,2,2,on,0.0001910260896486,24,77.65308380126953,-3.425259113311768,-0.6198921799659729,15,0.2645256519317627,575.0882279872894,1688445078.608932,1688445653.4320984,77.65308380126953,88.38629150390625,0.6198921799659729,89.23184967041016,78.53290557861328,57137.46484375,3.425259113311768
6,ReLU,0.8101084974846475,1,3,4,3,4,4,off,0.0007063081384698,68,31.3989315032959,-2.417518854141236,-0.0709312260150909,16,0.2708010673522949,865.7968831062317,1688445078.6152074,1688445944.1401134,31.3989315032959,62.31251907348633,0.0709312260150909,12.188222885131836,58.8114013671875,86271.5546875,2.417518854141236
7,Hardswish,0.6097913705747952,2,0,1,3,1,3,off,0.0002821592223793,63,80.9193115234375,-1.6511856317520142,-0.3952217400074005,18,0.263916015625,484.29211592674255,1688445078.6083255,1688445562.6351714,80.9193115234375,90.98109436035156,0.3952217400074005,44.77259063720703,73.98339080810547,48153.4140625,1.6511856317520142
8,Hardswish,0.3916826232567003,2,4,4,2,0,2,on,4.288320643905542e-05,76,89.89018249511719,-2.5086629390716557,-0.794677734375,19,0.2782201766967773,929.995877981186,1688445078.6226294,1688446008.3398128,89.89018249511719,91.73228454589844,0.794677734375,107.2558135986328,82.7210464477539,92715.125,2.5086629390716557
9,Hardswish,0.8940964692557936,1,0,0,0,2,3,on,0.0002485478241758,105,67.8552017211914,-0.7906680107116699,-0.2958080172538757,2,0.2608973979949951,737.496773481369,1688445078.6053278,1688445815.8401282,67.8552017211914,92.45726013183594,0.2958080172538757,46.53852081298828,80.13654327392578,73289.890625,0.7906680107116699
