p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
ReLU,0.7439422250575022,1,0,2,0,2,0,on,0.000798703593250346,172,54.39876174926758,-2.247556686401367,-0.6455320715904236,119,0.5679056644439697,1694.1344628334045,1688950919.9832532,1688952613.5489173,54.39876174926758,63.04430389404297,0.6455320715904236,77.61854553222656,90.83866882324219,168788.734375,2.247556686401367
ReLU,0.5449555733093416,0,2,2,2,1,1,off,0.0009941326986118045,170,84.7992172241211,-1.5868746042251587,-0.5172511339187622,0,0.402101993560791,1376.720478057861,1688950919.817447,1688952296.1353505,84.7992172241211,59.245853424072266,0.5172511339187622,88.2985610961914,91.13557434082033,137193.703125,1.5868746042251587
Mish,0.36846990002980023,0,0,4,2,0,3,off,0.0009363019951279932,21,47.823341369628906,-2.6827125549316406,-0.3031107783317566,1,0.4021892547607422,279.3648293018341,1688950919.8175447,1688951198.779693,47.823341369628906,70.23436737060547,0.3031107783317566,45.23494338989258,51.71879959106445,27326.7734375,2.6827125549316406
Hardswish,0.15036643187518903,0,2,2,3,2,0,off,0.0003346921237282467,50,92.44227600097656,-1.3666480779647827,-0.8149198889732361,10,0.4338810443878174,499.17817974090576,1688950919.8492236,1688951418.5921242,92.44227600097656,93.02745056152344,0.8149198889732361,107.21290588378906,87.19041442871094,49338.78125,1.3666480779647827
Hardswish,0.9697073037122496,4,4,1,4,3,1,on,0.0006097354147534081,100,66.0733413696289,-2.489267349243164,-0.10826735198497772,101,0.5493459701538086,1018.1820650100708,1688950919.964686,1688951937.5969093,66.0733413696289,77.24468994140625,0.10826735198497772,10.645980834960938,68.85009002685547,101247.453125,2.489267349243164
Mish,0.907428168998708,3,1,1,0,0,2,on,0.0007962439173697828,117,66.25154876708984,-2.284179449081421,-0.32547831535339355,102,0.5493807792663574,1218.0312235355375,1688950919.9647138,1688952137.4460936,66.25154876708984,60.47787094116211,0.32547831535339355,43.04335403442383,84.673828125,121194.65625,2.284179449081421
ReLU,0.6977594503886702,3,4,4,4,4,3,off,0.0006030831211998088,84,47.840484619140625,-2.2892022132873535,-0.1929837167263031,103,0.5522511005401611,1207.719916820526,1688950919.9675865,1688952127.1347811,47.840484619140625,79.943115234375,0.1929837167263031,14.330269813537598,61.163448333740234,120146.1640625,2.2892022132873535
Hardswish,0.9352275108657054,1,3,3,1,1,1,off,0.000986910142754084,109,34.003761291503906,-1.0881578922271729,-0.1194472387433052,104,0.5532572269439697,1143.2689716815948,1688950919.9685946,1688952062.6838436,34.003761291503906,37.70857238769531,0.1194472387433052,13.62130641937256,32.951148986816406,113746.2265625,1.0881578922271729
Hardswish,0.09096351251061864,1,1,1,1,1,1,off,0.00039859501479918663,80,31.619035720825195,-0.9843719005584716,-0.07199677079916,107,0.5577516555786133,431.2058894634247,1688950919.9730916,1688951350.620017,31.619035720825195,27.724084854125977,0.07199677079916,9.206830024719238,37.45353698730469,42505.03125,0.9843719005584716
ReLU,0.16889512089303765,2,2,2,3,4,4,on,0.000974585951844598,15,73.46280670166016,-2.470191240310669,-0.8551504611968994,108,0.558638334274292,238.15491223335263,1688950919.973975,1688951157.5690086,73.46280670166016,82.79640197753906,0.8551504611968994,103.31925201416016,41.50343704223633,23184.673828125,2.470191240310669
Hardswish,0.8525000051507019,1,1,1,2,3,4,on,0.00023704150535017984,76,82.16290283203125,-1.6803940534591677,-0.3448069989681244,109,0.5597395896911621,644.7061257362366,1688950919.9750807,1688951564.1209772,82.16290283203125,83.1513671875,0.3448069989681244,42.42361068725586,83.35052490234375,63843.82421875,1.6803940534591677
Mish,0.3101793949344367,2,1,3,0,2,3,off,0.00033173804221975627,75,89.46239471435547,-2.992348909378052,-0.7384400367736816,11,0.4355738162994385,971.642914056778,1688950919.850912,1688951891.057794,89.46239471435547,93.60350036621094,0.7384400367736816,90.42379760742188,86.42063903808594,96641.1015625,2.992348909378052
Mish,0.33808790791748095,0,0,4,3,1,2,off,0.0008625560868369442,61,51.46989059448242,-3.0276336669921875,-0.34670335054397583,110,0.5597317218780518,958.1749246120452,1688950919.975072,1688951877.5897858,51.46989059448242,81.38750457763672,0.34670335054397583,47.58121490478515,51.96647262573242,95198.4765625,3.0276336669921875
Mish,0.5271214748830014,3,4,1,2,1,0,off,0.0002774266464231362,46,81.35050201416016,-2.8019964694976807,-0.3986396789550781,111,0.5591392517089844,641.1415750980377,1688950919.9744723,1688951560.5564373,81.35050201416016,89.24261474609375,0.3986396789550781,49.13432312011719,71.84927368164062,63491.9140625,2.8019964694976807
ReLU,0.7149788739206077,3,1,4,3,0,0,off,0.00013936197733264047,18,81.17213439941406,-1.331016182899475,-0.16397219896316528,112,0.5613689422607422,164.9666028022766,1688950919.9767113,1688951084.38144,81.17213439941406,89.0052719116211,0.16397219896316528,15.040308952331545,46.2055549621582,15887.783203125,1.331016182899475
Hardswish,0.5042179388245054,4,1,2,1,4,3,off,0.0001681397664600695,138,92.44621276855467,-2.119638442993164,-0.3068009912967682,113,0.5652782917022705,1476.0699999332428,1688950919.9806137,1688952395.484842,92.44621276855467,94.15142822265624,0.3068009912967682,46.8838996887207,90.33749389648438,146980.328125,2.119638442993164
Hardswish,0.9621875160306294,0,4,4,3,2,4,off,0.0003696963016007779,31,57.84962463378906,-2.376349925994873,-0.23616953194141388,114,0.5651640892028809,379.828887462616,1688950919.9805014,1688951299.243066,57.84962463378906,83.54466247558594,0.23616953194141388,45.52425765991211,68.1179428100586,37445.2734375,2.376349925994873
Hardswish,0.31276886615610816,0,2,3,4,1,4,on,0.0009768039609630583,41,39.26231384277344,-2.1030430793762207,-0.47188663482666016,115,0.5659136772155762,448.2691366672516,1688950919.9812498,1688951367.683986,39.26231384277344,49.334224700927734,0.47188663482666016,56.386131286621094,67.89815521240234,44242.9609375,2.1030430793762207
ReLU,0.981357532933144,2,1,3,2,4,3,off,0.0009848886164285666,73,13.324079513549805,-2.8055150508880615,-0.735375702381134,116,0.5662190914154053,1009.978931427002,1688950919.9815586,1688951929.3938055,13.324079513549805,20.539695739746097,0.735375702381134,79.77009582519531,31.396690368652344,100372.6484375,2.8055150508880615
ReLU,0.8729547715122675,0,2,3,4,2,2,off,0.0005221240333516279,80,71.13768768310547,-2.0106728076934814,-0.8407184481620789,117,0.5666513442993164,920.3361039161682,1688950919.9819922,1688951839.7509675,71.13768768310547,85.71881103515625,0.8407184481620789,101.71245574951172,62.10246276855469,91449.578125,2.0106728076934814
ReLU,0.7587255857885754,3,4,4,1,0,3,on,0.0008558625258420065,39,23.43577003479004,-1.854963302612305,-0.14749442040920258,118,0.5668971538543701,376.4606056213379,1688950919.9822345,1688951295.8755505,23.43577003479004,33.38882827758789,0.14749442040920258,12.895341873168944,24.130586624145508,37031.578125,1.854963302612305
Mish,0.4886949293888906,2,4,1,3,2,1,on,0.0009518478210587276,70,52.540748596191406,-3.27709698677063,-0.7229059934616089,120,0.5695347785949707,1288.732185602188,1688950919.9848728,1688952208.146181,52.540748596191406,78.48780822753906,0.7229059934616089,90.78274536132812,70.41861724853516,128340.515625,3.27709698677063
ReLU,0.666491836947461,0,4,2,0,1,3,off,0.00015688458629829955,41,78.2750244140625,-1.4597636461257937,-0.32417118549346924,122,0.5758600234985352,346.86687088012695,1688950919.9911995,1688951266.2817204,78.2750244140625,89.58290100097656,0.32417118549346924,46.03281784057617,78.69889831542969,34096.87890625,1.4597636461257937
Hardswish,0.08679309382323905,2,1,3,0,0,1,on,0.0006148061964037542,133,91.3039093017578,-1.1543153524398804,-0.42704442143440247,123,0.5750088691711426,832.2357935905457,1688950919.9903443,1688951751.650627,91.3039093017578,92.34463500976562,0.42704442143440247,43.15534591674805,80.10696411132812,82605.546875,1.1543153524398804
Hardswish,0.232149268226187,1,1,4,0,2,3,off,0.0001673082969653395,147,92.94055938720705,-1.7942310571670532,-0.2864150106906891,124,0.5779945850372314,1328.175101995468,1688950919.9933372,1688952247.5899687,92.94055938720705,98.19794464111328,0.2864150106906891,50.57522964477539,90.28670501708984,132202.75,1.7942310571670532
Mish,0.28490315499227237,2,4,2,1,0,4,on,6.531138150635381e-05,35,87.42543029785156,-3.0205163955688477,-0.5430697798728943,126,0.584414005279541,469.9041774272918,1688950919.99975,1688951389.3182464,87.42543029785156,89.95708465576172,0.5430697798728943,80.95976257324219,88.15215301513672,46411.35546875,3.0205163955688477
Hardswish,0.7984578996283817,3,2,3,3,3,0,on,0.0009470254320717962,125,55.02420425415039,-1.867993116378784,-0.4523918926715851,127,0.58782958984375,1431.814075946808,1688950920.003164,1688952351.228888,55.02420425415039,71.45918273925781,0.4523918926715851,60.22084045410156,72.8904800415039,142572.09375,1.867993116378784
Mish,0.321282220517943,2,0,1,4,4,3,on,0.0007450868205191475,63,59.20191955566406,-2.446589231491089,-0.4039275646209717,129,0.5847170352935791,1044.5511627197266,1688950920.000056,1688951963.966026,59.20191955566406,86.00834655761719,0.4039275646209717,45.19779968261719,73.65077209472656,103858.3125,2.446589231491089
ReLU,0.29203978138194336,3,1,1,4,3,4,off,0.0005065787613534171,72,43.120941162109375,-1.7000341415405271,-0.12997540831565857,13,0.445631742477417,665.925440788269,1688950919.8609648,1688951585.3403258,43.120941162109375,84.95728302001953,0.12997540831565857,13.833913803100586,71.40547943115234,66051.578125,1.7000341415405271
Hardswish,0.3895987638267442,1,1,2,4,4,3,off,3.355003709108027e-05,7,47.779808044433594,-1.9847286939620972,-0.3251531422138214,130,0.5881245136260986,77.62505769729614,1688950920.003456,1688950997.0392258,47.779808044433594,86.72105407714844,0.3251531422138214,46.24713134765625,82.5071029663086,7181.2421875,1.9847286939620972
Mish,0.979046902884654,2,4,4,3,4,2,on,0.00012225169891230916,31,87.10038757324219,-3.011837959289551,-0.7030798196792603,131,0.5908026695251465,612.262128829956,1688950920.0061443,1688951531.6769977,87.10038757324219,91.12635040283205,0.7030798196792603,101.77913665771484,76.30048370361328,60600.3515625,3.011837959289551
ReLU,0.27131619845293653,2,3,2,4,1,4,on,0.0002738311829495894,119,91.40298461914062,-1.7403194904327393,-0.7200785875320435,132,0.5880117416381836,1351.5601172447205,1688950920.0033538,1688952270.9749763,91.40298461914062,94.64582061767578,0.7200785875320435,90.68753814697266,92.53135681152344,134528.421875,1.7403194904327393
ReLU,0.535490142129142,2,3,0,4,1,3,on,0.00019619282227768505,82,90.22905731201172,-1.4184712171554563,-0.3270344138145447,133,0.5892941951751709,771.6980609893799,1688950920.00463,1688951691.112947,90.22905731201172,93.97091674804688,0.3270344138145447,49.102806091308594,92.12635803222656,76560.9765625,1.4184712171554563
Hardswish,0.9389538192626208,2,1,4,4,3,0,on,0.0006119574260456882,27,31.538686752319336,-1.8238260746002195,-0.4170879125595093,135,0.5990345478057861,304.67490005493164,1688950920.0143752,1688951224.088922,31.538686752319336,80.74261474609375,0.4170879125595093,40.73384094238281,56.978267669677734,29847.654296875,1.8238260746002195
Hardswish,0.3737830767655696,2,1,1,2,4,1,on,0.0005371812633729961,94,59.932960510253906,-1.706602931022644,-0.6462025046348572,136,0.5929038524627686,925.9233589172364,1688950920.0082388,1688951845.3382246,59.932960510253906,83.9502182006836,0.6462025046348572,79.3891372680664,83.08497619628906,91961.7734375,1.706602931022644
