p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.7384184228983192,4,4,0,1,3,0,on,0.0001605082555419,93,81.85203552246094,-2.526524305343628,-0.1099855527281761,81,0.3720526695251465,1084.3899188041687,1691341309.450492,1691342393.4676187,0.1099855527281761,108127.9921875,2.526524305343628,12.657612800598145,81.85203552246094,91.06987762451172,85.22795867919922,False
ReLU,0.4929040956189067,2,0,0,1,0,1,on,0.0004914526254717,117,66.11408996582031,-0.7817875146865845,-0.3324911594390869,1,0.2835032939910888,732.262387752533,1691341309.3619397,1691342041.339567,0.3324911594390869,72949.8671875,0.7817875146865845,39.91465759277344,66.11408996582031,83.97700500488281,74.71219635009766,False
ReLU,0.3060259832808748,1,1,2,2,4,2,off,0.0009077787305343,41,52.800048828125,-1.7768430709838867,-0.7379653453826904,10,0.2961432933807373,463.3178944587707,1691341309.3745785,1691341772.395168,0.7379653453826904,46057.82421875,1.7768430709838867,90.24816131591795,52.800048828125,76.3996353149414,45.79821014404297,False
ReLU,0.4529799888051052,2,1,2,3,4,2,off,0.0003281526915969,6,44.92806243896485,-1.9169175624847408,-0.838065505027771,100,0.3888320922851562,80.35066866874695,1691341309.4672704,1691341389.4285965,0.838065505027771,7732.0517578125,1.9169175624847408,110.83795166015624,44.92806243896485,89.11616516113281,71.72022247314453,False
Hardswish,0.921753332767722,3,2,3,1,1,3,on,0.000809221847612,69,57.0856819152832,-1.4113900661468506,-0.469965785741806,103,0.3909997940063476,818.4080247879028,1691341309.4694366,1691342127.485995,0.469965785741806,81538.921875,1.4113900661468506,60.86317443847656,57.0856819152832,76.62322998046875,53.411415100097656,False
ReLU,0.798589710418742,3,1,3,0,4,3,off,1.473245337156202e-05,24,81.9928207397461,-1.571525812149048,-0.1709007024765014,107,0.3946201801300049,233.39971709251404,1691341309.4730575,1691341542.476853,0.1709007024765014,23026.3125,1.571525812149048,15.547245979309082,81.9928207397461,91.1205062866211,85.57255554199219,False
Hardswish,0.5980373368810624,1,4,0,0,0,3,on,0.0008712360770896,61,41.325103759765625,-1.067596673965454,-0.1000790372490882,11,0.299696683883667,438.8107073307037,1691341309.378132,1691341747.8886905,0.1000790372490882,43606.96484375,1.067596673965454,10.827953338623049,41.325103759765625,56.49752807617188,52.60670471191406,False
Mish,0.1040198437178662,0,4,2,1,0,1,off,0.0003506191900747,68,71.34748077392578,-2.175084352493286,-0.3567271530628204,112,0.3983457088470459,760.5520112514496,1691341309.476781,1691342069.6299677,0.3567271530628204,75767.515625,2.175084352493286,48.7625617980957,71.34748077392578,91.53460693359376,76.40970611572266,False
ReLU,0.7866928042647017,3,2,3,4,1,2,off,0.0005686310138274,83,32.75147247314453,-2.310279130935669,-0.4964628517627716,115,0.4009265899658203,988.3208680152892,1691341309.4793675,1691342297.3988256,0.4964628517627716,98517.46875,2.310279130935669,80.51810455322266,32.75147247314453,78.29885864257812,62.49454116821289,False
Hardswish,0.1517036177538282,4,0,4,1,3,3,on,0.0007531508161729,4,66.32564544677734,-1.8995336294174192,-0.1067977920174598,12,0.2952561378479004,48.90837550163269,1691341309.3736894,1691341357.9862795,0.1067977920174598,4613.97509765625,1.8995336294174192,12.642662048339844,66.32564544677734,79.29359436035156,68.57661437988281,False
ReLU,0.672520292070027,2,0,1,3,0,3,on,0.0008614045656151,54,31.84868431091309,-1.5952436923980713,-0.3959082365036011,122,18.860966205596924,414.6508560180664,1691341327.9393966,1691341723.728949,0.3959082365036011,39566.62890625,1.5952436923980713,45.35560989379883,31.84868431091309,22.19469833374023,66.3217544555664,False
Mish,0.8581965424459367,0,1,3,1,2,3,on,0.0005635303721755,48,59.2333984375,-2.631787776947021,-0.4058946669101715,124,48.95997071266174,790.5888879299164,1691341358.038405,1691342099.6669748,0.4058946669101715,74150.5859375,2.631787776947021,40.60740661621094,59.2333984375,75.54193115234375,38.94181442260742,False
Hardswish,0.9175046599503,2,2,0,4,1,2,on,0.0005368725782135,50,68.82526397705078,-1.7819148302078247,-0.7082177400588989,125,80.4019935131073,556.2875907421112,1691341389.4804275,1691341865.3656492,0.7082177400588989,47576.2109375,1.7819148302078247,85.28767395019531,68.82526397705078,82.22532653808594,52.64866256713867,False
Hardswish,0.3864197751065017,1,1,1,0,3,1,off,0.0007607279166731,64,17.27811622619629,-1.1208746433258057,-0.1036494076251983,126,112.54497385025024,552.4479796886444,1691341421.6234038,1691341861.5260434,0.1036494076251983,43977.9453125,1.1208746433258057,11.74985408782959,17.27811622619629,33.60035705566406,16.73099136352539,False
Mish,0.1451440931960437,4,1,2,2,3,0,on,0.0006691158688793,62,78.89167785644531,-3.243940114974976,-0.5614783763885498,127,114.20575833320618,986.086245059967,1691341423.2841914,1691342295.1642692,0.5614783763885498,87175.6796875,3.243940114974976,75.11624145507812,78.89167785644531,89.76466369628906,84.1734390258789,False
Hardswish,0.1871022279960888,3,0,0,3,0,0,off,0.000967657944063,57,61.91178894042969,-1.149617314338684,-0.1184457764029502,128,138.80584073066711,568.4061937332153,1691341447.8842747,1691341877.4842713,0.1184457764029502,42947.70703125,1.149617314338684,15.565471649169922,61.91178894042969,85.45294952392578,56.08422470092773,False
ReLU,0.6726363328479492,2,3,4,0,3,0,off,0.0005677116880038,49,39.64447021484375,-2.212071180343628,-0.4935777485370636,13,0.2998008728027344,487.4740934371948,1691341309.378236,1691341796.5520842,0.4935777485370636,48467.84765625,2.212071180343628,43.37470626831055,39.64447021484375,77.4243392944336,37.854759216308594,False
Mish,0.8235745770812226,1,2,1,4,2,1,off,0.0002135301121638,42,71.48274230957031,-2.915647029876709,-0.5254011750221252,134,312.061176776886,922.3125011920928,1691341621.1396072,1691342231.3905838,0.5254011750221252,61012.8046875,2.915647029876709,87.51602172851562,71.48274230957031,43.4334716796875,56.4304313659668,False
