,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,ReLU,0.4927641171852395,2,0,1,2,2,3,off,0.0005172874237006,88.09437561035156,-1.182602047920227,2,0.164501667022705,0.6548008918762207,1688012875.4656618,1688012875.955557
1,Mish,0.1714567683174867,2,4,3,4,2,4,on,0.0002784341760028,89.33817291259766,-4.269923210144043,0,0.163132905960083,0.6558105945587158,1688012875.464285,1688012875.9567225
2,ReLU,0.974790292943434,0,2,1,3,2,1,on,0.0004009519617023,84.2456283569336,-0.9908514022827148,1,0.1638076305389404,0.6290838718414307,1688012875.464963,1688012875.929997
3,Mish,0.5497875126567149,4,0,2,3,1,2,off,0.0007578837281647,87.63111114501953,-2.9674272537231445,3,0.1654090881347656,0.6330792903900146,1688012875.4665618,1688012875.9339993
4,ReLU,0.3963950040074591,4,3,1,2,0,1,on,0.0001326831118481,74.62205505371094,-1.2981534004211426,4,0.1657333374023437,0.6293082237243652,1688012875.4668877,1688012875.9302373
5,Hardswish,0.1585834339519755,0,2,1,2,1,3,off,0.000533049888695,87.7024917602539,-0.98936665058136,5,0.1670582294464111,0.63376784324646,1688012875.468211,1688012875.9346998
6,ReLU,0.4598933701091648,1,0,2,0,2,3,on,0.000363890606013,89.19232940673828,-0.97189599275589,15,0.7056329250335693,0.7291948795318604,1688012876.0067933,1688012876.0300846
7,ReLU,0.0873623906329472,0,1,1,3,3,4,off,0.0008969774900011,85.53890991210938,-1.1810322999954224,10,0.6782357692718506,0.7014865875244141,1688012875.9793787,1688012876.0025036
8,Mish,0.0229955138379081,2,3,2,3,3,3,off,0.0005295406273727,88.63976287841797,-3.97757887840271,11,0.6789190769195557,0.7016582489013672,1688012875.9800618,1688012876.002674
9,Hardswish,0.539452289702411,2,4,4,1,3,3,off,0.0007595488282787,85.74250030517578,-1.9980205297470093,12,0.7014062404632568,0.7244091033935547,1688012876.002553,1688012876.025425
10,Hardswish,0.1848035088266214,2,2,3,4,3,2,on,0.0001339506897464,90.966552734375,-1.888690710067749,13,0.7025728225708008,0.7258539199829102,1688012876.0037196,1688012876.026867
11,Mish,0.6510566853477932,3,2,1,3,2,3,off,1.922338106887405e-05,87.28480529785156,-3.380749225616455,14,0.7033874988555908,0.7262508869171143,1688012876.0045333,1688012876.0272634
12,ReLU,0.8378859231254716,2,4,4,1,0,4,on,0.0009245300186276,76.2665786743164,-2.5883522033691406,6,0.168797492980957,0.6567533016204834,1688012875.4699612,1688012875.9576433
13,ReLU,0.8050931056928097,3,4,0,3,4,1,off,5.34130458150499e-05,86.44783782958984,-1.81913161277771,7,0.1691823005676269,0.6566591262817383,1688012875.470339,1688012875.9575665
14,Hardswish,0.0363548871464301,1,2,4,3,3,1,off,0.0003752928848753,73.82537078857422,-1.4355007410049438,8,0.6748268604278564,0.6977994441986084,1688012875.9759688,1688012875.9988232
15,Mish,0.9037309312173362,1,1,0,3,4,2,on,0.0007770333912088,83.39997863769531,-2.4674885272979736,9,0.675391674041748,0.6985626220703125,1688012875.9765332,1688012875.999585
16,ReLU,0.1169186769077878,1,0,4,0,3,2,on,0.000112996791231,88.03287506103516,-1.2662456035614014,23,0.9272749423980712,0.9506270885467528,1688012876.2284322,1688012876.25152
17,Mish,0.3949626573133427,2,3,0,1,0,2,off,0.0002830114597182,90.0248031616211,-2.394606828689575,16,0.7407701015472412,0.7632946968078613,1688012876.0419097,1688012876.0643246
18,ReLU,0.4888492557665297,3,0,1,1,2,3,off,0.0006337075325179,83.6776351928711,-0.9097913503646852,17,0.8814833164215088,0.9038372039794922,1688012876.1826234,1688012876.204864
19,ReLU,0.4854572946362509,4,0,0,1,2,3,off,0.0003788035146476,87.07249450683594,-1.3560972213745115,18,0.8856587409973145,0.9082677364349364,1688012876.1868002,1688012876.209291
20,ReLU,0.6985121046539015,2,0,4,0,4,3,off,0.0004534426090605,87.3575439453125,-1.9121098518371584,19,0.8864326477050781,0.9088954925537108,1688012876.1875725,1688012876.209922
21,ReLU,0.5475722532750602,3,0,1,2,2,3,off,0.0002981756241432,87.6860122680664,-1.0709112882614136,20,0.9131112098693848,0.935532808303833,1688012876.214254,1688012876.2365508
22,ReLU,0.493322533437779,2,0,0,1,3,4,off,0.0004196589947974,84.4824447631836,-1.3591240644454956,21,0.9196712970733644,0.9423117637634276,1688012876.2208154,1688012876.243328
23,ReLU,0.4995478527893502,2,0,1,1,2,3,off,0.0002742945591076,88.82923126220703,-0.9930367469787598,22,0.9197278022766112,0.9421720504760742,1688012876.2208712,1688012876.2431834
24,ReLU,0.703593459975581,1,0,1,0,2,3,on,0.0005226099868408,81.3336410522461,-0.7354726195335388,31,1.1548423767089844,1.178138256072998,1688012876.455994,1688012876.4790258
25,Hardswish,0.3732608582460192,1,0,3,0,2,3,on,0.0002761710615427,88.06977081298828,-0.8578311800956726,24,0.956162452697754,0.9784629344940186,1688012876.2573018,1688012876.2794924
26,Hardswish,0.5102869565992239,2,2,4,4,3,2,on,0.0001433157500959,90.56605529785156,-2.3514225482940674,25,1.0981676578521729,1.1205558776855469,1688012876.3993087,1688012876.4215822
27,Hardswish,0.1604336579833443,2,3,2,4,3,2,on,0.0001629815646375,90.73765563964844,-1.848741888999939,26,1.102546453475952,1.1249096393585205,1688012876.403686,1688012876.4259348
28,ReLU,0.0367372756508123,1,0,2,0,2,4,on,0.0008556995600974,88.16873931884766,-1.438948631286621,27,1.104224443435669,1.1266167163848877,1688012876.4053638,1688012876.427641
29,ReLU,0.4373079661837307,1,0,2,0,0,3,on,9.262532896836956e-05,89.49734497070312,-0.756600558757782,28,1.1338934898376465,1.156165599822998,1688012876.435037,1688012876.4571793
30,Hardswish,0.0452311529462572,2,2,3,4,3,2,on,8.891223095552644e-05,90.48148345947266,-1.8900659084320068,29,1.141587734222412,1.1639580726623535,1688012876.4427326,1688012876.464975
31,Hardswish,0.3096874697593679,1,1,3,4,1,1,on,4.8251462629132014e-05,86.47154235839844,-1.0834567546844482,30,1.1419439315795898,1.1645917892456057,1688012876.4430895,1688012876.4656074
