,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Hardswish,0.7365993224254176,0,1,1,0,0,4,off,0.0004964809721550422,43,39.23454666137695,-1.4935245513916016,-0.05915152654051781,0,1688970364.5539663,1688970671.711652,39.23454666137695,73.02099609375,0.05915152654051781,10.406909942626953,46.43417739868164,30564.345703125,1.4935245513916016
1,ReLU,0.9793378815099246,3,1,4,3,2,0,on,2.5429232507948153e-05,66,76.73191833496094,-2.4018521308898926,-0.4265551269054413,1,1688970365.6854413,1688970941.1209688,76.73191833496094,83.72686004638672,0.4265551269054413,59.973106384277344,65.20046997070312,57505.14453125,2.4018521308898926
2,Mish,0.6702120536747342,1,0,3,3,2,1,on,0.0004450901229394038,184,93.60009765625,-3.367711305618286,-0.3294895589351654,2,1688970366.2770615,1688973951.0682905,93.60009765625,95.00968933105469,0.3294895589351654,50.78229522705078,93.59705352783203,358447.25,3.367711305618286
3,ReLU,0.5522170516133039,1,1,4,3,2,4,on,0.0008713481595869431,119,51.707401275634766,-1.6322786808013916,-0.36864012479782104,3,1688970366.3833375,1688971903.2848814,51.707401275634766,45.696876525878906,0.36864012479782104,57.54962158203125,23.304615020751953,153656.984375,1.6322786808013916
4,ReLU,0.5079453918165289,2,0,4,2,2,3,off,0.0009407881144880462,142,73.73858642578125,-1.686748743057251,-0.8023654222488403,4,1688970370.2043433,1688972006.8823442,73.73858642578125,75.70425415039062,0.8023654222488403,116.39213562011719,77.84798431396484,163555.625,1.686748743057251
5,Mish,0.0011102929133124085,3,3,4,1,1,1,on,0.00029767915734895035,190,90.70758056640625,-2.462677478790283,-0.13461199402809143,5,1688970370.5964365,1688972157.6885583,90.70758056640625,93.14590454101562,0.13461199402809143,14.562830924987793,89.88948059082031,178629.40625,2.462677478790283
6,ReLU,0.7381780611906689,4,0,1,0,4,3,on,0.0009544293319514645,172,30.39946746826172,-2.125182867050171,-0.11180701851844788,6,1688970370.982471,1688972141.9340205,30.39946746826172,56.12128829956055,0.11180701851844788,10.363131523132324,76.34725189208984,177053.9375,2.125182867050171
7,Hardswish,0.5511228250847157,4,3,3,3,2,2,off,0.0008458981700080842,98,77.99868774414062,-2.653782606124878,-0.6230906844139099,7,1688970371.1157534,1688971885.438295,77.99868774414062,66.7059555053711,0.6230906844139099,90.89138793945312,77.13310241699219,151399.328125,2.653782606124878
8,ReLU,0.8208882475604086,0,4,0,0,2,4,on,8.827121720238785e-05,105,68.19618225097656,-1.5851097106933594,-0.33885157108306885,8,1688970371.0835054,1688971358.9032412,68.19618225097656,85.3615493774414,0.33885157108306885,35.218467712402344,84.9571304321289,98627.09375,1.5851097106933594
9,Mish,0.7767151015665549,0,4,1,0,1,1,off,0.0008408963687074242,197,80.3300552368164,-2.817410469055176,-0.09000606834888458,9,1688970371.1342719,1688972636.005633,80.3300552368164,82.29837799072266,0.09000606834888458,9.829056739807129,84.35458374023438,226328.984375,2.817410469055176
10,Mish,0.874639474197727,0,3,2,4,4,2,off,0.0001625960426254451,22,74.23590087890625,-3.2258942127227783,-0.5779595971107483,10,1688970371.1700811,1688970758.5238314,74.23590087890625,85.8602294921875,0.5779595971107483,72.322998046875,41.23896789550781,38589.40234375,3.2258942127227783
11,ReLU,0.3542299928792857,0,0,4,3,4,0,off,0.0005151461344833515,50,59.634117126464844,-1.4112217426300049,-0.10659566521644592,11,1688970371.2194102,1688970903.708168,59.634117126464844,79.55327606201172,0.10659566521644592,11.742288589477539,45.91100311279297,53098.984375,1.4112217426300049
12,Hardswish,0.3667045839280164,1,2,3,1,1,3,off,0.0007930127400387054,32,37.824893951416016,-1.3004498481750488,-0.46237868070602417,12,1688970371.2484498,1688970659.9972756,37.824893951416016,75.37657928466797,0.46237868070602417,53.78452682495117,78.70415496826172,28727.927734375,1.3004498481750488
13,ReLU,0.7159763250049894,2,4,4,2,4,3,off,0.000571109951547934,37,30.801109313964844,-2.449794292449951,-0.5822363495826721,13,1688970371.2745924,1688970882.5081768,30.801109313964844,82.79842376708984,0.5822363495826721,75.70591735839844,54.10304641723633,50992.93359375,2.449794292449951
14,Mish,0.5406287768155356,1,4,3,2,4,3,off,0.0003185092614781423,130,89.79847717285156,-3.4080331325531006,-0.37468138337135315,14,1688970371.322418,1688972766.99543,89.79847717285156,88.6844253540039,0.37468138337135315,51.611244201660156,86.52110290527344,239380.1875,3.4080331325531006
15,Mish,0.17584778577826674,2,2,2,3,1,4,off,0.0008448677029227905,186,91.7348403930664,-3.7739779949188232,-0.8301652669906616,15,1688970371.337616,1688973077.4296753,91.7348403930664,99.23625946044922,0.8301652669906616,117.25299835205078,93.1830825805664,270479.75,3.7739779949188232
16,Hardswish,0.23557826507539015,0,2,4,2,3,0,on,9.359783010149301e-05,89,88.7347183227539,-1.7410163879394531,-0.5488922595977783,16,1688970371.4084187,1688971237.803547,88.7347183227539,92.32681274414062,0.5488922595977783,76.48407745361328,87.8746109008789,86467.5859375,1.7410163879394531
17,ReLU,0.8734672144376144,4,2,4,4,4,2,off,0.00041921375747977464,186,93.2122802734375,-2.8092637062072754,-0.47713616490364075,17,1688970371.4717002,1688973407.6961436,93.2122802734375,98.63975524902344,0.47713616490364075,74.12654113769531,91.25132751464844,303428.0,2.8092637062072754
18,Hardswish,0.2797489214170012,1,0,2,3,0,3,off,0.0007112167171495503,92,59.096656799316406,-1.2223402261734009,-0.33470460772514343,18,1688970371.4855201,1688971157.8116572,59.096656799316406,57.8830451965332,0.33470460772514343,56.02100372314453,80.67412567138672,78461.625,1.2223402261734009
19,ReLU,0.44506426746000083,3,4,4,3,2,1,on,0.0006870393444640078,197,88.45527648925781,-2.2767786979675293,-0.3896682560443878,19,1688970371.4886284,1688972792.4311216,88.45527648925781,91.64521789550781,0.3896682560443878,57.44791030883789,93.3559799194336,241927.109375,2.2767786979675293
20,Mish,0.6220681794821592,4,2,4,3,2,3,on,0.00030135182118377825,91,81.59268188476562,-4.052225112915039,-0.5975419282913208,20,1688970371.4974144,1688971900.9659152,81.59268188476562,90.75633239746094,0.5975419282913208,84.99994659423828,89.83796691894531,152824.875,4.052225112915039
21,Hardswish,0.9772737686627129,4,4,4,2,0,4,off,0.0006468444461097027,170,51.72275161743164,-2.886462688446045,-0.2821926474571228,21,1688970371.5053184,1688972903.3349347,51.72275161743164,93.37278747558594,0.2821926474571228,37.58903884887695,80.8074722290039,253007.953125,2.886462688446045
