,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Mish,0.5375251724271806,4,0,0,3,0,2,on,0.0001426538294548,86.21125030517578,-2.5006918907165527,3,0.0564315319061279,0.6185054779052734,1684453094.6520686,1684453095.2137823
1,Hardswish,0.4514384849945437,3,1,1,0,4,2,off,0.0005682983033558,"[81.83196258544922, -1.34258234500885]","[81.83196258544922, -1.34258234500885]",7,0.0580854415893554,0.618128776550293,1684453094.6537168,1684453095.2135468
2,Hardswish,0.0132333273382388,1,1,0,3,4,0,on,0.0009190250335051,82.45366668701172,-0.9601408839225769,11,0.6693611145019531,0.6931853294372559,1684453095.2649918,1684453095.2885835
3,Hardswish,0.1954406652869534,1,1,3,4,4,1,on,0.0002724122689483,"[87.00798797607422, -1.582367181777954]","[87.00798797607422, -1.582367181777954]",0,0.0536270141601562,0.625321626663208,1684453094.649259,1684453095.220723
4,Hardswish,0.4150629732805932,3,0,1,1,1,3,on,0.0008834141210611,"[79.76762390136719, -0.7631264328956604]","[79.76762390136719, -0.7631264328956604]",1,0.0551004409790039,0.6263413429260254,1684453094.6507325,1684453095.2217543
5,ReLU,0.1137266771400169,4,4,1,0,3,3,off,0.0002627909231828,"[79.7165756225586, -1.706034779548645]","[79.7165756225586, -1.706034779548645]",10,0.6690375804901123,0.6920006275177002,1684453095.2646644,1684453095.2875073
6,Hardswish,0.125168427275122,0,1,3,0,1,3,on,0.0008978370399761,"[87.6955795288086, -0.6572199463844299]","[87.6955795288086, -0.6572199463844299]",12,0.6704206466674805,0.6937146186828613,1684453095.2660477,1684453095.2892165
7,Hardswish,0.6414630868718606,0,4,1,2,2,1,off,0.0002056299801882,"[86.52314758300781, -1.45396089553833]","[86.52314758300781, -1.45396089553833]",2,0.055171251296997,0.6215133666992188,1684453094.650809,1684453095.2169287
8,Hardswish,0.0930439666862214,1,2,3,1,1,2,on,0.0002643774975085,"[90.60543823242188, -0.9967788457870485]","[90.60543823242188, -0.9967788457870485]",4,0.0562822818756103,0.6262233257293701,1684453094.6519148,1684453095.22163
9,ReLU,0.3957627367820075,3,2,2,0,3,1,on,0.0002451502657397,"[89.63056182861328, -1.101589560508728]","[89.63056182861328, -1.101589560508728]",5,0.0567576885223388,0.6224880218505859,1684453094.652403,1684453095.217888
10,Hardswish,0.4161170855598245,4,4,2,0,4,3,on,0.000160466490435,"[86.54545593261719, -2.5094923973083496]","[86.54545593261719, -2.5094923973083496]",6,0.0574238300323486,0.6216473579406738,1684453094.6530614,1684453095.2170682
11,Mish,0.6892434551364955,4,0,0,3,3,3,on,0.0009825895585907,"[83.14282989501953, -3.021202325820923]","[83.14282989501953, -3.021202325820923]",8,0.6657249927520752,0.6887774467468262,1684453095.2613518,1684453095.2842803
12,ReLU,0.2306228216445071,0,4,3,1,2,3,off,0.000569638464669,"[89.20203399658203, -1.350977897644043]","[89.20203399658203, -1.350977897644043]",9,0.6690349578857422,0.6916000843048096,1684453095.2646627,1684453095.2871044
13,ReLU,0.0819114948312532,4,0,1,4,1,4,off,0.0001698395519048,65.38488006591797,-2.0535502433776855,22,0.7428514957427979,0.7660069465637207,1684453095.338479,1684453095.36141
14,Hardswish,0.7102637285380045,1,2,2,3,2,3,off,0.0003389753832283,"[88.62743377685547, -1.3366484642028809]","[88.62743377685547, -1.3366484642028809]",13,0.6719226837158203,0.694861888885498,1684453095.2675512,1684453095.2903676
15,Hardswish,0.1068591169273845,3,3,3,3,1,4,off,0.0007483633642308,"[86.9408950805664, -1.4733378887176514]","[86.9408950805664, -1.4733378887176514]",14,0.6733813285827637,0.696624755859375,1684453095.2690094,1684453095.2921262
16,ReLU,0.2984547776207564,4,0,2,1,3,3,off,0.0003402347875253,"[87.3941421508789, -1.4240734577178955]","[87.3941421508789, -1.4240734577178955]",15,0.67452073097229,0.6979935169219971,1684453095.2701485,1684453095.293499
17,Hardswish,0.3171350525967992,3,4,3,3,1,3,on,0.0009195901714905,"[86.21255493164062, -1.5250214338302612]","[86.21255493164062, -1.5250214338302612]",16,0.7348897457122803,0.7571942806243896,1684453095.3305144,1684453095.3527086
18,Mish,0.4495170208654818,4,2,0,3,1,4,off,0.0003139962689909,"[86.07960510253906, -2.980827569961548]","[86.07960510253906, -2.980827569961548]",17,0.7371344566345215,0.7594292163848877,1684453095.3327596,1684453095.3549411
19,Mish,0.4638054683558363,1,2,3,2,4,2,on,0.0003976515666028,"[90.3342056274414, -3.662919282913208]","[90.3342056274414, -3.662919282913208]",18,0.7379298210144043,0.7602880001068115,1684453095.3335547,1684453095.355801
20,ReLU,0.026613997704292,1,1,4,0,1,1,on,3.9993604901313136e-05,"[66.41532135009766, -0.89314866065979]","[66.41532135009766, -0.89314866065979]",19,0.7399308681488037,0.7625691890716553,1684453095.3355565,1684453095.3580773
21,Mish,0.460521646758679,1,3,4,0,4,3,off,0.0002690529088662,"[84.52981567382812, -2.7950809001922607]","[84.52981567382812, -2.7950809001922607]",20,0.7405331134796143,0.7633702754974365,1684453095.3361578,1684453095.3588834
22,Hardswish,0.3230015713015578,1,1,1,1,2,3,off,0.0002172285902424,"[11.063040733337402, -0.7984886169433594]","[11.063040733337402, -0.7984886169433594]",21,0.7419235706329346,0.764768123626709,1684453095.3375497,1684453095.360276
23,ReLU,0.8551520253265353,0,4,4,0,1,3,on,0.0009872149087581,76.40062713623047,-1.8360178470611572,31,0.8164477348327637,0.8396224975585938,1684453095.412074,1684453095.4350266
24,Hardswish,0.7174021663044405,4,0,2,4,0,0,off,0.000390982736018,"[75.55132293701172, -1.9784040451049805]","[75.55132293701172, -1.9784040451049805]",23,0.7449333667755127,0.7675716876983643,1684453095.3405583,1684453095.3630807
25,Hardswish,0.8592666168690979,1,3,1,4,4,1,on,0.0002594447315667,"[14.355302810668944, -1.7142645120620728]","[14.355302810668944, -1.7142645120620728]",24,0.8033506870269775,0.8254523277282715,1684453095.398975,1684453095.4209626
26,ReLU,0.0111920649630972,0,0,3,3,1,1,on,0.0003287465909721,"[84.6918716430664, -0.6258859038352966]","[84.6918716430664, -0.6258859038352966]",25,0.8052875995635986,0.8276712894439697,1684453095.4009123,1684453095.4231844
27,ReLU,0.0664301193276664,4,3,4,0,1,0,on,0.0006760490841081,"[81.16316223144531, -1.6586164236068726]","[81.16316223144531, -1.6586164236068726]",26,0.8059847354888916,0.8281245231628418,1684453095.4016092,1684453095.4236374
28,Mish,0.2269552674350008,0,0,0,2,4,3,off,0.0001669223081061,"[83.98143768310547, -2.6791512966156006]","[83.98143768310547, -2.6791512966156006]",27,0.8075704574584961,0.8300538063049316,1684453095.4031956,1684453095.425564
29,ReLU,0.7795377586975983,1,3,1,2,2,4,off,0.0001611762891451,"[78.56531524658203, -1.542952060699463]","[78.56531524658203, -1.542952060699463]",28,0.8101034164428711,0.8325080871582031,1684453095.4057283,1684453095.4280236
30,Mish,0.5732982806158763,2,1,2,1,1,4,off,0.0004693682316615,"[87.33291625976562, -2.5683703422546387]","[87.33291625976562, -2.5683703422546387]",29,0.8100130558013916,0.8327007293701172,1684453095.4056385,1684453095.428211
31,Mish,0.5870312354511681,3,2,2,2,1,3,off,0.0004870486326977,"[89.45862579345703, -3.44893217086792]","[89.45862579345703, -3.44893217086792]",30,0.8142614364624023,0.836580753326416,1684453095.4098864,1684453095.4320962
32,Hardswish,0.448146332149024,4,2,3,1,4,4,off,0.0004123306664167,81.45824432373047,-2.4667160511016846,39,1.0135557651519775,1.0381762981414795,1684453095.6091948,1684453095.633555
33,Mish,0.8350671028362233,0,3,3,2,4,0,on,2.406962327867536e-05,"[86.72240447998047, -3.44527816772461]","[86.72240447998047, -3.44527816772461]",32,0.9947350025177002,1.0184695720672607,1684453095.5903714,1684453095.6139588
34,ReLU,0.3651486980129932,3,3,4,4,0,0,on,0.0006048550953229,"[85.93302154541016, -1.8152601718902588]","[85.93302154541016, -1.8152601718902588]",33,0.9975199699401855,1.0217361450195312,1684453095.593156,1684453095.6172197
35,ReLU,0.8515893107056038,4,3,0,3,2,0,on,0.0003547709294823,"[86.678955078125, -1.5426366329193115]","[86.678955078125, -1.5426366329193115]",34,1.0007264614105225,1.0248141288757324,1684453095.5963612,1684453095.620303
36,Hardswish,0.4695981151935773,1,1,1,4,1,0,on,0.0009652467043567,"[14.292000770568848, -0.9958243370056152]","[14.292000770568848, -0.9958243370056152]",35,1.003471851348877,1.0273244380950928,1684453095.599106,1684453095.6228154
37,ReLU,0.8356318526774625,0,4,3,1,1,0,on,0.0001981213121137,"[85.04056549072266, -0.9518622756004332]","[85.04056549072266, -0.9518622756004332]",36,1.0058996677398682,1.030262470245361,1684453095.6015346,1684453095.625751
38,ReLU,0.8600016855571014,3,2,3,0,4,4,on,0.0004513727438372,"[85.80399322509766, -2.03967809677124]","[85.80399322509766, -2.03967809677124]",37,1.005922555923462,1.0300428867340088,1684453095.601555,1684453095.6255314
39,Mish,0.9779906817787092,0,3,2,1,1,1,on,0.0005097597297007,"[87.34891510009766, -1.7266844511032104]","[87.34891510009766, -1.7266844511032104]",38,1.0116875171661377,1.0362849235534668,1684453095.6073246,1684453095.6317706
40,Hardswish,0.7604805789159632,1,3,3,0,0,1,off,0.0009541993536423,78.71878814697266,-0.7103061079978943,47,1.0874533653259275,1.1110296249389648,1684453095.6830828,1684453095.7064135
41,Mish,0.7141494797769777,1,2,0,0,0,3,off,5.52174421579163e-05,"[88.90020751953125, -1.766616702079773]","[88.90020751953125, -1.766616702079773]",40,1.0640027523040771,1.0864124298095703,1684453095.6596303,1684453095.6819215
42,ReLU,0.5425195533223747,3,3,4,2,2,3,off,0.0003059552437385,"[87.63990020751953, -1.806095004081726]","[87.63990020751953, -1.806095004081726]",41,1.067807912826538,1.0907936096191406,1684453095.6634338,1684453095.6863022
43,ReLU,0.3132126431000127,3,4,0,3,4,1,on,0.0004445470747901,"[87.50646209716797, -1.8363839387893677]","[87.50646209716797, -1.8363839387893677]",42,1.0704829692840576,1.0935072898864746,1684453095.6661098,1684453095.6890116
44,ReLU,0.0510308266261311,3,2,2,3,3,1,off,5.3772255547007146e-05,"[86.87323760986328, -1.182917594909668]","[86.87323760986328, -1.182917594909668]",43,1.0727007389068604,1.095409631729126,1684453095.6683276,1684453095.6909163
45,Mish,0.1955494759074096,4,2,2,4,2,1,on,0.0008167699230835,"[88.91407775878906, -3.6185214519500737]","[88.91407775878906, -3.6185214519500737]",44,1.0754835605621338,1.098496913909912,1684453095.6711092,1684453095.6940024
46,Mish,0.2158365221461197,0,1,0,3,0,2,off,0.0001061094797922,"[85.92200469970703, -1.729291558265686]","[85.92200469970703, -1.729291558265686]",45,1.0769693851470947,1.1000585556030271,1684453095.672594,1684453095.6955683
47,Mish,0.9628341747633252,3,2,1,4,1,2,off,0.0003426801164031,"[82.3823013305664, -2.9926438331604004]","[82.3823013305664, -2.9926438331604004]",46,1.0829167366027832,1.10597825050354,1684453095.6785436,1684453095.7014854
48,Mish,0.2966288399843197,4,3,4,2,2,0,off,0.0004752767852897,83.61212158203125,-3.8396155834198,55,1.1595370769500732,1.182661056518555,1684453095.755165,1684453095.7780635
49,Mish,0.9253952145838183,3,1,4,2,3,0,off,0.0001139825204189,"[86.82938385009766, -3.142361640930176]","[86.82938385009766, -3.142361640930176]",48,1.1313610076904297,1.153686285018921,1684453095.7269864,1684453095.749197
50,ReLU,0.7484640034231965,1,2,4,3,2,0,on,0.0006157736278772,"[85.99330139160156, -1.6781651973724363]","[85.99330139160156, -1.6781651973724363]",49,1.1361267566680908,1.15852952003479,1684453095.7317524,1684453095.7540398
51,Mish,0.3996607388212267,4,4,3,4,1,4,off,5.127242744202672e-05,"[74.9310302734375, -3.3815460205078125]","[74.9310302734375, -3.3815460205078125]",50,1.1381690502166748,1.1607086658477783,1684453095.7337942,1684453095.7562196
52,Hardswish,0.906735040553449,4,4,4,3,4,2,off,1.4730381610201202e-05,"[73.28423309326172, -2.9885637760162354]","[73.28423309326172, -2.9885637760162354]",51,1.1400187015533447,1.1624834537506104,1684453095.735644,1684453095.757991
53,ReLU,0.2934972714138171,1,3,4,0,0,3,on,0.0001337099188946,"[86.46527862548828, -1.1667020320892334]","[86.46527862548828, -1.1667020320892334]",52,1.1436285972595217,1.166379451751709,1684453095.7392528,1684453095.76189
54,ReLU,0.7047031483082016,3,1,3,1,2,2,off,0.0001101168079106,"[88.73168182373047, -1.111403226852417]","[88.73168182373047, -1.111403226852417]",53,1.1462547779083252,1.1686351299285889,1684453095.7418797,1684453095.7641492
55,ReLU,0.0090260390397564,1,2,3,4,2,1,on,7.077280974633432e-05,"[83.76793670654297, -1.6101477146148682]","[83.76793670654297, -1.6101477146148682]",54,1.1521117687225342,1.1749274730682373,1684453095.7477355,1684453095.7704368
56,Hardswish,0.8842464834549344,0,4,4,2,1,3,on,0.0009057862793157,80.86124420166016,-2.6194419860839844,63,1.2316951751708984,1.25475811958313,1684453095.8273225,1684453095.850155
57,ReLU,0.2487887340973845,0,4,3,4,0,3,off,0.0004449077531882,"[87.65082550048828, -1.695220708847046]","[87.65082550048828, -1.695220708847046]",56,1.1986446380615234,1.220761775970459,1684453095.794269,1684453095.8162725
58,ReLU,0.3262215390652448,3,1,1,2,4,3,off,0.0007796976619411,"[80.19819641113281, -1.6748265027999878]","[80.19819641113281, -1.6748265027999878]",57,1.2042255401611328,1.2266874313354492,1684453095.7998502,1684453095.8221984
59,ReLU,0.856241571070981,1,4,2,3,2,1,on,0.0006304699643042,"[85.08065795898438, -1.6131718158721924]","[85.08065795898438, -1.6131718158721924]",58,1.2056243419647217,1.2278130054473877,1684453095.801249,1684453095.823325
60,ReLU,0.4952146685163055,3,2,1,0,2,0,on,0.0007775049837574,"[86.09554290771484, -1.0134847164154053]","[86.09554290771484, -1.0134847164154053]",59,1.2069737911224363,1.229389190673828,1684453095.8025985,1684453095.8248987
61,Hardswish,0.380212337561979,3,1,4,0,4,3,on,8.458620216492328e-05,"[86.20040130615234, -1.7702586650848389]","[86.20040130615234, -1.7702586650848389]",60,1.2113580703735352,1.2340483665466309,1684453095.806982,1684453095.8295536
62,Mish,0.90126115335043,4,1,4,4,3,3,on,0.0008210724593549,"[73.45218658447266, -3.6019561290740967]","[73.45218658447266, -3.6019561290740967]",61,1.2152254581451416,1.23781418800354,1684453095.8108494,1684453095.833326
63,Mish,0.6023062708302495,2,1,0,0,1,1,on,0.0001847565174126,"[87.28694152832031, -1.2783401012420654]","[87.28694152832031, -1.2783401012420654]",62,1.22125506401062,1.244051456451416,1684453095.8168802,1684453095.8395662
64,Hardswish,0.1953765903605742,4,0,1,2,4,4,on,0.0008522781591649,69.76348876953125,-2.421368360519409,71,1.303670883178711,1.3265845775604248,1684453095.8992977,1684453095.9219923
65,ReLU,0.5566342793410057,3,3,3,0,2,1,off,1.4404266737701223e-05,"[86.44964599609375, -0.9917319416999816]","[86.44964599609375, -0.9917319416999816]",64,1.2660071849822998,1.288078784942627,1684453095.8616314,1684453095.883593
66,Mish,0.9197614609886272,2,0,2,2,4,1,on,0.0007112615881177,"[87.2931137084961, -4.037445545196533]","[87.2931137084961, -4.037445545196533]",65,1.2725863456726074,1.2950043678283691,1684453095.8682108,1684453095.8905172
