p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.7986402434189707,0,3,1,1,0,0,on,0.00023521701012849515,178,89.7412338256836,-1.898159384727478,-0.11840340495109558,87,0.5432560443878174,2186.2232394218445,1688855012.7836738,1688857198.4625826,89.7412338256836,94.7874984741211,0.11840340495109558,11.711949348449707,94.19306945800781,218282.578125,1.898159384727478
Mish,0.8633733637927147,3,2,0,0,0,3,off,0.0009099608351694812,117,75.15699768066406,-3.2342374324798584,-0.32431286573410034,0,0.39449191093444824,1281.7000651359558,1688855012.634919,1688856293.9398456,75.15699768066406,75.7669906616211,0.32431286573410034,54.121971130371094,75.76380157470703,127853.3125,3.2342374324798584
ReLU,0.29724676647182846,0,0,2,2,0,0,on,6.843959978647358e-05,89,91.41261291503906,-1.1535022258758545,-0.5668955445289612,1,0.3945436477661133,716.5730245113373,1688855012.634971,1688855728.8127215,91.41261291503906,92.49596405029295,0.5668955445289612,62.78058624267578,87.32698822021484,71337.28125,1.1535022258758545
ReLU,0.7399528187504573,3,3,0,3,0,3,off,0.0009099876316886538,187,60.38275909423828,-1.2905423641204834,-0.16452549397945404,10,0.44427490234375,1956.0724992752075,1688855012.6846876,1688856968.312234,60.38275909423828,66.0345687866211,0.16452549397945404,22.34394073486328,87.37998962402344,195305.4375,1.2905423641204834
Hardswish,0.8120497136179721,3,1,3,3,1,4,off,0.000905659253709363,47,20.196277618408203,-1.9184199571609497,-0.12622064352035522,100,0.5597031116485596,491.3815698623657,1688855012.8001194,1688855503.6212962,20.196277618408203,60.474246978759766,0.12622064352035522,17.281084060668945,40.84319686889648,48799.36328125,1.9184199571609497
Mish,0.3070464434235135,2,1,3,0,1,2,off,0.0005490671678573519,136,84.44092559814453,-2.1832969188690186,-0.7023988962173462,101,0.5594477653503418,1958.508141040802,1688855012.7998574,1688856970.747996,84.44092559814453,96.98233795166016,0.7023988962173462,73.42430114746094,89.032958984375,195499.5,2.1832969188690186
Hardswish,0.8081063819535029,0,1,1,2,3,4,off,0.0004783582160055387,129,76.33611297607422,-1.9807387590408323,-0.35510578751564026,102,0.5606060028076172,1443.7482957839966,1688855012.8010218,1688856455.9880478,76.33611297607422,90.3308563232422,0.35510578751564026,36.701072692871094,76.43260192871094,144031.5,1.9807387590408323
Mish,0.8649304470625997,4,4,4,3,3,3,off,0.0008302998802192669,97,70.50260925292969,-2.490641832351685,-0.1508447676897049,103,0.5599527359008789,1824.0920884609225,1688855012.8003705,1688856836.3318548,70.50260925292969,79.0523681640625,0.1508447676897049,16.516237258911133,55.440330505371094,182063.859375,2.490641832351685
ReLU,0.8948699594292785,1,3,1,3,3,3,off,0.00040813286202422887,46,58.78004837036133,-1.670680046081543,-0.21958492696285248,105,0.5613763332366943,438.0111804008484,1688855012.8017814,1688855450.2509377,58.78004837036133,81.3539047241211,0.21958492696285248,20.26233291625977,35.26243209838867,43473.2890625,1.670680046081543
Mish,0.13130181629512733,4,2,1,0,0,3,off,0.0005383144128328648,13,74.04119110107422,-2.5972461700439453,-0.36108633875846863,106,0.5640265941619873,217.25101590156555,1688855012.8044353,1688855229.490689,74.04119110107422,90.6202392578125,0.36108633875846863,52.54228210449219,73.52290344238281,21395.65625,2.5972461700439453
