,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Hardswish,0.08389522027919417,3,0,4,4,4,4,on,0.00017479396130711507,180,92.8207015991211,-2.5386059284210205,-0.0983930379152298,0,1688958810.8325968,1688961285.2669604,92.8207015991211,93.52574157714844,0.0983930379152298,11.157172203063965,90.78313446044922,247266.3125,2.5386059284210205
1,Hardswish,0.6583493964001885,0,3,2,1,3,4,off,0.0007790368865122719,19,43.74003982543945,-1.9007704257965088,-0.10874689370393753,1,1688958814.4301622,1688959003.4427052,43.74003982543945,73.86018371582031,0.10874689370393753,49.44304656982422,33.08856964111328,18872.361328125,1.9007704257965088
2,Hardswish,0.9172331422614646,3,0,1,4,3,1,off,0.0001801965621933961,157,88.62693786621094,-2.282039165496826,-0.1038832813501358,2,1688958815.342517,1688960359.4507694,88.62693786621094,92.36937713623047,0.1038832813501358,11.484884262084961,73.74308776855469,154380.640625,2.282039165496826
3,ReLU,0.1650266624753319,2,0,2,2,0,3,on,0.0005467933348498431,168,93.34088897705078,-1.5709935426712036,-0.7437776923179626,3,1688958815.7509742,1688960379.449958,93.34088897705078,93.69291687011719,0.7437776923179626,106.74117279052734,93.02984619140625,156321.53125,1.5709935426712036
4,Mish,0.7810463626480867,0,1,1,0,2,2,off,0.00018386696242067555,97,79.89615631103516,-2.207029342651367,-0.6008049249649048,4,1688958816.0991113,1688960077.6638758,79.89615631103516,91.90965270996094,0.6008049249649048,72.39380645751953,76.46265411376953,126122.1171875,2.207029342651367
5,Mish,0.8855826316437285,1,3,0,2,4,1,off,0.00047741330727216403,84,71.0115966796875,-1.8028663396835327,-0.3913853168487549,5,1688958816.242056,1688959913.2033427,71.0115966796875,79.0052490234375,0.3913853168487549,44.756736755371094,72.39187622070312,109659.9609375,1.8028663396835327
6,Hardswish,0.2845074747082251,1,0,2,1,2,1,on,0.0008314986726723294,153,89.74064636230469,-1.310126543045044,-0.5449287295341492,6,1688958816.0079393,1688960124.7746196,89.74064636230469,75.35270690917969,0.5449287295341492,75.09349822998047,83.10113525390625,130844.5625,1.310126543045044
7,ReLU,0.32133204029104306,1,0,4,3,3,1,off,0.0002652036177954834,87,81.299560546875,-1.3646607398986816,-0.15166500210762024,7,1688958816.5630934,1688959810.5713978,81.299560546875,86.37125396728516,0.15166500210762024,15.282776832580566,80.37081909179688,99366.0390625,1.3646607398986816
8,ReLU,0.5877232877972279,0,4,1,0,1,1,on,0.0009857493110456755,199,13.773526191711426,-2.0685646533966064,-0.08424575626850128,8,1688958816.5796447,1688960219.247226,13.773526191711426,23.657625198364258,0.08424575626850128,10.822319030761719,75.55750274658203,140231.015625,2.0685646533966064
9,ReLU,0.09539844251049934,2,4,3,4,0,4,on,0.0009938125101882425,200,93.51554107666016,-2.3008315563201904,-0.41928526759147644,9,1688958816.6881237,1688961108.0034318,93.51554107666016,95.12890625,0.41928526759147644,45.32510757446289,93.00785827636719,229096.734375,2.3008315563201904
10,Mish,0.12043315519820993,1,2,2,4,0,1,off,0.0005480972189758733,67,88.01618957519531,-2.3278958797454834,-0.5663526058197021,10,1688958816.7002287,1688959524.2455974,88.01618957519531,93.86373901367188,0.5663526058197021,74.08235168457031,88.89714813232422,70720.015625,2.3278958797454834
11,ReLU,0.33532470998016206,0,4,2,1,4,3,on,0.0002260194354449577,61,87.34908294677734,-2.1094179153442383,-0.3507317304611206,11,1688958816.7259047,1688959461.838054,87.34908294677734,90.00110626220703,0.3507317304611206,45.11631774902344,86.0911865234375,64476.92578125,2.1094179153442383
12,ReLU,0.8630245463480584,0,3,0,2,2,3,on,0.0008184959520608716,100,69.87930297851562,-1.539344072341919,-0.6069841980934143,12,1688958816.2657743,1688959757.0463538,69.87930297851562,65.30235290527344,0.6069841980934143,64.14730072021484,53.89576721191406,94041.4375,1.539344072341919
13,ReLU,0.41732855794401263,2,4,2,2,4,1,off,1.2179682188948738e-05,5,71.92272186279297,-2.4154553413391113,-1.0196772813796997,13,1688958816.774196,1688958883.5650635,71.92272186279297,87.76243591308594,1.0196772813796997,105.40502166748047,63.57173156738281,6653.82373046875,2.4154553413391113
14,Mish,0.49099104810492683,3,1,0,0,2,3,off,0.0007642575986371134,17,59.35704040527344,-2.2550599575042725,-0.3301222026348114,14,1688958816.8019338,1688959019.1999307,59.35704040527344,86.1763687133789,0.3301222026348114,56.89712905883789,65.37535858154297,20205.392578125,2.2550599575042725
15,Hardswish,0.4509102056387687,0,4,3,4,2,4,off,0.0009489758408026752,148,85.51659393310547,-3.1107585430145264,-0.21065710484981537,15,1688958816.9372668,1688960940.471545,85.51659393310547,90.96815490722656,0.21065710484981537,49.33955383300781,82.68672180175781,212327.1875,3.1107585430145264
