p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.1021348134392652,1,3,0,4,0,3,off,0.0001371726985475,198,86.91291809082031,-1.180997371673584,-0.1345254331827163,35,0.414064884185791,513.6745336055756,1691675626.6789792,1691676139.9386144,0.1345254331827163,100471.0546875,1.180997371673584,15.876849174499512,86.91291809082031,99.50234985351562,86.01216888427734,False
ReLU,0.2537504565033677,4,0,0,1,4,3,off,0.0002035974047201,66,50.30840301513672,-1.8236808776855469,-0.1074453741312027,1,0.414670467376709,230.83066940307617,1691675626.6795776,1691675857.0943482,0.1074453741312027,43881.41796875,1.8236808776855469,11.761523246765137,50.30840301513672,63.846229553222656,48.17225646972656,False
Mish,0.062832895123828,1,2,1,1,4,0,off,0.0001028281513527,65,83.0196533203125,-1.899730205535889,-0.3341235816478729,10,0.4147024154663086,237.8827302455902,1691675626.6796002,1691675864.147117,0.3341235816478729,45292.125,1.899730205535889,43.23887634277344,83.0196533203125,93.08445739746094,82.60335540771484,False
Mish,0.0158688220197995,3,0,3,1,0,1,off,6.826683551620173e-05,4,51.33858871459961,-1.6050595045089722,-0.1324563920497894,11,0.4146368503570556,23.173847913742065,1691675626.67954,1691675649.438264,0.1324563920497894,2368.158935546875,1.6050595045089722,15.791621208190918,51.33858871459961,52.38463592529297,51.54622268676758,False
ReLU,0.0094939903956106,2,0,1,3,3,3,on,4.576412687097979e-05,117,85.80108642578125,-0.9844893217086792,-0.3963386416435241,15,0.414658784866333,300.92710757255554,1691675626.6795638,1691675927.1915126,0.3963386416435241,57901.02734375,0.9844893217086792,54.39752578735352,85.80108642578125,90.48590850830078,85.50428771972656,False
Hardswish,0.536520049225174,4,3,2,2,3,1,on,4.161875733729935e-05,59,77.19056701660156,-1.7300416231155396,-0.5986853837966919,17,0.4148674011230469,229.5917932987213,1691675626.6797683,1691675855.856215,0.5986853837966919,43634.921875,1.7300416231155396,88.07196044921875,77.19056701660156,78.00946807861328,76.51408386230469,False
Mish,0.2524043573003158,4,4,3,2,2,2,on,2.3211824164723537e-05,24,70.86390686035156,-4.525543689727783,-0.8134075999259949,18,0.4146244525909424,235.75518441200256,1691675626.6795273,1691675862.0195503,0.8134075999259949,44866.828125,4.525543689727783,118.00865173339844,70.86390686035156,69.44528198242188,69.25349426269531,False
ReLU,0.8981818102238985,3,0,2,1,0,2,on,3.1069990454848465e-05,93,82.13898468017578,-0.9659004807472228,-0.5684254169464111,19,0.4146792888641357,236.58854031562805,1691675626.679583,1691675862.8520324,0.5684254169464111,45033.2890625,0.9659004807472228,81.82452392578125,82.13898468017578,86.22813415527344,81.44273376464844,False
Hardswish,0.0149011947545016,2,4,4,2,0,2,on,1.1652811469659374e-05,76,84.31920623779297,-2.3564791679382324,-0.7702040076255798,20,0.414602518081665,389.30671977996826,1691675626.6795049,1691676015.5711155,0.7702040076255798,75577.6484375,2.3564791679382324,117.26324462890624,84.31920623779297,88.95863342285156,83.4850845336914,False
ReLU,0.0072611036708426,2,0,0,3,1,2,off,4.825954792329097e-05,138,86.09367370605469,-0.9835464358329772,-0.577889084815979,21,0.4146757125854492,334.2288057804108,1691675626.6795948,1691675960.493266,0.577889084815979,64561.65625,0.9835464358329772,84.02180480957031,86.09367370605469,99.68224334716795,85.31289672851562,False
Hardswish,0.0139317166298714,2,1,4,4,0,0,off,1.5072498238385476e-05,24,73.17350006103516,-1.7851108312606812,-0.3366682529449463,22,0.4145746231079101,95.35991430282591,1691675626.679476,1691675721.624321,0.3366682529449463,16790.921875,1.7851108312606812,42.64417266845703,73.17350006103516,80.04119873046875,71.58330535888672,False
ReLU,0.0587988777161019,3,1,1,1,0,4,off,2.4091252194752268e-05,100,79.63414001464844,-1.0819236040115356,-0.1125502288341522,24,0.414639949798584,224.66978406906128,1691675626.6795464,1691675850.9341197,0.1125502288341522,42650.91015625,1.0819236040115356,11.774133682250977,79.63414001464844,91.06585693359376,78.66104888916016,False
Hardswish,0.3825975687780255,0,2,1,2,3,1,off,0.0006164983970277,143,72.07144165039062,-0.9969537258148192,-0.5842385292053223,25,0.4146251678466797,374.5478019714356,1691675626.6795256,1691676000.8122048,0.5842385292053223,72626.6953125,0.9969537258148192,80.87822723388672,72.07144165039062,75.75630950927734,71.32041931152344,False
Hardswish,0.0673290232322529,2,0,1,3,1,3,off,3.5466359413822064e-05,63,81.94341278076172,-0.8950715661048889,-0.3569152951240539,26,0.4148623943328857,149.49568724632263,1691675626.6797917,1691675775.7588189,0.3569152951240539,27615.107421875,0.8950715661048889,49.23220443725586,81.94341278076172,91.96592712402344,82.77694702148438,False
ReLU,0.0058376034318019,2,4,1,3,4,4,off,0.00020400606115,27,68.729248046875,-2.6434547901153564,-0.3613877594470978,27,0.4146311283111572,150.43045902252197,1691675626.6795328,1691675776.6948571,0.3613877594470978,27803.341796875,2.6434547901153564,47.68994140625,68.729248046875,74.19969177246094,69.1909408569336,False
Hardswish,0.1255107007620576,0,2,3,0,1,1,off,0.0002238225203665,34,75.27729034423828,-0.6893746852874756,-0.3485089540481567,30,0.4147145748138428,69.9394371509552,1691675626.6796134,1691675696.2038548,0.3485089540481567,11713.0927734375,0.6893746852874756,47.59860229492188,75.27729034423828,83.02167510986328,76.86319732666016,False
Mish,0.0061633461643879,1,0,1,1,1,4,on,6.284006395343798e-05,150,68.12248992919922,-1.265541911125183,-0.0638847202062606,32,0.4146668910980224,377.5275275707245,1691675626.679568,1691676003.7919414,0.0638847202062606,73222.4609375,1.265541911125183,7.909430503845215,68.12248992919922,67.54092407226562,65.8350601196289,False
Hardswish,0.0251210196682019,0,0,2,4,4,0,on,3.942220455369723e-05,22,59.60953903198242,-1.797193169593811,-0.3345167934894562,33,0.4146742820739746,91.1581962108612,1691675626.6795795,1691675717.4225671,0.3345167934894562,15951.18359375,1.797193169593811,43.18622589111328,59.60953903198242,58.63924407958984,53.75901794433594,False
Hardswish,0.0178366511372073,1,0,2,0,2,3,on,4.225236825840519e-05,178,88.7013931274414,-0.9549392461776732,-0.5735309720039368,34,0.4146075248718261,452.4131362438202,1691675626.6795058,1691676078.6775477,0.5735309720039368,88198.71875,0.9549392461776732,82.94613647460938,88.7013931274414,95.37496948242188,87.95430755615234,False
ReLU,0.0280439375938871,3,0,3,4,1,1,on,1.1349915513158456e-05,50,78.06498718261719,-1.2617875337600708,-0.1383842229843139,36,0.4146788120269775,137.7944574356079,1691675626.6795774,1691675764.0582082,0.1383842229843139,25274.72265625,1.2617875337600708,15.48730182647705,78.06498718261719,79.4885025024414,77.20452880859375,False
ReLU,0.2690018381855066,1,3,4,3,4,4,off,0.0002550839350577,68,61.1212043762207,-2.44815731048584,-0.1304557621479034,37,0.4151186943054199,344.2271387577057,1691675626.6800191,1691675970.4915383,0.1304557621479034,66561.1953125,2.44815731048584,15.101733207702637,61.1212043762207,77.54995727539062,58.90792465209961,False
Hardswish,0.0019758135577935,3,2,1,2,0,2,off,5.909330442157635e-05,129,82.73184204101562,-1.1845024824142456,-0.8061270713806152,38,0.4191489219665527,375.654424905777,1691675626.6840212,1691676001.9188197,0.8061270713806152,72847.21875,1.1845024824142456,120.71224212646484,82.73184204101562,96.43817138671876,80.21757507324219,False
