p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Mish,0.0156405077781936,0,0,2,4,1,0,off,0.0002047580647926,79,78.73983001708984,-1.9061028957366943,-0.3251413404941559,0,1691697063.0757866,1691697359.3740666,0.3251413404941559,58941.9296875,1.9061028957366943,43.10028076171875,78.73983001708984,90.47332000732422,77.95516204833984,False
Hardswish,0.4972510134229874,4,4,4,0,2,2,on,4.200967457779296e-05,131,75.61544036865234,-2.514674663543701,-0.5641242861747742,1,1691697063.3861623,1691697781.7072167,0.5641242861747742,143408.390625,2.514674663543701,78.98526763916016,75.61544036865234,81.29905700683594,77.32877349853516,False
Hardswish,0.0014792343569211,4,2,4,1,4,4,on,1.1489751711827689e-05,60,61.65462112426758,-3.1647768020629883,-0.3681756854057312,2,1691697063.3893747,1691697468.1188142,0.3681756854057312,80706.03125,3.1647768020629883,43.225547790527344,61.65462112426758,60.18128967285156,62.31190490722656,False
Mish,0.0477733663068654,0,1,4,4,0,3,on,0.0001320882327465,7,46.01256942749024,-2.3337948322296143,-0.1072942614555358,3,1691697063.3919816,1691697095.0728104,0.1072942614555358,6095.88720703125,2.3337948322296143,11.593039512634276,46.01256942749024,42.19300079345703,44.28345489501953,False
ReLU,0.4896531438135992,0,1,4,2,3,2,off,0.0008046064377799,120,63.20489883422852,-1.5582783222198486,-0.5875933170318604,4,1691697070.6452663,1691697519.614238,0.5875933170318604,89530.53125,1.5582783222198486,82.8570327758789,63.20489883422852,86.36885070800781,66.87643432617188,False
Hardswish,0.0116679423249152,3,4,1,1,0,2,off,0.0003434971422103,180,85.33335876464844,-1.3107988834381104,-0.3504723906517029,5,1691697071.1905253,1691697580.9831586,0.3504723906517029,101804.28125,1.3107988834381104,46.77273178100586,85.33335876464844,99.75616455078124,84.89167022705078,False
ReLU,0.6595315670268713,2,1,0,4,3,1,on,1.450902512854122e-05,27,79.40808868408203,-1.4028880596160889,-0.3560901284217834,6,1691697071.2487512,1691697149.5478077,0.3560901284217834,15522.01953125,1.4028880596160889,47.77418899536133,79.40808868408203,81.8082504272461,78.99215698242188,False
Hardswish,0.0050976322977084,1,1,4,3,3,1,on,8.436770394339541e-05,50,58.78840255737305,-1.199504852294922,-0.1369663923978805,7,1691697071.114547,1691697196.6949625,0.1369663923978805,24947.21484375,1.199504852294922,15.602993965148926,58.78840255737305,55.27061080932617,54.65626907348633,False
Hardswish,0.1242384156178407,2,0,4,4,1,1,off,1.790103926342397e-05,49,66.65176391601562,-1.8347777128219604,-0.3419315814971924,8,1691697071.118385,1691697235.2247446,0.3419315814971924,32622.484375,1.8347777128219604,42.76622772216797,66.65176391601562,74.24081420898438,63.40668869018555,False
Hardswish,0.0026167788486506,1,0,0,2,2,0,off,0.000114789497036,27,45.30388259887695,-0.8111439347267151,-0.5488227605819702,9,1691697071.1256733,1691697124.376618,0.5488227605819702,10445.5751953125,0.8111439347267151,78.84225463867188,45.30388259887695,44.2120361328125,38.24301910400391,False
Mish,0.3140268469340859,0,2,0,1,2,4,on,0.0001816206840357,110,82.36820220947266,-2.515340566635132,-0.5600531101226807,10,1691697071.132201,1691697649.140345,0.5600531101226807,115390.5625,2.515340566635132,77.74518585205078,82.36820220947266,82.88468933105469,83.05154418945312,False
ReLU,0.0044360898517844,3,3,0,1,3,2,off,0.0002405548024878,97,82.18701171875,-1.0023094415664673,-0.3922943472862243,11,1691697071.1358912,1691697314.55744,0.3922943472862243,48472.19921875,1.0023094415664673,54.80751800537109,82.18701171875,95.26055908203124,82.27183532714844,False
ReLU,0.2732310736007135,0,0,4,2,4,4,on,4.543467956777128e-05,12,29.05488586425781,-2.532658338546753,-0.3277033865451813,12,1691697071.1423757,1691697127.188795,0.3277033865451813,11008.029296875,2.532658338546753,43.44351577758789,29.05488586425781,39.77593994140625,31.22124481201172,False
Mish,0.0127031025211503,0,1,2,3,4,3,off,1.643796384655772e-05,155,85.27958679199219,-2.814442873001098,-0.3632207810878753,13,1691697071.3610463,1691697976.0864007,0.3632207810878753,180745.65625,2.814442873001098,50.9881591796875,85.27958679199219,99.67804718017578,84.6067123413086,False
Mish,0.0050114986663804,3,4,1,3,3,3,on,1.5536926115354664e-05,75,77.91460418701172,-3.490715265274048,-0.1758247017860412,14,1691697071.386029,1691697564.8914845,0.1758247017860412,98539.2265625,3.490715265274048,22.98586845397949,77.91460418701172,79.86751556396484,78.67022705078125,False
Hardswish,0.0016021042196356,1,3,0,1,1,4,on,1.0225803322239258e-05,174,76.32080078125,-1.0587234497070312,-0.1073123961687088,15,1691697071.48103,1691697459.603512,0.1073123961687088,77402.1953125,1.0587234497070312,11.84181022644043,76.32080078125,74.11321258544922,76.90984344482422,False
ReLU,0.1617365351877496,4,0,4,0,2,1,off,0.0004970194270485,78,62.71036529541016,-1.7865076065063477,-0.3358305990695953,16,1691697071.5206866,1691697346.9278188,0.3358305990695953,54848.859375,1.7865076065063477,43.16802978515625,62.71036529541016,70.7994155883789,59.26274490356445,False
ReLU,0.0138443159578215,4,4,0,4,0,3,off,0.0006923230656484,168,76.2475814819336,-2.1565709114074707,-0.1092606484889984,17,1691697071.5796814,1691697832.3954167,0.1092606484889984,152033.171875,2.1565709114074707,12.100897789001465,76.2475814819336,94.39794158935548,73.79338836669922,False
Hardswish,0.4410158290655072,1,4,3,3,1,2,on,3.346304166047396e-05,162,87.51697540283203,-1.4294475317001345,-0.3702713549137115,18,1691697071.594611,1691697598.3636794,0.3702713549137115,105193.4296875,1.4294475317001345,50.62381362915039,87.51697540283203,93.38786315917967,87.53014373779297,False
ReLU,0.0076423044776652,0,3,3,3,3,4,off,3.351879268709302e-05,157,83.50247192382812,-1.377812385559082,-0.1763291209936142,19,1691697071.6014986,1691697590.415114,0.1763291209936142,103523.796875,1.377812385559082,23.480512619018555,83.50247192382812,96.29039001464844,82.21649169921875,False
Hardswish,0.1021219755573816,0,1,4,1,2,2,on,7.585068050279151e-05,42,78.23995971679688,-1.461471438407898,-0.5718693733215332,20,1691697071.6159751,1691697197.7082212,0.5718693733215332,25097.33984375,1.461471438407898,78.91841888427734,78.23995971679688,80.49219512939453,79.13633728027344,False
ReLU,0.4178299889808215,4,4,4,0,1,3,off,0.0001801133931175,162,73.08815002441406,-2.054219007492065,-0.0983602479100227,21,1691697071.626237,1691697766.1110125,0.0983602479100227,138702.9375,2.054219007492065,11.513545989990234,73.08815002441406,86.23678588867188,74.65241241455078,False
Hardswish,0.9293223070394248,2,0,0,2,4,0,on,4.494789111713604e-05,181,87.44876098632812,-1.4916192293167114,-0.4924369156360626,22,1691697071.6326754,1691697638.833202,0.4924369156360626,113242.6875,1.4916192293167114,78.59615325927734,87.44876098632812,95.05709838867188,86.87670135498047,False
Mish,0.12695308504745,0,2,3,0,4,1,on,0.0003482480185019,88,76.72306823730469,-2.4634242057800293,-0.3490916788578033,23,1691697071.643291,1691697542.4425597,0.3490916788578033,93948.1796875,2.4634242057800293,47.11551284790039,76.72306823730469,80.04537963867188,77.9142074584961,False
ReLU,0.023406516630304,3,1,3,2,1,3,off,0.0001749444572479,4,50.0291633605957,-1.0594813823699951,-0.3909308910369873,24,1691697071.6499758,1691697082.830094,0.3909308910369873,1992.0213623046875,1.0594813823699951,54.67564010620117,50.0291633605957,53.14786911010742,49.75040054321289,False
Hardswish,0.1602360373319011,0,1,3,4,2,3,off,4.893278327892377e-05,101,84.95976257324219,-1.4352834224700928,-0.3659497797489166,25,1691697071.6570995,1691697411.5871787,0.3659497797489166,67834.7734375,1.4352834224700928,50.98268127441406,84.95976257324219,95.70861053466795,84.33021545410156,False
Hardswish,0.0447913930293375,3,0,1,4,2,3,on,0.0004510232386538,109,86.56411743164062,-1.4071556329727173,-0.3647535145282745,26,1691697071.6640384,1691697423.4312906,0.3647535145282745,70093.7734375,1.4071556329727173,51.73378372192383,86.56411743164062,88.628662109375,86.53976440429688,False
ReLU,0.4244226129158344,2,4,3,4,0,0,on,7.706805076943418e-05,61,73.98036193847656,-1.9758734703063965,-0.3455186486244201,27,1691697071.6680105,1691697304.8843794,0.3455186486244201,46402.07421875,1.9758734703063965,46.55690002441406,73.98036193847656,76.80970764160156,72.05225372314453,False
Hardswish,0.0878257522208186,1,1,2,0,4,3,on,0.0002155099660673,120,85.8358154296875,-1.3414937257766724,-0.3490366637706756,28,1691697071.6724212,1691697407.1874883,0.3490366637706756,66857.6015625,1.3414937257766724,46.64913558959961,85.8358154296875,90.4285888671875,84.98991394042969,False
Mish,0.0039876976867347,0,4,4,3,0,3,on,0.0002845672265356,72,67.06905364990234,-3.082118511199951,-0.1322935372591018,29,1691697071.6754894,1691697510.1823697,0.1322935372591018,87443.9765625,3.082118511199951,15.623784065246582,67.06905364990234,64.25550079345703,63.62910461425781,False
ReLU,0.1106511889772842,4,3,1,1,2,2,off,0.0003857351731539,107,78.41736602783203,-1.5588525533676147,-0.5665571093559265,30,1691697071.6855488,1691697454.4955187,0.5665571093559265,76306.7578125,1.5588525533676147,82.20005798339844,78.41736602783203,92.51103973388672,78.6407241821289,False
ReLU,0.0034222178488939,2,3,4,3,0,0,on,0.0002053500594454,123,83.27279663085938,-1.4328176975250244,-0.3717626631259918,31,1691697071.696084,1691697458.3111277,0.3717626631259918,77146.0625,1.4328176975250244,51.75320816040039,83.27279663085938,86.6203384399414,83.98344421386719,False
Hardswish,0.0668283884896845,4,3,4,0,2,2,off,0.0008919984387167,91,76.39916229248047,-2.2477993965148926,-0.5779545903205872,32,1691697071.7024522,1691697506.786969,0.5779545903205872,86875.4375,2.2477993965148926,85.3967514038086,76.39916229248047,86.8713607788086,75.39712524414062,False
Hardswish,0.001434281489559,4,0,2,0,0,2,on,0.0001245603589404,34,68.33509063720703,-1.4004285335540771,-0.5558762550354004,33,1691697071.7142577,1691697176.843076,0.5558762550354004,20852.482421875,1.4004285335540771,79.10978698730469,68.33509063720703,65.3398666381836,68.60853576660156,False
Hardswish,0.0767194964688974,4,2,1,2,3,2,on,9.719464636519262e-05,139,87.00799560546875,-1.8139989376068115,-0.7938169240951538,34,1691697071.72061,1691697635.2994952,0.7938169240951538,112501.203125,1.8139989376068115,115.45626831054688,87.00799560546875,92.03011322021484,87.3628921508789,False
ReLU,0.0888490953575887,4,0,0,0,1,4,on,2.431233270368465e-05,181,63.34786987304688,-1.5026253461837769,-0.0636236071586608,35,1691697071.727552,1691697568.573927,0.0636236071586608,99151.28125,1.5026253461837769,7.904096603393555,63.34786987304688,58.7324333190918,64.98143005371094,False
Hardswish,0.0324329411459078,4,1,0,0,1,0,off,0.000574880343797,28,60.05169296264648,-0.8548290729522705,-0.0639998912811279,36,1691697071.7419238,1691697117.564602,0.0639998912811279,8960.27734375,0.8548290729522705,7.802326679229736,60.05169296264648,61.55329895019531,57.399444580078125,False
Mish,0.202083503701509,1,0,4,2,2,0,off,1.782771605203804e-05,166,71.43093872070312,-2.3900442123413086,-0.5950239300727844,37,1691697071.7532306,1691697985.2684326,0.5950239300727844,182499.125,2.3900442123413086,78.35650634765625,71.43093872070312,91.08885955810548,69.379638671875,False
ReLU,0.0026509138964476,0,4,3,3,1,0,on,2.2228174245318977e-05,60,70.3109359741211,-1.1613190174102783,-0.1361583024263382,38,1691697071.7636013,1691697234.018715,0.1361583024263382,32208.73828125,1.1613190174102783,15.310093879699709,70.3109359741211,70.31407928466797,69.68718719482422,False
Mish,0.4624734502601412,2,1,0,4,0,4,on,7.231545155075001e-05,130,85.48677062988281,-2.250053644180298,-0.3417483568191528,39,1691697071.7673523,1691697722.6567943,0.3417483568191528,129990.9296875,2.250053644180298,43.165077209472656,85.48677062988281,89.87430572509766,85.72981262207031,False
Hardswish,0.7435596699538051,3,2,3,0,3,2,off,2.114771450987028e-05,14,67.62460327148438,-1.1935725212097168,-0.6424468159675598,40,1691697071.7732956,1691697115.4735832,0.6424468159675598,8503.0224609375,1.1935725212097168,91.6131591796875,67.62460327148438,72.12706756591797,67.76525115966797,False
ReLU,0.5534571755723235,3,4,0,3,2,3,off,2.5550550372034383e-05,82,81.8988265991211,-1.5003379583358765,-0.403031975030899,41,1691697071.6894095,1691697350.8287408,0.403031975030899,55562.6875,1.5003379583358765,54.69135665893555,81.8988265991211,93.31063842773438,83.45811462402344,False
Hardswish,0.0942895266292207,1,1,2,3,1,0,on,6.527417312804152e-05,140,87.87018585205078,-0.7396628856658936,-0.3506273329257965,42,1691697071.6792636,1691697336.2217164,0.3506273329257965,52690.1953125,0.7396628856658936,47.19759750366211,87.87018585205078,93.89744567871094,87.743896484375,False
ReLU,0.3533661057582451,2,3,2,4,2,4,on,4.558768899553026e-05,2,32.05470657348633,-2.3264546394348145,-0.7794382572174072,43,1691697071.7057762,1691697083.2897117,0.7794382572174072,2143.500732421875,2.3264546394348145,127.13218688964844,32.05470657348633,28.13668632507324,30.62740898132324,False
Hardswish,0.0036655803842558,2,0,1,2,1,1,off,5.002171471363667e-05,195,12.91115379333496,-0.8471062779426575,-0.5701220035552979,44,1691697071.7174962,1691697462.247165,0.5701220035552979,77890.1640625,0.8471062779426575,78.97859191894531,12.91115379333496,25.641796112060547,8.966924667358398,False
Mish,0.6351022481135793,4,3,0,3,0,1,off,0.000403968237487,145,53.23023986816406,-2.307834386825561,-0.1338827311992645,45,1691697071.724067,1691697771.8205974,0.1338827311992645,139785.265625,2.307834386825561,16.139570236206055,53.23023986816406,66.3480224609375,44.38525390625,False
Mish,0.0116689200005513,2,0,0,4,1,3,off,0.0001254388102573,29,79.02284240722656,-2.30539608001709,-0.3469736278057098,46,1691697071.7312183,1691697205.5577116,0.3469736278057098,26532.37890625,2.30539608001709,47.5631217956543,79.02284240722656,85.98744201660156,79.34564208984375,False
ReLU,0.4643004238160722,3,2,1,3,4,4,off,0.0001539840075643,162,82.08504486083984,-2.129557609558105,-0.3612187206745147,47,1691697071.734898,1691697799.9606166,0.3612187206745147,145389.640625,2.129557609558105,51.02980422973633,82.08504486083984,96.40692138671876,80.33361053466797,False
ReLU,0.0242322406002057,3,3,1,3,3,4,on,0.0009254485719997,47,72.66312408447266,-1.4849400520324707,-0.1793237328529358,48,1691697071.7380922,1691697239.5825598,0.1793237328529358,33328.47265625,1.4849400520324707,25.186643600463867,72.66312408447266,77.04117584228516,73.29432678222656,False
Mish,0.0022220337466407,4,1,0,0,1,3,on,0.0003209160009238,182,76.99011993408203,-1.561163306236267,-0.1143423020839691,49,1691697071.746436,1691697694.591751,0.1143423020839691,124315.359375,1.561163306236267,11.734667778015137,76.99011993408203,76.915771484375,75.4869613647461,False
Hardswish,0.1466853361262073,2,1,3,0,2,2,on,1.765971013872708e-05,34,82.62654876708984,-1.234555721282959,-0.8242768049240112,50,1691697071.750306,1691697170.2682662,0.8242768049240112,19574.5078125,1.234555721282959,121.57758331298828,82.62654876708984,83.00582885742188,82.03668212890625,False
ReLU,0.0025274876663158,1,1,3,3,3,1,off,0.0008923418200763,71,72.17206573486328,-0.8017361164093018,-0.1558024883270263,51,1691697071.299718,1691697213.6201742,0.1558024883270263,28237.74609375,0.8017361164093018,19.512788772583008,72.17206573486328,75.67157745361328,72.40992736816406,False
Hardswish,0.0016796948567578,3,1,1,4,0,3,off,0.0009115124948132,18,51.77810287475586,-1.2084882259368896,-0.1337848901748657,52,1691697071.7596316,1691697121.6416996,0.1337848901748657,9741.3740234375,1.2084882259368896,15.53041172027588,51.77810287475586,55.05561828613281,51.85726165771485,False
Mish,0.0110387019012618,1,3,2,3,2,3,off,0.0002266579303197,99,85.32707214355469,-3.527015924453736,-0.6466417908668518,53,1691697071.770243,1691697755.5549605,0.6466417908668518,136522.5625,3.527015924453736,90.11084747314452,85.32707214355469,98.13275909423828,84.53205108642578,False
ReLU,0.7672265145142317,0,0,0,0,4,2,off,0.0002690525769084,194,83.48780059814453,-1.1592015027999878,-0.3316217362880707,54,1691697071.7806458,1691697549.553556,0.3316217362880707,95315.6640625,1.1592015027999878,44.09632873535156,83.48780059814453,98.93180084228516,83.19220733642578,False
ReLU,0.0630687477342084,4,2,3,1,4,0,on,2.973770026227212e-05,124,83.1668701171875,-1.9848599433898928,-0.3446486592292785,55,1691697071.776987,1691697591.5443523,0.3446486592292785,103851.5703125,1.9848599433898928,46.522159576416016,83.1668701171875,86.5641098022461,81.791259765625,False
Mish,0.0193770231108925,1,3,0,4,3,2,off,0.0001475568218929,79,84.91449737548828,-2.8383443355560303,-0.3721368610858917,56,1691697071.7838397,1691697510.5038104,0.3721368610858917,87521.0390625,2.8383443355560303,51.726539611816406,84.91449737548828,96.84154510498048,84.70014953613281,False
ReLU,0.022296354558662,4,4,4,4,4,4,off,4.077243384647761e-05,162,40.69503021240234,-4.016022205352783,-0.0556367300450801,57,1691697071.7913575,1691698382.866498,0.0556367300450801,261970.046875,4.016022205352783,7.602654457092285,40.69503021240234,40.7537956237793,36.46063995361328,False
Hardswish,0.0712373976497551,2,4,4,0,1,3,on,0.000412846837035,192,87.31836700439453,-1.885547161102295,-0.3514539003372192,58,1691697071.787569,1691697812.1040034,0.3514539003372192,147831.390625,1.885547161102295,46.677188873291016,87.31836700439453,91.70232391357422,87.61307525634766,False
ReLU,0.1572138411809762,0,3,1,4,4,3,on,0.0005249671613187,122,74.4810562133789,-1.870694875717163,-0.135605126619339,59,1691697070.7700117,1691697527.801675,0.135605126619339,91142.2578125,1.870694875717163,15.602431297302246,74.4810562133789,81.8434066772461,71.87736511230469,False
Mish,0.0394016959030916,2,3,1,4,2,1,off,1.004794000642828e-05,70,82.4673843383789,-3.107012987136841,-0.543774425983429,60,1691697071.79786,1691697486.845549,0.543774425983429,82775.9453125,3.107012987136841,81.29096221923828,82.4673843383789,95.12340545654295,82.9201889038086,False
ReLU,0.5186933072859623,1,2,2,2,4,1,on,7.728525947227323e-05,34,69.75276184082031,-1.738372802734375,-0.7776790857315063,61,1691697071.8008633,1691697200.782243,0.7776790857315063,25582.6640625,1.738372802734375,114.50287628173828,69.75276184082031,72.1125259399414,69.6365966796875,False
Mish,0.3431200556701029,3,0,1,1,3,1,off,2.793053955207651e-05,185,81.39822387695312,-1.597972750663757,-0.1315919458866119,62,1691697071.8114824,1691697709.250514,0.1315919458866119,127394.7578125,1.597972750663757,15.586276054382324,81.39822387695312,94.9979476928711,79.69198608398438,False
ReLU,0.5522853148843222,3,0,0,0,0,1,on,2.509598205682088e-05,43,73.99517059326172,-0.4872063994407654,-0.1056912913918495,63,1691697071.8148215,1691697126.0075705,0.1056912913918495,10615.9580078125,0.4872063994407654,11.526652336120604,73.99517059326172,77.58712005615234,74.12069702148438,False
Mish,0.0021931369181198,1,3,4,0,0,3,off,4.725497094532217e-05,137,77.22494506835938,-2.3510966300964355,-0.1327908188104629,64,1691697071.818895,1691697700.312587,0.1327908188104629,125502.0703125,2.3510966300964355,15.9755220413208,77.22494506835938,89.06808471679688,77.04461669921875,False
Hardswish,0.0469134155684144,4,2,4,3,2,4,off,6.641332480153741e-05,87,76.81708526611328,-2.893850088119507,-0.5792545080184937,65,1691697071.8224835,1691697597.5787296,0.5792545080184937,104912.203125,2.893850088119507,88.46575164794922,76.81708526611328,90.23341369628906,76.37674713134766,False
ReLU,0.2673889477727312,4,2,4,0,4,3,off,2.5426653948776444e-05,82,65.13358306884766,-2.6622705459594727,-0.3412530720233917,66,1691697071.828599,1691697532.9545374,0.3412530720233917,91987.3984375,2.6622705459594727,46.795555114746094,65.13358306884766,76.96617889404297,62.342960357666016,False
Hardswish,0.008829108015453,3,4,0,4,4,4,on,5.9924448469385066e-05,99,69.47766876220703,-2.932668447494507,-0.1073205918073654,67,1691697071.8401446,1691697667.8290622,0.1073205918073654,119110.2265625,2.932668447494507,11.977730751037598,69.47766876220703,72.37007141113281,71.00802612304688,False
