p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.6700548753823463,1,3,0,4,0,3,off,0.0005729475028052,198,94.24107360839844,-1.2674424648284912,-0.1125307455658912,101,0.4002344608306885,1704.643977642059,1691351406.4052143,1691353110.6481242,0.1125307455658912,170190.5,1.2674424648284912,14.471879005432127,94.24107360839844,95.42813110351562,93.75618743896484,False
Hardswish,0.1638126484242746,3,2,1,0,4,3,off,0.0002332217470328,71,89.55657958984375,-1.6644350290298462,-0.3897267580032348,0,0.2644441127777099,604.3498165607452,1691351406.269422,1691352010.3542943,0.3897267580032348,60162.46484375,1.6644350290298462,58.22719192504883,89.55657958984375,92.02233123779295,91.51763153076172,False
ReLU,0.0864095587814684,1,0,0,4,1,4,on,0.0002629375978995,97,88.9270248413086,-1.1993154287338257,-0.0970991924405098,1,0.2644441127777099,666.7898626327515,1691351406.269422,1691352072.7943573,0.0970991924405098,66406.484375,1.1993154287338257,9.89777374267578,88.9270248413086,91.15929412841795,85.39997863769531,False
Hardswish,0.4672124087587923,0,0,2,4,4,0,on,0.0003048917490022,22,71.77729034423828,-1.9496299028396609,-0.3402381241321563,10,0.2963299751281738,239.06682920455933,1691351406.3013074,1691351645.071345,0.3402381241321563,23663.052734375,1.9496299028396609,42.18632888793945,71.77729034423828,74.05815887451172,68.94602966308594,False
ReLU,0.2548278703234568,2,3,2,1,3,2,on,7.50173522348939e-05,127,93.33326721191406,-1.5433762073516846,-0.8777081966400146,102,0.4004862308502197,1370.636827468872,1691351406.4054627,1691352776.641363,0.8777081966400146,136778.71875,1.5433762073516846,105.29988861083984,93.33326721191406,95.4031753540039,90.576904296875,False
ReLU,0.2877138782764916,2,0,0,3,1,2,off,0.0003483737083984,138,91.92381286621094,-1.4986952543258667,-0.5150166749954224,104,0.401202917098999,1487.2947192192078,1691351406.4061775,1691352893.299215,0.5150166749954224,148471.015625,1.4986952543258667,80.09803771972656,91.92381286621094,95.74002075195312,83.14063262939453,False
Hardswish,0.8610531545877647,0,2,1,2,3,1,off,0.0008960163160983,143,43.45389175415039,-2.1925148963928223,-0.5956069827079773,106,0.4030101299285888,1120.2022802829742,1691351406.4079876,1691352526.2067904,0.5956069827079773,111740.5546875,2.1925148963928223,61.60295867919922,43.45389175415039,78.87969970703125,63.31787490844727,False
Hardswish,0.2935092017801518,4,3,0,0,3,2,on,0.0008529658152873,130,69.54423522949219,-1.5533815622329712,-0.3675173223018646,108,0.4052357673645019,1365.207980632782,1691351406.4102144,1691352771.2124414,0.3675173223018646,136238.015625,1.5533815622329712,49.87467193603515,69.54423522949219,75.53880310058594,86.32698059082031,False
ReLU,0.8885329545288854,4,3,4,4,0,1,off,0.0009729271044371,110,22.14443588256836,-2.1662726402282715,-0.1003895923495292,109,0.4055168628692627,1308.0701260566711,1691351406.4104917,1691352714.0746577,0.1003895923495292,130560.265625,2.1662726402282715,12.582627296447754,22.14443588256836,24.556564331054688,18.85063362121582,False
Mish,0.1025208354597567,3,2,2,2,2,4,on,0.0005634380274437,77,86.85803985595703,-3.7337605953216553,-0.8307188153266907,11,0.3058433532714844,1475.4152331352234,1691351406.3108182,1691352881.419762,0.8307188153266907,147285.546875,3.7337605953216553,117.77293395996094,86.85803985595703,92.87770080566406,81.095947265625,False
ReLU,0.6709738359627719,2,1,0,1,3,4,off,0.000110982726505,142,93.5461196899414,-1.5987911224365234,-0.3003742098808288,110,0.4063525199890136,1442.7730100154877,1691351406.411327,1691352848.7775,0.3003742098808288,144009.59375,1.5987911224365234,44.10268783569336,93.5461196899414,97.01390075683594,88.09688568115234,False
ReLU,0.0044047036010146,0,2,1,2,2,3,off,0.0009821889035999,153,92.4007339477539,-1.4641616344451904,-0.822339653968811,111,0.4078772068023681,1555.9565677642822,1691351406.4128551,1691352961.961094,0.822339653968811,155321.828125,1.4641616344451904,95.58053588867188,92.4007339477539,99.25109100341795,94.0203628540039,False
Hardswish,0.5064202052919479,4,2,3,1,0,0,on,0.0003589135218843,21,71.25957489013672,-1.499861478805542,-0.4505628645420074,113,0.4095771312713623,185.2775540351868,1691351406.4145544,1691351591.282039,0.4505628645420074,18247.068359375,1.499861478805542,55.35867691040039,71.25957489013672,85.41804504394531,64.8527603149414,False
Hardswish,0.7441750903027895,4,2,0,0,4,2,off,0.0003108124152892,109,82.35222625732422,-1.80893075466156,-0.5686423182487488,114,0.409900426864624,1292.90261054039,1691351406.4148738,1691352698.907121,0.5686423182487488,129019.4609375,1.80893075466156,63.45117950439453,82.35222625732422,93.2728500366211,84.26165771484375,False
Mish,0.5997962946342978,1,2,1,1,4,0,off,0.0005109954539178,65,73.53880310058594,-1.9166229963302608,-0.4212887585163117,116,0.4114785194396972,678.9961426258087,1691351406.4164534,1691352085.000668,0.4212887585163117,67641.8828125,1.9166229963302608,51.01450729370117,73.53880310058594,58.23394393920898,77.68844604492188,False
Mish,0.9486414250138102,2,3,2,0,0,3,on,0.0003288540573234,134,89.34173583984375,-2.860215425491333,-0.8096158504486084,118,0.4130856990814209,1668.8537194728851,1691351406.4180634,1691353074.8582656,0.8096158504486084,166605.796875,2.860215425491333,93.5263442993164,89.34173583984375,93.3770980834961,91.16777801513672,False
Mish,0.2543943901168739,3,0,2,3,0,0,off,0.0007908086782058,77,83.52091979980469,-2.111023187637329,-0.3569872677326202,119,0.4149165153503418,939.2544281482697,1691351406.4198976,1691352345.2589295,0.3569872677326202,93642.1328125,2.111023187637329,53.14385223388672,83.52091979980469,89.74717712402344,66.70259857177734,False
Hardswish,0.030192966695084,3,1,4,2,0,4,on,0.0002747891695267,84,91.20275115966795,-1.789437174797058,-0.3333817422389984,12,0.3020496368408203,939.1595697402954,1691351406.3070247,1691352345.1642094,0.3333817422389984,93677.359375,1.789437174797058,48.9766960144043,91.20275115966795,92.403076171875,88.91142272949219,False
ReLU,0.6359283074797395,3,1,3,1,1,3,off,0.000465156116828,24,49.21125411987305,-1.2599622011184692,-0.1352994292974472,120,16.056033849716187,190.6789059638977,1691351422.061015,1691351596.6835256,0.1352994292974472,17449.986328125,1.2599622011184692,16.878198623657227,49.21125411987305,84.43460845947266,50.10467147827149,False
ReLU,0.5891158215510045,1,3,4,4,1,3,on,0.0006168815255685,10,43.49680709838867,-1.4142156839370728,-0.112836942076683,121,25.235731840133667,131.6216206550598,1691351431.2407048,1691351537.626233,0.112836942076683,10626.2529296875,1.4142156839370728,14.252059936523438,43.49680709838867,65.35041046142578,67.33040618896484,False
ReLU,0.2695322786392562,2,3,1,3,3,4,off,0.0003329450744062,55,85.72259521484375,-1.763959288597107,-0.4494939744472504,122,41.5898494720459,586.7778241634369,1691351447.594823,1691351992.7824333,0.4494939744472504,54506.4609375,1.763959288597107,54.66687774658203,85.72259521484375,93.13230895996094,81.49668884277344,False
Hardswish,0.6220827264298842,4,4,1,2,2,1,off,0.0006973417813294,28,20.49425506591797,-1.6358059644699097,-0.5820311903953552,123,45.59781789779663,411.8145711421967,1691351451.6027875,1691351817.8191898,0.5820311903953552,36609.34765625,1.6358059644699097,76.92064666748047,20.49425506591797,79.10023498535156,27.50951766967773,False
Hardswish,0.1850188997824405,0,3,4,1,3,1,on,3.233042121330137e-05,129,92.03559112548828,-1.857577562332153,-0.1137328818440437,125,185.32852792739868,1305.480224609375,1691351591.3335,1691352711.4848356,0.1137328818440437,112002.8671875,1.857577562332153,14.752154350280762,92.03559112548828,90.1454849243164,88.60574340820312,False
Hardswish,0.4355012889067101,1,0,4,1,3,1,off,0.0005478169738606,32,32.20633316040039,-1.2620199918746948,-0.1016100794076919,128,239.1176326274872,535.6836090087891,1691351645.122602,1691351941.6881874,0.1016100794076919,29644.626953125,1.2620199918746948,11.299131393432615,32.20633316040039,71.05279541015625,58.76565170288086,False
Mish,0.4506721558507093,1,0,3,4,4,0,on,0.0008785483126461,13,55.88250732421875,-2.423616409301758,-0.1339873820543289,129,258.0710973739624,465.23969888687134,1691351664.076066,1691351871.2442875,0.1339873820543289,20704.5625,2.423616409301758,11.957197189331056,55.88250732421875,58.9377555847168,30.989845275878903,False
Hardswish,0.4469162828359901,3,2,0,2,1,3,on,5.658372402519736e-05,123,92.07678985595705,-1.4122469425201416,-0.4098019003868103,13,0.3050713539123535,1064.3245170116425,1691351406.310047,1691352470.3290434,0.4098019003868103,106156.953125,1.4122469425201416,81.9565658569336,92.07678985595705,94.86973571777344,92.60173797607422,False
Hardswish,0.3298247627121791,2,2,4,4,0,0,off,0.0008814348032872,129,66.1925277709961,-1.840126872062683,-0.5490788221359253,132,327.0953595638275,1443.9145755767822,1691351733.1003284,1691352849.9191868,0.5490788221359253,111669.578125,1.840126872062683,81.08174896240234,66.1925277709961,84.05008697509766,82.14163208007812,False
ReLU,0.8187894268573056,4,1,4,3,1,1,off,0.0002237313796483,47,60.638614654541016,-1.9446877241134644,-0.1290628910064697,133,336.32012820243835,772.9845912456512,1691351742.3251002,1691352178.9892025,0.1290628910064697,43654.109375,1.9446877241134644,12.259600639343262,60.638614654541016,87.92610931396484,81.60690307617188,False
Mish,0.1267792714806317,2,0,2,0,2,1,off,0.0002740056594281,5,81.90137481689453,-3.213515043258667,-0.6737857460975647,134,377.33638858795166,447.03992533683777,1691351783.3413627,1691351853.0445025,0.6737857460975647,6961.04638671875,3.213515043258667,124.51021575927734,81.90137481689453,90.61734771728516,75.88453674316406,False
