,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.7368156212418765,3,4,1,0,4,2,off,0.0004536289242233436,25,55.40928649902344,-3.09659481048584,-0.34772664308547974,0,1689133318.2775834,1689133742.9437747,55.40928649902344,85.01625061035156,0.34772664308547974,46.86311721801758,74.6435775756836,42309.16796875,3.09659481048584
1,ReLU,0.6307792156479127,0,4,4,2,1,1,off,0.0004971935308912868,26,49.31129837036133,-1.8335180282592773,-0.15526466071605682,1,1689133318.7281823,1689133545.5780616,49.31129837036133,78.40132904052734,0.15526466071605682,46.82313919067383,25.37706756591797,22582.583984375,1.8335180282592773
2,ReLU,0.12107208436334933,2,1,4,0,2,0,off,0.0004236216771736788,72,90.04429626464844,-1.5906341075897217,-0.5487570762634277,2,1689133318.7361002,1689133968.8968418,90.04429626464844,93.68240356445312,0.5487570762634277,78.88658142089844,91.08415222167969,64904.54296875,1.5906341075897217
3,Mish,0.9231095348363975,1,0,3,0,1,4,on,0.0007183330413756798,152,74.00142669677734,-4.173573017120361,-0.10252668708562851,3,1689133318.7432692,1689135982.6060636,74.00142669677734,81.11543273925781,0.10252668708562851,11.542167663574219,83.48473358154297,266282.8125,4.173573017120361
4,Mish,0.44055310135846276,3,4,2,0,1,2,off,9.514145634772879e-05,156,94.28330993652344,-2.5775389671325684,-0.591048538684845,4,1689133324.4219544,1689135381.7421305,94.28330993652344,98.82893371582031,0.591048538684845,75.22785186767578,92.7021255493164,205610.640625,2.5775389671325684
5,Mish,0.21616592759853356,2,2,1,1,3,3,on,0.00029890986743817937,63,88.8414077758789,-2.526298761367798,-0.6677306294441223,5,1689133324.4302459,1689134218.9156942,88.8414077758789,91.924072265625,0.6677306294441223,87.75629425048828,86.73072814941406,89326.421875,2.526298761367798
6,ReLU,0.8077126320445606,1,3,4,3,1,1,on,0.00084689274022034,111,23.450464248657227,-1.6675820350646973,-0.13433590531349182,6,1689133324.5976553,1689134353.4234648,23.450464248657227,21.52459144592285,0.13433590531349182,14.291111946105957,39.384300231933594,102777.078125,1.6675820350646973
7,Mish,0.718230009863098,2,1,2,2,2,2,on,6.699176322584724e-05,69,87.22661590576172,-3.136986494064331,-1.0694100856781006,7,1689133324.9046936,1689134378.3428204,87.22661590576172,92.62699890136719,1.0694100856781006,150.9287567138672,82.38671112060547,105269.2421875,3.136986494064331
8,Hardswish,0.5603253921546117,2,4,3,2,0,2,on,0.0007656776279627407,52,79.81171417236328,-1.7165954113006592,-0.7876423001289368,8,1689133324.9931366,1689134065.5068417,79.81171417236328,72.6773681640625,0.7876423001289368,110.02256774902344,72.7518310546875,73896.3359375,1.7165954113006592
9,Mish,0.6845462163171725,1,3,4,3,0,2,on,0.0002610731494425495,139,88.50385284423828,-3.2967188358306885,-0.36027923226356506,9,1689133325.018732,1689135150.9776604,88.50385284423828,91.49308013916016,0.36027923226356506,46.12225341796875,92.57938385009766,182443.421875,3.2967188358306885
10,ReLU,0.7234771003675483,0,1,2,3,3,2,on,0.00012097639328244857,49,87.1640625,-1.5093756914138794,-0.6518500447273254,10,1689133325.0442061,1689133781.821647,87.1640625,89.84314727783203,0.6518500447273254,75.27184295654297,89.17540740966797,45527.8046875,1.5093756914138794
11,Mish,0.03657779483394842,2,0,4,3,1,4,on,0.000809602097363995,8,86.49602508544922,-2.7591516971588135,-0.38660410046577454,11,1689133325.0933077,1689133426.3033497,86.49602508544922,85.80975341796875,0.38660410046577454,52.6541862487793,77.73851013183594,9976.06640625,2.7591516971588135
12,ReLU,0.31457304031245453,3,0,2,2,4,1,on,7.402502118112571e-05,197,94.28907012939453,-1.981226921081543,-0.6524298787117004,12,1689133325.128433,1689135313.0901937,94.28907012939453,97.17283630371094,0.6524298787117004,71.42378997802734,93.4837646484375,198646.875,1.981226921081543
13,Mish,0.1048257770796348,2,0,4,3,2,0,on,0.0006384092375285156,116,83.93295288085938,-2.8242530822753906,-0.5862828493118286,13,1689133325.1365397,1689135200.9524908,83.93295288085938,89.62574005126953,0.5862828493118286,87.91485595703125,90.33984375,187433.0,2.8242530822753906
14,Mish,0.7144212089056021,1,4,3,3,2,0,off,0.0009526012081506065,118,63.06081008911133,-3.193478584289551,-0.3971436023712158,14,1689133325.1587512,1689134936.2511115,63.06081008911133,77.47464752197266,0.3971436023712158,69.21295166015625,30.167156219482422,160962.859375,3.193478584289551
15,ReLU,0.04772744077981058,3,2,0,0,1,1,off,0.0006707884698256739,18,77.16461181640625,-0.98089200258255,-0.3099978566169739,15,1689133325.2212853,1689133428.0216894,77.16461181640625,87.91655731201172,0.3099978566169739,45.99935531616211,77.08728790283203,10156.6953125,0.98089200258255
16,Mish,0.4825360793114518,4,0,1,0,0,4,off,0.00025131573083386175,74,62.50597381591797,-3.0951271057128906,-0.08401678502559662,16,1689133325.3134775,1689134162.339207,62.50597381591797,91.34417724609375,0.08401678502559662,9.642999649047852,77.85395812988281,83588.1328125,3.0951271057128906
17,ReLU,0.813623585465662,1,3,4,4,1,4,on,0.00025697632818991737,73,72.8843002319336,-2.344545841217041,-0.11027015745639801,17,1689133325.3644958,1689134044.7992902,72.8843002319336,74.49919128417969,0.11027015745639801,11.344959259033203,62.27122497558594,71767.640625,2.344545841217041
18,Hardswish,0.5762718541904029,0,2,4,2,0,1,on,0.000652402193787666,116,81.10433959960938,-1.763387680053711,-0.5364013314247131,18,1689133325.435861,1689134445.4063156,81.10433959960938,82.01482391357422,0.5364013314247131,75.35071563720703,72.16813659667969,111828.6484375,1.763387680053711
19,Hardswish,0.10629201031543449,1,3,0,0,4,1,off,0.00043357630554629917,93,89.05851745605469,-1.289381504058838,-0.09260273724794388,19,1689133325.4331133,1689134174.430267,89.05851745605469,93.56859588623047,0.09260273724794388,10.05188274383545,90.11730194091797,84723.4921875,1.289381504058838
20,ReLU,0.18901023132109526,1,1,0,3,3,3,on,4.979786153078392e-05,17,86.93122100830078,-1.3314944505691528,-0.18268311023712158,20,1689133325.4482708,1689133434.973876,86.93122100830078,82.61962127685547,0.18268311023712158,17.086414337158203,79.62971496582031,10841.15625,1.3314944505691528
21,ReLU,0.1193676354997375,0,3,3,1,4,3,on,0.00037407114916914325,179,95.01010131835938,-1.5451195240020752,-0.12637101113796234,21,1689133325.4542768,1689135206.7641242,95.01010131835938,95.49052429199219,0.12637101113796234,16.38855743408203,93.99893188476562,187969.921875,1.5451195240020752
22,ReLU,0.4398078548784372,3,3,2,0,4,3,off,0.000940230737612754,120,62.95212173461914,-1.8704442977905273,-0.4024970531463623,22,1689133324.896553,1689134516.6768093,62.95212173461914,68.32462310791016,0.4024970531463623,50.788360595703125,77.94507598876953,119021.984375,1.8704442977905273
23,Mish,0.13923390203636943,1,1,0,2,1,4,on,0.00013336103717865002,96,90.03768157958984,-1.6362888813018799,-0.3589475154876709,23,1689133325.4598944,1689134026.0854888,90.03768157958984,91.77758026123047,0.3589475154876709,46.1317024230957,81.95932006835938,69896.5625,1.6362888813018799
24,Hardswish,0.08631362187361007,1,0,3,2,0,2,off,0.0009928224119501257,121,67.99092864990234,-1.1474621295928955,-0.6557601094245911,24,1689133325.479088,1689134288.4249485,67.99092864990234,95.11366271972656,0.6557601094245911,81.28366088867188,86.29569244384766,96122.90625,1.1474621295928955
25,Mish,0.11543588237635916,4,3,3,0,1,2,off,0.0009109828590770193,110,84.19949340820312,-2.84920072555542,-0.39150288701057434,25,1689133325.4729805,1689134831.9818509,84.19949340820312,90.83378601074219,0.39150288701057434,50.015228271484375,88.99422454833984,150536.15625,2.84920072555542
26,Hardswish,0.22865433132696436,0,4,3,0,2,4,off,0.0002385719627778701,62,85.48323059082031,-2.3223323822021484,-0.2157590091228485,26,1689133325.4842944,1689134016.4748344,85.48323059082031,91.98687744140625,0.2157590091228485,46.07649612426758,83.94599914550781,68928.1875,2.3223323822021484
27,Hardswish,0.38874609303110075,1,2,1,2,1,4,off,0.0008092341193392959,77,11.598577499389648,-1.9845479726791382,-0.6184105277061462,27,1689133325.4953408,1689134085.054803,11.598577499389648,49.230445861816406,0.6184105277061462,72.20751190185547,71.52494812011719,75793.21875,1.9845479726791382
28,Hardswish,0.4383919523543266,3,2,2,4,0,4,on,0.0004774428000340485,71,69.11868286132812,-1.988992691040039,-0.5812252759933472,28,1689133325.4924595,1689134059.8467107,69.11868286132812,78.76667785644531,0.5812252759933472,78.11331176757812,66.61328125,73336.3203125,1.988992691040039
29,Hardswish,0.15658043394561563,4,3,4,0,0,0,on,0.00084934704441422,18,75.50423431396484,-1.359620451927185,-0.08233768492937088,29,1689133324.9405582,1689133468.4341075,75.50423431396484,83.16195678710938,0.08233768492937088,11.97782039642334,73.4385757446289,14187.08203125,1.359620451927185
30,Mish,0.3961589709234522,4,0,4,4,0,4,on,0.0006552063165431014,190,87.46817016601562,-3.5288941860198975,-0.09086831659078598,30,1689133325.3417752,1689136071.6102235,87.46817016601562,92.52037811279297,0.09086831659078598,9.28217887878418,85.83003997802734,274456.3125,3.5288941860198975
31,Hardswish,0.3213132870548129,2,4,4,2,4,0,off,0.00015770686318247718,1,55.8617057800293,-2.2635347843170166,-0.6725915670394897,31,1689133325.3444865,1689133344.5371208,55.8617057800293,65.51363372802734,0.6725915670394897,77.68238067626953,51.98807907104492,1805.364990234375,2.2635347843170166
32,ReLU,0.9014229366932751,4,3,2,4,0,4,off,0.0005283899031203253,89,78.91024017333984,-2.2938787937164307,-0.3510827422142029,32,1689133325.3507829,1689134574.474748,78.91024017333984,60.75114440917969,0.3510827422142029,39.90977096557617,54.80306625366211,124734.6484375,2.2938787937164307
33,ReLU,0.7604683536756189,3,2,0,4,1,0,on,5.1141954495826945e-05,62,75.9324722290039,-2.2050957679748535,-0.2347288429737091,33,1689133325.361746,1689133820.5423324,75.9324722290039,92.02262115478516,0.2347288429737091,45.4187126159668,86.08090209960938,49398.19921875,2.2050957679748535
34,Hardswish,0.7711193170067813,4,3,4,0,3,3,off,0.0004110147931479086,66,57.57477951049805,-2.0975539684295654,-0.13320985436439514,34,1689133325.3594,1689133994.4313657,57.57477951049805,89.83845520019531,0.13320985436439514,15.679659843444824,63.389556884765625,66786.8203125,2.0975539684295654
35,Hardswish,0.24825835350822248,1,3,3,1,4,3,off,0.0009577082525826743,80,50.4740104675293,-1.575857162475586,-0.26734432578086853,35,1689133325.3674715,1689134199.9566505,50.4740104675293,87.27446746826172,0.26734432578086853,14.85703182220459,69.6994400024414,87349.875,1.575857162475586
36,Mish,0.5891836538149754,3,0,4,1,1,4,off,0.00040938323518765443,172,88.75274658203125,-3.2913854122161865,-0.09947770833969116,36,1689133325.380748,1689135797.2749255,88.75274658203125,95.60089874267578,0.09947770833969116,10.496244430541992,93.14069366455078,247070.828125,3.2913854122161865
37,Hardswish,0.4827953272301724,1,1,3,0,2,1,on,0.0003859412824414377,187,93.67547607421875,-1.1504695415496826,-0.2782576382160187,37,1689133324.9677138,1689135137.3380568,93.67547607421875,94.38459014892578,0.2782576382160187,53.300148010253906,92.59943389892578,181077.109375,1.1504695415496826
38,ReLU,0.8824255547167743,2,4,3,3,4,0,off,0.0007349732184081805,67,33.6976203918457,-2.314084529876709,-0.39127975702285767,38,1689133325.3870645,1689133952.8622866,33.6976203918457,63.667171478271484,0.39127975702285767,48.30521011352539,44.997310638427734,62566.6328125,2.314084529876709
39,Hardswish,0.774392823963188,0,1,4,0,1,3,off,0.00027895032815459576,1,45.45161056518555,-1.6022664308547974,-0.08597291260957718,39,1689133325.3899705,1689133336.3583212,45.45161056518555,61.314125061035156,0.08597291260957718,11.78437328338623,59.34465026855469,938.1341552734375,1.6022664308547974
40,ReLU,0.8258619161063842,0,4,3,1,0,0,on,0.0005684106555973225,36,42.4881706237793,-1.5759103298187256,-0.10613013803958893,40,1689133325.3961143,1689133644.6345098,42.4881706237793,76.39723205566406,0.10613013803958893,10.74756145477295,25.834150314331055,31766.017578125,1.5759103298187256
41,ReLU,0.3284054179155227,0,0,1,4,3,3,off,0.0007254105840750734,42,56.672969818115234,-1.6216667890548706,-0.11529241502285004,41,1689133325.4017136,1689133661.934228,56.672969818115234,80.57118225097656,0.11529241502285004,12.752411842346191,48.695865631103516,33488.37890625,1.6216667890548706
42,ReLU,0.18016124952944537,0,1,2,2,1,0,on,0.0003479301144144481,6,76.22915649414062,-1.2256534099578857,-0.5653979778289795,42,1689133325.417491,1689133373.398622,76.22915649414062,86.50647735595703,0.5653979778289795,72.31859588623047,70.57630157470703,4633.59765625,1.2256534099578857
43,ReLU,0.241117404723486,4,4,3,2,1,4,off,0.0005611074289913995,30,71.7588119506836,-2.4565532207489014,-0.4087934195995331,43,1689133325.4042573,1689133694.1850936,71.7588119506836,89.6038589477539,0.4087934195995331,46.5980110168457,73.48819732666016,36711.8984375,2.4565532207489014
44,Hardswish,0.17225315653122106,2,4,3,1,0,2,off,0.0009871084120331279,75,79.64408874511719,-1.6579716205596924,-0.6373497843742371,44,1689133325.419933,1689134080.3864152,79.64408874511719,88.5305404663086,0.6373497843742371,83.88175201416016,83.61544036865234,75325.75,1.6579716205596924
45,Mish,0.27360267688466616,0,1,4,4,0,4,off,0.0003534949868974488,44,63.73615264892578,-2.3506991863250732,-0.09551876783370972,45,1689133325.4279273,1689133899.489263,63.73615264892578,87.43260955810547,0.09551876783370972,10.234575271606445,83.85664367675781,57237.43359375,2.3506991863250732
46,ReLU,0.43359155602635974,0,1,4,3,4,2,on,0.0008771625346180398,11,46.28003692626953,-1.7908624410629272,-0.3221780061721802,46,1689133325.430753,1689133442.324267,46.28003692626953,61.98011779785156,0.3221780061721802,45.66225814819336,68.53548431396484,11519.376953125,1.7908624410629272
47,ReLU,0.30755876579255,4,0,3,1,1,0,on,0.000978454577022277,52,52.95563888549805,-1.8604116439819336,-0.11435320228338242,47,1689133325.4390767,1689133758.8733149,52.95563888549805,24.36628532409668,0.11435320228338242,11.036925315856934,49.5233268737793,43157.734375,1.8604116439819336
48,Mish,0.7770739761408232,4,2,1,3,1,3,off,0.0009543135707975702,3,13.408158302307129,-2.6190545558929443,-0.44557181000709534,48,1689133325.445502,1689133369.958956,13.408158302307129,69.01576232910156,0.44557181000709534,61.38387680053711,41.51986312866211,4288.5283203125,2.6190545558929443
49,ReLU,0.09218573557122169,4,4,0,4,1,1,off,0.00048116660540638946,171,92.52851867675781,-1.5925856828689575,-0.09212969988584518,49,1689133325.4428487,1689134879.3250186,92.52851867675781,95.18167114257812,0.09212969988584518,11.190360069274902,91.71612548828125,155220.75,1.5925856828689575
50,Mish,0.35084057195642393,3,4,2,3,4,1,on,0.00048261538796990196,102,84.20269012451172,-2.9971988201141357,-0.3872283697128296,50,1689133325.451612,1689135201.6598523,84.20269012451172,89.05781555175781,0.3872283697128296,57.211177825927734,75.58057403564453,187442.90625,2.9971988201141357
51,Hardswish,0.327888825620498,3,2,4,3,3,1,off,0.0005220847453588139,137,83.57209014892578,-2.1994099617004395,-0.4451158344745636,51,1689133325.45687,1689134932.402487,83.57209014892578,91.51495361328125,0.4451158344745636,60.50144577026367,88.48019409179688,160533.578125,2.1994099617004395
52,ReLU,0.1853182086446526,4,0,4,1,4,0,on,0.0005748889652067399,57,74.86685180664062,-2.07871150970459,-0.08414527773857117,52,1689133325.4649959,1689134083.1647086,74.86685180664062,82.16111755371094,0.08414527773857117,9.172080039978027,60.02946472167969,75586.5625,2.07871150970459
53,ReLU,0.5969683824297769,0,3,2,2,3,3,on,0.0004325636749771703,16,55.9134635925293,-1.5454890727996826,-0.5835707783699036,53,1689133325.4623466,1689133475.0931768,55.9134635925293,86.92718505859375,0.5835707783699036,80.49172973632812,69.17194366455078,14797.5693359375,1.5454890727996826
54,ReLU,0.5152754711228745,2,1,2,2,3,2,off,0.0009375353283987064,51,59.877288818359375,-1.6572952270507812,-0.8854616284370422,54,1689133325.4675338,1689133803.369316,59.877288818359375,66.8748550415039,0.8854616284370422,110.5306167602539,61.83860778808594,47630.171875,1.6572952270507812
