p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
ReLU,0.0629815083518085,4,2,0,1,2,2,on,2.616953177466545e-05,192,89.5125732421875,-1.665019154548645,-0.7848155498504639,64,0.4848420619964599,705.7732791900635,1691963385.6331072,1691964090.9209151,0.7848155498504639,138984.953125,1.665019154548645,115.63906860351562,89.5125732421875,97.236083984375,89.69137573242188,False
ReLU,0.0118483870868836,0,3,0,3,4,3,on,1.0382165352329454e-05,159,80.95721435546875,-1.3626153469085691,-0.1564801186323166,0,0.4599888324737549,497.4754927158356,1691963385.6082826,1691963882.623286,0.1564801186323166,97324.4765625,1.3626153469085691,20.96248435974121,80.95721435546875,84.78327941894531,78.39260864257812,False
ReLU,0.0011340637441377,3,4,0,3,0,3,on,0.0004193867364394,61,62.515357971191406,-1.2988930940628052,-0.1545806676149368,1,0.4598515033721924,192.76445651054385,1691963385.6081192,1691963577.9122298,0.1545806676149368,36381.73046875,1.2988930940628052,19.6627254486084,62.515357971191406,59.286380767822266,64.51958465576172,False
Hardswish,0.0026042044053816,3,0,2,2,3,2,on,1.020095393302801e-05,125,84.76081848144531,-1.2663805484771729,-0.8642938137054443,10,0.4600825309753418,424.3680438995361,1691963385.60837,1691963809.5158544,0.8642938137054443,82701.875,1.2663805484771729,121.51868438720705,84.76081848144531,89.1948013305664,83.8607177734375,False
ReLU,0.210510901849325,1,4,0,1,1,3,on,0.0005445538357585,137,79.3155288696289,-1.032356858253479,-0.1029881536960601,101,0.5495667457580566,302.13613629341125,1691963385.6978338,1691963687.283908,0.1029881536960601,58270.76953125,1.032356858253479,11.61507511138916,79.3155288696289,83.26567840576172,79.43600463867188,False
ReLU,0.0227738726382263,3,1,2,4,3,1,off,0.0003436029130085,182,87.93492889404297,-1.4608826637268066,-0.3577017486095428,102,0.5510296821594238,614.2390403747559,1691963385.6992958,1691963999.3868222,0.3577017486095428,120677.2421875,1.4608826637268066,51.17148971557617,87.93492889404297,99.90807342529295,87.0716552734375,False
ReLU,0.0014262127370031,3,2,0,2,0,4,off,8.764117633603918e-05,165,78.84953308105469,-1.514032244682312,-0.5843309760093689,103,0.5516791343688965,578.8870317935944,1691963385.6999416,1691963964.0348177,0.5843309760093689,113607.34375,1.514032244682312,80.99707794189453,78.84953308105469,90.4094467163086,77.1475601196289,False
ReLU,0.0386855147371658,0,4,0,3,3,3,on,1.995887454485938e-05,179,87.05503845214844,-1.231082320213318,-0.151053637266159,104,0.5545716285705566,531.8819298744202,1691963385.7028394,1691963917.0296912,0.151053637266159,104204.828125,1.231082320213318,19.47777366638184,87.05503845214844,90.8669891357422,86.67949676513672,True
Mish,0.6853244964991434,0,1,3,4,4,2,on,0.000755652094253,18,33.73933029174805,-2.863929986953736,-0.3385520875453949,106,0.5577213764190674,121.99649834632874,1691963385.705988,1691963507.1442516,0.3385520875453949,22228.6796875,2.863929986953736,47.024513244628906,33.73933029174805,51.584617614746094,40.40537643432617,False
Hardswish,0.0244141853872559,4,0,3,3,3,1,on,0.0003375543892744,179,86.14413452148438,-1.2695891857147217,-0.1540445387363433,108,0.5616390705108643,534.7046754360199,1691963385.7099066,1691963919.8524525,0.1540445387363433,104768.8125,1.2695891857147217,19.71649932861328,86.14413452148438,90.73960876464844,86.60570526123047,False
ReLU,0.0032830436398226,3,2,1,2,3,3,off,0.0003846535034016,70,77.19088745117188,-1.2552121877670288,-0.6544366478919983,109,0.5632617473602295,225.5604457855225,1691963385.7115288,1691963610.7082217,0.6544366478919983,42940.46484375,1.2552121877670288,89.86112976074219,77.19088745117188,87.87635803222656,75.66926574707031,False
Hardswish,0.0129015587141487,2,3,2,3,2,0,on,6.306991087978188e-05,73,86.61931610107422,-1.2498395442962646,-0.8444456458091736,11,0.4699177742004394,235.84838700294492,1691963385.6181805,1691963620.9961824,0.8444456458091736,45015.19140625,1.2498395442962646,118.9560775756836,86.61931610107422,90.75489044189452,86.02462005615234,False
ReLU,0.0077363615179395,2,0,4,3,3,1,on,3.6015061715249e-05,30,74.43122100830078,-1.469517469406128,-0.3638045191764831,110,0.5644807815551758,105.76401543617249,1691963385.7127495,1691963490.9118114,0.3638045191764831,18984.240234375,1.469517469406128,53.637939453125,74.43122100830078,77.8050537109375,74.0573501586914,False
Mish,0.0010538216765227,0,0,0,4,3,4,on,0.0001994042463446,106,48.276668548583984,-2.4669055938720703,-0.1063964292407035,111,0.5668880939483643,550.4612016677856,1691963385.7151532,1691963935.6089892,0.1063964292407035,107919.4375,2.4669055938720703,11.58644199371338,48.276668548583984,48.509796142578125,53.531829833984375,False
ReLU,0.0208431381156985,1,4,0,0,4,4,off,3.75108132014437e-05,43,54.06690216064453,-2.183404445648194,-0.0621218532323837,112,0.5677499771118164,180.6852924823761,1691963385.7160125,1691963565.8330977,0.0621218532323837,33966.26953125,2.183404445648194,7.672266006469727,54.06690216064453,57.46309280395508,51.00922393798828,False
Hardswish,0.0132470721161711,4,0,1,0,0,3,off,0.0001308194567528,90,75.14901733398438,-0.9669650793075562,-0.1101490631699562,113,0.5697529315948486,195.79702377319336,1691963385.7180212,1691963580.9448023,0.1101490631699562,36987.203125,0.9669650793075562,11.932944297790527,75.14901733398438,88.38126373291016,77.87126159667969,False
