p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.02279460334111358,0,3,3,3,4,0,on,0.0004860535672065723,41,89.60582733154297,-2.5168848037719727,-0.1268608421087265,87,0.5102224349975586,520.9856011867523,1689226120.4962792,1689226640.9700794,89.60582733154297,90.65100860595703,0.1268608421087265,17.375871658325195,83.4170913696289,51641.40625,2.5168848037719727
Mish,0.7375385902043994,2,0,3,4,0,4,on,0.0006344883733383448,25,43.796016693115234,-2.6517152786254883,-0.42018967866897583,10,0.4125697612762451,451.05019211769104,1689226120.3986237,1689226571.0341327,43.796016693115234,78.40574645996094,0.42018967866897583,40.6963996887207,71.78690338134766,44661.625,2.6517152786254883
ReLU,0.6397602910404404,1,4,4,2,2,2,on,0.0003245052246078448,28,68.03475189208984,-2.13820219039917,-0.5947783589363098,112,0.543562650680542,411.9866509437561,1689226120.5296173,1689226531.972191,68.03475189208984,84.53678894042969,0.5947783589363098,91.0140380859375,75.08002471923828,40744.8828125,2.13820219039917
ReLU,0.033987314110466134,2,4,4,4,4,2,on,0.0005269710181835913,16,88.74866485595703,-2.090805768966675,-0.6673052906990051,113,0.5426433086395264,221.07480883598328,1689226120.5286932,1689226341.0603404,88.74866485595703,90.33219909667967,0.6673052906990051,72.89724731445312,78.94380950927734,21621.74609375,2.090805768966675
Mish,0.06330943500366092,1,0,4,3,2,4,off,0.00011903729098490707,12,84.81993103027344,-2.8523619174957275,-0.3171013593673706,115,0.5470006465911865,174.06661224365234,1689226120.5330558,1689226294.0511844,84.81993103027344,88.79130554199219,0.3171013593673706,76.37787628173828,71.43875122070312,16924.470703125,2.8523619174957275
Hardswish,0.11761864657246016,1,4,1,4,4,1,off,0.0004895625649874206,19,42.8236083984375,-1.7228717803955078,-0.07466825842857361,119,0.5569477081298828,168.08624577522278,1689226120.543006,1689226288.0717494,42.8236083984375,14.960589408874512,0.07466825842857361,8.829865455627441,21.42902183532715,16310.806640625,1.7228717803955078
ReLU,0.7146438582027002,1,4,1,2,4,2,off,0.000817824341131911,7,11.237234115600586,-1.4790834188461304,-0.5550858378410339,133,326.1081020832062,396.4292962551117,1689226446.0941455,1689226516.4150066,11.237234115600586,69.39108276367188,0.5550858378410339,70.76390838623047,11.787330627441406,7022.75537109375,1.4790834188461304
Hardswish,0.8057156168097936,0,2,2,4,0,0,on,0.0005844091556232273,45,50.3964729309082,-1.4542365074157717,-0.5365345478057861,15,0.4320058822631836,426.9893043041229,1689226120.4180665,1689226546.971194,50.3964729309082,75.25452423095703,0.5365345478057861,66.82770538330078,36.82088851928711,42208.12109375,1.4542365074157717
Hardswish,0.3752935236129659,4,1,1,0,1,1,on,0.0005738795279348065,112,36.86233901977539,-1.2405033111572266,-0.07638074457645416,16,0.42664122581481934,461.2014744281769,1689226120.4127045,1689226581.186998,36.86233901977539,32.98719024658203,0.07638074457645416,9.862629890441896,69.04572296142578,45629.30078125,1.2405033111572266
ReLU,0.47652533711400824,2,4,2,4,1,0,on,0.0007778141453628795,37,73.2680892944336,-2.370328187942505,-0.6230593919754028,17,0.4272339344024658,489.066202878952,1689226120.413291,1689226609.0509264,73.2680892944336,71.99952697753906,0.6230593919754028,75.50067901611328,63.77235412597656,48472.81640625,2.370328187942505
ReLU,0.3606753466754424,3,4,2,1,4,3,on,0.0008992167595806531,21,46.90574264526367,-2.1507339477539062,-0.37792831659317017,2,0.40074729919433594,248.00037288665771,1689226120.386808,1689226367.977463,46.90574264526367,57.119384765625,0.37792831659317017,46.66106414794922,47.68658828735352,24313.01171875,2.1507339477539062
Mish,0.3985852747587572,2,4,4,3,3,2,off,0.0009053581473896156,23,42.91781234741211,-2.7887990474700928,-0.674562394618988,31,0.45476365089416504,457.61962604522705,1689226120.44082,1689226577.6051517,42.91781234741211,76.53028106689453,0.674562394618988,96.85244750976562,61.52138137817383,45310.54296875,2.7887990474700928
Hardswish,0.17434222450437853,4,4,1,4,3,4,on,0.00020669102434115415,28,75.00205993652344,-2.495265007019043,-0.10151711106300354,37,0.4510483741760254,379.29289650917053,1689226120.4371045,1689226499.2784233,75.00205993652344,86.50666046142578,0.10151711106300354,11.519232749938965,86.92505645751953,37437.9765625,2.495265007019043
ReLU,0.375802079013483,0,4,2,1,1,0,off,0.0007728039851924509,47,74.35696411132812,-1.468138337135315,-0.32861459255218506,38,0.4538543224334717,313.4340054988861,1689226120.439911,1689226433.4186392,74.35696411132812,70.2580795288086,0.32861459255218506,39.82033920288086,60.40740966796875,30908.751953125,1.468138337135315
Hardswish,0.1635148726254241,4,4,1,1,2,0,off,0.00028879219363935776,29,77.9531021118164,-1.786867618560791,-0.19044403731822968,39,0.4626736640930176,301.18064546585083,1689226120.448728,1689226421.1661775,77.9531021118164,88.85433959960938,0.19044403731822968,53.38968276977539,89.1713638305664,29664.2734375,1.786867618560791
Mish,0.5677722781792826,1,1,4,2,4,0,on,0.0009161352181747444,8,45.87516021728515,-2.035392045974731,-0.34932082891464233,41,0.4568982124328614,104.70325565338136,1689226120.4429536,1689226224.688868,45.87516021728515,32.015525817871094,0.34932082891464233,50.377662658691406,39.68581008911133,10031.4267578125,2.035392045974731
Hardswish,0.7805003053896067,2,1,0,0,1,0,off,0.0002102779169684751,47,81.12393951416016,-1.008000373840332,-0.2806236147880554,43,0.4603276252746582,345.06910514831543,1689226120.4463875,1689226465.0535529,81.12393951416016,91.19351196289062,0.2806236147880554,38.65237808227539,82.53424835205078,34008.07421875,1.008000373840332
ReLU,0.7874791075468759,1,4,2,1,3,3,on,0.00044066907597652903,42,48.27527618408203,-2.068706512451172,-0.35043027997016907,48,0.4723153114318848,374.5687222480774,1689226120.458365,1689226494.5541987,48.27527618408203,82.2779312133789,0.35043027997016907,39.95252990722656,59.930660247802734,36996.27734375,2.068706512451172
Hardswish,0.478570931547969,2,2,0,0,3,1,on,9.29575761037512e-05,35,88.49566650390625,-1.1046851873397827,-0.543160617351532,5,0.4058151245117187,268.9904520511627,1689226120.3918655,1689226388.9743075,88.49566650390625,91.49275970458984,0.543160617351532,82.00244903564453,81.99116516113281,26470.783203125,1.1046851873397827
Hardswish,0.3815533461729339,4,0,3,3,3,1,off,0.0005333005791003395,28,26.866640090942383,-1.461958885192871,-0.15902991592884064,52,0.4691324234008789,326.0477249622345,1689226120.455188,1689226446.0322704,26.866640090942383,83.67308044433594,0.15902991592884064,16.187498092651367,61.539432525634766,32174.48046875,1.461958885192871
