,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.588491143564911,2,4,0,3,1,2,on,0.0002248213324509734,199,94.91967010498047,-2.2805278301239014,-0.5738065838813782,0,1688942185.0612335,1688945564.9975019,94.91967010498047,97.97523498535156,0.5738065838813782,99.04168701171875,94.21147155761719,337835.21875,2.2805278301239014
1,ReLU,0.34083447520697263,0,2,3,3,2,0,on,0.0007669895881056163,53,53.10318374633789,-1.6201391220092773,-0.7132321000099182,1,1688942185.740829,1688942784.0798206,53.10318374633789,69.5548095703125,0.7132321000099182,91.55519104003906,53.45940399169922,59743.62109375,1.6201391220092773
2,ReLU,0.20700833323248577,1,0,0,0,0,0,on,0.0007074564308066168,6,57.09114456176758,-0.8961623907089233,-0.09175580739974976,2,1688942185.8075678,1688942224.8128107,57.09114456176758,79.20195007324219,0.09175580739974976,8.377555847167969,54.41382598876953,3822.922607421875,0.8961623907089233
3,Hardswish,0.5658067937707009,1,3,1,2,2,2,off,0.0002310192561434537,53,86.54443359375,-1.5481849908828735,-0.6082268357276917,3,1688942185.772506,1688942776.9636567,86.54443359375,89.52517700195312,0.6082268357276917,83.39476013183594,63.0213623046875,59032.0390625,1.5481849908828735
4,ReLU,0.5070492565831622,4,3,3,3,3,3,off,0.00022311447833786875,200,94.65361785888672,-2.044919013977051,-0.21984465420246124,4,1688942190.6811054,1688944520.7913122,94.65361785888672,98.69930267333984,0.21984465420246124,23.81443977355957,92.71471405029297,232838.515625,2.044919013977051
5,Hardswish,0.6151344503469812,0,4,0,2,2,3,off,0.0005394280691518642,5,60.939964294433594,-1.3144736289978027,-0.5703316330909729,5,1688942191.971098,1688942241.3405406,60.939964294433594,76.11465454101562,0.5703316330909729,72.13740539550781,43.66103744506836,4891.8779296875,1.3144736289978027
6,ReLU,0.13747326877890312,3,2,3,1,3,4,on,0.00023818909562371682,24,87.33429718017578,-1.5640645027160645,-0.4636305570602417,6,1688942191.288786,1688942427.3446956,87.33429718017578,90.92884063720703,0.4636305570602417,55.6588134765625,82.06053924560547,23383.6640625,1.5640645027160645
7,Hardswish,0.7467651119096045,3,3,2,3,4,4,off,0.00017165213666638275,117,91.7392349243164,-2.5723652839660645,-0.3146143853664398,7,1688942191.963749,1688943908.4834526,91.7392349243164,94.281494140625,0.3146143853664398,55.261070251464844,90.72893524169922,171378.703125,2.5723652839660645
8,Hardswish,0.43984645163024594,0,3,1,3,1,3,off,0.0004601426435379223,73,76.6395492553711,-1.2483479976654053,-0.11480297893285751,8,1688942192.033493,1688942733.3126059,76.6395492553711,76.81201171875,0.11480297893285751,17.409751892089844,81.25971221923828,54083.7890625,1.2483479976654053
9,Mish,0.4168137489980659,0,0,0,3,2,0,off,0.0004887342391083646,98,86.45323944091797,-2.5911827087402344,-0.365746408700943,9,1688942192.0947025,1688943548.6221051,86.45323944091797,88.10763549804688,0.365746408700943,51.71305847167969,83.09195709228516,135375.140625,2.5911827087402344
