p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Hardswish,0.5709420179152366,0,1,2,2,3,4,off,5.311232971324222e-05,96,90.93028259277344,-1.8416378498077393,-0.5407660603523254,69,0.5238058567047119,925.1966457366943,1688889930.6660845,1688890855.3381405,90.93028259277344,94.63849639892578,0.5407660603523254,69.43697357177734,93.23619842529297,92206.0,1.8416378498077393
Mish,0.22544288682238525,3,2,2,0,1,1,on,0.0009766060400354234,109,86.80718994140625,-2.8957183361053467,-0.5603301525115967,0,0.3989965915679931,889.2302165031433,1688889930.5412834,1688890819.3718128,86.80718994140625,87.53203582763672,0.5603301525115967,85.47598266601562,85.35911560058594,88627.9609375,2.8957183361053467
ReLU,0.24031825522257017,1,2,4,1,1,1,on,0.0004996942142885631,144,88.23560333251953,-1.9408857822418213,-0.4024408161640167,1,0.4036087989807129,916.4354615211488,1688889930.5458727,1688890846.5771315,88.23560333251953,86.76364135742188,0.4024408161640167,46.80727767944336,86.30632019042969,91348.984375,1.9408857822418213
Hardswish,0.10225908680713304,3,3,4,3,4,4,on,0.0008846102993249538,47,81.20177459716797,-2.360053062438965,-0.1137072890996933,100,0.5573759078979492,670.9043228626251,1688889930.6996512,1688890601.0459476,81.20177459716797,89.61939239501953,0.1137072890996933,17.386890411376953,71.95357513427734,66748.4140625,2.360053062438965
Mish,0.41326343417782774,3,4,0,3,0,0,on,0.0002828030817936924,43,78.81561279296875,-2.7131764888763428,-0.14921510219573977,103,0.5670289993286133,703.1709988117218,1688889930.709303,1688890633.3127491,78.81561279296875,86.20931243896484,0.14921510219573977,15.762495040893556,74.8187255859375,69973.3359375,2.7131764888763428
Mish,0.32876187254426387,2,4,2,2,4,4,off,0.0006654838492577721,22,40.97273254394531,-3.187664270401001,-0.6656829714775085,107,0.569066047668457,407.1872522830963,1688889930.711332,1688890337.3288743,40.97273254394531,85.29499053955078,0.6656829714775085,101.32494354248048,50.87247467041016,40380.53515625,3.187664270401001
Mish,0.06048783653298717,2,3,4,2,1,3,on,0.0008608453259274937,1,59.27399444580078,-3.220555067062378,-0.5736701488494873,109,0.5737800598144531,25.96732497215271,1688889930.7160587,1688889956.108914,59.27399444580078,64.86298370361328,0.5736701488494873,80.59838104248047,66.61825561523438,2261.275390625,3.220555067062378
Mish,0.33416504929229257,4,0,2,2,0,1,off,0.0002794794947852517,51,61.902225494384766,-3.0526926517486572,-0.529461681842804,110,0.5745706558227539,656.983457326889,1688889930.7168458,1688890587.1250691,61.902225494384766,91.79064178466795,0.529461681842804,74.97136688232422,84.04988861083984,65352.63671875,3.0526926517486572
Mish,0.6648809390605939,2,3,3,2,3,4,off,0.0008381199558313954,28,35.80076217651367,-3.7439732551574703,-0.7258018851280212,114,0.5764260292053223,588.6868360042572,1688889930.7186975,1688890518.8284624,35.80076217651367,64.27234649658203,0.7258018851280212,72.4990005493164,22.32955741882324,58526.13671875,3.7439732551574703
Hardswish,0.9387768239846516,1,0,0,2,2,0,on,0.0004998532672911187,72,68.2516860961914,-1.795728325843811,-0.5342341065406799,116,0.5819768905639648,775.0712611675262,1688889930.7242496,1688890705.2129388,68.2516860961914,62.40010070800781,0.5342341065406799,67.81346130371094,43.15332794189453,77171.484375,1.795728325843811
ReLU,0.8746678529918915,2,3,4,0,0,1,on,0.0007006307620611485,38,51.13010025024414,-1.7072268724441528,-0.413174569606781,12,0.4456307888031006,404.8453359603882,1688889930.587901,1688890334.9869068,51.13010025024414,64.96635437011719,0.413174569606781,39.92504119873047,22.609283447265625,40193.26953125,1.7072268724441528
ReLU,0.21444460524365885,1,2,1,1,1,3,on,1.1236037237865944e-05,51,89.37126159667969,-1.3370966911315918,-0.4232192635536194,120,0.5860767364501953,457.8758099079132,1688889930.7283502,1688890388.017377,89.37126159667969,74.52326202392578,0.4232192635536194,54.68344497680664,88.46574401855469,45446.7890625,1.3370966911315918
Hardswish,0.6988103276594182,0,1,2,3,3,1,off,0.0006973850997435713,101,51.3118896484375,-1.3569470643997192,-0.3194456100463867,123,0.5906682014465332,804.1552596092224,1688889930.7329435,1688890734.2968783,51.3118896484375,81.42025756835938,0.3194456100463867,51.73360061645508,65.30766296386719,80084.125,1.3569470643997192
Hardswish,0.011550634310793008,0,2,4,4,2,1,off,0.0008722333519647456,55,83.30097198486328,-2.257873773574829,-0.6500464081764221,124,0.5903143882751465,575.5305559635162,1688889930.7325826,1688890505.672115,83.30097198486328,93.6481704711914,0.6500464081764221,82.2266616821289,80.91179656982422,57207.66015625,2.257873773574829
Mish,0.01533718102271706,1,1,2,4,4,2,on,0.0005168045419880325,21,88.5613021850586,-2.5896248817443848,-0.5675244927406311,127,0.5931704044342041,301.67750215530396,1688889930.7354462,1688890231.8190925,88.5613021850586,90.2162094116211,0.5675244927406311,78.11508178710938,90.54454803466795,29827.7734375,2.5896248817443848
ReLU,0.5432812754768117,2,0,4,3,0,4,on,0.00022399410879443815,72,89.16781616210938,-1.5371830463409424,-0.30880823731422424,129,0.5948071479797363,766.9517734050751,1688889930.7370863,1688890697.093379,89.16781616210938,81.07495880126953,0.30880823731422424,47.6898193359375,86.99296569824219,76354.953125,1.5371830463409424
ReLU,0.8507437288051685,0,3,0,4,1,1,on,2.6375748622703143e-05,68,76.31269836425781,-1.2483136653900146,-0.1530698984861374,131,0.596796989440918,519.4643044471741,1688889930.7390656,1688890449.6059008,76.31269836425781,87.01017761230469,0.1530698984861374,13.871663093566896,59.95465087890625,51604.44921875,1.2483136653900146
ReLU,0.332189110401936,3,0,3,1,0,1,on,0.00027664342080552397,88,81.72645568847656,-1.3177772760391235,-0.1214883029460907,134,0.6028628349304199,794.3271038532257,1688889930.7451327,1688890724.4687426,81.72645568847656,92.22706604003906,0.1214883029460907,14.28371810913086,80.1574935913086,79120.0078125,1.3177772760391235
ReLU,0.8814105252942339,1,1,1,1,1,3,off,0.0005778367589261525,45,50.58107376098633,-1.2238460779190063,-0.09675149619579317,135,0.6049456596374512,329.77455043792725,1688889930.7472122,1688890259.9161422,50.58107376098633,41.294864654541016,0.09675149619579317,10.551342964172363,28.425277709960938,32636.60546875,1.2238460779190063
ReLU,0.2318722136986863,0,4,1,2,0,0,on,0.0005675690074017789,56,75.53719329833984,-1.0900667905807495,-0.329556405544281,136,0.6049444675445557,429.6433072090149,1688889930.747221,1688890359.7848942,75.53719329833984,87.82927703857422,0.329556405544281,45.82488632202149,58.30495071411133,42625.46875,1.0900667905807495
Mish,0.7041384591158559,2,2,3,2,3,3,on,0.0007324398454445221,18,45.51793670654297,-3.0129549503326416,-0.8255094289779663,137,0.6060905456542969,381.02480149269104,1688889930.7483582,1688890311.1664162,45.51793670654297,83.44828796386719,0.8255094289779663,100.47827911376952,56.28200912475586,37764.25,3.0129549503326416
Hardswish,0.5355132621891628,4,0,0,3,2,1,on,0.0006354883792883858,60,75.2313232421875,-1.5098059177398682,-0.25458309054374695,14,0.4431767463684082,493.0725066661835,1688889930.5854404,1688890423.21411,75.2313232421875,75.11431121826172,0.25458309054374695,54.0019645690918,37.05219650268555,49012.80078125,1.5098059177398682
Hardswish,0.6850069190223986,0,2,4,0,4,0,on,0.0007496848267169422,52,54.54720306396485,-3.031468391418457,-0.4208003282546997,141,0.6128840446472168,542.5260400772095,1688889930.7551565,1688890472.6675892,54.54720306396485,60.493309020996094,0.4208003282546997,57.895938873291016,45.83927536010742,53910.296875,3.031468391418457
ReLU,0.027002188319183468,2,1,2,1,3,4,off,0.0009514735254317102,51,86.39146423339844,-1.7879785299301147,-0.6555009484291077,144,0.6154201030731201,423.0525665283203,1688889930.757694,1688890353.194175,86.39146423339844,95.57495880126952,0.6555009484291077,91.86907196044922,86.47442626953125,41963.41796875,1.7879785299301147
ReLU,0.6468334857860116,3,3,2,3,3,4,on,0.0004378438640397197,1,30.018293380737305,-1.8760493993759155,-0.3334556818008423,149,0.6208751201629639,16.730857849121094,1688889930.763142,1688889946.872475,30.018293380737305,60.844512939453125,0.3334556818008423,55.604591369628906,30.60206413269043,1341.466796875,1.8760493993759155
Hardswish,0.5996909435693157,4,3,0,3,3,3,off,0.0008052245710440667,79,67.61922454833984,-1.8844386339187624,-0.1544913947582245,15,0.443744421005249,903.7053060531616,1688889930.5860105,1688890833.8469412,67.61922454833984,77.5628662109375,0.1544913947582245,19.886497497558594,72.17731475830078,90074.34375,1.8844386339187624
Hardswish,0.7984070140341827,4,1,2,2,1,3,on,0.000970195387015154,28,19.745826721191406,-1.574104070663452,-0.5858407020568848,151,0.6246907711029053,312.53604006767273,1688889930.766967,1688890242.6776197,19.745826721191406,43.40798568725586,0.5858407020568848,74.97525024414062,21.38811683654785,30913.478515625,1.574104070663452
Hardswish,0.7373311103111428,1,1,1,0,4,1,on,0.000996332581251033,110,51.03883743286133,-1.4595897197723389,-0.07017352432012558,153,0.6321015357971191,680.1534359455109,1688889930.7743754,1688890610.294947,51.03883743286133,19.83868408203125,0.07017352432012558,8.096683502197266,26.903301239013672,67671.2109375,1.4595897197723389
Hardswish,0.2640624922427805,1,4,1,1,0,3,off,0.0006143281854804149,40,79.84175109863281,-1.433180332183838,-0.09105055034160614,155,0.6349213123321533,316.7598087787628,1688889930.7771895,1688890246.9014392,79.84175109863281,52.713748931884766,0.09105055034160614,10.859938621520996,78.5275650024414,31336.955078125,1.433180332183838
Hardswish,0.915380357267596,2,1,2,2,1,0,off,0.00024894809774599107,81,87.11600494384766,-1.4811633825302124,-0.8307449817657471,158,0.6370558738708496,746.8884129524231,1688889930.7793305,1688890677.029981,87.11600494384766,93.26531982421876,0.8307449817657471,99.4541015625,87.09636688232422,74343.9375,1.4811633825302124
ReLU,0.15505381078231548,2,1,0,2,0,2,on,0.000787484968317383,66,87.64244842529297,-1.329798936843872,-0.722802996635437,159,0.6399264335632324,451.7362565994262,1688889930.7822032,1688890381.877876,87.64244842529297,90.32062530517578,0.722802996635437,97.5809555053711,88.27619171142578,44833.31640625,1.329798936843872
ReLU,0.5263665231689717,0,3,4,0,0,2,on,0.0001789064916682103,117,89.24810791015625,-1.638056397438049,-0.32424840331077576,160,15.953141450881958,876.7646362781525,1688889946.0954008,1688890806.9065342,89.24810791015625,89.80883026123047,0.32424840331077576,45.74985885620117,82.01416015625,86068.8046875,1.638056397438049
Mish,0.3388542505639428,0,2,2,4,0,2,on,0.00021152259770174992,6,81.68402099609375,-2.843639612197876,-0.6912378072738647,161,16.78296661376953,122.62614703178406,1688889946.9252262,1688890052.76803,81.68402099609375,85.85015106201172,0.6912378072738647,86.07359313964844,75.40048217773438,10571.951171875,2.843639612197876
Mish,0.03197950813738949,0,3,1,1,1,1,on,0.0007876018552223074,35,42.73770904541016,-1.7504421472549438,-0.11873983591794968,172,189.50209951400757,470.02314615249634,1688890119.644362,1688890400.1650393,42.73770904541016,21.199438095092773,0.11873983591794968,13.405385971069336,79.97167205810547,28048.5234375,1.7504421472549438
