,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Hardswish,0.7365993224254176,0,1,1,0,0,4,off,0.0004964809721550422,43,39.23454666137695,-1.4935245513916016,-0.05915152654051781,0,1689176755.0383303,1689177062.0313551,39.23454666137695,73.02099609375,0.05915152654051781,10.406909942626953,46.43417739868164,30564.345703125,1.4935245513916016
1,ReLU,0.5522170516133039,1,1,4,3,2,4,on,0.0008713481595869431,119,51.707401275634766,-1.6322786808013916,-0.36864012479782104,1,1689176755.426726,1689178293.0397878,51.707401275634766,45.696876525878906,0.36864012479782104,57.54962158203125,23.304615020751953,153656.984375,1.6322786808013916
2,ReLU,0.9793378815099246,3,1,4,3,2,0,on,2.5429232507948153e-05,66,76.73191833496094,-2.4018521308898926,-0.4265551269054413,2,1689176755.4372509,1689177331.5217564,76.73191833496094,83.72686004638672,0.4265551269054413,59.973106384277344,65.20046997070312,57505.14453125,2.4018521308898926
3,Mish,0.6702120536747342,1,0,3,3,2,1,on,0.0004450901229394038,184,93.60009765625,-3.367711305618286,-0.3294895589351654,3,1689176755.4396615,1689180340.9400344,93.60009765625,95.00968933105469,0.3294895589351654,50.78229522705078,93.59705352783203,358447.25,3.367711305618286
4,Hardswish,0.7256360579179685,4,1,3,0,4,2,off,0.0007484204953307403,18,17.159334182739258,-1.347196102142334,-0.37630167603492737,4,1689176759.9763,1689176945.592045,17.159334182739258,63.198123931884766,0.37630167603492737,45.09208679199219,58.91569137573242,18423.0234375,1.347196102142334
5,Mish,0.42492714575177887,0,1,4,4,4,3,on,0.00012011595976484182,159,93.38906860351562,-2.667527198791504,-0.1353631466627121,5,1689176759.9990137,1689178932.4322207,93.38906860351562,90.69549560546875,0.1353631466627121,11.476478576660156,90.19593811035156,217103.515625,2.667527198791504
6,Mish,0.4189705381772256,1,3,1,3,4,0,on,0.0003031934702760082,107,58.91037368774414,-2.47871994972229,-0.13696642220020294,6,1689176760.018208,1689178119.227151,58.91037368774414,83.67781066894531,0.13696642220020294,14.572256088256836,80.34430694580078,135783.015625,2.47871994972229
7,ReLU,0.22026151525408302,3,3,2,0,3,0,off,0.0003329996981104656,53,86.83451843261719,-1.4574249982833862,-0.34368324279785156,7,1689176760.033734,1689177145.4054477,86.83451843261719,91.97640991210938,0.34368324279785156,44.22919464111328,77.75098419189453,38391.1484375,1.4574249982833862
8,Mish,0.0014300007874085536,2,3,4,0,4,0,on,0.000553942130547312,46,87.97014617919922,-2.8031115531921387,-0.3498675525188446,8,1689176760.0803845,1689177423.4846985,87.97014617919922,88.98665618896484,0.3498675525188446,45.814517974853516,88.30046081542969,66208.859375,2.8031115531921387
9,ReLU,0.37006315546872404,3,4,4,3,3,3,on,0.0008083537959465919,32,60.10276794433594,-1.7711620330810547,-0.1526741087436676,9,1689176760.0901067,1689177113.5281155,60.10276794433594,77.54212951660156,0.1526741087436676,18.920759201049805,45.93391799926758,35203.296875,1.7711620330810547
