,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
0,Mish,0.06416230965932139,4,2,4,4,1,1,off,0.0004119066873106033,38,84.71150970458984,-2.774557113647461,-0.3812660276889801,0,1688855176.609166,1688855648.3777344,84.71150970458984,90.49314880371094,0.3812660276889801,54.90800476074219,84.7452621459961,47039.69140625,2.774557113647461
1,Mish,0.7734361801914645,0,2,1,0,2,0,on,9.823085937604012e-05,32,77.2907943725586,-2.660590648651123,-0.5544955730438232,1,1688855177.0452244,1688855512.708392,77.2907943725586,89.97195434570312,0.5544955730438232,82.22156524658203,55.394569396972656,33472.0,2.660590648651123
2,Mish,0.9244289910642717,2,0,0,3,4,4,on,0.0009221807316942667,199,91.85649108886719,-3.419804573059082,-0.33908936381340027,2,1688855177.0516076,1688858194.6452444,91.85649108886719,91.41351318359375,0.33908936381340027,45.85396194458008,92.40463256835938,301666.4375,3.419804573059082
3,ReLU,0.8730589793911644,3,0,4,2,1,1,off,0.0005309712701452444,160,77.77873229980469,-1.507239580154419,-0.4526311755180359,3,1688855177.0545352,1688856777.9913545,77.77873229980469,87.31256103515625,0.4526311755180359,46.348453521728516,84.93102264404297,160000.3125,1.507239580154419
4,ReLU,0.15640457362059806,4,2,0,4,1,2,off,7.642916830304865e-05,172,94.17108154296875,-1.7054212093353271,-0.5997501015663147,4,1688855179.9939544,1688856789.205646,94.17108154296875,99.71449279785156,0.5997501015663147,62.89149856567383,93.64262390136719,160789.34375,1.7054212093353271
5,Mish,0.19757375046856307,0,0,4,2,2,4,off,8.691680281626647e-05,42,87.64055633544922,-2.9963319301605225,-0.5552319884300232,5,1688855180.0047448,1688856032.8367085,87.64055633544922,93.5384750366211,0.5552319884300232,68.17460632324219,84.26705932617188,85152.3671875,2.9963319301605225
6,Mish,0.6708444801780873,3,4,0,1,2,4,off,0.0007322886706780467,138,63.97740936279297,-2.391557216644287,-0.35233452916145325,6,1688855180.0175238,1688857249.457568,63.97740936279297,94.79865264892578,0.35233452916145325,51.166568756103516,79.7968978881836,206814.828125,2.391557216644287
7,Hardswish,0.622681946650394,0,2,0,4,0,2,off,0.0007538909018288888,187,90.64509582519531,-1.2906323671340942,-0.644172191619873,7,1688855180.0202692,1688857078.840251,90.64509582519531,98.09799194335938,0.644172191619873,63.06480026245117,92.75164794921875,189759.90625,1.2906323671340942
8,Mish,0.798682739711006,0,0,0,0,1,0,on,0.00030954110271702107,35,76.11289978027344,-2.7543749809265137,-0.08459438383579254,8,1688855180.0487459,1688855491.6546555,76.11289978027344,74.7657699584961,0.08459438383579254,8.94726276397705,58.02717971801758,31012.625,2.7543749809265137
9,ReLU,0.3090628642313949,2,0,2,2,2,1,on,0.0008088316270197974,27,57.042598724365234,-1.566972255706787,-0.9589645266532898,9,1688855180.0899792,1688855504.349754,57.042598724365234,77.30868530273438,0.9589645266532898,135.25314331054688,65.5714340209961,32282.236328125,1.566972255706787
10,Hardswish,0.6974772342200183,1,4,3,0,0,2,on,0.0008746009012669854,14,30.69115447998047,-1.5391223430633545,-0.4013719856739044,10,1688855180.110077,1688855320.9937756,30.69115447998047,66.17536926269531,0.4013719856739044,47.16216278076172,49.86085510253906,13946.373046875,1.5391223430633545
11,ReLU,0.7109962377116812,0,4,4,2,4,0,off,0.0002313005104572814,17,74.44243621826172,-2.2306039333343506,-0.38629135489463806,11,1688855180.1784446,1688855358.008375,74.44243621826172,84.49053955078125,0.38629135489463806,46.5256233215332,47.33110809326172,17629.001953125,2.2306039333343506
12,Hardswish,0.30978242044660553,1,3,3,2,0,0,off,0.0009255250181833404,75,37.83491134643555,-1.3760334253311157,-0.3963261842727661,12,1688855180.2035527,1688855956.694057,37.83491134643555,78.7130355834961,0.3963261842727661,49.35319519042969,57.26908874511719,77497.9765625,1.3760334253311157
13,ReLU,0.6997559405820506,1,3,4,0,0,3,on,0.00024093366940567835,16,77.84477996826172,-1.2288230657577515,-0.12006335705518723,13,1688855180.2139308,1688855358.1310592,77.84477996826172,81.25606536865234,0.12006335705518723,12.204215049743652,77.10928344726562,17641.30078125,1.2288230657577515
14,ReLU,0.862760496784294,1,3,1,0,1,0,off,0.0009074429967322702,67,22.425722122192383,-0.9509252309799194,-0.10689286142587662,14,1688855180.219696,1688855663.9898367,22.425722122192383,15.109360694885254,0.10689286142587662,11.287385940551758,45.507389068603516,48227.15625,0.9509252309799194
15,ReLU,0.47500776077108714,4,3,0,1,3,4,on,6.856590581048091e-05,167,94.1467514038086,-1.6784775257110596,-0.10387095808982849,15,1688855180.2270653,1688856856.3132546,94.1467514038086,96.20906066894531,0.10387095808982849,14.623223304748535,92.10675048828125,167463.46875,1.6784775257110596
16,ReLU,0.7133806977894906,4,0,1,4,4,1,on,0.0009395863667267515,101,42.05378723144531,-2.1423139572143555,-0.10293342173099518,16,1688855180.2396815,1688856171.2740145,42.05378723144531,41.085391998291016,0.10293342173099518,9.088861465454102,50.43474578857422,98974.421875,2.1423139572143555
17,ReLU,0.8941972289847993,3,0,0,0,3,0,on,0.0007454118579204366,31,23.615663528442383,-1.2993565797805786,-0.12261772900819778,17,1688855180.2430167,1688855432.6225185,23.615663528442383,36.167659759521484,0.12261772900819778,11.266538619995117,48.38224792480469,25094.572265625,1.2993565797805786
18,Hardswish,0.013160535236649205,1,1,2,3,3,4,off,0.00021886915462079068,136,80.2746810913086,-1.5297385454177856,-0.31299132108688354,18,1688855180.2499151,1688856289.691161,80.2746810913086,98.01856994628906,0.31299132108688354,50.52901077270508,92.80506896972656,110801.234375,1.5297385454177856
19,ReLU,0.4867693882290782,3,4,3,1,4,3,on,0.0007422596133946901,123,80.09965515136719,-2.4410624504089355,-0.15790043771266937,19,1688855180.2535942,1688856578.152355,80.09965515136719,84.48867797851562,0.15790043771266937,17.344331741333008,87.34800720214844,139638.265625,2.4410624504089355
20,ReLU,0.42742494377976015,0,4,4,0,0,4,on,0.0008302902611234276,103,65.6180419921875,-2.5443344116210938,-0.08979190140962601,20,1688855180.2572014,1688856225.4735005,65.6180419921875,63.884986877441406,0.08979190140962601,10.52379035949707,72.1197509765625,104370.703125,2.5443344116210938
21,Mish,0.3682900090962723,4,3,1,4,1,0,off,7.091228082626264e-05,119,81.37313079833984,-2.582432985305786,-0.08882538974285126,21,1688855180.2600825,1688856690.8480914,81.37313079833984,88.65542602539062,0.08882538974285126,13.454270362854004,87.51741790771484,150917.21875,2.582432985305786
22,ReLU,0.12596360662205838,3,2,2,3,0,4,off,0.0005505447353681664,42,86.3167495727539,-1.8210197687149048,-0.5974228382110596,22,1688855180.263236,1688855558.638362,86.3167495727539,91.72566223144531,0.5974228382110596,70.23280334472656,84.82933044433594,37687.01171875,1.8210197687149048
23,ReLU,0.9163887909521571,4,3,4,1,2,1,on,0.0009200034848880933,184,24.75800895690918,-2.7010481357574463,-0.3460729718208313,23,1688855180.2664254,1688858024.30146,24.75800895690918,30.067092895507812,0.3460729718208313,40.057151794433594,85.6540298461914,284253.1875,2.7010481357574463
24,ReLU,0.2609036267120248,4,4,0,4,3,0,on,0.0003582546241484561,182,92.71031951904297,-1.7194033861160278,-0.09650291502475739,24,1688855180.2695656,1688857397.9306858,92.71031951904297,92.58032989501953,0.09650291502475739,12.551687240600586,93.49617004394531,221619.4375,1.7194033861160278
25,Mish,0.9415241446236375,3,2,3,3,1,2,on,0.0003368397910753892,119,86.79673767089844,-4.142436504364014,-0.5426875948905945,25,1688855180.273302,1688857136.935685,86.79673767089844,91.78215789794922,0.5426875948905945,83.59789276123047,86.98362731933594,195518.25,4.142436504364014
26,ReLU,0.7872682512583878,0,4,4,0,1,4,off,0.0006497942898321263,104,40.10337448120117,-3.4485228061676025,-0.04071832820773125,26,1688855180.2764618,1688856335.08677,40.10337448120117,84.89633178710938,0.04071832820773125,9.465027809143066,59.108192443847656,115334.5,3.4485228061676025
27,Hardswish,0.38947795699571697,1,4,2,4,1,0,off,0.00040982441216605485,146,90.33342742919922,-1.8300657272338867,-0.2961093783378601,27,1688855180.2794082,1688856684.4664776,90.33342742919922,94.28089904785156,0.2961093783378601,40.61322784423828,91.8832015991211,150271.234375,1.8300657272338867
28,Mish,0.2818346848111233,0,4,4,3,4,1,on,0.0008621044433990623,110,75.7050552368164,-3.0930392742156982,-0.12823189795017242,28,1688855180.2826772,1688856916.60256,75.7050552368164,76.60173797607422,0.12823189795017242,12.812962532043457,73.90064239501953,173484.375,3.0930392742156982
29,Mish,0.19241607534760094,1,2,2,2,0,3,off,0.0002814699629943216,135,93.61949920654297,-2.8016374111175537,-0.6582854390144348,29,1688855180.2860901,1688856534.2184236,93.61949920654297,96.78522491455078,0.6582854390144348,92.46794891357422,93.69270324707031,135245.921875,2.8016374111175537
30,Hardswish,0.9602195447847962,3,0,1,2,4,2,off,0.0002966007615086673,78,77.3480224609375,-3.1785874366760254,-0.6313210129737854,30,1688855180.2893555,1688856093.045478,77.3480224609375,91.1504898071289,0.6313210129737854,66.17046356201172,83.53739166259766,91129.2265625,3.1785874366760254
31,Hardswish,0.9673591929350344,3,1,2,0,1,4,on,0.00013675029567331435,90,81.70291900634766,-1.4211106300354004,-0.27444133162498474,31,1688855180.2927208,1688855992.8302016,81.70291900634766,91.80909729003906,0.27444133162498474,44.83140182495117,87.16551208496094,81107.421875,1.4211106300354004
32,ReLU,0.635962455378456,1,0,1,2,3,3,on,0.0007533687377372561,74,27.652631759643555,-1.5470833778381348,-0.3365526795387268,32,1688855180.2961142,1688855784.5549452,27.652631759643555,64.22966003417969,0.3365526795387268,54.28775405883789,51.92885208129883,60275.3203125,1.5470833778381348
33,Hardswish,0.808834412680589,2,2,4,2,1,3,off,0.0005683722784131154,56,35.53681564331055,-2.290019989013672,-0.6835500597953796,33,1688855180.3008409,1688855756.6688085,35.53681564331055,86.24681091308594,0.6835500597953796,87.7548828125,39.694210052490234,57486.83203125,2.290019989013672
34,Hardswish,0.6991230175519766,2,4,3,1,3,4,on,0.00024100205016496225,64,77.9376220703125,-2.0329692363739014,-0.4758978486061096,34,1688855180.3049572,1688856065.4822347,77.9376220703125,89.78521728515625,0.4758978486061096,51.0238151550293,61.94676971435547,88367.9453125,2.0329692363739014
35,Hardswish,0.7003938559758758,2,4,4,4,4,2,off,0.0005238647487048649,115,69.00941467285156,-2.131967067718506,-0.6386987566947937,35,1688855180.3085787,1688856612.73785,69.00941467285156,90.95193481445312,0.6386987566947937,72.45189666748047,72.35797882080078,143093.5,2.131967067718506
36,ReLU,0.2759376341303007,3,4,4,3,4,3,off,0.00013047967026235465,31,84.73285675048828,-2.101703643798828,-0.1498432457447052,36,1688855180.3117914,1688855595.0595086,84.73285675048828,91.94447326660156,0.1498432457447052,16.652118682861328,85.54536437988281,41326.50390625,2.101703643798828
37,Hardswish,0.414990474850424,4,3,3,1,3,0,off,0.0006451438255868046,38,35.82549285888672,-1.6582832336425781,-0.11572961509227753,37,1688855180.3155863,1688855538.594479,35.82549285888672,77.50706481933594,0.11572961509227753,16.972970962524414,52.711483001708984,35680.00390625,1.6582832336425781
38,ReLU,0.3950975227871761,0,0,3,1,2,0,off,0.000765467520302056,199,91.89867401123047,-1.7395397424697876,-0.3076661229133606,38,1688855180.3189826,1688857169.0387366,91.89867401123047,97.17024230957031,0.3076661229133606,48.147212982177734,89.67058563232422,198720.84375,1.7395397424697876
39,Hardswish,0.48795325427886516,2,1,3,0,4,4,on,0.000279181126790274,157,92.48770141601562,-2.1686229705810547,-0.4240552484989166,39,1688855180.3225417,1688857077.3286378,92.48770141601562,95.06678009033203,0.4240552484989166,44.242427825927734,91.02314758300781,189553.609375,2.1686229705810547
40,Hardswish,0.3774237196335093,2,3,1,3,0,1,off,0.0006119981944610604,76,49.550933837890625,-1.5153509378433228,-0.3680727183818817,40,1688855180.3258488,1688855795.3007126,49.550933837890625,83.56836700439453,0.3680727183818817,47.46255111694336,70.89640808105469,61347.01171875,1.5153509378433228
41,ReLU,0.8750886211827452,4,4,4,2,2,0,off,0.0007355950188595834,64,29.89337730407715,-2.9418692588806152,-0.5794126391410828,41,1688855180.3293867,1688856172.5700178,29.89337730407715,73.41943359375,0.5794126391410828,78.34507751464844,44.03036880493164,99070.0546875,2.9418692588806152
42,Hardswish,0.11931285034710944,1,0,0,1,3,4,off,0.0005205808524536811,107,90.27859497070312,-1.282964825630188,-0.09990988671779633,42,1688855180.3327758,1688856037.3273993,90.27859497070312,93.81476593017578,0.09990988671779633,10.827474594116211,63.32954025268555,85549.46875,1.282964825630188
43,ReLU,0.27037847025681355,2,2,3,3,4,3,off,0.0001474511702873529,67,92.19666290283203,-1.9028799533843994,-0.6842973828315735,43,1688855180.337115,1688855931.3043277,92.19666290283203,95.11708068847656,0.6842973828315735,87.96783447265625,90.13114929199219,74943.65625,1.9028799533843994
44,Hardswish,0.22822270894465346,2,4,4,1,4,0,on,0.0008238615787879944,101,83.66819763183594,-2.0087902545928955,-0.3905455768108368,44,1688855180.340019,1688856393.5503225,83.66819763183594,78.02711486816406,0.3905455768108368,44.71379852294922,71.04467010498047,121175.8125,2.0087902545928955
45,ReLU,0.7739813858607498,2,1,0,3,4,4,off,0.0003098003661672475,146,87.40039825439453,-2.557753086090088,-0.3159722685813904,45,1688855180.3443635,1688856977.4963133,87.40039825439453,96.04460906982422,0.3159722685813904,43.16970443725586,89.48053741455078,179562.5,2.557753086090088
46,Hardswish,0.8691775431942844,1,4,0,3,2,0,off,0.00038556118242646324,8,60.451507568359375,-1.6397056579589844,-0.2560155689716339,46,1688855180.3473144,1688855250.4144175,60.451507568359375,82.85138702392578,0.2560155689716339,47.47125244140625,71.09375762939453,6857.44287109375,1.6397056579589844
