,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,objective_0,objective_1,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end
0,Hardswish,0.5535998665106298,0,2,0,3,2,2,on,0.0003648225007234,90.70343780517578,-1.1337155103683472,0,0.0532300472259521,0.6217677593231201,1684457375.4147604,1684457375.9829342
1,ReLU,0.0393849196246937,4,2,4,2,0,3,on,8.552639720634364e-05,"[84.65924072265625, -2.1719367504119873]","[84.65924072265625, -2.1719367504119873]",1,0.0532088279724121,0.6210489273071289,1684457375.4147377,1684457375.9823568
2,Hardswish,0.7631617035419176,0,3,2,3,3,1,off,0.0003819041111474,"[88.32750701904297, -0.9888186454772948]","[88.32750701904297, -0.9888186454772948]",5,0.0563876628875732,0.6215012073516846,1684457375.4179146,1684457375.982812
3,Mish,0.2738000769018697,1,2,1,2,1,1,off,0.0006776043193248,"[9.92931079864502, -1.837287187576294]","[9.92931079864502, -1.837287187576294]",6,0.0572898387908935,0.6218531131744385,1684457375.4188192,1684457375.9831626
4,ReLU,0.0664839546492691,0,3,0,4,1,0,off,0.0005255363633778,82.66900634765625,-0.9981458783149719,12,0.6729986667633057,0.6959972381591797,1684457376.034525,1684457376.0572848
5,Mish,0.2240565763623349,3,4,0,1,0,1,on,2.658075371025116e-05,"[86.90792846679688, -1.6379406452178955]","[86.90792846679688, -1.6379406452178955]",10,0.6697902679443359,0.6929903030395508,1684457376.031314,1684457376.0543923
6,Hardswish,0.7593094745011469,3,4,0,2,4,2,off,0.0001337876716055,"[89.13170623779297, -2.135929584503174]","[89.13170623779297, -2.135929584503174]",11,0.6715521812438965,0.6944193840026855,1684457376.033075,1684457376.0558228
7,Mish,0.5888789666566957,2,0,4,0,0,4,on,0.000945882922171,"[79.5861587524414, -2.787803649902344]","[79.5861587524414, -2.787803649902344]",13,0.6730470657348633,0.6956608295440674,1684457376.0345702,1684457376.057067
8,Hardswish,0.9661471448695012,1,2,4,0,2,1,off,0.0004193925768535,"[73.39443969726562, -1.4523590803146362]","[73.39443969726562, -1.4523590803146362]",2,0.0543286800384521,0.6276485919952393,1684457375.4158683,1684457375.9889607
9,Mish,0.3435756611238416,1,0,0,4,1,4,on,0.0003615478321072,"[74.31513214111328, -1.831586480140686]","[74.31513214111328, -1.831586480140686]",3,0.0547449588775634,0.6243565082550049,1684457375.4162738,1684457375.985664
10,ReLU,0.3508286591464098,3,4,2,4,3,1,on,0.0001886296702681,"[89.6573257446289, -1.958829402923584]","[89.6573257446289, -1.958829402923584]",4,0.0549852848052978,0.6278672218322754,1684457375.4165146,1684457375.989174
11,Mish,0.1106322756362279,1,3,0,4,1,2,off,0.0004558408598939,"[89.06866455078125, -2.3588712215423584]","[89.06866455078125, -2.3588712215423584]",7,0.0583033561706543,0.6253941059112549,1684457375.419832,1684457375.9867015
12,ReLU,0.4739122979696747,3,0,0,4,4,4,off,0.000179516635161,"[79.1898193359375, -2.1976518630981445]","[79.1898193359375, -2.1976518630981445]",8,0.6678588390350342,0.6905465126037598,1684457376.0293815,1684457376.0519516
13,ReLU,0.5451124308294968,2,1,4,1,4,3,on,0.000694429827524,"[85.79085540771484, -2.0055322647094727]","[85.79085540771484, -2.0055322647094727]",9,0.6681225299835205,0.6913690567016602,1684457376.029646,1684457376.0527737
14,Hardswish,0.1877605220471137,0,1,0,2,4,3,on,0.0003088400381187,85.38410949707031,-1.3691096305847168,22,0.744981050491333,0.7678422927856445,1684457376.1065056,1684457376.1291344
15,ReLU,0.7401466403745318,2,4,4,1,1,2,on,0.0009865429571905,"[78.45535278320312, -2.344951868057251]","[78.45535278320312, -2.344951868057251]",14,0.6750051975250244,0.6982147693634033,1684457376.0365288,1684457376.0596004
16,ReLU,0.5501049338122834,4,4,1,3,0,1,off,0.0004622809022601,"[69.29623413085938, -1.6393803358078003]","[69.29623413085938, -1.6393803358078003]",15,0.6755704879760742,0.6989214420318604,1684457376.037094,1684457376.060319
17,ReLU,0.9162135588033696,0,0,1,0,0,1,on,0.0005323806292594,"[80.78512573242188, -0.3853476643562317]","[80.78512573242188, -0.3853476643562317]",16,0.7361512184143066,0.7586696147918701,1684457376.0976727,1684457376.120077
18,Mish,0.0138096209587194,4,3,2,3,0,1,on,0.0002843228428578,"[87.4252700805664, -2.8919098377227783]","[87.4252700805664, -2.8919098377227783]",17,0.736990213394165,0.7599012851715088,1684457376.0985126,1684457376.1213095
19,ReLU,0.7913347911953879,2,3,3,3,2,2,off,7.40882125846459e-05,"[89.54077911376953, -1.325446367263794]","[89.54077911376953, -1.325446367263794]",18,0.7388215065002441,0.7620017528533936,1684457376.1003437,1684457376.123404
20,ReLU,0.3975257761652946,4,3,4,2,2,1,off,0.0007911335185902,"[77.51481628417969, -2.101611375808716]","[77.51481628417969, -2.101611375808716]",19,0.7397253513336182,0.7623052597045898,1684457376.1012464,1684457376.123711
21,Hardswish,0.5551140383371677,2,1,0,0,2,2,on,0.0007117081379384,"[90.53926849365234, -1.0476903915405271]","[90.53926849365234, -1.0476903915405271]",20,0.7418363094329834,0.7641851902008057,1684457376.103357,1684457376.1255946
22,ReLU,0.3824144212943065,3,3,1,4,4,3,off,0.0008354500379715,"[77.04632568359375, -2.090766191482544]","[77.04632568359375, -2.090766191482544]",21,0.743980884552002,0.7665536403656006,1684457376.105502,1684457376.1279624
23,Mish,0.7348506278377958,2,0,3,2,0,3,on,0.0003575782281052,"[90.4024658203125, -2.975966215133667]","[90.4024658203125, -2.975966215133667]",23,0.7451927661895752,0.7681467533111572,1684457376.1067145,1684457376.129552
24,ReLU,0.9309742495492164,3,1,2,2,1,2,off,0.0002493666036789,89.01481628417969,-1.2505537271499634,31,0.8171701431274414,0.840012788772583,1684457376.1786947,1684457376.2013004
25,Hardswish,0.2993053884416697,4,4,4,4,1,3,on,0.0007172666808033,"[76.31964874267578, -2.676644086837769]","[76.31964874267578, -2.676644086837769]",24,0.8045241832733154,0.826810359954834,1684457376.166045,1684457376.1882195
26,Hardswish,0.8596080866439983,2,3,0,1,1,0,off,0.0005391359963332,"[86.64926147460938, -0.8155027627944946]","[86.64926147460938, -0.8155027627944946]",25,0.8054921627044678,0.8283481597900391,1684457376.1670134,1684457376.1897552
27,ReLU,0.703667269352092,2,2,0,0,4,1,on,9.935002839013824e-05,"[88.95938873291016, -1.4909509420394895]","[88.95938873291016, -1.4909509420394895]",26,0.8077883720397949,0.830223560333252,1684457376.169309,1684457376.19163
28,ReLU,0.292730084462775,1,1,1,2,4,0,off,0.0004632384470924,"[11.61747932434082, -1.2665053606033323]","[11.61747932434082, -1.2665053606033323]",27,0.8083608150482178,0.8312277793884277,1684457376.1698835,1684457376.192629
29,Mish,0.8187039220889788,0,1,4,3,0,4,off,0.0002475713510057,"[75.06063079833984, -2.282883882522583]","[75.06063079833984, -2.282883882522583]",28,0.8104522228240967,0.8327467441558838,1684457376.1719732,1684457376.194156
