,p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
12,Hardswish,0.1868648691549819,0,2,2,3,1,4,on,0.0006253655490801,51,81.41798400878906,-2.0633485317230225,-0.595952033996582,46,0.3994150161743164,434.7713031768799,1688667686.7600496,1688668121.1314745,81.41798400878906,86.1007308959961,0.595952033996582,77.5506591796875,76.24258422851562,43251.7734375,2.0633485317230225
13,Hardswish,0.9491937465288568,2,1,0,0,2,4,off,0.0001082638302828,6,61.12717056274414,-1.532221436500549,-0.7118724584579468,48,0.4020280838012695,48.04783797264099,1688667686.7626648,1688667734.407303,61.12717056274414,87.38593292236328,0.7118724584579468,79.5941162109375,70.67597961425781,4567.5498046875,1.532221436500549
14,ReLU,0.8851580794280203,3,3,4,0,0,4,on,0.0004536780222477,10,52.710548400878906,-1.7868258953094482,-0.1431602239608764,52,0.4070959091186523,109.88422322273254,1688667686.7677336,1688667796.2436647,52.710548400878906,73.9310531616211,0.1431602239608764,13.792038917541504,32.547550201416016,10742.572265625,1.7868258953094482
15,ReLU,0.4726664764619562,2,1,0,2,0,4,off,0.0006568891386629,27,39.07697296142578,-1.4311470985412598,-0.6523221135139465,54,0.4111568927764892,207.53637433052063,1688667686.771787,1688667893.896519,39.07697296142578,86.36934661865234,0.6523221135139465,73.32345581054688,64.9591064453125,20503.609375,1.4311470985412598
16,Mish,0.0446412400307376,3,4,0,4,2,3,on,2.1594752453926218e-05,13,87.6515121459961,-2.7071638107299805,-0.348695307970047,58,0.4146628379821777,220.46278476715088,1688667686.775298,1688667906.822264,87.6515121459961,90.07658386230467,0.348695307970047,53.80597305297851,88.17298126220703,21802.599609375,2.7071638107299805
17,ReLU,0.9221167482715408,1,2,0,1,0,2,on,9.567136623905792e-05,41,57.294063568115234,-1.4576789140701294,-0.5024785995483398,64,0.4216649532318115,389.9258632659912,1688667686.7822945,1688668076.2860088,57.294063568115234,89.93175506591797,0.5024785995483398,55.06518173217773,82.48627471923828,38749.125,1.4576789140701294
18,ReLU,0.5918363128340512,2,4,0,0,3,2,on,3.937588172079386e-05,61,87.6861801147461,-1.7202693223953247,-0.5607472658157349,66,0.423311710357666,482.3651130199432,1688667686.7839434,1688668168.7252834,87.6861801147461,92.79150390625,0.5607472658157349,71.19867706298828,83.34709167480469,48020.78125,1.7202693223953247
19,Mish,0.226070056342181,2,4,2,3,2,3,on,0.0001804103985028,20,90.30081939697266,-3.282875299453736,-0.6803292036056519,75,0.4343538284301758,336.5312645435333,1688667686.794986,1688668022.8906283,90.30081939697266,88.36614227294922,0.6803292036056519,128.41783142089844,86.42158508300781,33424.7109375,3.282875299453736
20,ReLU,0.1495837992592968,0,2,1,0,2,0,on,0.0005032120591938,52,87.18826293945312,-1.3315516710281372,-0.7131325006484985,79,0.4440426826477051,374.4309997558594,1688667686.8046725,1688668060.791088,87.18826293945312,92.03553009033205,0.7131325006484985,87.09363555908203,85.63433074951172,37193.8203125,1.3315516710281372
21,Mish,0.5948990025977361,4,4,1,4,3,1,off,0.0009419880876342,13,22.598371505737305,-3.0215649604797363,-0.120409607887268,82,109.93471574783324,301.8637053966522,1688667796.2953398,1688667988.2239623,22.598371505737305,69.52758026123047,0.120409607887268,11.827831268310549,47.22210311889648,19180.533203125,3.0215649604797363
22,Hardswish,0.5963053920118829,0,2,0,4,0,2,off,0.0003160968621428,22,70.90911865234375,-1.1916230916976929,-0.5925453901290894,84,150.67182564735413,352.7043402194977,1688667837.0324483,1688668039.0646038,70.90911865234375,89.6683120727539,0.5925453901290894,62.72462844848633,81.81875610351562,20190.890625,1.1916230916976929
23,Hardswish,0.7863737806012611,3,0,0,4,1,3,on,0.0001372648656592,54,87.3052749633789,-1.5347989797592163,-0.1231286898255348,9,0.3701171875,449.4605283737183,1688667686.7307515,1688668135.8206856,87.3052749633789,90.58386993408205,0.1231286898255348,11.056924819946287,73.94157409667969,44730.14453125,1.5347989797592163
24,Hardswish,0.0098353573355371,0,2,0,4,0,3,off,0.0005245782200116,1,71.08040618896484,-1.3804757595062256,-0.3203778862953186,96,390.1225664615631,397.7180018424988,1688668076.48319,1688668084.078274,71.08040618896484,58.06644821166992,0.3203778862953186,49.08734130859375,69.0454330444336,756.4623413085938,1.3804757595062256
25,Mish,0.2062660211181936,2,4,2,3,1,4,on,0.0001259121484552,12,79.59211730957031,-3.5596206188201904,-0.6413208246231079,104,510.0455904006958,745.0168330669403,1688668196.4062178,1688668431.376818,79.59211730957031,87.40564727783203,0.6413208246231079,83.69247436523438,81.75965881347656,23488.130859375,3.5596206188201904
26,Mish,0.7482528908554926,0,0,4,2,4,0,on,0.0009140490360284,2,38.01826477050781,-2.1267640590667725,-0.2984534800052643,110,633.4299740791321,666.1276428699493,1688668319.7905982,1688668352.4878953,38.01826477050781,41.75796127319336,0.2984534800052643,41.00730895996094,42.13766098022461,3264.211181640625,2.1267640590667725
27,Hardswish,0.0097283212725237,2,2,0,4,3,0,off,0.0002593779414242,89,93.4110107421875,-1.607573390007019,-0.5943871140480042,34,0.3891201019287109,674.6313624382019,1688667686.7497542,1688668360.990696,93.4110107421875,98.11807250976562,0.5943871140480042,85.32134246826172,93.23883056640624,67217.1171875,1.607573390007019
28,ReLU,0.5386466419144269,0,0,4,1,1,3,on,0.0003412295473452,82,75.68212127685547,-1.4184774160385132,-0.0976585522294044,39,0.393538236618042,738.8578767776489,1688667686.7541676,1688668425.217228,75.68212127685547,86.63578796386719,0.0976585522294044,9.483981132507324,42.07236862182617,73637.8828125,1.4184774160385132
29,ReLU,0.3963950040074591,4,3,1,2,0,1,on,0.0001326831118481,68,70.3985366821289,-1.4987497329711914,-0.3381717801094055,42,0.3942804336547851,588.1513719558716,1688667686.754907,1688668274.511545,70.3985366821289,88.79154968261719,0.3381717801094055,47.84722518920898,81.7439193725586,58581.71875,1.4987497329711914
30,Hardswish,0.079336377777146,3,0,0,0,3,1,off,0.000849740287531,92,88.01666259765625,-1.1775593757629397,-0.1055753156542778,5,0.3699448108673096,546.9374995231628,1688667686.7305813,1688668233.2976608,88.01666259765625,92.83024597167967,0.1055753156542778,13.733830451965332,76.43953704833984,54451.921875,1.1775593757629397
31,Mish,0.5796198212235736,1,3,1,2,3,2,off,0.0003937217019192,43,73.52172088623047,-2.9615554809570312,-0.5561543107032776,56,0.4137787818908691,633.2110133171082,1688667686.774413,1688668319.5711856,73.52172088623047,87.94913482666016,0.5561543107032776,71.26996612548828,79.78593444824219,63078.88671875,2.9615554809570312
32,ReLU,0.296458589199101,2,0,4,0,0,3,on,0.0006708923975182,77,62.80378341674805,-1.238971710205078,-0.4021891355514526,60,0.4176173210144043,675.9308435916901,1688667686.7782476,1688668362.2910106,62.80378341674805,82.26901245117188,0.4021891355514526,39.29512786865234,68.11237335205078,67367.5078125,1.238971710205078
33,Hardswish,0.6469656479773582,3,0,1,2,3,3,on,0.0009157122660786,72,46.17587661743164,-1.7975668907165527,-0.3730665445327759,63,0.4206206798553467,737.3170247077942,1688667686.781254,1688668423.676476,46.17587661743164,74.5313720703125,0.3730665445327759,45.51626586914063,73.7571029663086,73494.125,1.7975668907165527
34,Hardswish,0.7635616350063319,3,2,3,3,2,3,off,0.0007866441809395,50,14.750286102294922,-1.6715315580368042,-0.6004089117050171,71,0.4296770095825195,611.325781583786,1688667686.790311,1688668297.68595,14.750286102294922,76.95750427246094,0.6004089117050171,91.20623016357422,35.77583694458008,60892.69140625,1.6715315580368042
35,Hardswish,0.8884811266595567,2,0,2,0,2,4,off,0.0007833080494348,62,53.14939880371094,-2.261388063430786,-0.7921203970909119,73,0.4316017627716065,738.0785415172577,1688667686.792236,1688668424.438692,53.14939880371094,74.61843872070312,0.7921203970909119,95.72289276123048,76.18636322021484,73560.2421875,2.261388063430786
36,Mish,0.0200406136730722,0,1,4,3,4,0,off,5.777879772047076e-05,43,85.23139953613281,-2.526728868484497,-0.1005658581852912,78,0.4399995803833008,531.8423068523407,1688667686.800635,1688668218.2024474,85.23139953613281,88.4156723022461,0.1005658581852912,12.722980499267578,82.2040023803711,52940.57421875,2.526728868484497
37,ReLU,0.9625967602671772,2,4,3,2,4,4,off,1.7541933857147126e-05,41,88.64115905761719,-3.005942821502685,-0.6428312063217163,85,203.37839221954343,691.8439569473267,1688667889.7390163,1688668378.204208,88.64115905761719,90.61144256591795,0.6428312063217163,77.82582092285156,72.81443786621094,48838.578125,3.005942821502685
38,Hardswish,0.5928634815779554,0,1,4,1,1,0,off,0.0008479506724931,28,43.246070861816406,-1.113033890724182,-0.0820642411708831,94,375.94386982917786,583.7802188396454,1688668062.3044906,1688668270.1405036,43.246070861816406,62.57011413574219,0.0820642411708831,10.117491722106934,42.28073120117188,20771.33984375,1.113033890724182
39,ReLU,0.2390534515205005,2,4,3,3,4,4,on,0.0001063061643412,15,81.02960968017578,-2.4640097618103027,-0.440627247095108,99,434.96826338768005,680.3783478736877,1688668121.328884,1688668366.738629,81.02960968017578,88.8983383178711,0.440627247095108,53.00408172607422,78.00120544433594,24528.70703125,2.4640097618103027
40,Hardswish,0.0074187854843443,0,2,0,4,4,0,on,0.000409596884034,90,91.41825103759766,-1.643109679222107,-0.2968729138374328,119,745.232025384903,1503.7431416511536,1688668431.59265,1688669190.1030858,91.41825103759766,90.88912200927734,0.2968729138374328,46.04898834228516,89.74046325683594,75838.734375,1.643109679222107
41,ReLU,0.8378859231254716,2,4,4,1,0,4,on,0.0009245300186276,60,16.218284606933594,-3.0344913005828857,-0.3532410264015198,0,0.3590760231018066,973.555162668228,1688667686.7197306,1688668659.915328,16.218284606933594,19.136932373046875,0.3532410264015198,40.98673629760742,64.2764892578125,97114.6796875,3.0344913005828857
42,ReLU,0.8073204093684805,4,4,0,3,3,0,on,0.0001957507056355,134,86.22002410888672,-2.596768379211426,-0.1456463783979416,10,0.3698420524597168,1436.5106813907623,1688667686.730478,1688669122.8708408,86.22002410888672,92.24752807617188,0.1456463783979416,13.807425498962402,85.80839538574219,143408.53125,2.596768379211426
43,Hardswish,0.5942549093927686,1,4,3,4,0,2,off,0.0001027145106148,96,92.31370544433594,-1.8303755521774288,-0.4055237472057342,101,466.8328037261963,1333.2050518989563,1688668153.193433,1688669019.5653205,92.31370544433594,94.3403091430664,0.4055237472057342,49.29598617553711,92.08592224121094,86624.890625,1.8303755521774288
44,Hardswish,0.7450848326828975,0,2,1,4,0,1,off,0.0002852809763221,104,71.8133544921875,-1.5825352668762207,-0.3519532084465027,102,482.5676610469818,1337.305671453476,1688668168.9282813,1688669023.665954,71.8133544921875,91.12466430664062,0.3519532084465027,51.85331726074219,90.68775177001952,85461.4609375,1.5825352668762207
45,Hardswish,0.6926940204342495,1,0,4,1,4,0,off,0.0009971139500469,89,39.82757568359375,-1.7952880859375,-0.0597689896821975,103,506.74803471565247,1292.7406182289124,1688668193.1086624,1688668979.1008885,39.82757568359375,45.4876823425293,0.0597689896821975,7.458759307861328,57.11432266235352,78586.9140625,1.7952880859375
46,Hardswish,0.9962717389845313,0,1,0,4,0,1,off,0.0002646433258053,60,34.42764663696289,-1.2485389709472656,-0.0798811018466949,105,532.0495889186859,968.218330860138,1688668218.410212,1688668654.5785935,34.42764663696289,83.09862518310547,0.0798811018466949,9.997233390808104,42.365379333496094,43604.5390625,1.2485389709472656
47,Mish,0.2323029152880772,1,4,3,1,3,2,on,0.0002372119314531,33,85.99034881591797,-2.9790191650390625,-0.3761253356933594,107,583.9831168651581,1083.3244240283966,1688668270.3437364,1688668769.6847088,85.99034881591797,89.78240966796875,0.3761253356933594,47.82573699951172,84.18887329101562,49921.828125,2.9790191650390625
48,Mish,0.6157563354780805,0,2,4,0,0,1,off,0.0009316759221316,27,35.73241424560547,-2.635240316390991,-0.408419668674469,108,588.3597519397736,877.102694272995,1688668274.720372,1688668563.4629753,35.73241424560547,64.77196502685547,0.408419668674469,55.51717758178711,59.27310562133789,28861.982421875,2.635240316390991
49,Hardswish,0.6604541739922949,0,1,4,0,1,0,off,0.0008897417811949,95,55.10628890991211,-2.144257068634033,-0.082448273897171,111,666.3371982574463,1447.2841305732727,1688668352.697821,1688669133.6444056,55.10628890991211,74.94011688232422,0.082448273897171,10.923369407653809,53.59539031982422,78082.3515625,2.144257068634033
50,Hardswish,0.3182885369399957,0,1,4,1,1,1,off,0.0009501349114682,104,69.74259185791016,-1.734748363494873,-0.0850119590759277,114,680.586532831192,1486.884484052658,1688668366.947152,1688669173.244728,69.74259185791016,73.86770629882812,0.0850119590759277,9.747193336486816,74.07756042480469,80617.5,1.734748363494873
51,Hardswish,0.8693633611792152,0,0,4,1,2,0,off,0.0008580097876779,8,24.12070655822754,-1.1606814861297607,-0.1540044099092483,118,739.085964679718,812.3365767002106,1688668425.4465904,1688668498.6968477,24.12070655822754,68.73750305175781,0.1540044099092483,34.97407913208008,42.93006896972656,7315.34423828125,1.1606814861297607
52,Hardswish,0.8634166260125244,0,0,4,3,1,0,off,0.0003997093857845,23,53.90421676635742,-1.1960315704345703,-0.1031052097678184,121,788.3467793464661,1014.5218012332916,1688668474.7074013,1688668700.882084,53.90421676635742,83.92294311523438,0.1031052097678184,11.09523105621338,63.25271987915039,22605.1875,1.1960315704345703
53,Hardswish,0.0646805105078798,0,4,4,2,0,0,off,0.000908817300038,30,42.80997467041016,-1.5915602445602417,-0.3279362022876739,123,812.5515711307526,1069.0638744831083,1688668498.9121947,1688668755.4241104,42.80997467041016,90.21842956542967,0.3279362022876739,44.79587936401367,51.77186965942383,25638.83203125,1.5915602445602417
54,Hardswish,0.9733812786067952,0,1,4,1,1,0,off,0.00088391832641,3,23.71420288085937,-0.922631025314331,-0.0808875113725662,124,841.2942082881927,866.416051864624,1688668527.6548345,1688668552.7763093,23.71420288085937,45.794734954833984,0.0808875113725662,10.103004455566406,26.41498565673828,2507.32666015625,0.922631025314331
55,Hardswish,0.97333052252569,1,2,4,2,1,0,off,0.000988031325633,51,33.50382614135742,-1.096144437789917,-0.4983374774456024,126,866.6317431926727,1489.5628728866575,1688668552.9923682,1688669175.9230845,33.50382614135742,35.45730972290039,0.4983374774456024,71.7189712524414,28.06848907470703,62280.77734375,1.096144437789917
56,Hardswish,0.1930324495844328,0,1,4,3,0,0,off,0.000918089996674,20,55.05837631225586,-1.3756290674209597,-0.1092416197061538,129,916.143487930298,1088.9713037014008,1688668602.504111,1688668775.33155,55.05837631225586,82.55331420898438,0.1092416197061538,13.049642562866213,54.45842742919922,17270.453125,1.3756290674209597
57,Hardswish,0.9784664303614506,0,2,3,3,1,2,on,0.0009746447445889,3,14.442418098449709,-1.2124453783035278,-0.6837313175201416,134,1014.7414042949677,1046.460904836655,1688668701.1020236,1688668732.8211863,14.442418098449709,65.34870147705078,0.6837313175201416,80.52869415283203,63.601863861083984,3166.499755859375,1.2124453783035278
58,Mish,0.9706910455246772,2,4,3,2,0,0,off,0.0009600772074653,3,36.96615982055664,-2.0497164726257324,-0.7079075574874878,136,1015.448222398758,1055.429547548294,1688668701.8088446,1688668741.78983,36.96615982055664,43.77635192871094,0.7079075574874878,80.52836608886719,53.4024543762207,3991.80322265625,2.0497164726257324
59,Mish,0.2648611863545383,4,1,1,1,1,1,off,0.000847927021604,104,52.00004577636719,-1.6748889684677124,-0.0980159416794776,14,0.3736026287078857,1289.6770572662354,1688667686.7342324,1688668976.0363348,52.00004577636719,41.039588928222656,0.0980159416794776,9.73013401031494,86.44770050048828,128720.3125,1.6748889684677124
60,Hardswish,0.969777925709647,2,1,4,4,2,0,on,0.0003211305906758,14,50.40158081054688,-1.8847943544387813,-0.6841004490852356,141,1055.653074979782,1229.4677021503448,1688668742.0136962,1688668915.8279817,50.40158081054688,83.73733520507812,0.6841004490852356,76.92939758300781,68.56654357910156,17370.681640625,1.8847943544387813
61,Mish,0.9673954166918238,3,1,4,1,1,0,off,0.0002709089019071,26,58.5895881652832,-1.7813029289245603,-0.1837817430496216,144,1089.1981148719788,1401.7407755851746,1688668775.5587366,1688669088.1010406,58.5895881652832,88.40180969238281,0.1837817430496216,12.661178588867188,49.473934173583984,31241.96484375,1.7813029289245603
62,Hardswish,0.9892554783198472,0,1,0,3,0,1,off,3.913769120190524e-05,46,59.93070602416992,-0.9806489944458008,-0.0987571626901626,147,1176.8303897380829,1484.1819372177124,1688668863.1910138,1688669170.5421755,59.93070602416992,86.5660171508789,0.0987571626901626,12.401212692260742,57.38410568237305,30722.814453125,0.9806489944458008
63,Hardswish,0.9786168565961396,0,0,0,0,0,3,on,0.000432993012218,3,76.61795043945312,-0.7152877449989319,-0.0925002172589302,153,1253.09437417984,1268.215268611908,1688668939.454993,1688668954.575552,76.61795043945312,71.74739074707031,0.0925002172589302,9.697843551635742,42.86328125,1508.263427734375,0.7152877449989319
64,Mish,0.9727643572180892,1,0,0,0,2,4,on,0.0003158011095994,6,57.5003662109375,-2.0405192375183105,-0.3130626082420349,168,1430.3244552612305,1495.4842855930328,1688669116.6850784,1688669181.844555,57.5003662109375,81.51705932617188,0.3130626082420349,41.33194351196289,68.8923568725586,6507.1494140625,2.0405192375183105
65,Hardswish,0.9680833443357392,1,0,2,0,0,4,on,0.0006980652386668,2,56.341407775878906,-1.375583529472351,-0.3201088011264801,169,1436.7555804252625,1450.4631779193878,1688669123.1162045,1688669136.8234637,56.341407775878906,55.14570236206055,0.3201088011264801,35.08584976196289,47.09259414672851,1367.0321044921875,1.375583529472351
66,Hardswish,0.9981816893818014,0,1,3,0,0,4,on,0.0002134640786405,2,26.855287551879883,-1.6475284099578855,-0.1568005084991455,170,1447.522927045822,1463.1622071266174,1688669133.8835475,1688669149.5224893,26.855287551879883,63.37124633789063,0.1568005084991455,11.220488548278809,47.89329147338867,1560.0775146484375,1.6475284099578855
67,Mish,0.5297478415784158,0,4,3,1,3,2,off,7.708729270661328e-05,57,85.50479125976562,-2.2777042388916016,-0.369892418384552,18,0.3699512481689453,912.4007415771484,1688667686.7305794,1688668598.7609031,85.50479125976562,91.74615478515624,0.369892418384552,50.00859451293945,77.28959655761719,90995.1171875,2.2777042388916016
68,Mish,0.7282336814075028,0,4,3,3,1,3,on,0.0005668383809457,91,60.2798080444336,-2.2234482765197754,-0.1370246857404709,21,0.3792123794555664,1176.5999264717102,1688667686.7398465,1688668862.96009,60.2798080444336,82.7782211303711,0.1370246857404709,17.358407974243164,73.03080749511719,117411.5234375,2.2234482765197754
69,Mish,0.0874280916116875,1,1,2,1,1,1,off,0.0004907519326157,183,76.8794174194336,-1.97705340385437,-0.3385821878910064,22,0.3732466697692871,1177.1188299655914,1688667686.733882,1688668863.4789836,76.8794174194336,99.7265167236328,0.3385821878910064,47.85992431640625,82.76797485351562,117469.078125,1.97705340385437
70,Hardswish,0.1003862394841594,1,3,4,1,3,3,on,0.0009849370376203,103,85.41743469238281,-1.6459232568740845,-0.1691786497831344,23,0.3808698654174804,915.921799659729,1688667686.741504,1688668602.2819598,85.41743469238281,89.2785873413086,0.1691786497831344,15.671782493591309,79.69734954833984,91352.796875,1.6459232568740845
71,ReLU,0.9613959452122371,2,0,2,2,2,0,off,0.0003626598584675,110,79.4892578125,-1.7399580478668213,-0.8759609460830688,27,0.3815023899078369,1304.5304780006409,1688667686.742135,1688668990.8906548,79.4892578125,94.2072296142578,0.8759609460830688,132.54698181152344,79.56800079345703,130227.9140625,1.7399580478668213
72,Mish,0.6318883821099509,2,2,0,2,1,0,on,0.0001198529230665,94,91.15928649902344,-2.2620062828063965,-0.7474485635757446,30,0.3835217952728271,1418.2185695171356,1688667686.7441554,1688669104.5787444,91.15928649902344,93.124755859375,0.7474485635757446,88.69429016113281,86.4333724975586,141612.515625,2.2620062828063965
73,Mish,0.8580818859436637,2,0,3,3,0,3,on,4.001275818928712e-05,102,88.13401794433594,-2.7190701961517334,-0.4905219674110412,31,0.3842580318450928,1354.9713425636292,1688667686.7448957,1688669041.3315098,88.13401794433594,93.72881317138672,0.4905219674110412,50.877628326416016,86.16316223144531,135254.53125,2.7190701961517334
74,Mish,0.6775444095613431,4,1,1,1,0,4,on,0.0005069119620405,94,51.40620803833008,-2.7857861518859863,-0.0880861654877662,32,0.3932178020477295,1202.598200798035,1688667686.753852,1688668888.9583628,51.40620803833008,71.13579559326172,0.0880861654877662,9.891136169433594,40.58663177490234,120011.515625,2.7857861518859863
75,Mish,0.9162912961766296,1,3,2,2,0,1,on,5.5255655334105374e-05,84,51.04316711425781,-2.125199317932129,-0.4549502730369568,38,0.3933722972869873,1029.304053068161,1688667686.7540104,1688668715.663375,51.04316711425781,90.9374542236328,0.4549502730369568,78.77066802978516,83.8145523071289,102685.7734375,2.125199317932129
76,ReLU,0.5278782613308218,0,0,4,1,4,2,on,0.0006202618581426,87,75.8304214477539,-1.7963156700134275,-0.3243200778961181,4,0.363548994064331,858.4096148014069,1688667686.724188,1688668544.7690463,75.8304214477539,78.78208923339844,0.3243200778961181,44.1439094543457,34.415382385253906,85596.5390625,1.7963156700134275
77,ReLU,0.3141511971489746,0,0,0,4,0,2,on,0.0008864733645535,160,78.19085693359375,-1.3197286128997805,-0.3407342135906219,41,0.3935379981994629,1201.8323664665222,1688667686.754173,1688668888.192482,78.19085693359375,62.59171676635742,0.3407342135906219,49.91421508789063,85.5022201538086,119938.5703125,1.3197286128997805
78,Mish,0.1523798817650816,1,1,1,0,1,0,off,0.0001917695704986,170,85.39437103271484,-1.586296558380127,-0.093372531235218,44,0.3977425098419189,1015.2227871418,1688667686.7583773,1688668701.5829568,85.39437103271484,66.29857635498047,0.093372531235218,10.119498252868652,91.5552749633789,101284.78125,1.586296558380127
79,Mish,0.5531434680844686,4,4,1,1,0,1,on,7.957337060410698e-05,92,75.57565307617188,-2.433424234390259,-0.091358371078968,47,0.4003167152404785,1109.4262945652008,1688667686.760949,1688668795.7864485,75.57565307617188,82.92002868652344,0.091358371078968,10.445062637329102,78.15626525878906,110714.1640625,2.433424234390259
80,Mish,0.7908338957516589,2,2,0,3,0,0,on,0.0006669635778212,126,52.24922180175781,-2.3999030590057373,-0.5674892067909241,49,0.4026641845703125,1336.9750018119812,1688667686.763292,1688669023.335157,52.24922180175781,81.58573150634766,0.5674892067909241,79.80615997314453,66.89405822753906,133450.1875,2.3999030590057373
81,ReLU,0.7087549506615399,4,2,0,3,4,3,on,0.0007705100184954,76,33.51115417480469,-2.477719306945801,-0.3296679258346557,50,0.4042448997497558,1049.3188936710358,1688667686.7648811,1688668735.6783574,33.51115417480469,60.834205627441406,0.3296679258346557,58.226932525634766,68.92605590820312,104683.4765625,2.477719306945801
82,Hardswish,0.3435644046922087,0,1,2,2,3,0,on,0.0006691639164705,112,78.69754028320312,-1.3469219207763672,-0.6021758317947388,51,0.4048616886138916,923.071738243103,1688667686.7654943,1688668609.431944,78.69754028320312,80.49214935302734,0.6021758317947388,69.188720703125,79.99697875976562,92091.953125,1.3469219207763672
83,Mish,0.5497875126567149,4,0,2,3,1,2,off,0.0007578837281647,50,62.20243453979492,-3.046546459197998,-0.5990574955940247,57,0.4144001007080078,1195.9299190044403,1688667686.7750316,1688668882.290035,62.20243453979492,78.58800506591797,0.5990574955940247,87.77606964111328,61.49062728881836,119359.59375,3.046546459197998
