p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
ReLU,0.0299756853007743,2,0,1,2,2,3,off,0.0001058822296885,55,82.777099609375,-1.199892520904541,-0.8291414380073547,33,0.5077807903289795,165.6610381603241,1692008504.684127,1692008669.8367722,0.8291414380073547,30891.8984375,1.199892520904541,117.24246215820312,82.777099609375,92.63513946533205,82.63263702392578,False
Mish,0.5809254819224153,4,0,3,2,0,0,on,1.8892520104424618e-05,22,57.479488372802734,-2.804207801818848,-0.347343772649765,103,0.6336231231689453,124.64624452590942,1692008504.8099704,1692008628.8221087,0.347343772649765,22697.306640625,2.804207801818848,46.81624603271485,57.479488372802734,55.87164306640625,52.52837371826172,False
Hardswish,0.0017188753270379,3,0,0,0,3,1,off,0.000497101444708,92,73.08039855957031,-0.6305635571479797,-0.1354697793722152,106,0.640580415725708,154.88848447799683,1692008504.8169231,1692008659.0643587,0.1354697793722152,28747.029296875,0.6305635571479797,15.242963790893556,73.08039855957031,81.32979583740234,73.8444595336914,False
Mish,0.0033261911902046,3,1,0,4,0,0,on,1.7584676533921227e-05,12,50.93874740600586,-1.6701812744140625,-0.1116643100976944,107,0.6430990695953369,48.06564211845398,1692008504.8194442,1692008552.2415116,0.1116643100976944,7392.517578125,1.6701812744140625,11.713013648986816,50.93874740600586,46.90871047973633,50.785404205322266,False
ReLU,0.0678118856476137,0,1,1,0,0,2,on,0.0002967879476235,93,82.4493179321289,-0.6222236156463623,-0.3245839774608612,115,0.6575076580047607,139.24182844161987,1692008504.833852,1692008643.4176774,0.3245839774608612,25608.02734375,0.6222236156463623,42.853782653808594,82.4493179321289,87.01725769042969,82.77229309082031,False
ReLU,0.0016396055991446,1,0,4,1,2,0,on,8.697569406910517e-05,24,38.31306076049805,-1.1689382791519165,-0.3415740430355072,127,0.680950403213501,67.30940461158752,1692008504.8572984,1692008571.485271,0.3415740430355072,11239.4560546875,1.1689382791519165,43.07913589477539,38.31306076049805,34.20880508422852,35.34278869628906,False
Mish,0.082134018272585,4,0,0,1,2,0,off,1.0798281299726551e-05,35,67.48580169677734,-2.0627944469451904,-0.3284274637699127,128,0.6820542812347412,141.44838738441467,1692008504.8583982,1692008645.6242635,0.3284274637699127,26048.39453125,2.0627944469451904,43.084590911865234,67.48580169677734,76.17013549804688,72.70266723632812,False
Hardswish,0.0029731959009354,0,2,1,2,1,3,off,0.0001139374359363,50,76.98876953125,-1.0061743259429932,-0.5805651545524597,130,0.6858737468719482,128.53926467895508,1692008504.862219,1692008632.715135,0.5805651545524597,23489.208984375,1.0061743259429932,82.8041763305664,76.98876953125,84.25566101074219,75.46355438232422,False
Hardswish,0.0463404490933786,1,1,4,1,1,0,off,0.0004353757835526,30,55.48729705810547,-0.8907246589660645,-0.0685466900467872,134,0.693568229675293,57.84917378425598,1692008504.8699124,1692008562.025054,0.0685466900467872,9342.25390625,0.8907246589660645,7.844010829925537,55.48729705810547,61.57717514038086,53.0669059753418,False
Mish,0.6877515101953814,0,1,2,2,2,1,on,0.000269992677583,25,61.036888122558594,-2.614596128463745,-0.7731072306632996,14,0.5077388286590576,127.72959303855896,1692008504.684085,1692008631.9054828,0.7731072306632996,23330.37109375,2.614596128463745,116.28996276855467,61.036888122558594,69.74642181396484,56.441654205322266,False
ReLU,0.0281228058031484,0,2,2,4,3,2,off,0.0001315833791858,41,81.43816375732422,-1.81612765789032,-0.7990174293518066,140,0.706251859664917,165.366712808609,1692008504.8825965,1692008669.5425646,0.7990174293518066,30842.287109375,1.81612765789032,118.73690795898438,81.43816375732422,91.36300659179688,80.75066375732422,False
Hardswish,0.2282862854871951,3,0,0,4,1,3,on,1.807593365733722e-05,54,81.86405944824219,-1.2283412218093872,-0.1314587444067001,143,0.7122993469238281,143.8085949420929,1692008504.8886456,1692008647.9844215,0.1314587444067001,26529.0703125,1.2283412218093872,15.719350814819336,81.86405944824219,82.6114501953125,82.64996337890625,False
ReLU,0.2616949186538648,3,3,0,2,3,1,on,0.0001332496531584,25,74.10435485839844,-1.0708261728286743,-0.3974260091781616,151,0.7255346775054932,76.32317638397217,1692008504.9018784,1692008580.499012,0.3974260091781616,13029.94140625,1.0708261728286743,55.06840896606445,74.10435485839844,76.04788970947266,73.18656158447266,False
Hardswish,0.1389032970479558,1,4,0,3,2,3,on,0.0007183011819835,21,67.3934097290039,-1.4561508893966677,-0.3645448684692383,158,0.7379369735717773,75.07546997070312,1692008504.9142842,1692008579.2513275,0.3645448684692383,12790.9208984375,1.4561508893966677,51.07602310180664,67.3934097290039,69.63585662841797,67.6690444946289,False
ReLU,0.0027938146823654,0,2,1,0,2,0,on,9.917175489653134e-05,52,77.22342681884766,-0.7605915069580078,-0.5592268109321594,16,0.5078029632568359,110.47924375534058,1692008504.6841462,1692008614.6551142,0.5592268109321594,19860.134765625,0.7605915069580078,80.1824951171875,77.22342681884766,76.81735229492188,78.455078125,False
ReLU,0.0144938657372616,0,3,1,3,0,0,off,1.9102453188017957e-05,55,76.51754760742188,-0.6517623066902161,-0.1320285499095916,160,16.1360125541687,101.25608611106873,1692008520.312366,1692008605.4320598,0.1320285499095916,17018.421875,0.6517623066902161,15.573915481567385,76.51754760742188,86.17212677001953,76.40050506591797,False
Hardswish,0.0018609264344599,1,3,3,2,1,4,off,0.0002881423952158,15,54.149375915527344,-1.529191970825195,-0.3572101593017578,164,42.61668848991394,90.59575986862184,1692008546.793036,1692008594.7717197,0.3572101593017578,9581.3935546875,1.529191970825195,50.391937255859375,54.149375915527344,55.547271728515625,55.55001831054688,False
Mish,0.060740797299434,4,4,1,4,3,1,off,0.0007634915194295,13,52.20664978027344,-2.9395501613616943,-0.1061192005872726,165,45.73284363746643,118.52397322654724,1692008549.9091885,1692008622.6999571,0.1061192005872726,14538.9248046875,2.9395501613616943,11.574166297912598,52.20664978027344,52.490814208984375,48.26823425292969,False
Hardswish,0.0680425811164934,4,3,4,3,1,2,on,2.341138160971992e-05,1,35.28221893310547,-2.062734842300415,-0.3562291264533996,169,75.40542936325073,80.29218626022339,1692008579.5817742,1692008584.4681506,0.3562291264533996,971.6406860351562,2.062734842300415,50.83287048339844,35.28221893310547,28.689393997192383,33.65069961547852,False
ReLU,0.8400307305671929,0,2,1,3,2,1,on,6.163138718395273e-05,11,54.40046310424805,-0.9863884449005128,-0.5847237706184387,17,0.5074982643127441,34.88069486618042,1692008504.683843,1692008539.0565789,0.5847237706184387,4760.88330078125,0.9863884449005128,86.21780395507812,54.40046310424805,53.521934509277344,52.525238037109375,False
ReLU,0.1280884494894076,4,0,0,2,3,0,on,0.0004435294776369,2,30.201993942260746,-1.338876724243164,-0.3461076915264129,175,90.7942156791687,96.18329811096191,1692008594.9705513,1692008600.3592958,0.3461076915264129,1072.0341796875,1.338876724243164,47.97661972045898,30.201993942260746,30.671802520751957,32.54844284057617,False
Hardswish,0.2287319139161054,0,3,2,0,3,2,off,0.0001777337732621,43,79.62335205078125,-1.0919679403305054,-0.6052953004837036,22,0.5076942443847656,126.46427631378174,1692008504.6840377,1692008630.6401448,0.6052953004837036,23061.52734375,1.0919679403305054,85.80213165283203,79.62335205078125,88.44752502441406,80.0726547241211,False
