p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.0952313272919029,2,4,2,0,1,2,off,1.8477993041828048e-05,126,93.89285278320312,-1.4867480993270874,-0.8778043985366821,107,0.3916056156158447,1394.0150179862976,1691491826.4853373,1691493220.108142,0.8778043985366821,139115.984375,1.4867480993270874,97.5340347290039,93.89285278320312,99.36277770996094,93.93146514892578,False
Hardswish,0.6622864246144132,3,0,0,4,1,1,on,0.0005581824356006,52,61.27531433105469,-1.6786515712738037,-0.1023346483707428,0,0.263545274734497,374.0360360145569,1691491826.357269,1691492200.1293013,0.1023346483707428,37126.6796875,1.6786515712738037,11.133854866027832,61.27531433105469,83.46432495117188,70.41380310058594,False
Hardswish,0.1855919462797787,2,1,4,0,3,0,on,3.45254586816034e-05,117,93.8569564819336,-1.5387896299362185,-0.4241222441196441,1,0.2636160850524902,805.1921291351318,1691491826.3573534,1691492631.2854078,0.4241222441196441,80224.6171875,1.5387896299362185,45.863372802734375,93.8569564819336,93.35871887207033,82.36534881591797,False
ReLU,0.3225729581992327,3,1,2,4,3,2,on,0.000795717602633,99,44.53046798706055,-1.6711814403533936,-0.5863893032073975,10,0.2867143154144287,1152.953877210617,1691491826.38044,1691492979.0471413,0.5863893032073975,114991.828125,1.6711814403533936,71.25518035888672,44.53046798706055,72.58343505859375,84.01683807373047,False
ReLU,0.2290787917003148,3,0,1,3,4,3,off,0.0005450368123579,109,83.01422119140625,-1.9970266819000244,-0.1377374529838562,100,0.3847293853759765,1283.0189232826233,1691491826.4784548,1691493109.1122017,0.1377374529838562,128004.671875,1.9970266819000244,16.613210678100586,83.01422119140625,91.56035614013672,85.011474609375,False
ReLU,0.983486289231152,1,2,1,2,3,1,off,0.0007028494099719,151,6.117274284362793,-1.5580942630767822,-0.4807141423225403,101,0.3857462406158447,1323.0324902534485,1691491826.4794734,1691493149.1257465,0.4807141423225403,132003.21875,1.5580942630767822,71.46356964111328,6.117274284362793,70.63395690917969,34.35347366333008,False
Hardswish,0.673925920185363,1,1,2,1,0,2,on,0.0004109547546508,58,77.02418518066406,-1.3105086088180542,-0.5382750630378723,104,0.3882243633270264,446.59495425224304,1691491826.4819517,1691492272.6882064,0.5382750630378723,44357.95703125,1.3105086088180542,73.96717071533203,77.02418518066406,88.94340515136719,75.81412506103516,False
Hardswish,0.8696326904848835,0,3,4,1,3,4,on,0.0003180367766145,67,68.0335693359375,-2.4796931743621826,-0.0271026343107223,105,0.3890309333801269,763.4622778892517,1691491826.482757,1691492589.5555537,0.0271026343107223,76056.6171875,2.4796931743621826,12.559566497802734,68.0335693359375,76.05913543701172,35.134544372558594,False
Hardswish,0.2817175555685061,4,1,4,4,0,3,on,2.942793874686095e-05,139,89.58174896240234,-1.8644895553588867,-0.0930070951581001,106,0.3908455371856689,1367.2674133777618,1691491826.4845734,1691493193.3606567,0.0930070951581001,136421.4375,1.8644895553588867,12.358527183532717,89.58174896240234,89.94580841064453,89.31289672851562,False
Hardswish,0.616206137343211,0,1,0,0,3,3,on,0.0006959062292694,43,50.87122344970703,-0.8166779279708862,-0.1258911937475204,109,0.3925023078918457,324.94842886924744,1691491826.4862304,1691492151.0416963,0.1258911937475204,32190.150390625,0.8166779279708862,14.513628005981444,50.87122344970703,82.1447982788086,43.998573303222656,False
ReLU,0.8182335457135134,2,2,1,4,3,0,on,0.0001413065838103,61,82.9328384399414,-2.328246593475342,-0.6477523446083069,11,0.2956573963165283,553.0763962268829,1691491826.389382,1691492379.1696594,0.6477523446083069,55030.546875,2.328246593475342,68.96363067626953,82.9328384399414,88.05670928955078,80.03658294677734,False
Hardswish,0.923796053692986,4,0,2,2,3,1,off,0.0004333508676659,97,75.8516845703125,-1.5647251605987549,-0.5545467734336853,110,0.3931102752685547,1059.9389061927795,1691491826.486835,1691492886.0323095,0.5545467734336853,105696.265625,1.5647251605987549,58.84951400756836,75.8516845703125,90.43065643310548,52.46092224121094,False
ReLU,0.8467561595033033,2,2,1,0,0,2,off,1.470092901108387e-05,86,89.75713348388672,-1.5436983108520508,-0.7190207839012146,111,0.3943300247192383,722.3825545310974,1691491826.4880574,1691492548.4758005,0.7190207839012146,71928.5234375,1.5436983108520508,80.28583526611328,89.75713348388672,92.37020874023438,83.06887817382812,False
Hardswish,0.5199105574375305,3,2,3,1,2,1,on,0.0003620317597408,32,66.51062774658203,-1.5888241529464722,-0.7614738345146179,114,0.3960545063018799,399.23168110847473,1691491826.489777,1691492225.3249185,0.7614738345146179,39625.33984375,1.5888241529464722,102.0003433227539,66.51062774658203,86.99517822265625,72.43462371826172,False
Mish,0.7120018002195029,4,0,1,3,4,4,on,9.101792978070776e-05,3,52.92657852172851,-2.412900447845459,-0.1249106898903846,115,0.3971323966979981,49.90883922576904,1691491826.4908593,1691491876.0021026,0.1249106898903846,4686.7373046875,2.412900447845459,12.07395362854004,52.92657852172851,79.71943664550781,68.5698471069336,False
Mish,0.4965478609935579,2,2,2,2,0,3,on,1.3812096117361506e-05,45,91.35991668701172,-2.926447629928589,-0.8213613629341125,116,0.3984265327453614,667.782438993454,1691491826.4921546,1691492493.8756711,0.8213613629341125,66468.6875,2.926447629928589,119.66098022460938,91.35991668701172,93.34490966796876,91.00837707519533,False
ReLU,0.5951001633139924,1,2,1,1,4,0,on,0.000846005162673,142,30.11747360229492,-2.4418587684631348,-0.4951920211315155,117,0.3990724086761474,1330.3427517414093,1691491826.4928007,1691493156.4359405,0.4951920211315155,132722.8125,2.4418587684631348,50.05319595336914,30.11747360229492,43.94746398925781,37.51279067993164,False
Hardswish,0.8417024084694289,4,4,2,4,4,4,off,1.1200458709711436e-05,32,76.57290649414062,-2.468869686126709,-0.3674756288528442,118,0.3999414443969726,392.203115940094,1691491826.4936657,1691492218.2963846,0.3674756288528442,38930.046875,2.468869686126709,39.3819580078125,76.57290649414062,88.1680908203125,72.46501922607422,False
ReLU,0.3053210942273773,0,3,2,0,2,0,off,0.0007897511228967,135,86.44546508789062,-1.478718876838684,-0.6201140880584717,119,0.4004700183868408,1260.9899668693542,1691491826.4941945,1691493087.0832229,0.6201140880584717,125813.40625,1.478718876838684,78.36600494384766,86.44546508789062,89.72523498535156,87.11641693115234,False
ReLU,0.2736497012727636,1,0,0,0,2,1,on,0.0004255596960662,10,76.07245635986328,-0.688698410987854,-0.3079232573509216,120,15.840228796005247,63.82366323471069,1691491841.933949,1691491889.9170325,0.3079232573509216,4791.19921875,0.688698410987854,43.635398864746094,76.07245635986328,87.97338104248047,60.57074737548828,False
Mish,0.6358886016840823,2,2,0,1,0,3,off,0.000295895244915,95,83.44452667236328,-2.3855297565460205,-0.6210147738456726,122,49.95951128005981,1172.617404460907,1691491876.053233,1691492998.7107627,0.6210147738456726,112253.4375,2.3855297565460205,81.31439971923828,83.44452667236328,88.10697174072266,88.5902328491211,False
Mish,0.1103416741749458,4,2,0,1,2,0,on,0.0006510503784745,73,85.60359191894531,-2.6030311584472656,-0.5074356198310852,123,63.87197709083557,1134.3643016815186,1691491889.9656966,1691492960.4576707,0.5074356198310852,107036.8828125,2.6030311584472656,73.66753387451172,85.60359191894531,92.38774871826172,85.04540252685547,False
ReLU,0.9051585087379398,0,0,1,4,2,1,off,0.0002479126372847,122,69.42849731445312,-2.275087356567383,-0.2718000411987304,124,105.15743589401244,1328.2365674972534,1691491931.251155,1691493154.3299203,0.2718000411987304,122295.578125,2.275087356567383,36.26969146728515,69.42849731445312,95.77355194091795,44.95847702026367,False
Hardswish,0.8913580703571762,3,2,1,0,2,3,on,0.0009459758826843,51,28.99827003479004,-1.333561658859253,-0.5447602272033691,128,160.5325379371643,622.4738411903381,1691491986.6262608,1691492448.5672042,0.5447602272033691,46188.3125,1.333561658859253,94.35826873779295,28.99827003479004,37.866249084472656,27.492515563964844,False
Mish,0.04394229967982,1,0,2,3,0,0,off,0.0008053288861152,22,84.08495330810547,-1.9289859533309937,-0.3479155898094177,129,175.56145358085632,380.0181307792664,1691492001.6551757,1691492206.111497,0.3479155898094177,20433.36328125,1.9289859533309937,52.3945426940918,84.08495330810547,93.91461944580078,77.84272003173828,False
ReLU,0.7351858396508144,0,0,4,4,0,1,off,0.0001286647342786,48,34.40641403198242,-1.4241820573806765,-0.1000043377280235,130,186.79415702819824,685.8910200595856,1691492012.8878772,1691492511.9843578,0.1000043377280235,49897.33984375,1.4241820573806765,9.800819396972656,34.40641403198242,64.29437255859375,45.43759536743164,False
ReLU,0.038534170505852,3,1,0,1,2,0,off,0.0004938466150035,95,93.21774291992188,-1.1622045040130615,-0.3617805242538452,131,210.37482380867004,970.8738830089568,1691492036.4685464,1691492796.967229,0.3617805242538452,76037.5625,1.1622045040130615,49.41939926147461,93.21774291992188,96.17572784423828,90.85089111328124,False
ReLU,0.0246593693980247,2,0,4,4,4,0,on,0.0009031532061508,85,84.85845184326172,-1.882516860961914,-0.2867388725280761,132,232.8734631538391,1324.173390865326,1691492058.9671855,1691493150.2667382,0.2867388725280761,109117.65625,1.882516860961914,46.17454147338867,84.85845184326172,91.7115249633789,88.91554260253906,False
ReLU,0.8989272449734494,4,1,1,0,2,1,on,0.0005408538698654,131,65.11445617675781,-1.8422197103500368,-0.3422318398952484,133,241.71020650863647,1393.159333705902,1691492067.8039272,1691493219.2527137,0.3422318398952484,115132.5859375,1.8422197103500368,37.41132736206055,65.11445617675781,81.07479095458984,60.31423568725586,False
Mish,0.2088729522848318,0,1,1,0,4,0,off,0.0007750577416024,53,84.02519989013672,-1.7616139650344849,-0.0762573182582855,134,282.3507328033447,695.1174042224884,1691492108.4444523,1691492521.210776,0.0762573182582855,41264.33203125,1.7616139650344849,10.360827445983888,84.02519989013672,85.02336883544922,79.19091796875,False
Hardswish,0.9928515928980512,1,0,4,2,2,4,off,0.0004561920487062,13,55.29792022705078,-1.9949871301651,-0.5246023535728455,135,286.51538372039795,434.3284878730774,1691492112.609107,1691492260.4218514,0.5246023535728455,14768.9873046875,1.9949871301651,69.91624450683594,55.29792022705078,71.3807601928711,62.767574310302734,False
