p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.9501269967768181,4,0,1,3,0,0,on,0.0007269182893195505,97,49.56222915649414,-2.559174060821533,-0.10745582729578018,84,0.5194087028503418,1257.9020204544067,1688847225.9546392,1688848483.3362703,49.56222915649414,78.14196014404297,0.10745582729578018,11.174617767333984,72.30033874511719,125539.921875,2.559174060821533
ReLU,0.01770629322104484,4,4,3,2,0,4,off,1.3310077557206293e-05,45,89.42326354980469,-2.313948392868042,-0.35860079526901245,0,0.3807837963104248,597.3977661132812,1688847225.8160186,1688847822.8322697,89.42326354980469,89.9385986328125,0.35860079526901245,49.10393905639648,86.63923645019531,59482.125,2.313948392868042
Hardswish,0.3099077332907785,4,0,0,0,3,0,off,0.0003583369118832074,75,86.57193756103516,-1.2126665115356443,-0.0924510657787323,1,0.380863904953003,507.7790796756744,1688847225.8161075,1688847733.2136178,86.57193756103516,92.1795425415039,0.0924510657787323,10.93105411529541,75.67955017089844,50520.2734375,1.2126665115356443
Mish,0.6342411110259162,3,0,1,3,0,1,on,0.0003305376165247247,94,84.17229461669922,-2.2417445182800293,-0.13696132600307465,10,0.4235496520996094,1243.297192811966,1688847225.8587854,1688848468.7316637,84.17229461669922,84.39105987548828,0.13696132600307465,14.77316951751709,83.09245300292969,124078.59375,2.2417445182800293
Hardswish,0.6335831901792494,1,1,1,3,3,0,on,0.00016318204449244225,87,85.42623901367188,-1.4726808071136477,-0.13133849203586578,101,0.5416250228881836,638.7327857017517,1688847225.9768586,1688847864.1673572,85.42623901367188,84.79045104980469,0.13133849203586578,15.736944198608398,83.72975158691406,63614.703125,1.4726808071136477
Mish,0.6909022378230927,0,3,2,1,0,0,on,0.0005958768250913425,111,49.90774917602539,-2.6214120388031006,-0.33770516514778137,102,0.542717695236206,1200.0656924247742,1688847225.9779668,1688848425.4990995,49.90774917602539,80.78199005126953,0.33770516514778137,45.56977844238281,77.1130599975586,119746.8515625,2.6214120388031006
ReLU,0.07907458821630074,1,3,2,0,3,0,off,0.000389565656990117,87,92.03250122070312,-1.252606749534607,-0.3427930772304535,105,0.5450165271759033,694.9438819885254,1688847225.9802432,1688847920.3769157,92.03250122070312,94.52428436279295,0.3427930772304535,48.62769317626953,89.94667053222656,69227.515625,1.252606749534607
Hardswish,0.6518504193561573,3,3,2,2,3,1,on,0.000697261082924955,62,43.56012344360352,-1.8636977672576904,-0.5777695775032043,111,0.5553443431854248,706.2596926689148,1688847225.9905782,1688847931.6942146,43.56012344360352,86.2414321899414,0.5777695775032043,78.17789459228516,69.75811004638672,70358.640625,1.8636977672576904
Hardswish,0.21305170132062484,0,0,0,0,2,4,off,0.00012059490279348136,28,85.09294128417969,-1.071366786956787,-0.2239678055047989,112,0.5554437637329102,219.37453746795657,1688847225.9906764,1688847444.8079998,85.09294128417969,91.57456970214844,0.2239678055047989,42.13032531738281,79.16212463378906,21671.31640625,1.071366786956787
Mish,0.7776088910898766,3,4,3,2,3,2,off,0.00031688787010358273,40,68.44757843017578,-3.181233167648315,-0.6100279688835144,113,0.5563461780548096,829.396190404892,1688847225.99158,1688848054.8307085,68.44757843017578,89.24030303955078,0.6100279688835144,79.19417572021484,53.598838806152344,82667.984375,3.181233167648315
Hardswish,0.699481060110984,0,3,0,4,4,0,on,0.0004680352881339149,56,67.66246795654297,-2.151160478591919,-0.1215486377477646,116,0.5597093105316162,518.6676721572876,1688847225.994935,1688847744.1021743,67.66246795654297,56.02324676513672,0.1215486377477646,12.730585098266602,55.03307342529297,51598.09765625,2.151160478591919
