p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:size_MB,m:runtime,m:latency,m:FLOPS,m:valid-acc,m:train-acc,m:test-acc,pareto_efficient
Hardswish,0.6700548753823463,1,3,0,4,0,3,off,0.0005729475028052,198,94.24107360839844,-1.2674424648284912,-0.1125307455658912,55,0.3600096702575683,1704.8955721855164,1691481720.4462738,1691483424.9810953,0.1125307455658912,170190.5,1.2674424648284912,14.471879005432127,94.24107360839844,95.42813110351562,93.75618743896484,False
Hardswish,0.8610531545877647,0,2,1,2,3,1,off,0.0008960163160983,143,43.45389175415039,-2.1925148963928223,-0.5956069827079773,1,0.2944371700286865,1120.3692331314087,1691481720.3807032,1691482840.4550445,0.5956069827079773,111740.5546875,2.1925148963928223,61.60295867919922,43.45389175415039,78.87969970703125,63.31787490844727,False
Hardswish,0.099483405073592,3,2,1,2,0,2,off,0.0003919114465445,129,83.91568756103516,-1.5069549083709717,-0.6975805759429932,10,0.3048312664031982,1373.3341126441956,1691481720.3910933,1691483093.4199083,0.6975805759429932,137037.265625,1.5069549083709717,80.2661361694336,83.91568756103516,98.50843811035156,92.21265411376952,False
Hardswish,0.4304698092068115,3,2,0,3,4,1,on,0.0003574294071152,144,87.60392761230469,-2.131268262863159,-0.3084341883659363,100,0.3986546993255615,1614.5102653503418,1691481720.484921,1691483334.5960526,0.3084341883659363,161123.015625,2.131268262863159,53.72534942626953,87.60392761230469,92.47126770019533,88.94602966308594,False
Mish,0.066880431933058,2,1,0,2,3,3,off,0.0005352228649759,121,91.68187713623048,-2.1354331970214844,-0.6118220686912537,101,0.3988454341888428,1560.5029635429382,1691481720.4851084,1691483280.588769,0.6118220686912537,155748.53125,2.1354331970214844,77.7208251953125,91.68187713623048,97.36178588867188,81.88516998291016,False
Hardswish,0.9099521232686592,4,3,2,2,3,1,on,0.0003165481088569,59,73.49021911621094,-2.125845432281494,-0.5584567189216614,102,0.4000132083892822,616.5817317962646,1691481720.4862757,1691482336.667488,0.5584567189216614,61359.16015625,2.125845432281494,68.45008850097656,73.49021911621094,86.70410919189453,83.62804412841797,False
Mish,0.0072458409650117,3,1,1,1,1,2,off,0.0009907725128651,41,90.10488891601562,-2.421761512756348,-0.3479297161102295,103,0.4007456302642822,437.35185980796814,1691481720.487012,1691482157.4368312,0.3479297161102295,43409.0546875,2.421761512756348,46.020469665527344,90.10488891601562,91.89854431152344,82.34337615966797,False
ReLU,0.7606782850221204,4,3,4,0,1,1,off,0.0007116651647315,57,41.1876335144043,-2.056754350662231,-0.1088698431849479,104,0.4011242389678955,589.742598772049,1691481720.4873867,1691482309.8276346,0.1088698431849479,58674.8671875,2.056754350662231,11.977546691894531,41.1876335144043,75.65484619140625,50.13422775268555,False
ReLU,0.0235946941619869,2,2,3,1,2,0,on,0.0002268600778523,53,92.54834747314452,-1.5438693761825562,-0.7241019010543823,105,0.4016566276550293,557.6066386699677,1691481720.4879236,1691482277.6924436,0.7241019010543823,55431.40234375,1.5438693761825562,108.59636688232422,92.54834747314452,93.46737670898438,90.42139434814452,False
Hardswish,0.5064202052919479,4,2,3,1,0,0,on,0.0003589135218843,21,71.25957489013672,-1.499861478805542,-0.4505628645420074,106,0.4032421112060547,185.7767972946167,1691481720.4895067,1691481905.8617158,0.4505628645420074,18247.068359375,1.499861478805542,55.35867691040039,71.25957489013672,85.41804504394531,64.8527603149414,False
Hardswish,0.1638126484242746,3,2,1,0,4,3,off,0.0002332217470328,71,89.55657958984375,-1.6644350290298462,-0.3897267580032348,108,0.4057483673095703,604.9260215759277,1691481720.4920142,1691482325.0118256,0.3897267580032348,60162.46484375,1.6644350290298462,58.22719192504883,89.55657958984375,92.02233123779295,91.51763153076172,False
Mish,0.5997962946342978,1,2,1,1,4,0,off,0.0005109954539178,65,73.53880310058594,-1.9166229963302608,-0.4212887585163117,109,0.4063453674316406,679.723326921463,1691481720.492612,1691482399.8091328,0.4212887585163117,67641.8828125,1.9166229963302608,51.01450729370117,73.53880310058594,58.23394393920898,77.68844604492188,False
ReLU,0.7537548793637984,4,3,0,2,0,0,off,0.0008020048734835,41,46.42060852050781,-2.5073394775390625,-0.3351405560970306,11,0.3074233531951904,377.635066986084,1691481720.3936892,1691482097.7201035,0.3351405560970306,37437.44921875,2.5073394775390625,50.72965621948242,46.42060852050781,22.893245697021484,21.474414825439453,False
