p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
ReLU,0.7439422250575022,1,0,2,0,2,0,on,0.000798703593250346,172,54.39876174926758,-2.247556686401367,-0.6455320715904236,6,0.4127960205078125,1690.951122045517,1689177056.736432,1689178747.2737222,54.39876174926758,63.04430389404297,0.6455320715904236,77.61854553222656,90.83866882324219,168788.734375,2.247556686401367
Mish,0.8913835735469458,2,3,4,3,0,0,on,0.0004765682394776485,54,44.550567626953125,-2.4033756256103516,-0.43250906467437744,0,0.3976776599884033,715.0425698757172,1689177056.7213204,1689177771.3654835,44.550567626953125,65.57361602783203,0.43250906467437744,53.37682342529297,80.36219024658203,71195.65625,2.4033756256103516
Hardswish,0.3737830767655696,2,1,1,2,4,1,on,0.0005371812633729961,94,59.932960510253906,-1.706602931022644,-0.6462025046348572,1,0.40151095390319824,922.703604221344,1689177056.7251525,1689177979.0265193,59.932960510253906,83.9502182006836,0.6462025046348572,79.3891372680664,83.08497619628906,91961.7734375,1.706602931022644
ReLU,0.10539259239936276,3,0,2,4,4,0,on,0.00021501981590951012,1,58.4464111328125,-1.8422105312347412,-0.4354349672794342,10,0.4163615703582764,14.694180011749268,1689177056.739998,1689177071.0160823,58.4464111328125,60.48152160644531,0.4354349672794342,48.809844970703125,63.76726531982422,1139.5599365234375,1.8422105312347412
Hardswish,0.9352275108657054,1,3,3,1,1,1,off,0.000986910142754084,109,34.003761291503906,-1.0881578922271729,-0.1194472387433052,100,0.5182867050170898,1140.763115644455,1689177056.84192,1689178197.0860271,34.003761291503906,37.70857238769531,0.1194472387433052,13.62130641937256,32.951148986816406,113746.2265625,1.0881578922271729
ReLU,0.19536194060028095,1,3,3,2,2,4,off,0.0005682732326260749,93,58.710845947265625,-1.883893609046936,-0.5924015045166016,101,0.5201888084411621,1020.2835052013396,1689177056.843825,1689178076.6064162,58.710845947265625,86.4078369140625,0.5924015045166016,81.4842529296875,81.01414489746094,101715.2265625,1.883893609046936
Hardswish,0.7172895608711677,0,1,3,0,3,1,off,0.0006719888830285391,113,50.52827453613281,-1.540294170379639,-0.11233818531036376,104,0.5254137516021729,988.9157474040984,1689177056.8490584,1689178045.2386725,50.52827453613281,89.99166870117188,0.11233818531036376,15.429787635803224,76.01538848876953,98548.6796875,1.540294170379639
Mish,0.6667533273656836,4,4,1,1,0,0,off,0.0005633187159835181,25,46.032623291015625,-2.1809585094451904,-0.10371359437704086,105,0.5270771980285645,290.2986812591553,1689177056.8507147,1689177346.620711,46.032623291015625,47.851078033447266,0.10371359437704086,10.212239265441896,39.3643798828125,28684.279296875,2.1809585094451904
Hardswish,0.9702744447133193,1,4,2,2,3,2,off,0.0004549125096382295,125,81.75553131103516,-2.004014730453491,-0.7359701991081238,107,0.5313606262207031,1320.0056693553925,1689177056.8549898,1689178376.3285904,81.75553131103516,95.1963119506836,0.7359701991081238,92.05238342285156,69.62483978271484,131665.546875,2.004014730453491
Hardswish,0.6848544635593464,2,4,0,4,0,4,off,0.0006693676858502178,121,81.06111145019531,-1.6830806732177734,-0.31211069226264954,108,0.531991720199585,1595.0509440898895,1689177056.8556263,1689178651.3738763,81.06111145019531,93.3691864013672,0.31211069226264954,42.90579605102539,86.67654418945312,159162.28125,1.6830806732177734
ReLU,0.16889512089303765,2,2,2,3,4,4,on,0.000974585951844598,15,73.46280670166016,-2.470191240310669,-0.8551504611968994,11,0.4171109199523926,234.9326832294464,1689177056.7407496,1689177291.255629,73.46280670166016,82.79640197753906,0.8551504611968994,103.31925201416016,41.50343704223633,23184.673828125,2.470191240310669
Hardswish,0.15036643187518903,0,2,2,3,2,0,off,0.0003346921237282467,50,92.44227600097656,-1.3666480779647827,-0.8149198889732361,111,0.5330467224121094,496.9026577472687,1689177056.8566887,1689177553.2238884,92.44227600097656,93.02745056152344,0.8149198889732361,107.21290588378906,87.19041442871094,49338.78125,1.3666480779647827
ReLU,0.8729547715122675,0,2,3,4,2,2,off,0.0005221240333516279,80,71.13768768310547,-2.0106728076934814,-0.8407184481620789,113,0.5366902351379395,917.942610502243,1689177056.860331,1689177974.2654614,71.13768768310547,85.71881103515625,0.8407184481620789,101.71245574951172,62.10246276855469,91449.578125,2.0106728076934814
Hardswish,0.9389538192626208,2,1,4,4,3,0,on,0.0006119574260456882,27,31.538686752319336,-1.8238260746002195,-0.4170879125595093,114,0.5382413864135742,301.9272515773773,1689177056.8618803,1689177358.2492218,31.538686752319336,80.74261474609375,0.4170879125595093,40.73384094238281,56.978267669677734,29847.654296875,1.8238260746002195
ReLU,0.14685906733962095,1,0,0,4,2,4,on,0.00094880179791029,46,84.3806381225586,-1.4189188480377195,-0.32631587982177734,115,0.5390732288360596,586.754810333252,1689177056.8627093,1689177643.077754,84.3806381225586,54.73978042602539,0.32631587982177734,47.83763885498047,61.15653610229492,58336.6015625,1.4189188480377195
