p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Hardswish,0.1929293271943511,1,3,0,3,4,2,off,0.0006234076679632791,137,80.71623992919922,-1.8656476736068726,-0.4077114760875702,117,0.546036958694458,1428.743376493454,1689225845.1565018,1689227273.3528085,80.71623992919922,88.35235595703125,0.4077114760875702,44.89234161376953,79.11849975585938,142576.578125,1.8656476736068726
Hardswish,0.08380426911458146,3,4,3,0,3,2,off,0.0003265551226314483,94,92.03355407714844,-1.898482322692871,-0.40250808000564575,0,0.3979394435882568,997.29651927948,1689225845.008395,1689226841.906458,92.03355407714844,94.76168060302734,0.40250808000564575,54.89691162109375,91.5894775390625,99471.2109375,1.898482322692871
Hardswish,0.05242741886823435,3,2,0,3,3,1,on,0.0008390997117185431,37,88.54393005371094,-1.2655060291290283,-0.35533446073532104,1,0.4045133590698242,289.7552864551544,1689225845.0149753,1689226134.36528,88.54393005371094,88.995849609375,0.35533446073532104,59.41114807128906,88.78128814697266,28707.591796875,1.2655060291290283
ReLU,0.7442671365506422,0,1,1,1,1,2,on,0.0005113715969396222,114,64.98898315429688,-1.2194280624389648,-0.33214160799980164,10,0.4172585010528565,700.455682516098,1689225845.0277238,1689226545.0489385,64.98898315429688,76.73343658447266,0.33214160799980164,38.74502182006836,81.27949523925781,69782.0859375,1.2194280624389648
Hardswish,0.1883001426847587,0,2,4,2,3,4,off,0.0008613412255376518,80,72.61541748046875,-2.5744290351867676,-0.5568326711654663,100,0.523284912109375,827.9512498378754,1689225845.133745,1689226672.5611832,72.61541748046875,90.3969268798828,0.5568326711654663,68.6881103515625,75.44844055175781,82506.2265625,2.5744290351867676
Mish,0.1114946631879572,0,1,3,4,3,4,off,0.00031105621757188644,52,91.08746337890624,-2.2351326942443848,-0.13020773231983185,101,0.5264911651611328,695.0840590000153,1689225845.1369529,1689226539.6926274,91.08746337890624,91.95694732666016,0.13020773231983185,15.094318389892578,85.44367218017578,69231.7265625,2.2351326942443848
ReLU,0.3833016790185709,1,0,0,3,4,4,off,0.00028824987446931464,55,78.68841552734375,-1.8969522714614868,-0.11670231819152832,102,0.526508092880249,536.2309646606445,1689225845.136963,1689226380.8395703,78.68841552734375,87.11898803710938,0.11670231819152832,12.431607246398926,64.69734191894531,53358.83203125,1.8969522714614868
Mish,0.3719108745543878,1,0,2,3,0,0,on,0.0008416211632320215,95,63.707908630371094,-2.404583692550659,-0.3814359307289123,105,0.5315995216369629,969.8418080806732,1689225845.1420605,1689226814.4516852,63.707908630371094,55.81165313720703,0.3814359307289123,48.099647521972656,69.70682525634766,96710.078125,2.404583692550659
Hardswish,0.09095358025267464,3,4,3,0,3,0,off,0.0007450626980299492,29,82.7318115234375,-1.6895952224731443,-0.1256963163614273,106,0.5321049690246582,262.61060762405396,1689225845.1425676,1689226107.220593,82.7318115234375,86.92816925048828,0.1256963163614273,16.52008819580078,74.12911224365234,25983.48828125,1.6895952224731443
ReLU,0.1579594004467036,0,1,3,2,3,3,on,0.0007092266976697371,14,76.74274444580078,-1.4335951805114746,-0.4411541223526001,107,0.5323960781097412,108.7553436756134,1689225845.142852,1689225953.3653176,76.74274444580078,85.27865600585938,0.4411541223526001,54.157901763916016,75.39250946044922,10605.3427734375,1.4335951805114746
ReLU,0.3376957143179593,2,1,4,1,1,4,on,0.0008450810428033748,21,56.8792839050293,-1.6072264909744265,-0.3678368330001831,108,0.5336980819702148,210.4212465286255,1689225845.1441584,1689226055.0311794,56.8792839050293,67.54861450195312,0.3678368330001831,41.24677276611328,68.42333221435547,20771.541015625,1.6072264909744265
ReLU,0.22604631662792635,1,3,1,3,0,0,on,0.0001031578028083572,108,90.05579376220703,-1.1397197246551514,-0.13661693036556244,109,0.5364818572998047,783.978823184967,1689225845.1469443,1689226628.5887527,90.05579376220703,66.57149505615234,0.13661693036556244,15.779626846313477,89.46854400634766,78101.4921875,1.1397197246551514
ReLU,0.4849560437697812,3,0,2,1,0,2,off,0.0001409499460764342,125,88.121826171875,-1.4228168725967407,-0.5616700649261475,11,0.41974830627441406,1029.1950142383575,1689225845.0302088,1689226873.8049543,88.121826171875,94.57001495361328,0.5616700649261475,72.9668960571289,92.76251220703124,102654.171875,1.4228168725967407
Mish,0.5703441405636133,4,4,4,4,0,3,on,0.0005612110701500307,93,56.19224166870117,-2.6255228519439697,-0.10192548483610152,112,0.5387461185455322,1208.613597393036,1689225845.149209,1689227053.2222311,56.19224166870117,85.32440948486328,0.10192548483610152,12.82896327972412,57.02033996582031,120564.65625,2.6255228519439697
Hardswish,0.8684867250507656,1,0,4,3,0,4,on,0.000893596762311915,36,20.339818954467773,-1.408001184463501,-0.11156106740236282,113,0.5398702621459961,377.87121653556824,1689225845.1503327,1689226222.4762013,20.339818954467773,34.26868438720703,0.11156106740236282,10.265356063842772,62.61878967285156,37491.83203125,1.408001184463501
Mish,0.502512611896589,3,4,0,3,3,0,off,0.0003301568405504053,6,59.94049072265625,-2.656567335128784,-0.1716245263814926,114,0.5404965877532959,90.71510076522829,1689225845.1509593,1689225935.3242626,59.94049072265625,86.50804901123047,0.1716245263814926,17.582117080688477,67.78568267822266,8782.638671875,2.656567335128784
ReLU,0.07218129331576881,4,4,0,0,4,2,off,0.0004415719015756789,129,89.10604095458984,-1.935810685157776,-0.37549638748168945,116,0.5450482368469238,1337.9864082336426,1689225845.1555102,1689227182.596288,89.10604095458984,95.83846282958984,0.37549638748168945,49.16598892211914,92.1738510131836,133510.328125,1.935810685157776
