p:Activation,p:LearningRate,p:Op1,p:Op2,p:Op3,p:Op4,p:Op5,p:Op6,p:TrivialAugment,p:WeightDecay,p:nepochs,objective_0,objective_1,objective_2,job_id,m:timestamp_submit,m:timestamp_gather,m:timestamp_start,m:timestamp_end,m:valid-acc,m:train-acc,m:size_MB,m:FLOPS,m:test-acc,m:runtime,m:latency
Mish,0.9194036818391701,2,4,1,3,2,0,on,0.0003771438164975082,99,72.84907531738281,-2.8102900981903076,-0.7526075839996338,34,0.4815559387207031,1712.996701002121,1689177050.6109176,1689178763.125073,72.84907531738281,90.12580871582031,0.7526075839996338,87.35618591308594,82.51768493652344,170882.109375,2.8102900981903076
Mish,0.47039533399763866,1,0,4,1,0,3,off,0.00026039048432722583,103,86.03819274902344,-3.3857052326202393,-0.08949900418519974,1,0.4002153873443603,1232.6555263996124,1689177050.5295842,1689178282.7841666,86.03819274902344,85.10770416259766,0.08949900418519974,10.889955520629885,79.92568969726562,122836.6015625,3.3857052326202393
Hardswish,0.3559863723245597,0,4,0,1,4,3,on,0.0005788221200456943,134,87.04940032958984,-1.6204098463058472,-0.11434222012758256,10,0.4393343925476074,1200.1903231143951,1689177050.5686977,1689178250.3190231,87.04940032958984,85.12940979003906,0.11434222012758256,11.21004867553711,85.74983978271484,119619.328125,1.6204098463058472
Mish,0.044853311384543154,0,0,1,4,4,0,off,0.0009548535170772716,82,79.78314971923828,-1.9887017011642456,-0.11912035197019576,101,0.6103165149688721,1039.6243858337402,1689177050.739682,1689178089.7530727,79.78314971923828,89.91371154785156,0.11912035197019576,10.525968551635742,80.35525512695312,103535.1171875,1.9887017011642456
Hardswish,0.9984885235507616,0,3,1,0,0,0,off,0.0007712302316764526,149,47.63490295410156,-0.9102872014045716,-0.10629787296056747,102,0.6145765781402588,1026.5048208236694,1689177050.7439437,1689178076.633497,47.63490295410156,80.08903503417969,0.10629787296056747,10.789047241210938,86.3244400024414,102214.859375,0.9102872014045716
Hardswish,0.40314587806981256,3,1,0,2,2,2,on,0.0008406532044627654,2,37.10149383544922,-1.5305454730987549,-0.6265808939933777,103,0.613426923751831,28.190291166305546,1689177050.7427948,1689177078.3180976,37.10149383544922,64.74555969238281,0.6265808939933777,94.77780151367188,51.817108154296875,2389.098388671875,1.5305454730987549
Mish,0.05686022210064066,2,2,2,1,1,1,off,0.0009099830310507128,78,86.07239532470703,-2.634385108947754,-0.7988901138305664,104,0.613788366317749,1123.6412072181702,1689177050.743156,1689178173.769858,86.07239532470703,96.52037811279295,0.7988901138305664,110.55748748779295,84.9111557006836,111926.9140625,2.634385108947754
Hardswish,0.9590247440778392,2,3,3,3,2,4,off,0.0005267898292098922,6,48.1611442565918,-2.503537654876709,-0.8022032976150513,107,0.6141026020050049,103.07176661491394,1689177050.7434738,1689177153.1992905,48.1611442565918,77.7416763305664,0.8022032976150513,85.30679321289062,60.326866149902344,9866.4384765625,2.503537654876709
Mish,0.6798533722111779,2,0,0,0,2,4,off,0.0002690477257040895,69,81.6418685913086,-2.4612860679626465,-0.5933325290679932,108,0.6155352592468262,747.2653005123138,1689177050.7448947,1689177797.3939378,81.6418685913086,91.28416442871094,0.5933325290679932,76.99971771240234,84.48139953613281,74301.3046875,2.4612860679626465
Hardswish,0.7148552531701481,4,4,0,0,3,0,off,0.0006195585678203543,79,59.08156967163086,-1.944085955619812,-0.09618876874446868,109,0.6150434017181396,706.5208501815796,1689177050.7444005,1689177756.6495357,59.08156967163086,77.0613784790039,0.09618876874446868,12.102407455444336,62.02590560913086,70238.4296875,1.944085955619812
